Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																												
Дата голосования: 04.12.2011																																												
																																												
Наименование Избирательной комиссии:    Аликовская																																												
																																												
Сводная таблица результатов выборов																																												
																																												
		Сумма	УИК №52	УИК №53	УИК №54	УИК №55	УИК №56	УИК №57	УИК №58	УИК №59	УИК №60	УИК №61	УИК №62	УИК №63	УИК №64	УИК №65	УИК №66	УИК №67	УИК №68	УИК №69	УИК №70	УИК №71	УИК №72	УИК №73	УИК №74	УИК №75	УИК №76	УИК №77	УИК №78	УИК №79	УИК №80	УИК №81	УИК №82	УИК №83	УИК №84	УИК №85	УИК №86	УИК №87	УИК №88					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	900	67	60	43	23	41	9	9	65	27	23	49	13	23	26	16	15	2	19	14	25	7	37	16	29	18	22	17	14	6	12	9	19	10	27	38	25	25					
		8.94%	11.53%	9.80%	8.85%	8.10%	14.80%	5.23%	8.41%	13.98%	7.44%	7.17%	11.04%	5.37%	10.60%	9.45%	8.79%	6.00%	1.90%	14.73%	6.54%	5.88%	5.38%	9.69%	8.16%	10.94%	8.82%	6.85%	6.80%	8.70%	4.35%	6.49%	5.23%	7.54%	4.88%	12.11%	12.42%	8.90%	10.25%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	104	3	3	5	7	1	3	2	7	5	2	7	2	6	4	3	2	1	1	1	6	1	6	2	1	0	0	5	2	0	7	0	1	1	3	0	3	1					
		1.03%	0.52%	0.49%	1.03%	2.46%	0.36%	1.74%	1.87%	1.51%	1.38%	0.62%	1.58%	0.83%	2.76%	1.45%	1.65%	0.80%	0.95%	0.78%	0.47%	1.41%	0.77%	1.57%	1.02%	0.38%	0.00%	0.00%	2.00%	1.24%	0.00%	3.78%	0.00%	0.40%	0.49%	1.35%	0.00%	1.07%	0.41%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	2563	171	195	120	84	56	47	31	127	102	76	124	73	58	39	54	70	10	24	40	112	49	123	45	63	64	96	43	37	36	32	35	49	63	31	69	56	59					
		25.46%	29.43%	31.86%	24.69%	29.58%	20.22%	27.33%	28.97%	27.31%	28.10%	23.68%	27.93%	30.17%	26.73%	14.18%	29.67%	28.00%	9.52%	18.60%	18.69%	26.35%	37.69%	32.20%	22.96%	23.77%	31.37%	29.91%	17.20%	22.98%	26.09%	17.30%	20.35%	19.44%	30.73%	13.90%	22.55%	19.93%	24.18%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	89	7	3	2	2	3	3	1	5	3	4	7	1	3	5	1	2	0	3	3	1	2	3	0	2	1	3	1	0	0	3	2	1	0	5	1	4	2					
		0.88%	1.20%	0.49%	0.41%	0.70%	1.08%	1.74%	0.93%	1.08%	0.83%	1.25%	1.58%	0.41%	1.38%	1.82%	0.55%	0.80%	0.00%	2.33%	1.40%	0.24%	1.54%	0.79%	0.00%	0.75%	0.49%	0.93%	0.40%	0.00%	0.00%	1.62%	1.16%	0.40%	0.00%	2.24%	0.33%	1.42%	0.82%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	4597	203	216	207	119	119	93	45	176	169	165	159	110	89	152	75	125	75	55	103	210	44	153	86	137	80	164	143	86	79	97	104	150	94	122	136	142	115					
		45.67%	34.94%	35.29%	42.59%	41.90%	42.96%	54.07%	42.06%	37.85%	46.56%	51.40%	35.81%	45.45%	41.01%	55.27%	41.21%	50.00%	71.43%	42.64%	48.13%	49.41%	33.85%	40.05%	43.88%	51.70%	39.22%	51.09%	57.20%	53.42%	57.25%	52.43%	60.47%	59.52%	45.85%	54.71%	44.44%	50.53%	47.13%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	38	3	1	2	0	0	1	0	4	0	0	3	1	0	0	1	1	0	0	1	1	0	0	2	2	3	1	2	1	1	2	0	1	1	2	1	0	0					
		0.38%	0.52%	0.16%	0.41%	0.00%	0.00%	0.58%	0.00%	0.86%	0.00%	0.00%	0.68%	0.41%	0.00%	0.00%	0.55%	0.40%	0.00%	0.00%	0.47%	0.24%	0.00%	0.00%	1.02%	0.75%	1.47%	0.31%	0.80%	0.62%	0.72%	1.08%	0.00%	0.40%	0.49%	0.90%	0.33%	0.00%	0.00%					
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
