Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																												
Дата голосования: 02.12.2007																																												
																																												
Наименование Избирательной комиссии:    Аликовская																																												
																																												
Сводная таблица результатов выборов																																												
																																												
		Сумма	УИК №53	УИК №54	УИК №55	УИК №56	УИК №57	УИК №58	УИК №59	УИК №60	УИК №61	УИК №62	УИК №63	УИК №64	УИК №65	УИК №66	УИК №67	УИК №68	УИК №69	УИК №70	УИК №71	УИК №72	УИК №73	УИК №74	УИК №75	УИК №76	УИК №77	УИК №78	УИК №79	УИК №80	УИК №81	УИК №82	УИК №83	УИК №84	УИК №85	УИК №86	УИК №87	УИК №88	УИК №89					
14	Число погашенных неиспользованных открепительных удостоверений	484	35	11	3	34	10	11	63	31	0	9	0	3	0	14	3	8	3	3	57	13	18	9	0	0	0	27	0	11	17	5	12	13	5	6	22	1	27					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	61	8	5	6	1	2	2	3	1	3	3	2	1	0	0	0	0	2	1	1	0	4	2	0	0	3	0	0	1	0	1	1	1	0	4	1	1	1					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																												
18	1.Политическая партия «Аграрная партия России»	202	11	3	6	12	6	1	8	14	0	7	8	16	4	6	5	1	0	2	9	7	11	1	7	7	2	3	0	6	2	4	9	7	2	0	7	6	2					
		1.78%	1.02%	0.57%	0.99%	4.08%	3.14%	0.68%	1.64%	3.23%	0.00%	1.35%	2.61%	6.04%	1.35%	2.65%	1.86%	0.95%	0.00%	0.90%	1.99%	5.15%	2.59%	0.42%	2.41%	3.17%	0.63%	1.14%	0.00%	3.49%	0.86%	2.07%	3.46%	2.61%	0.78%	0.00%	1.93%	2.55%	0.85%					
19	2.Всероссийская политическая партия «Гражданская Сила»	30	4	4	1	0	1	0	1	4	0	0	0	1	0	1	1	0	0	0	2	0	1	0	1	0	0	0	0	1	1	2	0	0	0	0	1	3	0					
		0.26%	0.37%	0.76%	0.17%	0.00%	0.52%	0.00%	0.21%	0.92%	0.00%	0.00%	0.00%	0.38%	0.00%	0.44%	0.37%	0.00%	0.00%	0.00%	0.44%	0.00%	0.24%	0.00%	0.34%	0.00%	0.00%	0.00%	0.00%	0.58%	0.43%	1.04%	0.00%	0.00%	0.00%	0.00%	0.28%	1.28%	0.00%					
20	3.Политическая партия «Демократическая партия России»	28	0	1	2	2	1	0	0	4	0	2	1	0	0	0	1	0	1	1	1	0	1	1	0	2	0	0	0	0	1	0	1	0	0	2	1	0	2					
		0.25%	0.00%	0.19%	0.33%	0.68%	0.52%	0.00%	0.00%	0.92%	0.00%	0.39%	0.33%	0.00%	0.00%	0.00%	0.37%	0.00%	0.67%	0.45%	0.22%	0.00%	0.24%	0.42%	0.00%	0.90%	0.00%	0.00%	0.00%	0.00%	0.43%	0.00%	0.38%	0.00%	0.00%	0.90%	0.28%	0.00%	0.85%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1557	182	97	85	57	17	7	74	69	64	74	34	31	20	27	35	9	12	24	76	20	68	26	32	25	48	17	13	15	31	25	38	44	21	25	53	29	33					
		13.70%	16.95%	18.48%	14.14%	19.39%	8.90%	4.73%	15.20%	15.94%	20.38%	14.31%	11.11%	11.70%	6.73%	11.95%	13.01%	8.57%	8.05%	10.86%	16.85%	14.71%	16.04%	11.02%	11.03%	11.31%	15.19%	6.44%	7.60%	8.72%	13.36%	12.95%	14.62%	16.42%	8.20%	11.21%	14.64%	12.34%	14.04%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	28	2	2	1	3	0	0	7	0	0	0	1	0	0	1	0	2	3	0	1	0	1	0	0	1	1	0	1	0	0	0	0	1	0	0	0	0	0					
		0.25%	0.19%	0.38%	0.17%	1.02%	0.00%	0.00%	1.44%	0.00%	0.00%	0.00%	0.33%	0.00%	0.00%	0.44%	0.00%	1.90%	2.01%	0.00%	0.22%	0.00%	0.24%	0.00%	0.00%	0.45%	0.32%	0.00%	0.58%	0.00%	0.00%	0.00%	0.00%	0.37%	0.00%	0.00%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	24	3	3	1	1	0	0	1	2	1	1	0	1	0	1	0	1	0	0	1	1	0	0	0	1	0	0	0	0	2	0	0	0	0	1	0	1	1					
		0.21%	0.28%	0.57%	0.17%	0.34%	0.00%	0.00%	0.21%	0.46%	0.32%	0.19%	0.00%	0.38%	0.00%	0.44%	0.00%	0.95%	0.00%	0.00%	0.22%	0.74%	0.00%	0.00%	0.00%	0.45%	0.00%	0.00%	0.00%	0.00%	0.86%	0.00%	0.00%	0.00%	0.00%	0.45%	0.00%	0.43%	0.43%					
24	7.Политическая партия «Либерально-демократическая партия России»	1130	142	41	70	33	19	28	60	23	23	73	13	28	17	20	31	4	15	40	61	13	39	26	38	22	22	11	13	7	11	11	17	29	40	25	33	19	13					
		9.94%	13.22%	7.81%	11.65%	11.22%	9.95%	18.92%	12.32%	5.31%	7.32%	14.12%	4.25%	10.57%	5.72%	8.85%	11.52%	3.81%	10.07%	18.10%	13.53%	9.56%	9.20%	11.02%	13.10%	9.95%	6.96%	4.17%	7.60%	4.07%	4.74%	5.70%	6.54%	10.82%	15.63%	11.21%	9.12%	8.09%	5.53%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1055	137	76	57	15	15	12	38	26	32	56	30	30	36	14	18	4	13	13	52	18	19	23	12	24	38	16	14	27	21	14	9	22	32	16	26	35	15					
		9.28%	12.76%	14.48%	9.48%	5.10%	7.85%	8.11%	7.80%	6.00%	10.19%	10.83%	9.80%	11.32%	12.12%	6.19%	6.69%	3.81%	8.72%	5.88%	11.53%	13.24%	4.48%	9.75%	4.14%	10.86%	12.03%	6.06%	8.19%	15.70%	9.05%	7.25%	3.46%	8.21%	12.50%	7.17%	7.18%	14.89%	6.38%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	83	3	2	11	2	2	0	5	4	5	4	2	4	2	2	1	0	2	2	3	1	2	1	1	0	2	1	2	3	1	1	2	1	4	0	1	2	2					
		0.73%	0.28%	0.38%	1.83%	0.68%	1.05%	0.00%	1.03%	0.92%	1.59%	0.77%	0.65%	1.51%	0.67%	0.88%	0.37%	0.00%	1.34%	0.90%	0.67%	0.74%	0.47%	0.42%	0.34%	0.00%	0.63%	0.38%	1.17%	1.74%	0.43%	0.52%	0.77%	0.37%	1.56%	0.00%	0.28%	0.85%	0.85%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	6961	572	286	352	162	125	96	286	277	181	289	210	150	209	148	169	82	101	133	236	70	269	155	192	136	198	201	126	111	155	132	175	161	148	151	226	127	164					
		61.24%	53.26%	54.48%	58.57%	55.10%	65.45%	64.86%	58.73%	63.97%	57.64%	55.90%	68.63%	56.60%	70.37%	65.49%	62.83%	78.10%	67.79%	60.18%	52.33%	51.47%	63.44%	65.68%	66.21%	61.54%	62.66%	76.14%	73.68%	64.53%	66.81%	68.39%	67.31%	60.07%	57.81%	67.71%	62.43%	54.04%	69.79%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	50	1	2	4	1	0	0	3	3	0	3	1	1	1	0	2	1	1	1	0	1	2	0	2	1	0	2	0	1	1	1	1	2	5	1	3	2	0					
		0.44%	0.09%	0.38%	0.67%	0.34%	0.00%	0.00%	0.62%	0.69%	0.00%	0.58%	0.33%	0.38%	0.34%	0.00%	0.74%	0.95%	0.67%	0.45%	0.00%	0.74%	0.47%	0.00%	0.69%	0.45%	0.00%	0.76%	0.00%	0.58%	0.43%	0.52%	0.38%	0.75%	1.95%	0.45%	0.83%	0.85%	0.00%					
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
