Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																										
Дата голосования: 02.12.2007																										
																										
Наименование Избирательной комиссии:    Тейковская																										
																										
Сводная таблица результатов выборов																										
																										
		Сумма	УИК №751	УИК №752	УИК №753	УИК №754	УИК №755	УИК №756	УИК №757	УИК №758	УИК №759	УИК №760	УИК №761	УИК №762	УИК №763	УИК №764	УИК №765	УИК №766	УИК №767	УИК №768	УИК №769					
23	6.Политическая партия «Партия социальной справедливости»	19	2	1	0	1	1	0	2	4	0	1	1	1	0	2	1	1	1	0	0					
		0.29%	0.31%	0.22%	0.00%	0.27%	1.15%	0.00%	0.76%	0.99%	0.00%	0.32%	0.18%	0.53%	0.00%	0.52%	0.17%	0.83%	0.19%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	672	67	42	37	29	15	19	21	41	24	36	33	16	34	55	77	14	41	27	44					
		10.24%	10.47%	9.05%	9.05%	7.82%	17.24%	7.12%	7.95%	10.22%	10.26%	11.54%	5.92%	8.47%	12.27%	14.25%	12.94%	11.67%	7.65%	14.36%	16.73%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	496	52	49	49	30	7	20	12	46	22	1	24	10	33	29	26	10	29	19	28					
		7.56%	8.13%	10.56%	11.98%	8.09%	8.05%	7.49%	4.55%	11.47%	9.40%	0.32%	4.31%	5.29%	11.91%	7.51%	4.37%	8.33%	5.41%	10.11%	10.65%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	47	5	5	3	3	1	2	1	5	2	1	6	0	2	2	0	0	4	2	3					
		0.72%	0.78%	1.08%	0.73%	0.81%	1.15%	0.75%	0.38%	1.25%	0.85%	0.32%	1.08%	0.00%	0.72%	0.52%	0.00%	0.00%	0.75%	1.06%	1.14%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	4269	386	306	261	268	51	177	184	237	152	220	371	137	145	253	431	75	346	122	147					
		65.08%	60.31%	65.95%	63.81%	72.24%	58.62%	66.29%	69.70%	59.10%	64.96%	70.51%	66.61%	72.49%	52.35%	65.54%	72.44%	62.50%	64.55%	64.89%	55.89%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	34	5	5	3	1	0	4	0	1	2	3	0	0	0	2	2	1	5	0	0					
		0.52%	0.78%	1.08%	0.73%	0.27%	0.00%	1.50%	0.00%	0.25%	0.85%	0.96%	0.00%	0.00%	0.00%	0.52%	0.34%	0.83%	0.93%	0.00%	0.00%					
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
