Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																														
Дата голосования: 04.12.2011																																														
																																														
Наименование Избирательной комиссии:    Иловлинская																																														
																																														
Сводная таблица результатов выборов																																														
																																														
		Сумма	УИК №1701	УИК №1702	УИК №1703	УИК №1704	УИК №1705	УИК №1706	УИК №1707	УИК №1708	УИК №1709	УИК №1710	УИК №1711	УИК №1712	УИК №1713	УИК №1714	УИК №1715	УИК №1716	УИК №1717	УИК №1718	УИК №1719	УИК №1720	УИК №1721	УИК №1722	УИК №1723	УИК №1724	УИК №1725	УИК №1726	УИК №1727	УИК №1728	УИК №1729	УИК №1730	УИК №1731	УИК №1732	УИК №1733	УИК №1734	УИК №1735	УИК №1736	УИК №1737	УИК №1738	УИК №1739					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																														
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	3066	228	206	210	250	156	101	39	15	83	31	27	180	183	39	73	10	131	18	86	107	28	14	24	85	30	100	92	8	11	146	28	28	82	3	83	14	11	93	13					
		22.31%	30.85%	29.56%	29.45%	35.01%	23.82%	25.63%	22.29%	11.63%	23.25%	18.56%	12.62%	21.20%	21.06%	30.71%	21.22%	13.33%	27.93%	10.98%	20.82%	19.28%	19.44%	12.73%	12.44%	20.29%	20.27%	21.93%	16.06%	9.52%	12.94%	19.86%	17.07%	24.14%	15.10%	7.32%	20.65%	13.59%	7.69%	25.27%	13.54%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	2087	95	114	102	91	98	84	21	16	56	28	34	149	155	28	39	6	76	38	50	72	24	13	33	53	31	81	81	22	26	106	22	14	70	7	47	13	11	57	24					
		15.19%	12.86%	16.36%	14.31%	12.75%	14.96%	21.32%	12.00%	12.40%	15.69%	16.77%	15.89%	17.55%	17.84%	22.05%	11.34%	8.00%	16.20%	23.17%	12.11%	12.97%	16.67%	11.82%	17.10%	12.65%	20.95%	17.76%	14.14%	26.19%	30.59%	14.42%	13.41%	12.07%	12.89%	17.07%	11.69%	12.62%	7.69%	15.49%	25.00%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	144	6	10	7	13	19	8	1	0	1	0	1	7	4	0	2	2	5	1	3	5	0	0	0	6	2	5	4	0	0	12	0	3	2	0	3	2	3	3	4					
		1.05%	0.81%	1.43%	0.98%	1.82%	2.90%	2.03%	0.57%	0.00%	0.28%	0.00%	0.47%	0.82%	0.46%	0.00%	0.58%	2.67%	1.07%	0.61%	0.73%	0.90%	0.00%	0.00%	0.00%	1.43%	1.35%	1.10%	0.70%	0.00%	0.00%	1.63%	0.00%	2.59%	0.37%	0.00%	0.75%	1.94%	2.10%	0.82%	4.17%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	2874	138	146	146	126	154	60	32	43	62	35	40	217	199	17	92	28	51	43	98	136	21	16	24	57	12	93	140	20	11	168	47	26	141	1	89	14	11	103	17					
		20.91%	18.67%	20.95%	20.48%	17.65%	23.51%	15.23%	18.29%	33.33%	17.37%	20.96%	18.69%	25.56%	22.90%	13.39%	26.74%	37.33%	10.87%	26.22%	23.73%	24.50%	14.58%	14.55%	12.44%	13.60%	8.11%	20.39%	24.43%	23.81%	12.94%	22.86%	28.66%	22.41%	25.97%	2.44%	22.14%	13.59%	7.69%	27.99%	17.71%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	185	13	13	15	8	13	7	1	2	0	0	2	14	15	1	5	4	3	1	1	7	0	0	2	2	2	10	8	0	1	15	1	2	2	0	3	0	5	7	0					
		1.35%	1.76%	1.87%	2.10%	1.12%	1.98%	1.78%	0.57%	1.55%	0.00%	0.00%	0.93%	1.65%	1.73%	0.79%	1.45%	5.33%	0.64%	0.61%	0.24%	1.26%	0.00%	0.00%	1.04%	0.48%	1.35%	2.19%	1.40%	0.00%	1.18%	2.04%	0.61%	1.72%	0.37%	0.00%	0.75%	0.00%	3.50%	1.90%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	5163	244	201	225	210	207	129	78	48	152	71	109	269	303	42	129	25	195	58	163	224	69	66	109	208	69	159	239	30	36	275	63	39	233	29	169	58	102	92	36					
		37.57%	33.02%	28.84%	31.56%	29.41%	31.60%	32.74%	44.57%	37.21%	42.58%	42.51%	50.93%	31.68%	34.87%	33.07%	37.50%	33.33%	41.58%	35.37%	39.47%	40.36%	47.92%	60.00%	56.48%	49.64%	46.62%	34.87%	41.71%	35.71%	42.35%	37.41%	38.41%	33.62%	42.91%	70.73%	42.04%	56.31%	71.33%	25.00%	37.50%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	62	3	2	2	7	2	2	2	1	1	0	1	6	4	0	3	0	0	2	3	1	1	0	1	0	0	2	4	1	0	3	0	2	2	1	0	0	0	2	1					
		0.45%	0.41%	0.29%	0.28%	0.98%	0.31%	0.51%	1.14%	0.78%	0.28%	0.00%	0.47%	0.71%	0.46%	0.00%	0.87%	0.00%	0.00%	1.22%	0.73%	0.18%	0.69%	0.00%	0.52%	0.00%	0.00%	0.44%	0.70%	1.19%	0.00%	0.41%	0.00%	1.72%	0.37%	2.44%	0.00%	0.00%	0.00%	0.54%	1.04%					
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
