Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																
Дата голосования: 02.12.2007																																																
																																																
Наименование Избирательной комиссии:    Иловлинская																																																
																																																
Сводная таблица результатов выборов																																																
																																																
		Сумма	УИК №804	УИК №805	УИК №806	УИК №807	УИК №808	УИК №809	УИК №810	УИК №811	УИК №812	УИК №813	УИК №814	УИК №815	УИК №816	УИК №817	УИК №818	УИК №819	УИК №820	УИК №821	УИК №822	УИК №823	УИК №824	УИК №825	УИК №826	УИК №827	УИК №828	УИК №829	УИК №830	УИК №831	УИК №832	УИК №833	УИК №834	УИК №835	УИК №836	УИК №837	УИК №838	УИК №839	УИК №840	УИК №841	УИК №842	УИК №843	УИК №844					
		8.89%	6.88%	6.56%	8.28%	7.43%	5.75%	9.67%	4.07%	2.94%	9.92%	11.11%	5.04%	6.82%	6.37%	14.39%	16.10%	6.90%	28.81%	9.30%	7.77%	8.65%	8.81%	5.41%	21.43%	7.61%	2.01%	17.84%	11.40%	10.09%	16.67%	3.85%	4.76%	6.92%	6.08%	4.17%	34.09%	12.50%	11.79%	2.08%	13.64%	5.37%	10.40%					
19	2.Всероссийская политическая партия «Гражданская Сила»	72	9	4	7	3	7	5	0	0	0	0	1	1	6	0	1	1	1	1	3	0	0	0	0	2	0	2	4	0	0	7	1	0	4	0	0	0	1	0	0	1	0					
		0.47%	1.05%	0.50%	0.83%	0.37%	0.96%	1.03%	0.00%	0.00%	0.00%	0.00%	0.42%	0.11%	0.62%	0.00%	0.24%	1.15%	0.21%	0.58%	0.63%	0.00%	0.00%	0.00%	0.00%	0.43%	0.00%	0.39%	0.61%	0.00%	0.00%	0.82%	0.53%	0.00%	0.84%	0.00%	0.00%	0.00%	0.22%	0.00%	0.00%	0.23%	0.00%					
20	3.Политическая партия «Демократическая партия России»	20	1	1	2	0	0	0	1	1	0	0	0	1	0	0	0	1	0	0	2	1	1	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	3	1					
		0.13%	0.12%	0.12%	0.24%	0.00%	0.00%	0.00%	0.45%	0.74%	0.00%	0.00%	0.00%	0.11%	0.00%	0.00%	0.00%	1.15%	0.00%	0.00%	0.42%	0.19%	0.63%	0.00%	0.55%	0.00%	0.00%	0.00%	0.00%	0.00%	1.39%	0.12%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.22%	0.00%	0.00%	0.70%	0.80%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	2119	114	133	113	127	105	69	27	25	40	18	43	164	149	15	60	16	44	33	82	61	18	18	16	54	5	44	96	18	4	94	23	19	80	11	9	5	63	19	2	63	20					
		13.89%	13.30%	16.46%	13.37%	15.47%	14.38%	14.20%	12.22%	18.38%	11.33%	11.11%	18.07%	18.04%	15.31%	11.36%	14.63%	18.39%	9.32%	19.19%	17.23%	11.47%	11.32%	16.22%	8.79%	11.74%	3.36%	8.63%	14.59%	16.51%	5.56%	10.97%	12.17%	14.62%	16.77%	15.28%	20.45%	12.50%	13.76%	19.79%	1.82%	14.72%	16.00%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	40	0	2	3	10	5	3	0	0	0	0	0	1	1	2	0	0	0	0	1	2	0	0	0	2	0	4	1	0	0	0	2	0	1	0	0	0	0	0	0	0	0					
		0.26%	0.00%	0.25%	0.36%	1.22%	0.68%	0.62%	0.00%	0.00%	0.00%	0.00%	0.00%	0.11%	0.10%	1.52%	0.00%	0.00%	0.00%	0.00%	0.21%	0.38%	0.00%	0.00%	0.00%	0.43%	0.00%	0.78%	0.15%	0.00%	0.00%	0.00%	1.06%	0.00%	0.21%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	18	1	1	0	4	1	1	0	1	0	1	0	1	1	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0					
		0.12%	0.12%	0.12%	0.00%	0.49%	0.14%	0.21%	0.00%	0.74%	0.00%	0.62%	0.00%	0.11%	0.10%	2.27%	0.00%	0.00%	0.00%	0.00%	0.00%	0.19%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.23%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	1342	74	80	71	65	54	64	16	13	28	10	23	90	108	15	42	7	52	20	24	35	21	12	15	43	18	41	36	9	4	67	16	9	52	2	4	2	33	3	3	47	14					
		8.80%	8.63%	9.90%	8.40%	7.92%	7.40%	13.17%	7.24%	9.56%	7.93%	6.17%	9.66%	9.90%	11.10%	11.36%	10.24%	8.05%	11.02%	11.63%	5.04%	6.58%	13.21%	10.81%	8.24%	9.35%	12.08%	8.04%	5.47%	8.26%	5.56%	7.82%	8.47%	6.92%	10.90%	2.78%	9.09%	5.00%	7.21%	3.13%	2.73%	10.98%	11.20%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	953	93	68	71	76	60	17	7	3	25	9	6	77	63	7	20	3	8	5	25	25	3	5	8	29	4	22	24	1	0	81	6	15	26	3	3	0	25	3	0	25	2					
		6.25%	10.85%	8.42%	8.40%	9.26%	8.22%	3.50%	3.17%	2.21%	7.08%	5.56%	2.52%	8.47%	6.47%	5.30%	4.88%	3.45%	1.69%	2.91%	5.25%	4.70%	1.89%	4.50%	4.40%	6.30%	2.68%	4.31%	3.65%	0.92%	0.00%	9.45%	3.17%	11.54%	5.45%	4.17%	6.82%	0.00%	5.46%	3.13%	0.00%	5.84%	1.60%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	112	8	2	7	4	11	4	3	0	2	0	1	4	8	1	0	1	3	1	4	4	0	1	1	1	2	3	5	1	0	6	4	3	2	0	0	0	8	1	2	1	3					
		0.73%	0.93%	0.25%	0.83%	0.49%	1.51%	0.82%	1.36%	0.00%	0.57%	0.00%	0.42%	0.44%	0.82%	0.76%	0.00%	1.15%	0.64%	0.58%	0.84%	0.75%	0.00%	0.90%	0.55%	0.22%	1.34%	0.59%	0.76%	0.92%	0.00%	0.70%	2.12%	2.31%	0.42%	0.00%	0.00%	0.00%	1.75%	1.04%	1.82%	0.23%	2.40%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	9030	481	450	495	461	441	271	155	88	217	106	149	498	554	68	220	50	226	95	289	350	101	68	101	290	116	290	409	68	51	557	126	75	276	51	13	28	270	66	81	259	70					
		59.19%	56.13%	55.69%	58.58%	56.15%	60.41%	55.76%	70.14%	64.71%	61.47%	65.43%	62.61%	54.79%	56.94%	51.52%	53.66%	57.47%	47.88%	55.23%	60.71%	65.79%	63.52%	61.26%	55.49%	63.04%	77.85%	56.86%	62.16%	62.39%	70.83%	64.99%	66.67%	57.69%	57.86%	70.83%	29.55%	70.00%	58.95%	68.75%	73.64%	60.51%	56.00%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	70	7	10	2	3	1	2	3	1	0	0	0	1	13	1	0	2	0	0	1	5	0	0	0	3	0	2	2	0	0	3	0	0	2	0	0	0	0	0	3	2	1					
		0.46%	0.82%	1.24%	0.24%	0.37%	0.14%	0.41%	1.36%	0.74%	0.00%	0.00%	0.00%	0.11%	1.34%	0.76%	0.00%	2.30%	0.00%	0.00%	0.21%	0.94%	0.00%	0.00%	0.00%	0.65%	0.00%	0.39%	0.30%	0.00%	0.00%	0.35%	0.00%	0.00%	0.42%	0.00%	0.00%	0.00%	0.00%	0.00%	2.73%	0.47%	0.80%					
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
