Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																			
Дата голосования: 02.12.2007																																			
																																			
Наименование Избирательной комиссии:    Лодейнопольская																																			
																																			
Сводная таблица результатов выборов																																			
																																			
		Сумма	УИК №616	УИК №617	УИК №618	УИК №619	УИК №620	УИК №621	УИК №622	УИК №623	УИК №624	УИК №625	УИК №626	УИК №627	УИК №628	УИК №629	УИК №630	УИК №631	УИК №632	УИК №633	УИК №634	УИК №635	УИК №636	УИК №637	УИК №638	УИК №639	УИК №640	УИК №641	УИК №642	УИК №643					
		8.56%	9.10%	7.79%	8.74%	9.62%	8.29%	8.42%	7.91%	7.81%	12.56%	9.67%	9.36%	9.83%	11.84%	1.53%	5.34%	9.35%	5.65%	1.33%	11.11%	4.00%	2.56%	5.81%	6.14%	10.14%	8.60%	3.41%	8.70%	5.08%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	2110	209	198	289	206	204	155	16	26	133	122	98	65	27	10	10	22	22	4	10	12	9	22	68	6	43	10	64	50					
		15.74%	22.92%	21.71%	21.60%	18.88%	19.21%	18.13%	5.06%	9.67%	15.61%	15.33%	14.33%	13.60%	8.88%	7.63%	7.63%	5.14%	12.43%	5.33%	13.89%	12.00%	11.54%	6.73%	14.91%	4.35%	13.69%	11.36%	12.96%	9.42%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	79	3	0	10	3	8	5	4	1	4	2	5	2	6	0	0	3	1	1	0	3	0	2	6	1	3	1	1	4					
		0.59%	0.33%	0.00%	0.75%	0.27%	0.75%	0.58%	1.27%	0.37%	0.47%	0.25%	0.73%	0.42%	1.97%	0.00%	0.00%	0.70%	0.56%	1.33%	0.00%	3.00%	0.00%	0.61%	1.32%	0.72%	0.96%	1.14%	0.20%	0.75%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	8014	482	485	751	591	587	487	230	159	473	518	423	267	194	102	104	287	120	62	46	58	66	208	270	108	206	56	292	382					
		59.77%	52.85%	53.18%	56.13%	54.17%	55.27%	56.96%	72.78%	59.11%	55.52%	65.08%	61.84%	55.86%	63.82%	77.86%	79.39%	67.06%	67.80%	82.67%	63.89%	58.00%	84.62%	63.61%	59.21%	78.26%	65.61%	63.64%	59.11%	71.94%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	139	11	14	18	14	13	9	3	1	16	7	7	2	5	2	2	3	0	0	0	0	0	4	1	1	0	0	0	6					
		1.04%	1.21%	1.54%	1.35%	1.28%	1.22%	1.05%	0.95%	0.37%	1.88%	0.88%	1.02%	0.42%	1.64%	1.53%	1.53%	0.70%	0.00%	0.00%	0.00%	0.00%	0.00%	1.22%	0.22%	0.72%	0.00%	0.00%	0.00%	1.13%					
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
