Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																													
Дата голосования: 02.12.2007																													
																													
Наименование Избирательной комиссии:    Глазовская																													
																													
Сводная таблица результатов выборов																													
																													
		Сумма	УИК №1401	УИК №1402	УИК №1403	УИК №1404	УИК №1405	УИК №1406	УИК №1407	УИК №1408	УИК №1409	УИК №1410	УИК №1411	УИК №1412	УИК №1413	УИК №1414	УИК №1415	УИК №1416	УИК №1417	УИК №1418	УИК №1419	УИК №1420	УИК №1421	УИК №1422					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	285	15	15	15	10	10	2	10	10	10	18	10	10	5	20	20	10	10	10	34	6	20	15					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	246	15	12	15	6	10	2	6	10	5	18	7	6	2	20	18	4	10	8	31	6	20	15					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	115	10	1	12	2	0	1	2	2	5	8	4	1	5	2	7	1	2	2	6	26	7	9					
14	Число погашенных неиспользованных открепительных удостоверений	39	0	3	0	4	0	0	4	0	5	0	3	4	3	0	2	6	0	2	3	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	15	3	0	3	0	0	2	0	0	0	0	2	3	0	0	1	0	0	0	0	0	0	1					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																													
18	1.Политическая партия «Аграрная партия России»	350	26	21	29	9	1	17	4	12	11	25	10	16	2	17	7	18	13	12	44	13	17	26					
		3.37%	2.81%	3.25%	2.82%	2.44%	0.60%	7.46%	2.25%	2.75%	2.61%	4.11%	1.91%	6.69%	0.54%	5.26%	1.04%	9.57%	4.22%	3.02%	5.46%	4.91%	2.64%	4.09%					
19	2.Всероссийская политическая партия «Гражданская Сила»	34	4	0	6	1	1	1	1	0	2	3	0	1	0	1	1	1	1	0	1	1	4	4					
		0.33%	0.43%	0.00%	0.58%	0.27%	0.60%	0.44%	0.56%	0.00%	0.48%	0.49%	0.00%	0.42%	0.00%	0.31%	0.15%	0.53%	0.32%	0.00%	0.12%	0.38%	0.62%	0.63%					
20	3.Политическая партия «Демократическая партия России»	16	3	0	1	0	0	0	0	2	2	0	1	0	0	1	1	0	0	1	1	0	2	1					
		0.15%	0.32%	0.00%	0.10%	0.00%	0.00%	0.00%	0.00%	0.46%	0.48%	0.00%	0.19%	0.00%	0.00%	0.31%	0.15%	0.00%	0.00%	0.25%	0.12%	0.00%	0.31%	0.16%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1159	154	53	97	35	3	30	22	86	34	74	66	13	43	25	33	19	48	38	98	53	53	82					
		11.16%	16.65%	8.19%	9.44%	9.49%	1.79%	13.16%	12.36%	19.68%	8.08%	12.15%	12.62%	5.44%	11.59%	7.74%	4.91%	10.11%	15.58%	9.55%	12.16%	20.00%	8.24%	12.89%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	18	0	3	3	0	0	0	0	1	0	1	2	0	0	0	0	0	0	0	2	0	2	4					
		0.17%	0.00%	0.46%	0.29%	0.00%	0.00%	0.00%	0.00%	0.23%	0.00%	0.16%	0.38%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.25%	0.00%	0.31%	0.63%					
23	6.Политическая партия «Партия социальной справедливости»	28	1	2	7	0	0	0	1	2	0	0	1	0	0	1	2	1	2	0	1	1	4	2					
		0.27%	0.11%	0.31%	0.68%	0.00%	0.00%	0.00%	0.56%	0.46%	0.00%	0.00%	0.19%	0.00%	0.00%	0.31%	0.30%	0.53%	0.65%	0.00%	0.12%	0.38%	0.62%	0.31%					
24	7.Политическая партия «Либерально-демократическая партия России»	1032	120	57	90	39	13	20	18	59	25	48	55	21	36	33	43	14	28	42	109	13	86	63					
		9.94%	12.97%	8.81%	8.75%	10.57%	7.74%	8.77%	10.11%	13.50%	5.94%	7.88%	10.52%	8.79%	9.70%	10.22%	6.40%	7.45%	9.09%	10.55%	13.52%	4.91%	13.37%	9.91%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	475	54	23	56	15	4	8	12	15	23	18	17	22	9	11	42	17	11	20	30	13	25	30					
		4.58%	5.84%	3.55%	5.45%	4.07%	2.38%	3.51%	6.74%	3.43%	5.46%	2.96%	3.25%	9.21%	2.43%	3.41%	6.25%	9.04%	3.57%	5.03%	3.72%	4.91%	3.89%	4.72%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	73	4	6	5	7	0	5	1	4	0	3	5	0	1	2	0	6	8	1	6	2	2	5					
		0.70%	0.43%	0.93%	0.49%	1.90%	0.00%	2.19%	0.56%	0.92%	0.00%	0.49%	0.96%	0.00%	0.27%	0.62%	0.00%	3.19%	2.60%	0.25%	0.74%	0.75%	0.31%	0.79%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	6976	540	462	711	260	145	143	116	245	316	425	352	161	269	222	528	109	194	280	489	166	434	409					
		67.19%	58.38%	71.41%	69.16%	70.46%	86.31%	62.72%	65.17%	56.06%	75.06%	69.79%	67.30%	67.36%	72.51%	68.73%	78.57%	57.98%	62.99%	70.35%	60.67%	62.64%	67.50%	64.31%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	40	2	4	1	3	0	2	2	2	1	4	3	0	1	2	1	0	1	0	5	1	4	1					
		0.39%	0.22%	0.62%	0.10%	0.81%	0.00%	0.88%	1.12%	0.46%	0.24%	0.66%	0.57%	0.00%	0.27%	0.62%	0.15%	0.00%	0.32%	0.00%	0.62%	0.38%	0.62%	0.16%					
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
