Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																								
Дата голосования: 02.12.2007																																								
																																								
Наименование Избирательной комиссии:    Оричевская																																								
																																								
Сводная таблица результатов выборов																																								
																																								
		Сумма	УИК №891	УИК №892	УИК №893	УИК №894	УИК №895	УИК №896	УИК №897	УИК №898	УИК №899	УИК №900	УИК №901	УИК №902	УИК №903	УИК №904	УИК №905	УИК №906	УИК №907	УИК №908	УИК №909	УИК №910	УИК №911	УИК №912	УИК №913	УИК №914	УИК №915	УИК №916	УИК №917	УИК №918	УИК №919	УИК №920	УИК №921	УИК №922	УИК №923					
19	2.Всероссийская политическая партия «Гражданская Сила»	122	1	2	1	1	1	1	5	3	1	0	0	0	1	0	2	0	1	2	4	4	11	3	2	10	9	9	6	3	4	5	10	5	15					
		0.65%	0.16%	0.60%	0.22%	0.42%	0.17%	0.16%	0.57%	0.75%	0.17%	0.00%	0.00%	0.00%	0.25%	0.00%	0.68%	0.00%	0.40%	0.64%	0.56%	0.45%	1.00%	0.85%	0.57%	0.91%	0.90%	1.03%	1.13%	0.58%	0.85%	0.88%	1.00%	0.52%	1.26%					
20	3.Политическая партия «Демократическая партия России»	31	0	1	2	0	1	2	1	1	0	1	0	1	1	1	0	0	2	1	2	0	1	0	2	1	4	1	1	0	0	1	0	0	3					
		0.16%	0.00%	0.30%	0.43%	0.00%	0.17%	0.31%	0.11%	0.25%	0.00%	0.63%	0.00%	0.28%	0.25%	0.27%	0.00%	0.00%	0.81%	0.32%	0.28%	0.00%	0.09%	0.00%	0.57%	0.09%	0.40%	0.11%	0.19%	0.00%	0.00%	0.18%	0.00%	0.00%	0.25%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1652	52	37	39	25	34	44	81	35	49	2	23	19	30	26	28	8	29	12	34	74	38	28	42	172	128	95	46	49	47	47	115	69	95					
		8.74%	8.24%	11.14%	8.39%	10.50%	5.87%	6.83%	9.23%	8.73%	8.57%	1.27%	11.17%	5.37%	7.54%	7.05%	9.56%	3.83%	11.69%	3.86%	4.80%	8.32%	3.45%	7.89%	11.97%	15.64%	12.77%	10.84%	8.70%	9.55%	10.02%	8.30%	11.50%	7.11%	7.99%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	63	1	1	1	0	0	1	0	1	3	0	1	0	2	0	0	2	0	2	3	2	6	2	2	1	3	8	3	1	4	0	9	2	2					
		0.33%	0.16%	0.30%	0.22%	0.00%	0.00%	0.16%	0.00%	0.25%	0.52%	0.00%	0.49%	0.00%	0.50%	0.00%	0.00%	0.96%	0.00%	0.64%	0.42%	0.22%	0.55%	0.56%	0.57%	0.09%	0.30%	0.91%	0.57%	0.19%	0.85%	0.00%	0.90%	0.21%	0.17%					
23	6.Политическая партия «Партия социальной справедливости»	57	3	3	1	1	0	0	5	0	6	0	1	0	1	0	0	0	2	0	1	1	1	0	2	2	2	2	4	1	2	4	2	3	7					
		0.30%	0.48%	0.90%	0.22%	0.42%	0.00%	0.00%	0.57%	0.00%	1.05%	0.00%	0.49%	0.00%	0.25%	0.00%	0.00%	0.00%	0.81%	0.00%	0.14%	0.11%	0.09%	0.00%	0.57%	0.18%	0.20%	0.23%	0.76%	0.19%	0.43%	0.71%	0.20%	0.31%	0.59%					
24	7.Политическая партия «Либерально-демократическая партия России»	2342	61	41	44	31	63	79	98	35	78	22	25	36	38	41	43	22	42	57	81	64	157	59	42	123	139	142	76	48	57	78	149	129	142					
		12.39%	9.67%	12.35%	9.46%	13.03%	10.88%	12.27%	11.16%	8.73%	13.64%	13.92%	12.14%	10.17%	9.55%	11.11%	14.68%	10.53%	16.94%	18.33%	11.44%	7.20%	14.27%	16.62%	11.97%	11.18%	13.87%	16.21%	14.37%	9.36%	12.15%	13.78%	14.90%	13.30%	11.95%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1349	25	32	29	8	34	29	56	32	32	8	11	12	19	17	8	14	24	22	40	92	43	17	22	87	84	78	36	30	47	60	94	86	121					
		7.14%	3.96%	9.64%	6.24%	3.36%	5.87%	4.50%	6.38%	7.98%	5.59%	5.06%	5.34%	3.39%	4.77%	4.61%	2.73%	6.70%	9.68%	7.07%	5.65%	10.35%	3.91%	4.79%	6.27%	7.91%	8.38%	8.90%	6.81%	5.85%	10.02%	10.60%	9.40%	8.87%	10.19%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	174	4	4	4	3	2	12	8	1	1	3	0	2	2	1	5	1	3	3	7	2	8	6	3	15	10	3	6	3	4	2	12	10	24					
		0.92%	0.63%	1.20%	0.86%	1.26%	0.35%	1.86%	0.91%	0.25%	0.17%	1.90%	0.00%	0.56%	0.50%	0.27%	1.71%	0.48%	1.21%	0.96%	0.99%	0.22%	0.73%	1.69%	0.85%	1.36%	0.99%	0.34%	1.13%	0.58%	0.85%	0.35%	1.20%	1.03%	2.02%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	11425	382	184	299	151	359	383	492	239	325	105	127	263	246	264	185	139	126	196	505	582	797	222	212	569	521	471	312	293	272	343	531	617	713					
		60.44%	60.54%	55.42%	64.30%	63.45%	62.00%	59.47%	56.04%	59.60%	56.82%	66.46%	61.65%	74.29%	61.81%	71.54%	63.14%	66.51%	50.81%	63.02%	71.33%	65.47%	72.45%	62.54%	60.40%	51.73%	51.99%	53.77%	58.98%	57.12%	57.99%	60.60%	53.10%	63.61%	60.02%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	156	1	8	0	0	1	5	3	2	14	1	2	0	0	1	0	0	3	0	4	7	8	3	3	16	7	7	5	7	6	4	5	8	25					
		0.83%	0.16%	2.41%	0.00%	0.00%	0.17%	0.78%	0.34%	0.50%	2.45%	0.63%	0.97%	0.00%	0.00%	0.27%	0.00%	0.00%	1.21%	0.00%	0.56%	0.79%	0.73%	0.85%	0.85%	1.45%	0.70%	0.80%	0.95%	1.36%	1.28%	0.71%	0.50%	0.82%	2.10%					
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
