Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																														
Дата голосования: 07.12.2003 0:00:00																																														
																																														
Наименование Избирательной комиссии:    Колыванская																																														
																																														
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																														
																																														
		Сумма	УИК №383	УИК №384	УИК №385	УИК №386	УИК №387	УИК №388	УИК №389	УИК №390	УИК №391	УИК №392	УИК №393	УИК №394	УИК №395	УИК №396	УИК №397	УИК №398	УИК №399	УИК №400	УИК №401	УИК №402	УИК №403	УИК №404	УИК №405	УИК №406	УИК №407	УИК №408	УИК №409	УИК №410	УИК №411	УИК №412	УИК №413	УИК №414	УИК №415	УИК №416	УИК №417	УИК №418	УИК №419	УИК №420	УИК №421					
		2.06%	3.87%	3.36%	3.65%	3.16%	1.73%	4.34%	1.98%	1.81%	1.2%	2.0%	0.86%	0.49%	0.77%	0.59%	1.78%	2.14%	0.99%	9.52%	1.09%	2.29%	4.27%	0.34%	0.0%	3.33%	0.88%	0.0%	0.0%	0.0%	0.0%	1.10%	0.58%	2.5%	0.0%	1.47%	0.0%	0.86%	0.0%	0.0%	0.0%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	351	25	21	30	27	6	5	11	3	23	10	12	6	20	8	1	18	7	4	8	3	6	10	0	0	6	5	2	3	4	25	6	1	0	2	0	16	2	1	14					
		3.16%	2.06%	2.27%	3.91%	2.76%	2.59%	3.62%	2.72%	2.72%	4.6%	4.0%	3.44%	2.94%	2.22%	4.73%	1.78%	3.21%	6.93%	3.80%	2.18%	3.44%	5.12%	3.41%	0.0%	0.0%	2.65%	3.42%	0.90%	1.56%	9.30%	5.50%	3.50%	2.5%	0.0%	2.94%	0.0%	6.92%	3.92%	2.08%	6.30%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	195	44	30	25	19	3	1	10	3	11	1	4	2	3	2	1	9	0	2	5	3	0	2	0	0	4	1	0	2	3	2	1	0	0	1	0	0	1	0	0					
		1.75%	3.63%	3.25%	3.26%	1.94%	1.29%	0.72%	2.48%	2.72%	2.2%	0.4%	1.14%	0.98%	0.33%	1.18%	1.78%	1.60%	0.0%	1.90%	1.36%	3.44%	0.0%	0.68%	0.0%	0.0%	1.76%	0.68%	0.0%	1.04%	6.97%	0.44%	0.58%	0.0%	0.0%	1.47%	0.0%	0.0%	1.96%	0.0%	0.0%					
22	"5. ""За Русь Святую"""	97	19	8	3	10	1	1	7	1	4	1	1	0	4	1	0	5	0	1	3	2	1	5	1	0	1	1	1	1	2	2	3	0	0	0	0	2	1	0	4					
		0.87%	1.56%	0.86%	0.39%	1.02%	0.43%	0.72%	1.73%	0.90%	0.8%	0.4%	0.28%	0.0%	0.44%	0.59%	0.0%	0.89%	0.0%	0.95%	0.81%	2.29%	0.85%	1.70%	2.5%	0.0%	0.44%	0.68%	0.45%	0.52%	4.65%	0.44%	1.75%	0.0%	0.0%	0.0%	0.0%	0.86%	1.96%	0.0%	1.80%					
23	"6. ""Объединенная Российская партия ""Русь"""	17	0	1	0	1	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	3	0	2	2	0	0	0	0	5	0	0	0	0	0	0	0	0	0					
		0.15%	0.0%	0.10%	0.0%	0.10%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.28%	0.0%	0.0%	0.59%	0.0%	0.17%	0.0%	0.0%	0.0%	0.0%	0.0%	1.02%	0.0%	6.66%	0.88%	0.0%	0.0%	0.0%	0.0%	1.10%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	32	6	2	0	3	1	1	0	0	2	1	0	0	0	0	2	1	1	1	1	0	0	0	0	0	0	0	0	1	0	1	3	0	0	0	0	0	1	1	3					
		0.28%	0.49%	0.21%	0.0%	0.30%	0.43%	0.72%	0.0%	0.0%	0.4%	0.4%	0.0%	0.0%	0.0%	0.0%	3.57%	0.17%	0.99%	0.95%	0.27%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.52%	0.0%	0.22%	1.75%	0.0%	0.0%	0.0%	0.0%	0.0%	1.96%	2.08%	1.35%					
25	"8. ""Народно-республиканская партия России"""	21	2	0	1	1	0	0	0	0	0	0	2	0	5	0	1	2	0	0	1	1	1	1	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0					
		0.18%	0.16%	0.0%	0.13%	0.10%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.57%	0.0%	0.55%	0.0%	1.78%	0.35%	0.0%	0.0%	0.27%	1.14%	0.85%	0.34%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.58%	0.0%	0.0%	1.47%	0.0%	0.43%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	25	6	0	2	1	1	1	1	1	2	0	0	1	1	0	1	0	1	0	0	1	1	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	1					
		0.22%	0.49%	0.0%	0.26%	0.10%	0.43%	0.72%	0.24%	0.90%	0.4%	0.0%	0.0%	0.49%	0.11%	0.0%	1.78%	0.0%	0.99%	0.0%	0.0%	1.14%	0.85%	0.0%	0.0%	0.0%	0.0%	1.36%	0.0%	0.0%	0.0%	0.22%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.45%					
27	"10. ""Аграрная партия России"""	666	36	39	26	29	9	24	24	3	45	26	34	14	76	16	0	56	7	5	38	4	14	11	0	0	11	5	12	5	4	13	12	2	6	2	3	12	6	2	35					
		6.00%	2.97%	4.22%	3.39%	2.96%	3.89%	17.39%	5.95%	2.72%	9.0%	10.4%	9.77%	6.86%	8.46%	9.46%	0.0%	9.99%	6.93%	4.76%	10.38%	4.59%	11.96%	3.75%	0.0%	0.0%	4.86%	3.42%	5.45%	2.60%	9.30%	2.86%	7.01%	5.0%	8.69%	2.94%	9.37%	5.19%	11.76%	4.16%	15.76%					
28	"11. ""Истинные патриоты России"""	9	0	2	1	0	0	0	2	0	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.08%	0.0%	0.21%	0.13%	0.0%	0.0%	0.0%	0.49%	0.0%	0.0%	0.4%	0.28%	0.98%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	140	17	22	10	8	3	4	12	0	1	2	7	0	8	3	1	5	0	1	2	0	1	5	0	0	1	3	2	4	1	1	2	0	1	0	0	5	0	1	7					
		1.26%	1.40%	2.38%	1.30%	0.81%	1.29%	2.89%	2.97%	0.0%	0.2%	0.8%	2.01%	0.0%	0.89%	1.77%	1.78%	0.89%	0.0%	0.95%	0.54%	0.0%	0.85%	1.70%	0.0%	0.0%	0.44%	2.05%	0.90%	2.08%	2.32%	0.22%	1.16%	0.0%	1.44%	0.0%	0.0%	2.16%	0.0%	2.08%	3.15%					
30	"13. ""Демократическая партия России"""	50	5	4	4	7	0	0	0	0	4	1	0	0	1	0	0	2	0	7	2	1	0	3	0	0	1	0	1	0	0	3	2	0	0	0	0	0	1	0	1					
		0.45%	0.41%	0.43%	0.52%	0.71%	0.0%	0.0%	0.0%	0.0%	0.8%	0.4%	0.0%	0.0%	0.11%	0.0%	0.0%	0.35%	0.0%	6.66%	0.54%	1.14%	0.0%	1.02%	0.0%	0.0%	0.44%	0.0%	0.45%	0.0%	0.0%	0.66%	1.16%	0.0%	0.0%	0.0%	0.0%	0.0%	1.96%	0.0%	0.45%					
31	"14. ""Великая Россия - Евразийский Союз"""	26	1	1	3	2	4	0	2	2	1	0	1	0	2	0	0	1	0	0	2	0	1	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0					
		0.23%	0.08%	0.10%	0.39%	0.20%	1.73%	0.0%	0.49%	1.81%	0.2%	0.0%	0.28%	0.0%	0.22%	0.0%	0.0%	0.17%	0.0%	0.0%	0.54%	0.0%	0.85%	0.34%	0.0%	0.0%	0.44%	0.0%	0.0%	0.0%	0.0%	0.22%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	14	2	2	1	3	0	0	2	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.12%	0.16%	0.21%	0.13%	0.30%	0.0%	0.0%	0.49%	0.0%	0.2%	0.0%	0.0%	0.0%	0.0%	0.0%	1.78%	0.0%	0.0%	0.0%	0.0%	0.0%	0.85%	0.0%	0.0%	3.33%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	481	95	53	48	50	9	7	13	9	15	5	21	6	34	1	1	25	1	1	7	1	2	9	0	0	6	9	6	3	0	17	7	0	2	2	1	6	0	4	5					
		4.33%	7.83%	5.74%	6.26%	5.11%	3.89%	5.07%	3.22%	8.18%	3.0%	2.0%	6.03%	2.94%	3.78%	0.59%	1.78%	4.46%	0.99%	0.95%	1.91%	1.14%	1.70%	3.07%	0.0%	0.0%	2.65%	6.16%	2.72%	1.56%	0.0%	3.74%	4.09%	0.0%	2.89%	2.94%	3.12%	2.59%	0.0%	8.33%	2.25%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	44	1	4	5	2	0	1	1	1	2	0	5	3	2	2	1	2	0	0	0	0	1	2	0	0	0	1	1	0	1	1	1	0	0	0	0	1	0	1	2					
		0.39%	0.08%	0.43%	0.65%	0.20%	0.0%	0.72%	0.24%	0.90%	0.4%	0.0%	1.43%	1.47%	0.22%	1.18%	1.78%	0.35%	0.0%	0.0%	0.0%	0.0%	0.85%	0.68%	0.0%	0.0%	0.0%	0.68%	0.45%	0.0%	2.32%	0.22%	0.58%	0.0%	0.0%	0.0%	0.0%	0.43%	0.0%	2.08%	0.90%					
35	"18. ""ЛДПР"""	1597	135	96	83	127	44	22	91	21	88	63	37	36	129	16	4	83	21	12	51	29	35	27	5	4	13	5	38	47	5	64	23	12	18	10	1	53	5	14	30					
		14.39%	11.13%	10.41%	10.83%	12.98%	19.04%	15.94%	22.58%	19.09%	17.6%	25.2%	10.63%	17.64%	14.36%	9.46%	7.14%	14.82%	20.79%	11.42%	13.93%	33.33%	29.91%	9.21%	12.5%	13.33%	5.75%	3.42%	17.27%	24.47%	11.62%	14.09%	13.45%	30.0%	26.08%	14.70%	3.12%	22.94%	9.80%	29.16%	13.51%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	188	30	17	10	15	1	1	4	0	11	0	4	6	11	0	1	4	3	0	8	1	0	5	3	1	3	9	2	0	0	16	4	1	0	2	0	13	0	1	1					
		1.69%	2.47%	1.84%	1.30%	1.53%	0.43%	0.72%	0.99%	0.0%	2.2%	0.0%	1.14%	2.94%	1.22%	0.0%	1.78%	0.71%	2.97%	0.0%	2.18%	1.14%	0.0%	1.70%	7.5%	3.33%	1.32%	6.16%	0.90%	0.0%	0.0%	3.52%	2.33%	2.5%	0.0%	2.94%	0.0%	5.62%	0.0%	2.08%	0.45%					
37	"20. ""Политическая партия ""Единая Россия"""	3144	360	284	225	284	51	31	114	39	94	91	61	57	239	37	19	169	29	27	118	19	30	124	9	14	52	43	59	41	7	146	52	2	20	33	20	57	20	15	52					
		28.33%	29.70%	30.80%	29.37%	29.03%	22.07%	22.46%	28.28%	35.45%	18.8%	36.4%	17.52%	27.94%	26.61%	21.89%	33.92%	30.17%	28.71%	25.71%	32.24%	21.83%	25.64%	42.32%	22.5%	46.66%	23.00%	29.45%	26.81%	21.35%	16.27%	32.15%	30.40%	5.0%	28.98%	48.52%	62.5%	24.67%	39.21%	31.25%	23.42%					
38	"21. ""Российская Конституционно-демократическая партия"""	20	1	2	1	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	3	0	1	1	0	2	2	1	0	0	0	0	0	0	2	0	0	0					
		0.18%	0.08%	0.21%	0.13%	0.20%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.57%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.02%	0.0%	3.33%	0.44%	0.0%	0.90%	1.04%	2.32%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.86%	0.0%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	18	2	4	1	3	0	0	0	1	0	0	1	0	0	1	2	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1					
		0.16%	0.16%	0.43%	0.13%	0.30%	0.0%	0.0%	0.0%	0.90%	0.0%	0.0%	0.28%	0.0%	0.0%	0.59%	3.57%	0.0%	0.0%	0.0%	0.0%	1.14%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.45%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.45%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2760	297	209	185	272	60	21	61	14	139	25	125	50	279	61	13	121	26	20	89	10	8	57	22	5	99	37	83	74	8	98	39	15	12	12	6	42	10	4	52					
		24.87%	24.50%	22.66%	24.15%	27.81%	25.97%	15.21%	15.13%	12.72%	27.8%	10.0%	35.91%	24.50%	31.06%	36.09%	23.21%	21.60%	25.74%	19.04%	24.31%	11.49%	6.83%	19.45%	55.0%	16.66%	43.80%	25.34%	37.72%	38.54%	18.60%	21.58%	22.80%	37.5%	17.39%	17.64%	18.75%	18.18%	19.60%	8.33%	23.42%					
																																														
41	Против всех	471	46	52	44	51	16	3	27	9	20	5	10	6	37	6	0	24	1	7	18	5	5	11	0	1	1	2	3	2	1	20	5	6	6	0	1	9	1	0	10					
		4.24%	3.79%	5.63%	5.74%	5.21%	6.92%	2.17%	6.69%	8.18%	4.0%	2.0%	2.87%	2.94%	4.12%	3.55%	0.0%	4.28%	0.99%	6.66%	4.91%	5.74%	4.27%	3.75%	0.0%	3.33%	0.44%	1.36%	1.36%	1.04%	2.32%	4.40%	2.92%	15.0%	8.69%	0.0%	3.12%	3.89%	1.96%	0.0%	4.50%					
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
