Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																						
Дата голосования: 07.12.2003 0:00:00																																						
																																						
Наименование Избирательной комиссии:    Ровеньская																																						
																																						
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																						
																																						
		Сумма	УИК №876	УИК №877	УИК №878	УИК №879	УИК №880	УИК №881	УИК №882	УИК №883	УИК №884	УИК №885	УИК №886	УИК №887	УИК №888	УИК №889	УИК №890	УИК №891	УИК №892	УИК №893	УИК №894	УИК №895	УИК №896	УИК №897	УИК №898	УИК №899	УИК №900	УИК №901	УИК №902	УИК №903	УИК №904	УИК №905	УИК №906					
		3.43%	4.35%	1.03%	2.39%	1.90%	1.45%	0.27%	2.70%	5.27%	0.87%	1.75%	4.65%	1.21%	5.09%	4.97%	3.76%	2.76%	6.63%	3.34%	3.48%	1.51%	2.17%	4.55%	2.98%	2.08%	0.76%	3.38%	0.0%	4.57%	3.16%	5.02%	2.29%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	137	11	1	1	2	6	0	2	8	8	1	3	3	5	3	5	1	19	11	3	7	5	8	0	0	4	9	0	3	4	2	2					
		0.89%	1.36%	0.25%	0.18%	0.63%	0.87%	0.0%	0.41%	2.34%	1.16%	0.25%	0.49%	1.81%	1.81%	1.65%	0.69%	0.55%	1.01%	1.05%	0.36%	0.96%	1.20%	0.75%	0.0%	0.0%	3.05%	2.03%	0.0%	1.71%	0.70%	0.50%	0.76%					
22	"5. ""За Русь Святую"""	84	5	1	1	3	4	2	6	4	2	4	1	0	1	1	8	1	9	7	8	2	1	5	0	0	1	1	0	0	6	0	0					
		0.54%	0.62%	0.25%	0.18%	0.95%	0.58%	0.54%	1.24%	1.17%	0.29%	1.00%	0.16%	0.0%	0.36%	0.55%	1.11%	0.55%	0.48%	0.66%	0.96%	0.27%	0.24%	0.47%	0.0%	0.0%	0.76%	0.22%	0.0%	0.0%	1.05%	0.0%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	28	1	0	0	1	0	0	0	0	2	2	2	0	1	0	0	0	4	3	1	0	2	4	1	0	0	0	0	1	1	1	1					
		0.18%	0.12%	0.0%	0.0%	0.31%	0.0%	0.0%	0.0%	0.0%	0.29%	0.50%	0.33%	0.0%	0.36%	0.0%	0.0%	0.0%	0.21%	0.28%	0.12%	0.0%	0.48%	0.37%	1.49%	0.0%	0.0%	0.0%	0.0%	0.57%	0.17%	0.25%	0.38%					
24	"7. ""Новый курс - Автомобильная Россия"""	106	2	2	0	0	9	1	9	0	0	6	2	1	0	1	5	1	19	12	5	2	2	7	0	1	2	6	1	1	0	4	5					
		0.69%	0.24%	0.51%	0.0%	0.0%	1.31%	0.27%	1.87%	0.0%	0.0%	1.50%	0.33%	0.60%	0.0%	0.55%	0.69%	0.55%	1.01%	1.14%	0.60%	0.27%	0.48%	0.66%	0.0%	0.69%	1.52%	1.35%	1.12%	0.57%	0.0%	1.00%	1.91%					
25	"8. ""Народно-республиканская партия России"""	19	1	0	0	0	0	1	0	1	0	0	1	0	0	0	3	0	1	2	1	1	1	1	0	0	1	2	0	1	0	0	1					
		0.12%	0.12%	0.0%	0.0%	0.0%	0.0%	0.27%	0.0%	0.29%	0.0%	0.0%	0.16%	0.0%	0.0%	0.0%	0.41%	0.0%	0.05%	0.19%	0.12%	0.13%	0.24%	0.09%	0.0%	0.0%	0.76%	0.45%	0.0%	0.57%	0.0%	0.0%	0.38%					
26	"9. ""Российская экологическая партия ""Зеленые"""	27	3	0	1	0	0	1	0	0	2	0	0	0	3	0	3	0	1	4	3	1	1	1	0	0	0	0	0	1	0	1	1					
		0.17%	0.37%	0.0%	0.18%	0.0%	0.0%	0.27%	0.0%	0.0%	0.29%	0.0%	0.0%	0.0%	1.09%	0.0%	0.41%	0.0%	0.05%	0.38%	0.36%	0.13%	0.24%	0.09%	0.0%	0.0%	0.0%	0.0%	0.0%	0.57%	0.0%	0.25%	0.38%					
27	"10. ""Аграрная партия России"""	2093	171	130	92	44	118	82	49	56	100	46	76	29	33	16	120	12	115	103	83	102	44	126	16	26	11	44	4	32	91	65	57					
		13.63%	21.29%	33.59%	16.97%	13.96%	17.17%	22.22%	10.18%	16.42%	14.55%	11.55%	12.62%	17.57%	12.0%	8.83%	16.73%	6.62%	6.15%	9.84%	9.98%	14.08%	10.62%	11.96%	23.88%	18.05%	8.39%	9.93%	4.49%	18.28%	15.99%	16.33%	21.83%					
28	"11. ""Истинные патриоты России"""	14	1	0	0	0	2	0	0	1	4	0	1	0	0	0	1	0	2	0	0	1	0	1	0	0	0	0	0	0	0	0	0					
		0.09%	0.12%	0.0%	0.0%	0.0%	0.29%	0.0%	0.0%	0.29%	0.58%	0.0%	0.16%	0.0%	0.0%	0.0%	0.13%	0.0%	0.10%	0.0%	0.0%	0.13%	0.0%	0.09%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	195	9	4	3	0	7	4	5	6	9	7	16	3	6	1	5	3	23	18	12	13	8	7	4	1	1	3	0	2	5	3	7					
		1.27%	1.12%	1.03%	0.55%	0.0%	1.01%	1.08%	1.03%	1.75%	1.31%	1.75%	2.65%	1.81%	2.18%	0.55%	0.69%	1.65%	1.23%	1.72%	1.44%	1.79%	1.93%	0.66%	5.97%	0.69%	0.76%	0.67%	0.0%	1.14%	0.87%	0.75%	2.68%					
30	"13. ""Демократическая партия России"""	49	2	1	2	0	1	4	7	3	1	0	0	0	1	3	0	0	3	2	4	3	0	4	1	2	0	3	0	1	0	0	1					
		0.31%	0.24%	0.25%	0.36%	0.0%	0.14%	1.08%	1.45%	0.87%	0.14%	0.0%	0.0%	0.0%	0.36%	1.65%	0.0%	0.0%	0.16%	0.19%	0.48%	0.41%	0.0%	0.37%	1.49%	1.38%	0.0%	0.67%	0.0%	0.57%	0.0%	0.0%	0.38%					
31	"14. ""Великая Россия - Евразийский Союз"""	43	6	0	1	2	2	0	0	1	0	4	1	1	0	4	4	0	4	0	1	1	0	1	1	1	2	1	0	0	1	3	1					
		0.28%	0.74%	0.0%	0.18%	0.63%	0.29%	0.0%	0.0%	0.29%	0.0%	1.00%	0.16%	0.60%	0.0%	2.20%	0.55%	0.0%	0.21%	0.0%	0.12%	0.13%	0.0%	0.09%	1.49%	0.69%	1.52%	0.22%	0.0%	0.0%	0.17%	0.75%	0.38%					
32	"15. ""Партия СЛОН"""	26	2	0	1	0	1	1	1	0	2	2	1	0	0	1	2	1	2	1	3	0	0	2	1	0	0	0	1	0	0	0	1					
		0.16%	0.24%	0.0%	0.18%	0.0%	0.14%	0.27%	0.20%	0.0%	0.29%	0.50%	0.16%	0.0%	0.0%	0.55%	0.27%	0.55%	0.10%	0.09%	0.36%	0.0%	0.0%	0.18%	1.49%	0.0%	0.0%	0.0%	1.12%	0.0%	0.0%	0.0%	0.38%					
33	"16. ""Родина"" (народно-патриотический союз)"""	1229	66	37	58	13	50	14	20	11	45	23	55	14	11	5	77	4	200	115	61	55	44	85	4	10	6	30	6	15	50	32	13					
		8.00%	8.21%	9.56%	10.70%	4.12%	7.27%	3.79%	4.15%	3.22%	6.55%	5.77%	9.13%	8.48%	4.0%	2.76%	10.73%	2.20%	10.70%	10.99%	7.34%	7.59%	10.62%	8.07%	5.97%	6.94%	4.58%	6.77%	6.74%	8.57%	8.78%	8.04%	4.98%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	45	4	0	2	2	2	4	1	0	0	2	3	0	1	0	2	0	3	4	1	4	1	3	0	0	0	0	0	1	1	3	1					
		0.29%	0.49%	0.0%	0.36%	0.63%	0.29%	1.08%	0.20%	0.0%	0.0%	0.50%	0.49%	0.0%	0.36%	0.0%	0.27%	0.0%	0.16%	0.38%	0.12%	0.55%	0.24%	0.28%	0.0%	0.0%	0.0%	0.0%	0.0%	0.57%	0.17%	0.75%	0.38%					
35	"18. ""ЛДПР"""	1666	77	16	37	20	78	48	46	27	59	55	74	20	42	23	75	52	217	113	94	88	38	117	9	14	17	57	11	29	63	34	16					
		10.85%	9.58%	4.13%	6.82%	6.34%	11.35%	13.00%	9.56%	7.91%	8.58%	13.81%	12.29%	12.12%	15.27%	12.70%	10.46%	28.72%	11.61%	10.80%	11.31%	12.15%	9.17%	11.11%	13.43%	9.72%	12.97%	12.86%	12.35%	16.57%	11.07%	8.54%	6.13%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	290	14	7	22	5	8	9	6	3	10	3	5	0	7	3	10	2	42	22	14	21	9	22	1	8	1	9	2	2	11	7	5					
		1.88%	1.74%	1.80%	4.05%	1.58%	1.16%	2.43%	1.24%	0.87%	1.45%	0.75%	0.83%	0.0%	2.54%	1.65%	1.39%	1.10%	2.24%	2.10%	1.68%	2.90%	2.17%	2.08%	1.49%	5.55%	0.76%	2.03%	2.24%	1.14%	1.93%	1.75%	1.91%					
37	"20. ""Политическая партия ""Единая Россия"""	3955	220	102	172	112	209	64	95	54	160	70	141	47	57	48	94	39	618	268	190	248	141	322	15	37	60	126	32	38	64	61	51					
		25.77%	27.39%	26.35%	31.73%	35.55%	30.42%	17.34%	19.75%	15.83%	23.28%	17.58%	23.42%	28.48%	20.72%	26.51%	13.11%	21.54%	33.06%	25.62%	22.86%	34.25%	34.05%	30.57%	22.38%	25.69%	45.80%	28.44%	35.95%	21.71%	11.24%	15.32%	19.54%					
38	"21. ""Российская Конституционно-демократическая партия"""	33	3	0	4	0	2	0	0	0	2	0	1	0	2	0	1	0	5	3	0	0	0	4	1	0	1	0	0	0	1	2	1					
		0.21%	0.37%	0.0%	0.73%	0.0%	0.29%	0.0%	0.0%	0.0%	0.29%	0.0%	0.16%	0.0%	0.72%	0.0%	0.13%	0.0%	0.26%	0.28%	0.0%	0.0%	0.0%	0.37%	1.49%	0.0%	0.76%	0.0%	0.0%	0.0%	0.17%	0.50%	0.38%					
39	"22. ""Развитие предпринимательства"""	53	1	0	1	1	0	0	0	2	4	0	3	2	0	0	0	1	8	12	2	2	2	6	0	0	2	0	0	0	2	2	0					
		0.34%	0.12%	0.0%	0.18%	0.31%	0.0%	0.0%	0.0%	0.58%	0.58%	0.0%	0.49%	1.21%	0.0%	0.0%	0.0%	0.55%	0.42%	1.14%	0.24%	0.27%	0.48%	0.56%	0.0%	0.0%	1.52%	0.0%	0.0%	0.0%	0.35%	0.50%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	3470	123	57	90	92	123	114	186	127	219	115	144	36	71	28	212	43	285	193	247	123	75	184	11	24	9	82	24	25	213	130	65					
		22.61%	15.31%	14.72%	16.60%	29.20%	17.90%	30.89%	38.66%	37.24%	31.87%	28.89%	23.92%	21.81%	25.81%	15.46%	29.56%	23.75%	15.24%	18.45%	29.72%	16.98%	18.11%	17.47%	16.41%	16.66%	6.87%	18.51%	26.96%	14.28%	37.43%	32.66%	24.90%					
																																						
41	Против всех	644	23	11	11	6	29	11	22	11	17	25	22	5	7	18	38	9	85	76	40	20	17	47	0	6	1	23	0	11	24	18	11					
		4.19%	2.86%	2.84%	2.02%	1.90%	4.22%	2.98%	4.57%	3.22%	2.47%	6.28%	3.65%	3.03%	2.54%	9.94%	5.29%	4.97%	4.54%	7.26%	4.81%	2.76%	4.10%	4.46%	0.0%	4.16%	0.76%	5.19%	0.0%	6.28%	4.21%	4.52%	4.21%					
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
