Выборы Президента Российской Федерации																																		
																																		
Наименование Избирательной комиссии:    Вавожская																																		
																																		
Итоги голосования 																																		
																																		
		Сумма	УИК №1201	УИК №1202	УИК №1203	УИК №1204	УИК №1205	УИК №1206	УИК №1207	УИК №1208	УИК №1209	УИК №1210	УИК №1211	УИК №1212	УИК №1213	УИК №1214	УИК №1215	УИК №1216	УИК №1217	УИК №1218	УИК №1219	УИК №1220	УИК №1221	УИК №1222	УИК №1223	УИК №1224	УИК №1225	УИК №1226	УИК №1227					
		0.75%	0.40%	0.79%	0.75%	0.95%	1.02%	0.89%	0.00%	0.66%	1.58%	0.00%	1.52%	0.70%	0.00%	0.90%	0.78%	1.32%	1.02%	0.47%	0.57%	0.97%	1.16%	0.63%	4.76%	0.00%	0.00%	1.19%	0.00%					
21	. Путин Владимир Владимирович	7931	1405	826	119	700	85	534	94	270	159	104	282	480	156	195	217	314	357	365	298	183	148	140	54	177	120	71	78					
		83.78%	79.97%	81.06%	89.47%	83.04%	86.73%	79.23%	86.24%	89.11%	83.68%	88.14%	85.71%	83.48%	88.14%	87.44%	84.11%	82.63%	90.61%	85.08%	85.63%	88.41%	86.05%	88.05%	85.71%	83.89%	89.55%	84.52%	97.50%					
22	. Хакамада Ирина Муцуовна	151	50	17	0	12	0	8	2	2	2	1	5	9	1	2	10	8	3	6	3	1	1	1	0	6	1	0	0					
		1.60%	2.85%	1.67%	0.00%	1.42%	0.00%	1.19%	1.83%	0.66%	1.05%	0.85%	1.52%	1.57%	0.56%	0.90%	3.88%	2.11%	0.76%	1.40%	0.86%	0.48%	0.58%	0.63%	0.00%	2.84%	0.75%	0.00%	0.00%					
23	. Харитонов Николай Михайлович	645	144	74	5	70	7	62	5	16	12	8	20	45	8	15	15	19	16	28	28	9	15	4	3	11	3	2	1					
		6.81%	8.20%	7.26%	3.76%	8.30%	7.14%	9.20%	4.59%	5.28%	6.32%	6.78%	6.08%	7.83%	4.52%	6.73%	5.81%	5.00%	4.06%	6.53%	8.05%	4.35%	8.72%	2.52%	4.76%	5.21%	2.24%	2.38%	1.25%					
																																		
24	Против всех	121	38	20	0	7	1	11	1	3	2	1	3	7	2	1	5	5	1	3	6	1	0	1	0	1	1	0	0					
		1.28%	2.16%	1.96%	0.00%	0.83%	1.02%	1.63%	0.92%	0.99%	1.05%	0.85%	0.91%	1.22%	1.13%	0.45%	1.94%	1.32%	0.25%	0.70%	1.72%	0.48%	0.00%	0.63%	0.00%	0.47%	0.75%	0.00%	0.00%					
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
