Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																															
Дата голосования: 02.12.2007																															
																															
Наименование Избирательной комиссии:    Фаленская																															
																															
Сводная таблица результатов выборов																															
																															
		Сумма	УИК №1233	УИК №1234	УИК №1235	УИК №1236	УИК №1237	УИК №1238	УИК №1239	УИК №1240	УИК №1241	УИК №1242	УИК №1243	УИК №1244	УИК №1245	УИК №1246	УИК №1247	УИК №1248	УИК №1249	УИК №1250	УИК №1251	УИК №1252	УИК №1253	УИК №1254	УИК №1255	УИК №1256					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	46	2	0	2	1	1	1	2	2	0	1	4	0	2	0	0	0	3	0	0	1	5	6	4	9					
		0.56%	0.70%	0.00%	0.42%	0.71%	1.54%	0.22%	0.50%	0.89%	0.00%	0.47%	1.80%	0.00%	0.84%	0.00%	0.00%	0.00%	0.52%	0.00%	0.00%	1.23%	0.45%	0.78%	1.02%	0.83%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	4752	173	48	318	70	38	251	236	165	89	131	166	161	164	57	164	159	259	114	73	46	641	410	235	584					
		57.61%	60.49%	70.59%	67.09%	49.65%	58.46%	55.16%	58.42%	73.66%	83.18%	60.93%	74.77%	65.71%	68.62%	40.43%	60.74%	49.69%	44.81%	51.35%	57.94%	56.79%	57.28%	53.52%	59.95%	53.68%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	38	2	0	3	0	1	1	0	1	1	0	0	1	0	0	2	1	1	0	2	0	10	8	1	3					
		0.46%	0.70%	0.00%	0.63%	0.00%	1.54%	0.22%	0.00%	0.45%	0.93%	0.00%	0.00%	0.41%	0.00%	0.00%	0.74%	0.31%	0.17%	0.00%	1.59%	0.00%	0.89%	1.04%	0.26%	0.28%					
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
