Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																		
Дата голосования: 07.12.2003 0:00:00																																		
																																		
Наименование Избирательной комиссии:    Дубровская																																		
																																		
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																		
																																		
		Сумма	УИК №300	УИК №301	УИК №302	УИК №303	УИК №304	УИК №305	УИК №306	УИК №307	УИК №308	УИК №309	УИК №310	УИК №311	УИК №312	УИК №313	УИК №314	УИК №315	УИК №316	УИК №317	УИК №318	УИК №319	УИК №320	УИК №321	УИК №322	УИК №323	УИК №324	УИК №325	УИК №326					
28	"11. ""Истинные патриоты России"""	15	0	0	3	0	0	0	0	2	0	1	2	0	0	0	0	0	0	5	2	0	0	0	0	0	0	0	0					
		0.14%	0.0%	0.0%	0.37%	0.0%	0.0%	0.0%	0.0%	2.17%	0.0%	0.30%	0.46%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.71%	0.12%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	88	12	4	9	3	1	0	1	0	4	1	4	2	4	0	3	5	2	6	11	7	4	1	2	0	0	1	1					
		0.86%	1.18%	0.42%	1.11%	0.54%	0.31%	0.0%	0.24%	0.0%	1.61%	0.30%	0.92%	1.94%	1.45%	0.0%	0.99%	1.32%	2.63%	0.85%	0.66%	2.07%	1.71%	0.58%	0.95%	0.0%	0.0%	1.44%	0.65%					
30	"13. ""Демократическая партия России"""	22	3	2	1	2	1	0	0	0	1	1	1	0	0	0	1	0	0	1	3	0	1	0	0	0	0	2	2					
		0.21%	0.29%	0.21%	0.12%	0.36%	0.31%	0.0%	0.0%	0.0%	0.40%	0.30%	0.23%	0.0%	0.0%	0.0%	0.33%	0.0%	0.0%	0.14%	0.18%	0.0%	0.42%	0.0%	0.0%	0.0%	0.0%	2.89%	1.31%					
31	"14. ""Великая Россия - Евразийский Союз"""	23	2	2	2	3	0	0	0	0	0	0	1	1	0	1	1	1	0	1	3	2	0	1	0	0	2	0	0					
		0.22%	0.19%	0.21%	0.24%	0.54%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.23%	0.97%	0.0%	0.93%	0.33%	0.26%	0.0%	0.14%	0.18%	0.59%	0.0%	0.58%	0.0%	0.0%	1.16%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	9	0	1	2	0	0	0	1	0	1	0	1	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0					
		0.08%	0.0%	0.10%	0.24%	0.0%	0.0%	0.0%	0.24%	0.0%	0.40%	0.0%	0.23%	0.0%	0.0%	0.0%	0.33%	0.53%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	687	93	74	54	39	20	4	6	0	7	14	27	15	16	14	25	32	2	48	121	4	27	9	6	2	10	0	18					
		6.76%	9.18%	7.83%	6.68%	7.10%	6.25%	5.40%	1.49%	0.0%	2.82%	4.32%	6.26%	14.56%	5.81%	13.08%	8.30%	8.51%	2.63%	6.87%	7.34%	1.18%	11.58%	5.26%	2.87%	6.89%	5.81%	0.0%	11.84%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	22	3	1	1	1	3	0	0	1	1	0	1	0	3	0	1	2	0	0	1	1	0	0	2	0	0	0	0					
		0.21%	0.29%	0.10%	0.12%	0.18%	0.93%	0.0%	0.0%	1.08%	0.40%	0.0%	0.23%	0.0%	1.09%	0.0%	0.33%	0.53%	0.0%	0.0%	0.06%	0.29%	0.0%	0.0%	0.95%	0.0%	0.0%	0.0%	0.0%					
35	"18. ""ЛДПР"""	1263	125	94	110	50	34	11	39	3	21	31	39	20	22	9	24	38	5	87	333	56	26	27	27	2	19	2	9					
		12.42%	12.33%	9.94%	13.61%	9.10%	10.62%	14.86%	9.72%	3.26%	8.46%	9.56%	9.04%	19.41%	8.0%	8.41%	7.97%	10.10%	6.57%	12.46%	20.20%	16.56%	11.15%	15.78%	12.91%	6.89%	11.04%	2.89%	5.92%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	308	40	38	36	28	7	1	11	1	4	12	6	2	6	1	7	13	0	13	48	11	4	3	5	0	6	0	5					
		3.03%	3.94%	4.02%	4.45%	5.10%	2.18%	1.35%	2.74%	1.08%	1.61%	3.70%	1.39%	1.94%	2.18%	0.93%	2.32%	3.45%	0.0%	1.86%	2.91%	3.25%	1.71%	1.75%	2.39%	0.0%	3.48%	0.0%	3.28%					
37	"20. ""Политическая партия ""Единая Россия"""	3871	362	361	278	204	66	30	162	31	64	124	122	21	137	27	116	81	28	339	775	183	73	92	72	2	53	8	60					
		38.09%	35.73%	38.20%	34.40%	37.15%	20.62%	40.54%	40.39%	33.69%	25.80%	38.27%	28.30%	20.38%	49.81%	25.23%	38.53%	21.54%	36.84%	48.56%	47.02%	54.14%	31.33%	53.80%	34.44%	6.89%	30.81%	11.59%	39.47%					
38	"21. ""Российская Конституционно-демократическая партия"""	32	3	1	1	0	2	0	0	1	0	4	2	0	3	0	0	2	1	2	5	0	2	0	2	0	0	0	1					
		0.31%	0.29%	0.10%	0.12%	0.0%	0.62%	0.0%	0.0%	1.08%	0.0%	1.23%	0.46%	0.0%	1.09%	0.0%	0.0%	0.53%	1.31%	0.28%	0.30%	0.0%	0.85%	0.0%	0.95%	0.0%	0.0%	0.0%	0.65%					
39	"22. ""Развитие предпринимательства"""	31	5	5	1	0	3	0	2	0	0	0	1	0	2	0	2	2	0	2	4	0	0	0	2	0	0	0	0					
		0.30%	0.49%	0.52%	0.12%	0.0%	0.93%	0.0%	0.49%	0.0%	0.0%	0.0%	0.23%	0.0%	0.72%	0.0%	0.66%	0.53%	0.0%	0.28%	0.24%	0.0%	0.0%	0.0%	0.95%	0.0%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2169	210	198	185	106	119	8	152	51	125	81	128	28	29	28	58	125	30	120	122	33	38	15	34	19	53	51	23					
		21.34%	20.73%	20.95%	22.89%	19.30%	37.18%	10.81%	37.90%	55.43%	50.40%	25.0%	29.69%	27.18%	10.54%	26.16%	19.26%	33.24%	39.47%	17.19%	7.40%	9.76%	16.30%	8.77%	16.26%	65.51%	30.81%	73.91%	15.13%					
																																		
41	Против всех	348	34	33	28	24	16	2	9	0	4	10	12	2	6	2	17	16	2	20	74	19	2	7	4	0	1	1	3					
		3.42%	3.35%	3.49%	3.46%	4.37%	5.0%	2.70%	2.24%	0.0%	1.61%	3.08%	2.78%	1.94%	2.18%	1.86%	5.64%	4.25%	2.63%	2.86%	4.49%	5.62%	0.85%	4.09%	1.91%	0.0%	0.58%	1.44%	1.97%					
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
