Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																					
Дата голосования: 02.12.2007																																					
																																					
Наименование Избирательной комиссии:    Фурмановская																																					
																																					
Сводная таблица результатов выборов																																					
																																					
		Сумма	УИК №295	УИК №296	УИК №297	УИК №298	УИК №299	УИК №300	УИК №301	УИК №302	УИК №303	УИК №304	УИК №305	УИК №306	УИК №307	УИК №308	УИК №309	УИК №310	УИК №311	УИК №312	УИК №313	УИК №314	УИК №315	УИК №316	УИК №317	УИК №318	УИК №319	УИК №320	УИК №321	УИК №322	УИК №323	УИК №324					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																					
18	1.Политическая партия «Аграрная партия России»	641	19	22	43	28	20	33	29	30	23	31	44	23	35	29	23	21	18	16	7	19	17	18	10	19	9	9	8	19	14	5					
		3.02%	2.17%	3.09%	3.44%	2.50%	2.30%	3.52%	3.00%	2.92%	2.71%	3.48%	4.68%	2.30%	3.41%	3.09%	2.09%	2.11%	2.92%	2.50%	2.49%	3.46%	4.97%	4.41%	2.46%	4.45%	2.01%	3.96%	1.26%	9.50%	4.79%	2.23%					
19	2.Всероссийская политическая партия «Гражданская Сила»	114	3	2	6	8	10	6	4	3	10	8	7	11	2	5	5	10	2	5	2	0	0	1	0	0	1	0	1	1	1	0					
		0.54%	0.34%	0.28%	0.48%	0.71%	1.15%	0.64%	0.41%	0.29%	1.18%	0.90%	0.74%	1.10%	0.19%	0.53%	0.45%	1.01%	0.32%	0.78%	0.71%	0.00%	0.00%	0.25%	0.00%	0.00%	0.22%	0.00%	0.16%	0.50%	0.34%	0.00%					
20	3.Политическая партия «Демократическая партия России»	22	1	2	2	0	3	1	2	0	1	0	0	0	2	1	1	1	0	0	1	2	0	0	0	0	1	0	0	1	0	0					
		0.10%	0.11%	0.28%	0.16%	0.00%	0.35%	0.11%	0.21%	0.00%	0.12%	0.00%	0.00%	0.00%	0.19%	0.11%	0.09%	0.10%	0.00%	0.00%	0.36%	0.36%	0.00%	0.00%	0.00%	0.00%	0.22%	0.00%	0.00%	0.50%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	2279	68	86	172	137	82	109	97	76	83	72	91	104	115	115	188	94	54	60	27	115	51	42	30	21	37	22	91	14	16	10					
		10.75%	7.78%	12.08%	13.75%	12.23%	9.44%	11.63%	10.04%	7.41%	9.78%	8.08%	9.68%	10.40%	11.20%	12.26%	17.04%	9.45%	8.75%	9.36%	9.61%	20.95%	14.91%	10.29%	7.37%	4.92%	8.26%	9.69%	14.29%	7.00%	5.48%	4.46%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	113	7	4	10	4	8	8	9	8	5	2	3	8	5	6	5	3	3	4	1	1	0	2	0	0	5	0	0	0	2	0					
		0.53%	0.80%	0.56%	0.80%	0.36%	0.92%	0.85%	0.93%	0.78%	0.59%	0.22%	0.32%	0.80%	0.49%	0.64%	0.45%	0.30%	0.49%	0.62%	0.36%	0.18%	0.00%	0.49%	0.00%	0.00%	1.12%	0.00%	0.00%	0.00%	0.68%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	52	1	0	3	3	3	2	5	1	3	5	3	0	4	4	3	0	0	2	1	0	0	0	0	0	2	2	2	0	1	2					
		0.25%	0.11%	0.00%	0.24%	0.27%	0.35%	0.21%	0.52%	0.10%	0.35%	0.56%	0.32%	0.00%	0.39%	0.43%	0.27%	0.00%	0.00%	0.31%	0.36%	0.00%	0.00%	0.00%	0.00%	0.00%	0.45%	0.88%	0.31%	0.00%	0.34%	0.89%					
24	7.Политическая партия «Либерально-демократическая партия России»	1792	61	51	134	104	60	87	87	113	80	66	87	72	79	83	90	64	59	81	31	38	19	30	14	30	33	15	55	16	32	21					
		8.45%	6.98%	7.16%	10.71%	9.29%	6.90%	9.28%	9.01%	11.01%	9.42%	7.41%	9.26%	7.20%	7.69%	8.85%	8.16%	6.43%	9.56%	12.64%	11.03%	6.92%	5.56%	7.35%	3.44%	7.03%	7.37%	6.61%	8.63%	8.00%	10.96%	9.38%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1587	60	71	96	92	84	117	84	84	48	58	84	69	105	66	74	88	34	43	13	36	18	12	16	25	23	5	52	1	22	7					
		7.49%	6.86%	9.97%	7.67%	8.21%	9.67%	12.49%	8.70%	8.19%	5.65%	6.51%	8.94%	6.90%	10.22%	7.04%	6.71%	8.84%	5.51%	6.71%	4.63%	6.56%	5.26%	2.94%	3.93%	5.85%	5.13%	2.20%	8.16%	0.50%	7.53%	3.13%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	150	10	8	5	3	4	6	6	10	6	7	6	9	10	7	12	7	7	3	1	4	2	4	1	4	1	0	4	0	2	1					
		0.71%	1.14%	1.12%	0.40%	0.27%	0.46%	0.64%	0.62%	0.97%	0.71%	0.79%	0.64%	0.90%	0.97%	0.75%	1.09%	0.70%	1.13%	0.47%	0.36%	0.73%	0.58%	0.98%	0.25%	0.94%	0.22%	0.00%	0.63%	0.00%	0.68%	0.45%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	14157	636	454	760	720	586	564	638	683	576	631	598	682	651	600	682	693	431	416	193	334	230	297	335	325	333	173	419	144	197	176					
		66.78%	72.77%	63.76%	60.75%	64.29%	67.43%	60.19%	66.05%	66.57%	67.84%	70.82%	63.62%	68.20%	63.39%	63.97%	61.83%	69.65%	69.85%	64.90%	68.68%	60.84%	67.25%	72.79%	82.31%	76.11%	74.33%	76.21%	65.78%	72.00%	67.47%	78.57%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	153	5	5	12	8	6	2	4	7	7	4	12	10	15	12	12	7	5	5	4	0	2	0	1	1	0	0	1	2	3	1					
		0.72%	0.57%	0.70%	0.96%	0.71%	0.69%	0.21%	0.41%	0.68%	0.82%	0.45%	1.28%	1.00%	1.46%	1.28%	1.09%	0.70%	0.81%	0.78%	1.42%	0.00%	0.58%	0.00%	0.25%	0.23%	0.00%	0.00%	0.16%	1.00%	1.03%	0.45%					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
