Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																																															
Дата голосования: 04.12.2011																																																															
																																																															
Наименование Избирательной комиссии:    Вурнарская																																																															
																																																															
Сводная таблица результатов выборов																																																															
																																																															
		Сумма	УИК №143	УИК №144	УИК №145	УИК №146	УИК №147	УИК №148	УИК №149	УИК №150	УИК №151	УИК №152	УИК №153	УИК №154	УИК №155	УИК №156	УИК №157	УИК №158	УИК №159	УИК №160	УИК №161	УИК №162	УИК №163	УИК №164	УИК №165	УИК №166	УИК №167	УИК №168	УИК №169	УИК №170	УИК №171	УИК №172	УИК №173	УИК №174	УИК №175	УИК №176	УИК №177	УИК №178	УИК №179	УИК №180	УИК №181	УИК №182	УИК №183	УИК №184	УИК №185	УИК №186	УИК №187	УИК №188	УИК №189	УИК №190	УИК №191	УИК №192	УИК №193	УИК №194	УИК №195	УИК №196	УИК №197	УИК №198					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	2079	30	57	68	37	40	20	20	40	20	40	40	23	80	50	20	50	20	24	50	20	20	30	15	138	14	50	55	20	20	20	69	20	40	35	20	20	10	40	25	30	20	65	45	57	30	60	35	45	20	53	20	50	49	40	30	20					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	1944	30	54	68	35	40	20	19	40	20	40	40	20	80	50	16	48	17	18	50	20	17	30	13	106	14	50	55	5	15	7	69	20	40	35	6	12	8	33	25	30	20	65	45	57	30	60	30	45	20	53	20	50	49	40	30	15					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	443	15	35	26	11	19	5	9	4	4	1	8	8	12	5	1	8	0	4	5	4	1	10	2	25	12	8	6	8	5	4	17	9	4	10	6	6	2	7	6	4	2	5	6	4	8	9	7	6	4	8	9	22	7	6	1	3					
14	Число погашенных неиспользованных открепительных удостоверений	135	0	3	0	2	0	0	1	0	0	0	0	3	0	0	4	2	3	6	0	0	3	0	2	32	0	0	0	15	5	13	0	0	0	0	14	8	2	7	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	5					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	121	4	3	4	3	4	0	0	0	0	2	7	0	0	0	1	4	1	0	1	0	0	4	9	31	6	7	2	0	1	0	2	0	0	1	1	0	1	0	2	1	2	1	1	1	3	0	1	1	1	2	0	2	2	2	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																															
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	2889	170	186	208	191	192	27	29	24	31	39	52	42	55	26	28	74	19	40	41	18	17	18	10	91	5	63	34	31	73	30	109	19	64	67	20	35	21	45	24	29	17	72	18	36	7	85	14	39	59	53	22	41	23	40	47	19					
		16.27%	21.99%	21.53%	22.15%	23.12%	20.15%	11.74%	11.37%	8.16%	19.38%	12.11%	16.00%	13.64%	13.00%	14.13%	17.61%	16.23%	14.62%	12.50%	14.91%	11.92%	12.78%	18.00%	15.63%	17.57%	11.11%	17.80%	10.83%	12.50%	16.33%	19.87%	16.64%	8.76%	19.39%	20.74%	10.20%	15.63%	35.59%	15.15%	12.31%	10.94%	10.43%	18.90%	8.37%	11.50%	4.76%	21.68%	8.00%	17.11%	16.86%	17.67%	19.13%	13.67%	7.96%	9.83%	12.88%	13.97%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1511	63	82	75	71	91	15	20	23	16	25	17	22	39	21	16	49	7	19	29	16	8	12	4	47	3	20	30	11	35	7	55	20	40	22	7	19	7	37	10	20	9	35	16	29	5	42	8	20	25	21	6	26	21	62	47	9					
		8.51%	8.15%	9.49%	7.99%	8.60%	9.55%	6.52%	7.84%	7.82%	10.00%	7.76%	5.23%	7.14%	9.22%	11.41%	10.06%	10.75%	5.38%	5.94%	10.55%	10.60%	6.02%	12.00%	6.25%	9.07%	6.67%	5.65%	9.55%	4.44%	7.83%	4.64%	8.40%	9.22%	12.12%	6.81%	3.57%	8.48%	11.86%	12.46%	5.13%	7.55%	5.52%	9.19%	7.44%	9.27%	3.40%	10.71%	4.57%	8.77%	7.14%	7.00%	5.22%	8.67%	7.27%	15.23%	12.88%	6.62%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	271	14	16	15	13	23	3	1	2	1	3	8	16	3	2	3	12	1	2	4	3	4	2	0	9	0	1	6	3	3	7	7	7	4	5	1	2	0	6	1	5	8	3	0	5	1	5	4	2	7	6	0	4	0	5	3	0					
		1.53%	1.81%	1.85%	1.60%	1.57%	2.41%	1.30%	0.39%	0.68%	0.63%	0.93%	2.46%	5.19%	0.71%	1.09%	1.89%	2.63%	0.77%	0.63%	1.45%	1.99%	3.01%	2.00%	0.00%	1.74%	0.00%	0.28%	1.91%	1.21%	0.67%	4.64%	1.07%	3.23%	1.21%	1.55%	0.51%	0.89%	0.00%	2.02%	0.51%	1.89%	4.91%	0.79%	0.00%	1.60%	0.68%	1.28%	2.29%	0.88%	2.00%	2.00%	0.00%	1.33%	0.00%	1.23%	0.82%	0.00%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	2847	163	157	208	164	173	50	57	37	10	51	44	68	57	25	22	75	15	20	33	20	15	13	2	71	4	52	49	45	107	36	103	35	47	57	23	21	3	30	9	28	16	53	21	39	11	90	15	48	35	45	15	64	33	71	58	34					
		16.03%	21.09%	18.17%	22.15%	19.85%	18.15%	21.74%	22.35%	12.59%	6.25%	15.84%	13.54%	22.08%	13.48%	13.59%	13.84%	16.45%	11.54%	6.25%	12.00%	13.25%	11.28%	13.00%	3.13%	13.71%	8.89%	14.69%	15.61%	18.15%	23.94%	23.84%	15.73%	16.13%	14.24%	17.65%	11.73%	9.38%	5.08%	10.10%	4.62%	10.57%	9.82%	13.91%	9.77%	12.46%	7.48%	22.96%	8.57%	21.05%	10.00%	15.00%	13.04%	21.33%	11.42%	17.44%	15.89%	25.00%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	138	10	10	15	5	7	1	1	2	0	5	2	4	3	2	2	6	1	1	0	0	1	3	0	1	1	3	0	2	0	0	5	0	1	3	0	2	0	0	3	4	0	3	4	1	5	4	0	0	1	3	1	3	1	3	3	0					
		0.78%	1.29%	1.16%	1.60%	0.61%	0.73%	0.43%	0.39%	0.68%	0.00%	1.55%	0.62%	1.30%	0.71%	1.09%	1.26%	1.32%	0.77%	0.31%	0.00%	0.00%	0.75%	3.00%	0.00%	0.19%	2.22%	0.85%	0.00%	0.81%	0.00%	0.00%	0.76%	0.00%	0.30%	0.93%	0.00%	0.89%	0.00%	0.00%	1.54%	1.51%	0.00%	0.79%	1.86%	0.32%	3.40%	1.02%	0.00%	0.00%	0.29%	1.00%	0.87%	1.00%	0.35%	0.74%	0.82%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	9441	326	388	395	355	433	125	146	201	93	188	188	138	262	98	74	218	78	229	157	85	83	49	48	279	29	191	182	144	221	63	363	128	167	158	142	137	27	170	140	166	106	199	148	185	112	147	125	101	209	155	69	152	210	220	179	60					
		53.16%	42.17%	44.91%	42.07%	42.98%	45.44%	54.35%	57.25%	68.37%	58.13%	58.39%	57.85%	44.81%	61.94%	53.26%	46.54%	47.81%	60.00%	71.56%	57.09%	56.29%	62.41%	49.00%	75.00%	53.86%	64.44%	53.95%	57.96%	58.06%	49.44%	41.72%	55.42%	58.99%	50.61%	48.92%	72.45%	61.16%	45.76%	57.24%	71.79%	62.64%	65.03%	52.23%	68.84%	59.11%	76.19%	37.50%	71.43%	44.30%	59.71%	51.67%	60.00%	50.67%	72.66%	54.05%	49.04%	44.12%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	44	1	5	3	2	0	1	0	1	0	0	1	2	0	1	2	4	0	0	1	1	0	0	0	1	0	1	1	0	4	1	1	0	0	2	1	1	0	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	0	0	1	1					
		0.25%	0.13%	0.58%	0.32%	0.24%	0.00%	0.43%	0.00%	0.34%	0.00%	0.00%	0.31%	0.65%	0.00%	0.54%	1.26%	0.88%	0.00%	0.00%	0.36%	0.66%	0.00%	0.00%	0.00%	0.19%	0.00%	0.28%	0.32%	0.00%	0.89%	0.66%	0.15%	0.00%	0.00%	0.62%	0.51%	0.45%	0.00%	0.00%	0.00%	0.38%	0.61%	0.00%	0.00%	0.00%	0.00%	0.26%	0.00%	0.44%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.27%	0.74%					
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
