Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																												
Дата голосования: 04.12.2011																																												
																																												
"Наименование Избирательной комиссии:    Иваново, Октябрьская"																																												
																																												
Сводная таблица результатов выборов																																												
																																												
		Сумма	УИК №65	УИК №66	УИК №67	УИК №68	УИК №69	УИК №70	УИК №71	УИК №72	УИК №73	УИК №74	УИК №75	УИК №76	УИК №77	УИК №78	УИК №79	УИК №80	УИК №81	УИК №82	УИК №83	УИК №84	УИК №85	УИК №86	УИК №87	УИК №88	УИК №89	УИК №90	УИК №91	УИК №92	УИК №93	УИК №94	УИК №95	УИК №96	УИК №97	УИК №98	УИК №99	УИК №100	УИК №101					
		5.97%	7.11%	7.05%	10.92%	6.25%	9.10%	6.59%	6.58%	8.31%	6.26%	5.95%	6.07%	2.74%	8.12%	7.19%	6.49%	3.94%	6.37%	6.59%	5.76%	4.00%	3.94%	3.67%	3.89%	4.95%	5.60%	8.70%	6.22%	2.98%	4.51%	4.94%	6.51%	4.67%	6.66%	6.40%	3.73%	2.16%	0.34%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	11915	346	359	262	527	290	314	342	342	335	344	327	282	311	461	256	214	382	390	296	311	360	337	351	229	376	285	310	546	290	304	331	337	310	253	154	70	381					
		32.99%	31.95%	31.63%	26.73%	35.06%	26.13%	29.16%	31.26%	28.72%	34.39%	33.53%	33.64%	35.12%	25.51%	31.25%	34.59%	33.75%	35.24%	29.89%	32.82%	37.70%	40.49%	35.32%	33.27%	31.46%	32.92%	30.98%	33.26%	36.97%	27.23%	34.12%	29.11%	32.10%	36.21%	32.39%	41.07%	50.36%	64.14%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	440	9	17	25	27	12	14	14	10	3	15	11	11	17	14	15	12	23	14	9	9	3	9	7	5	16	13	10	16	20	6	17	8	9	6	7	2	5					
		1.22%	0.83%	1.50%	2.55%	1.80%	1.08%	1.30%	1.28%	0.84%	0.31%	1.46%	1.13%	1.37%	1.39%	0.95%	2.03%	1.89%	2.12%	1.07%	0.99%	1.09%	0.34%	0.94%	0.66%	0.69%	1.40%	1.41%	1.07%	1.08%	1.88%	0.67%	1.50%	0.76%	1.05%	0.77%	1.87%	1.44%	0.84%					
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
