Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																						
Дата голосования: 02.12.2007																																						
																																						
Наименование Избирательной комиссии:    Володарская																																						
																																						
Сводная таблица результатов выборов																																						
																																						
		Сумма	УИК №522	УИК №523	УИК №524	УИК №525	УИК №526	УИК №527	УИК №528	УИК №529	УИК №530	УИК №531	УИК №532	УИК №533	УИК №534	УИК №535	УИК №536	УИК №537	УИК №538	УИК №539	УИК №540	УИК №541	УИК №542	УИК №543	УИК №544	УИК №545	УИК №546	УИК №547	УИК №548	УИК №549	УИК №2489	УИК №2491	УИК №2497					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	2194	100	86	69	8	50	100	31	121	205	64	69	40	107	86	86	64	1	14	169	90	10	122	56	66	114	98	41	1	26	87	13					
		8.31%	11.36%	7.85%	6.77%	6.30%	11.11%	12.32%	10.62%	13.52%	15.39%	7.18%	11.04%	9.59%	10.56%	8.00%	8.58%	10.98%	1.05%	8.97%	10.59%	12.41%	7.19%	8.58%	6.60%	6.26%	6.06%	5.94%	5.03%	0.15%	9.92%	4.28%	2.26%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	101	2	11	3	1	0	1	1	7	4	2	5	0	0	2	1	4	1	2	5	6	1	9	5	1	6	3	5	1	5	7	0					
		0.38%	0.23%	1.00%	0.29%	0.79%	0.00%	0.12%	0.34%	0.78%	0.30%	0.22%	0.80%	0.00%	0.00%	0.19%	0.10%	0.69%	1.05%	1.28%	0.31%	0.83%	0.72%	0.63%	0.59%	0.09%	0.32%	0.18%	0.61%	0.15%	1.91%	0.34%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	49	1	0	0	1	0	1	2	4	4	0	0	2	2	0	1	1	0	0	5	3	0	2	1	4	4	4	0	1	0	6	0					
		0.19%	0.11%	0.00%	0.00%	0.79%	0.00%	0.12%	0.68%	0.45%	0.30%	0.00%	0.00%	0.48%	0.20%	0.00%	0.10%	0.17%	0.00%	0.00%	0.31%	0.41%	0.00%	0.14%	0.12%	0.38%	0.21%	0.24%	0.00%	0.15%	0.00%	0.30%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	3027	80	94	104	11	42	100	24	82	98	72	67	22	83	96	90	44	2	16	230	75	8	143	146	188	316	305	103	10	12	310	54					
		11.46%	9.09%	8.58%	10.21%	8.66%	9.33%	12.32%	8.22%	9.16%	7.36%	8.08%	10.72%	5.28%	8.19%	8.93%	8.98%	7.55%	2.11%	10.26%	14.41%	10.34%	5.76%	10.06%	17.20%	17.82%	16.81%	18.47%	12.64%	1.54%	4.58%	15.26%	9.38%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1931	73	97	85	5	38	73	19	75	96	82	47	33	115	101	120	58	13	7	131	68	15	138	58	72	70	91	31	2	25	81	12					
		7.31%	8.30%	8.85%	8.34%	3.94%	8.44%	8.99%	6.51%	8.38%	7.21%	9.20%	7.52%	7.91%	11.35%	9.40%	11.98%	9.95%	13.68%	4.49%	8.21%	9.38%	10.79%	9.70%	6.83%	6.82%	3.72%	5.51%	3.80%	0.31%	9.54%	3.99%	2.08%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	167	5	6	3	2	2	6	2	6	8	11	2	3	6	9	1	3	0	2	7	4	0	11	8	9	12	19	9	0	1	9	1					
		0.63%	0.57%	0.55%	0.29%	1.57%	0.44%	0.74%	0.68%	0.67%	0.60%	1.23%	0.32%	0.72%	0.59%	0.84%	0.10%	0.51%	0.00%	1.28%	0.44%	0.55%	0.00%	0.77%	0.94%	0.85%	0.64%	1.15%	1.10%	0.00%	0.38%	0.44%	0.17%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	17731	581	757	713	87	300	497	205	553	830	613	415	302	648	712	659	385	78	109	985	432	103	890	528	663	1294	1042	603	629	178	1466	474					
		67.14%	66.02%	69.07%	69.97%	68.50%	66.67%	61.21%	70.21%	61.79%	62.31%	68.80%	66.40%	72.42%	63.97%	66.23%	65.77%	66.04%	82.11%	69.87%	61.72%	59.59%	74.10%	62.59%	62.19%	62.84%	68.83%	63.11%	73.99%	97.07%	67.94%	72.15%	82.29%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	166	6	7	5	2	1	6	2	4	14	5	0	2	2	7	7	3	0	1	9	6	0	29	1	6	13	6	0	1	3	11	7					
		0.63%	0.68%	0.64%	0.49%	1.57%	0.22%	0.74%	0.68%	0.45%	1.05%	0.56%	0.00%	0.48%	0.20%	0.65%	0.70%	0.51%	0.00%	0.64%	0.56%	0.83%	0.00%	2.04%	0.12%	0.57%	0.69%	0.36%	0.00%	0.15%	1.15%	0.54%	1.22%					
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
