Выборы Президента Российской Федерации																																										
																																										
Наименование Избирательной комиссии:    Себежская																																										
																																										
Итоги голосования 																																										
																																										
		Сумма	УИК №636	УИК №637	УИК №638	УИК №639	УИК №640	УИК №641	УИК №642	УИК №643	УИК №644	УИК №645	УИК №646	УИК №647	УИК №648	УИК №649	УИК №650	УИК №651	УИК №652	УИК №653	УИК №654	УИК №655	УИК №656	УИК №657	УИК №658	УИК №659	УИК №660	УИК №661	УИК №662	УИК №663	УИК №664	УИК №665	УИК №666	УИК №667	УИК №668	УИК №669	УИК №670					
15	"Число открепительных удостоверений, выданных в ТИК"	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																										
18	. Глазьев Сергей Юрьевич	335	22	27	9	16	8	13	15	23	15	14	5	10	8	1	6	1	4	2	0	6	1	2	1	8	27	18	7	10	3	0	3	10	4	5	31					
		2.87%	2.85%	5.81%	2.47%	3.43%	1.62%	4.22%	5.21%	2.61%	3.09%	2.83%	1.42%	3.05%	2.80%	0.63%	2.39%	1.23%	2.03%	0.72%	0.00%	2.78%	0.48%	0.72%	0.37%	3.12%	5.38%	4.76%	4.07%	2.53%	1.22%	0.00%	1.99%	4.26%	1.68%	2.37%	3.84%					
19	. Малышкин Олег Александрович	270	18	8	7	10	8	6	4	19	16	11	11	12	2	1	8	2	6	4	1	3	5	3	14	6	18	6	11	11	11	1	2	3	2	6	14					
		2.31%	2.33%	1.72%	1.92%	2.14%	1.62%	1.95%	1.39%	2.16%	3.30%	2.22%	3.12%	3.66%	0.70%	0.63%	3.19%	2.47%	3.05%	1.45%	1.43%	1.39%	2.38%	1.08%	5.22%	2.34%	3.59%	1.59%	6.40%	2.78%	4.49%	1.04%	1.32%	1.28%	0.84%	2.84%	1.73%					
20	. Миронов Сергей Михайлович	130	13	7	10	7	5	4	9	9	2	7	5	3	1	0	3	3	1	1	2	0	0	0	1	4	5	2	1	4	1	0	1	1	6	1	11					
		1.11%	1.68%	1.51%	2.74%	1.50%	1.01%	1.30%	3.12%	1.02%	0.41%	1.41%	1.42%	0.91%	0.35%	0.00%	1.20%	3.70%	0.51%	0.36%	2.86%	0.00%	0.00%	0.00%	0.37%	1.56%	1.00%	0.53%	0.58%	1.01%	0.41%	0.00%	0.66%	0.43%	2.52%	0.47%	1.36%					
21	. Путин Владимир Владимирович	7889	527	285	238	308	345	214	173	559	284	338	242	180	201	138	153	56	119	207	60	165	167	238	187	156	316	223	101	276	161	77	108	170	179	150	588					
		67.54%	68.18%	61.29%	65.21%	65.95%	69.70%	69.48%	60.07%	63.52%	58.56%	68.28%	68.56%	54.88%	70.28%	87.34%	60.96%	69.14%	60.41%	75.00%	85.71%	76.39%	79.52%	85.30%	69.78%	60.94%	62.95%	58.99%	58.72%	69.87%	65.71%	80.21%	71.52%	72.34%	75.21%	71.09%	72.86%					
22	. Хакамада Ирина Муцуовна	267	18	14	13	12	11	6	15	12	5	15	8	2	7	2	7	2	1	5	1	2	7	1	8	12	6	15	7	5	4	0	4	2	7	3	28					
		2.29%	2.33%	3.01%	3.56%	2.57%	2.22%	1.95%	5.21%	1.36%	1.03%	3.03%	2.27%	0.61%	2.45%	1.27%	2.79%	2.47%	0.51%	1.81%	1.43%	0.93%	3.33%	0.36%	2.99%	4.69%	1.20%	3.97%	4.07%	1.27%	1.63%	0.00%	2.65%	0.85%	2.94%	1.42%	3.47%					
23	. Харитонов Николай Михайлович	2444	146	113	76	96	102	50	63	239	147	97	69	109	58	14	67	17	57	53	6	35	25	33	46	66	120	99	42	82	62	14	23	46	38	40	94					
		20.92%	18.89%	24.30%	20.82%	20.56%	20.61%	16.23%	21.88%	27.16%	30.31%	19.60%	19.55%	33.23%	20.28%	8.86%	26.69%	20.99%	28.93%	19.20%	8.57%	16.20%	11.90%	11.83%	17.16%	25.78%	23.90%	26.19%	24.42%	20.76%	25.31%	14.58%	15.23%	19.57%	15.97%	18.96%	11.65%					
																																										
24	Против всех	273	24	10	8	15	11	10	7	17	13	13	9	10	6	1	4	0	7	1	0	4	3	2	7	3	10	8	2	7	3	4	7	3	2	6	36					
		2.34%	3.10%	2.15%	2.19%	3.21%	2.22%	3.25%	2.43%	1.93%	2.68%	2.63%	2.55%	3.05%	2.10%	0.63%	1.59%	0.00%	3.55%	0.36%	0.00%	1.85%	1.43%	0.72%	2.61%	1.17%	1.99%	2.12%	1.16%	1.77%	1.22%	4.17%	4.64%	1.28%	0.84%	2.84%	4.46%					
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
