Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																					
Дата голосования: 07.12.2003 0:00:00																																					
																																					
Наименование Избирательной комиссии:    Дальнеконстантиновская																																					
																																					
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																					
																																					
		Сумма	УИК №775	УИК №776	УИК №777	УИК №778	УИК №779	УИК №780	УИК №781	УИК №782	УИК №783	УИК №784	УИК №785	УИК №786	УИК №787	УИК №788	УИК №789	УИК №790	УИК №791	УИК №792	УИК №793	УИК №794	УИК №795	УИК №796	УИК №797	УИК №798	УИК №799	УИК №800	УИК №801	УИК №802	УИК №803	УИК №804					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	398	19	20	19	5	10	5	5	5	5	5	10	15	20	10	5	10	10	10	10	10	20	5	5	5	5	10	10	50	30	50					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	107	6	4	7	3	3	0	1	0	0	0	0	0	2	1	1	1	0	6	1	0	1	0	0	0	3	1	0	23	22	21					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	54	1	5	2	3	1	0	0	1	0	1	0	3	1	3	2	2	2	4	5	3	4	1	0	3	1	0	2	1	3	0					
14	Число погашенных открепительных удостоверений	291	13	16	12	2	7	5	4	5	5	5	10	15	18	9	4	9	10	4	9	10	19	5	5	5	2	9	10	27	8	29					
15	Число открепительных удостоверений выданных ТИК	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																					
18	"1. ""ЕДИНЕНИЕ"""	240	9	14	15	10	5	9	9	1	11	9	1	10	12	9	2	5	16	5	8	4	17	0	1	10	1	6	14	11	15	1					
		2.13%	1.01%	1.85%	2.38%	2.51%	1.42%	4.63%	4.01%	0.76%	3.43%	3.55%	0.44%	2.38%	1.95%	2.29%	1.56%	2.20%	3.27%	1.82%	3.06%	0.81%	2.24%	0.0%	2.56%	3.24%	0.64%	1.99%	4.54%	1.46%	2.35%	0.45%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	269	13	23	26	3	8	2	4	2	15	9	3	6	17	15	2	8	13	3	4	6	18	2	2	8	0	11	5	15	15	11					
		2.39%	1.46%	3.04%	4.14%	0.75%	2.28%	1.03%	1.78%	1.52%	4.68%	3.55%	1.34%	1.43%	2.76%	3.81%	1.56%	3.52%	2.66%	1.09%	1.53%	1.22%	2.38%	2.32%	5.12%	2.59%	0.0%	3.65%	1.62%	1.99%	2.35%	5.0%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	314	29	7	20	19	6	5	6	0	10	16	7	13	16	8	2	5	22	15	1	10	18	8	3	12	4	11	7	18	13	3					
		2.79%	3.27%	0.92%	3.18%	4.78%	1.71%	2.57%	2.67%	0.0%	3.12%	6.32%	3.13%	3.10%	2.60%	2.03%	1.56%	2.20%	4.50%	5.47%	0.38%	2.04%	2.38%	9.30%	7.69%	3.89%	2.56%	3.65%	2.27%	2.39%	2.04%	1.36%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	142	11	15	15	5	0	3	3	0	7	0	3	1	6	7	1	1	5	4	1	2	4	0	2	4	5	3	0	15	15	4					
		1.26%	1.24%	1.98%	2.38%	1.25%	0.0%	1.54%	1.33%	0.0%	2.18%	0.0%	1.34%	0.23%	0.97%	1.78%	0.78%	0.44%	1.02%	1.45%	0.38%	0.40%	0.52%	0.0%	5.12%	1.29%	3.20%	0.99%	0.0%	1.99%	2.35%	1.81%					
22	"5. ""За Русь Святую"""	140	11	6	11	4	3	1	1	0	5	3	7	6	12	4	2	3	7	1	6	3	8	1	0	7	7	2	7	4	6	2					
		1.24%	1.24%	0.79%	1.75%	1.00%	0.85%	0.51%	0.44%	0.0%	1.56%	1.18%	3.13%	1.43%	1.95%	1.01%	1.56%	1.32%	1.43%	0.36%	2.29%	0.61%	1.05%	1.16%	0.0%	2.27%	4.48%	0.66%	2.27%	0.53%	0.94%	0.90%					
23	"6. ""Объединенная Российская партия ""Русь"""	43	1	2	2	2	0	0	2	1	1	0	0	6	1	1	0	0	4	0	1	1	4	1	0	4	2	1	0	2	3	1					
		0.38%	0.11%	0.26%	0.31%	0.50%	0.0%	0.0%	0.89%	0.76%	0.31%	0.0%	0.0%	1.43%	0.16%	0.25%	0.0%	0.0%	0.81%	0.0%	0.38%	0.20%	0.52%	1.16%	0.0%	1.29%	1.28%	0.33%	0.0%	0.26%	0.47%	0.45%					
24	"7. ""Новый курс - Автомобильная Россия"""	88	6	3	3	0	2	1	1	2	0	2	2	1	7	2	0	0	2	2	1	0	2	1	0	5	1	2	4	15	12	9					
		0.78%	0.67%	0.39%	0.47%	0.0%	0.57%	0.51%	0.44%	1.52%	0.0%	0.79%	0.89%	0.23%	1.13%	0.50%	0.0%	0.0%	0.40%	0.72%	0.38%	0.0%	0.26%	1.16%	0.0%	1.62%	0.64%	0.66%	1.29%	1.99%	1.88%	4.09%					
25	"8. ""Народно-республиканская партия России"""	30	2	1	0	2	0	0	1	0	2	1	0	3	1	0	2	0	0	2	0	0	2	1	1	2	0	4	1	2	0	0					
		0.26%	0.22%	0.13%	0.0%	0.50%	0.0%	0.0%	0.44%	0.0%	0.62%	0.39%	0.0%	0.71%	0.16%	0.0%	1.56%	0.0%	0.0%	0.72%	0.0%	0.0%	0.26%	1.16%	2.56%	0.64%	0.0%	1.32%	0.32%	0.26%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	33	4	0	1	1	0	0	0	1	2	2	1	3	0	0	0	0	3	3	1	0	1	0	1	0	1	0	1	3	0	4					
		0.29%	0.45%	0.0%	0.15%	0.25%	0.0%	0.0%	0.0%	0.76%	0.62%	0.79%	0.44%	0.71%	0.0%	0.0%	0.0%	0.0%	0.61%	1.09%	0.38%	0.0%	0.13%	0.0%	2.56%	0.0%	0.64%	0.0%	0.32%	0.39%	0.0%	1.81%					
27	"10. ""Аграрная партия России"""	666	40	48	30	30	17	6	41	12	38	25	9	15	15	20	2	12	34	48	41	33	34	0	0	33	18	31	16	9	7	2					
		5.93%	4.51%	6.35%	4.77%	7.55%	4.85%	3.09%	18.30%	9.16%	11.87%	9.88%	4.03%	3.57%	2.43%	5.08%	1.56%	5.28%	6.96%	17.51%	15.70%	6.73%	4.49%	0.0%	0.0%	10.71%	11.53%	10.29%	5.19%	1.19%	1.10%	0.90%					
28	"11. ""Истинные патриоты России"""	26	2	2	1	0	2	0	0	0	0	0	2	0	1	2	0	1	3	0	0	1	1	0	0	2	1	1	1	1	2	0					
		0.23%	0.22%	0.26%	0.15%	0.0%	0.57%	0.0%	0.0%	0.0%	0.0%	0.0%	0.89%	0.0%	0.16%	0.50%	0.0%	0.44%	0.61%	0.0%	0.0%	0.20%	0.13%	0.0%	0.0%	0.64%	0.64%	0.33%	0.32%	0.13%	0.31%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	123	7	12	4	8	4	6	4	1	9	6	1	6	5	1	1	3	7	4	1	3	3	0	2	1	1	5	7	9	1	1					
		1.09%	0.79%	1.58%	0.63%	2.01%	1.14%	3.09%	1.78%	0.76%	2.81%	2.37%	0.44%	1.43%	0.81%	0.25%	0.78%	1.32%	1.43%	1.45%	0.38%	0.61%	0.39%	0.0%	5.12%	0.32%	0.64%	1.66%	2.27%	1.19%	0.15%	0.45%					
30	"13. ""Демократическая партия России"""	51	5	4	2	1	8	0	1	0	0	0	1	1	3	0	0	1	1	4	2	1	5	0	1	4	0	2	1	0	2	1					
		0.45%	0.56%	0.52%	0.31%	0.25%	2.28%	0.0%	0.44%	0.0%	0.0%	0.0%	0.44%	0.23%	0.48%	0.0%	0.0%	0.44%	0.20%	1.45%	0.76%	0.20%	0.66%	0.0%	2.56%	1.29%	0.0%	0.66%	0.32%	0.0%	0.31%	0.45%					
31	"14. ""Великая Россия - Евразийский Союз"""	22	1	0	1	1	0	1	0	0	0	1	1	1	2	2	0	1	1	2	1	0	0	0	0	0	0	1	0	1	3	1					
		0.19%	0.11%	0.0%	0.15%	0.25%	0.0%	0.51%	0.0%	0.0%	0.0%	0.39%	0.44%	0.23%	0.32%	0.50%	0.0%	0.44%	0.20%	0.72%	0.38%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.33%	0.0%	0.13%	0.47%	0.45%					
32	"15. ""Партия СЛОН"""	32	4	0	1	1	1	0	2	0	0	1	0	2	1	2	0	0	2	0	0	0	2	1	0	0	0	1	2	4	2	3					
		0.28%	0.45%	0.0%	0.15%	0.25%	0.28%	0.0%	0.89%	0.0%	0.0%	0.39%	0.0%	0.47%	0.16%	0.50%	0.0%	0.0%	0.40%	0.0%	0.0%	0.0%	0.26%	1.16%	0.0%	0.0%	0.0%	0.33%	0.64%	0.53%	0.31%	1.36%					
33	"16. ""Родина"" (народно-патриотический союз)"""	809	52	75	53	26	19	17	11	8	19	16	17	43	68	39	6	4	32	14	23	29	47	6	6	15	7	15	21	65	51	5					
		7.21%	5.86%	9.93%	8.43%	6.54%	5.42%	8.76%	4.91%	6.10%	5.93%	6.32%	7.62%	10.26%	11.05%	9.92%	4.68%	1.76%	6.55%	5.10%	8.81%	5.91%	6.21%	6.97%	15.38%	4.87%	4.48%	4.98%	6.81%	8.64%	8.01%	2.27%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	30	2	2	0	2	1	0	0	1	1	1	1	2	2	1	1	1	1	0	1	1	0	0	0	0	0	1	0	3	3	2					
		0.26%	0.22%	0.26%	0.0%	0.50%	0.28%	0.0%	0.0%	0.76%	0.31%	0.39%	0.44%	0.47%	0.32%	0.25%	0.78%	0.44%	0.20%	0.0%	0.38%	0.20%	0.0%	0.0%	0.0%	0.0%	0.0%	0.33%	0.0%	0.39%	0.47%	0.90%					
35	"18. ""ЛДПР"""	1253	99	81	75	45	34	25	14	6	16	27	27	48	75	27	13	25	60	21	33	43	56	8	0	29	14	18	32	135	116	51					
		11.16%	11.17%	10.72%	11.94%	11.33%	9.71%	12.88%	6.24%	4.58%	5.0%	10.67%	12.10%	11.45%	12.19%	6.87%	10.15%	11.01%	12.29%	7.66%	12.64%	8.77%	7.40%	9.30%	0.0%	9.41%	8.97%	5.98%	10.38%	17.95%	18.23%	23.18%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	246	26	22	20	7	6	2	1	2	11	11	6	7	17	7	2	5	8	6	5	2	15	8	1	6	0	7	16	15	5	0					
		2.19%	2.93%	2.91%	3.18%	1.76%	1.71%	1.03%	0.44%	1.52%	3.43%	4.34%	2.69%	1.67%	2.76%	1.78%	1.56%	2.20%	1.63%	2.18%	1.91%	0.40%	1.98%	9.30%	2.56%	1.94%	0.0%	2.32%	5.19%	1.99%	0.78%	0.0%					
37	"20. ""Политическая партия ""Единая Россия"""	3578	228	246	185	135	136	58	68	57	97	58	74	106	160	63	59	92	148	81	84	224	238	26	10	103	45	99	71	279	272	76					
		31.89%	25.73%	32.58%	29.45%	34.00%	38.85%	29.89%	30.35%	43.51%	30.31%	22.92%	33.18%	25.29%	26.01%	16.03%	46.09%	40.52%	30.32%	29.56%	32.18%	45.71%	31.48%	30.23%	25.64%	33.44%	28.84%	32.89%	23.05%	37.10%	42.76%	34.54%					
38	"21. ""Российская Конституционно-демократическая партия"""	49	2	1	2	2	1	0	2	0	1	0	0	3	0	4	4	2	0	3	2	0	4	2	1	1	3	0	2	0	6	1					
		0.43%	0.22%	0.13%	0.31%	0.50%	0.28%	0.0%	0.89%	0.0%	0.31%	0.0%	0.0%	0.71%	0.0%	1.01%	3.12%	0.88%	0.0%	1.09%	0.76%	0.0%	0.52%	2.32%	2.56%	0.32%	1.92%	0.0%	0.64%	0.0%	0.94%	0.45%					
39	"22. ""Развитие предпринимательства"""	31	4	2	1	1	1	1	1	1	2	0	1	4	1	1	0	0	0	0	2	1	1	0	0	0	1	0	0	3	2	0					
		0.27%	0.45%	0.26%	0.15%	0.25%	0.28%	0.51%	0.44%	0.76%	0.62%	0.0%	0.44%	0.95%	0.16%	0.25%	0.0%	0.0%	0.0%	0.0%	0.76%	0.20%	0.13%	0.0%	0.0%	0.0%	0.64%	0.0%	0.0%	0.39%	0.31%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2203	253	134	112	59	78	42	41	33	45	45	42	92	156	152	29	50	76	33	25	106	215	19	8	48	36	57	65	98	43	11					
		19.63%	28.55%	17.74%	17.83%	14.86%	22.28%	21.64%	18.30%	25.19%	14.06%	17.78%	18.83%	21.95%	25.36%	38.67%	22.65%	22.02%	15.57%	12.04%	9.57%	21.63%	28.43%	22.09%	20.51%	15.58%	23.07%	18.93%	21.10%	13.03%	6.76%	5.0%					
																																					
41	Против всех	556	52	49	27	22	18	15	5	2	15	12	10	14	28	20	0	5	32	14	13	13	45	1	0	7	5	19	19	36	29	29					
		4.95%	5.86%	6.49%	4.29%	5.54%	5.14%	7.73%	2.23%	1.52%	4.68%	4.74%	4.48%	3.34%	4.55%	5.08%	0.0%	2.20%	6.55%	5.10%	4.98%	2.65%	5.95%	1.16%	0.0%	2.27%	3.20%	6.31%	6.16%	4.78%	4.55%	13.18%					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
