Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																						
Дата голосования: 07.12.2003 0:00:00																																						
																																						
Наименование Избирательной комиссии:    Большесолдатская																																						
																																						
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																						
																																						
		Сумма	УИК №275	УИК №276	УИК №277	УИК №278	УИК №279	УИК №280	УИК №281	УИК №282	УИК №283	УИК №284	УИК №285	УИК №286	УИК №287	УИК №288	УИК №289	УИК №290	УИК №291	УИК №292	УИК №293	УИК №294	УИК №295	УИК №296	УИК №297	УИК №298	УИК №299	УИК №300	УИК №301	УИК №302	УИК №303	УИК №304	УИК №305					
33	"16. ""Родина"" (народно-патриотический союз)"""	300	30	13	3	2	22	0	12	1	9	5	36	5	2	12	23	9	8	1	7	5	2	5	20	6	17	14	1	0	13	9	8					
		3.84%	3.16%	2.83%	1.63%	1.43%	9.82%	0.0%	4.93%	0.71%	4.36%	4.46%	6.10%	2.71%	1.17%	7.01%	5.82%	4.59%	2.48%	1.72%	2.61%	4.85%	1.69%	1.05%	4.85%	2.07%	8.67%	4.38%	1.61%	0.0%	4.72%	2.82%	7.69%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	52	5	2	2	0	1	0	3	0	3	0	1	2	0	1	5	1	3	0	1	1	2	3	5	0	1	3	3	0	2	2	0					
		0.66%	0.52%	0.43%	1.09%	0.0%	0.44%	0.0%	1.23%	0.0%	1.45%	0.0%	0.16%	1.08%	0.0%	0.58%	1.26%	0.51%	0.93%	0.0%	0.37%	0.97%	1.69%	0.63%	1.21%	0.0%	0.51%	0.94%	4.83%	0.0%	0.72%	0.62%	0.0%					
35	"18. ""ЛДПР"""	1046	150	76	23	20	38	5	30	24	28	5	85	43	26	43	51	18	19	6	44	11	7	59	35	19	40	57	8	6	30	35	5					
		13.40%	15.80%	16.59%	12.56%	14.38%	16.96%	7.14%	12.34%	17.14%	13.59%	4.46%	14.40%	23.36%	15.29%	25.14%	12.91%	9.18%	5.90%	10.34%	16.41%	10.67%	5.93%	12.42%	8.49%	6.57%	20.40%	17.86%	12.90%	11.11%	10.90%	10.97%	4.80%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	159	13	20	2	2	3	2	3	1	5	5	20	9	8	1	8	4	13	4	3	3	0	3	5	3	2	5	2	2	3	4	1					
		2.03%	1.36%	4.36%	1.09%	1.43%	1.33%	2.85%	1.23%	0.71%	2.42%	4.46%	3.38%	4.89%	4.70%	0.58%	2.02%	2.04%	4.03%	6.89%	1.11%	2.91%	0.0%	0.63%	1.21%	1.03%	1.02%	1.56%	3.22%	3.70%	1.09%	1.25%	0.96%					
37	"20. ""Политическая партия ""Единая Россия"""	2380	388	167	44	21	44	35	100	50	44	29	141	49	63	46	101	56	78	13	45	36	25	131	176	128	46	69	12	12	72	107	52					
		30.49%	40.88%	36.46%	24.04%	15.10%	19.64%	49.99%	41.15%	35.71%	21.35%	25.89%	23.89%	26.63%	37.05%	26.90%	25.56%	28.57%	24.22%	22.41%	16.79%	34.95%	21.18%	27.57%	42.71%	44.29%	23.46%	21.63%	19.35%	22.22%	26.18%	33.54%	50.0%					
38	"21. ""Российская Конституционно-демократическая партия"""	59	5	1	0	1	2	0	3	3	2	1	4	3	2	0	3	1	3	0	1	0	0	2	5	5	0	3	0	0	4	4	1					
		0.75%	0.52%	0.21%	0.0%	0.71%	0.89%	0.0%	1.23%	2.14%	0.97%	0.89%	0.67%	1.63%	1.17%	0.0%	0.75%	0.51%	0.93%	0.0%	0.37%	0.0%	0.0%	0.42%	1.21%	1.73%	0.0%	0.94%	0.0%	0.0%	1.45%	1.25%	0.96%					
39	"22. ""Развитие предпринимательства"""	19	2	0	0	0	1	0	0	0	0	2	3	1	0	0	3	1	0	0	0	0	0	2	0	1	0	0	0	0	0	2	1					
		0.24%	0.21%	0.0%	0.0%	0.0%	0.44%	0.0%	0.0%	0.0%	0.0%	1.78%	0.50%	0.54%	0.0%	0.0%	0.75%	0.51%	0.0%	0.0%	0.0%	0.0%	0.0%	0.42%	0.0%	0.34%	0.0%	0.0%	0.0%	0.0%	0.0%	0.62%	0.96%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1377	154	45	39	36	56	12	20	27	57	18	129	28	37	33	37	45	50	14	76	15	24	119	24	53	43	60	16	10	49	40	11					
		17.64%	16.22%	9.82%	21.31%	25.89%	24.99%	17.14%	8.23%	19.28%	27.66%	16.07%	21.86%	15.21%	21.76%	19.29%	9.36%	22.95%	15.52%	24.13%	28.35%	14.56%	20.33%	25.05%	5.82%	18.33%	21.93%	18.80%	25.80%	18.51%	17.81%	12.53%	10.57%					
																																						
41	Против всех	277	39	13	5	7	8	1	15	1	6	2	48	7	7	3	16	6	20	1	9	1	4	15	11	6	8	7	2	2	3	3	1					
		3.54%	4.10%	2.83%	2.73%	5.03%	3.57%	1.42%	6.17%	0.71%	2.91%	1.78%	8.13%	3.80%	4.11%	1.75%	4.05%	3.06%	6.21%	1.72%	3.35%	0.97%	3.38%	3.15%	2.66%	2.07%	4.08%	2.19%	3.22%	3.70%	1.09%	0.94%	0.96%					
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
