Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																		
Дата голосования: 02.12.2007																																		
																																		
Наименование Избирательной комиссии:    Рязанский район																																		
																																		
Сводная таблица результатов выборов																																		
																																		
		Сумма	УИК №1514	УИК №1515	УИК №1516	УИК №1517	УИК №1518	УИК №1519	УИК №1520	УИК №1521	УИК №1522	УИК №1523	УИК №1524	УИК №1525	УИК №1526	УИК №1527	УИК №1528	УИК №1529	УИК №1530	УИК №1531	УИК №1532	УИК №1533	УИК №1534	УИК №1535	УИК №1536	УИК №1537	УИК №1538	УИК №1539	УИК №1540					
		2.84%	2.61%	4.35%	2.46%	2.73%	2.79%	2.05%	2.99%	2.99%	3.27%	2.37%	1.84%	2.37%	2.65%	3.57%	1.43%	3.91%	2.79%	1.93%	1.92%	3.33%	2.84%	2.56%	3.17%	2.52%	3.89%	3.61%	2.82%					
19	2.Всероссийская политическая партия «Гражданская Сила»	675	28	25	23	28	7	24	29	28	19	32	16	28	26	28	13	17	24	13	20	31	27	29	43	32	35	23	27					
		1.97%	1.70%	1.51%	1.38%	2.01%	1.40%	3.28%	1.98%	2.99%	2.39%	2.45%	1.55%	2.55%	2.09%	2.08%	1.55%	1.96%	1.52%	1.09%	1.24%	2.15%	2.02%	2.32%	3.10%	1.92%	2.39%	1.54%	2.12%					
20	3.Политическая партия «Демократическая партия России»	43	0	5	2	0	1	2	1	2	1	0	0	3	0	1	3	0	2	0	1	2	6	1	3	1	4	1	1					
		0.13%	0.00%	0.30%	0.12%	0.00%	0.20%	0.27%	0.07%	0.21%	0.13%	0.00%	0.00%	0.27%	0.00%	0.07%	0.36%	0.00%	0.13%	0.00%	0.06%	0.14%	0.45%	0.08%	0.22%	0.06%	0.27%	0.07%	0.08%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	4156	218	257	165	162	45	78	133	165	101	162	120	137	120	191	83	87	199	137	193	202	164	137	159	217	190	192	142					
		12.14%	13.22%	15.52%	9.88%	11.65%	8.98%	10.66%	9.07%	17.63%	12.70%	12.39%	11.62%	12.50%	9.65%	14.21%	9.88%	10.01%	12.63%	11.50%	11.94%	13.99%	12.25%	10.97%	11.46%	13.02%	12.97%	12.85%	11.14%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	659	24	33	21	27	7	11	16	21	15	15	17	19	25	40	23	12	21	26	34	35	17	25	28	40	34	36	37					
		1.93%	1.46%	1.99%	1.26%	1.94%	1.40%	1.50%	1.09%	2.24%	1.89%	1.15%	1.65%	1.73%	2.01%	2.98%	2.74%	1.38%	1.33%	2.18%	2.10%	2.43%	1.27%	2.00%	2.02%	2.40%	2.32%	2.41%	2.90%					
23	6.Политическая партия «Партия социальной справедливости»	128	7	4	7	7	6	5	9	4	4	6	5	2	4	2	2	3	5	4	0	4	5	6	4	6	9	6	2					
		0.37%	0.42%	0.24%	0.42%	0.50%	1.20%	0.68%	0.61%	0.43%	0.50%	0.46%	0.48%	0.18%	0.32%	0.15%	0.24%	0.35%	0.32%	0.34%	0.00%	0.28%	0.37%	0.48%	0.29%	0.36%	0.61%	0.40%	0.16%					
24	7.Политическая партия «Либерально-демократическая партия России»	2196	88	119	80	99	49	64	87	71	60	86	68	76	76	96	34	30	99	65	73	101	112	76	112	126	105	62	82					
		6.42%	5.34%	7.19%	4.79%	7.12%	9.78%	8.74%	5.93%	7.59%	7.55%	6.57%	6.58%	6.93%	6.11%	7.14%	4.05%	3.45%	6.29%	5.46%	4.52%	6.99%	8.36%	6.08%	8.07%	7.56%	7.17%	4.15%	6.43%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	2481	116	142	99	108	45	40	78	86	44	78	69	65	74	134	45	57	132	85	87	114	109	90	108	127	131	108	110					
		7.25%	7.03%	8.57%	5.93%	7.76%	8.98%	5.46%	5.32%	9.19%	5.53%	5.96%	6.68%	5.93%	5.95%	9.97%	5.36%	6.56%	8.38%	7.14%	5.38%	7.90%	8.14%	7.21%	7.79%	7.62%	8.94%	7.23%	8.63%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	446	14	28	32	27	4	13	13	13	10	12	11	21	31	26	9	8	18	12	7	16	13	16	16	18	20	21	17					
		1.30%	0.85%	1.69%	1.92%	1.94%	0.80%	1.78%	0.89%	1.39%	1.26%	0.92%	1.06%	1.92%	2.49%	1.93%	1.07%	0.92%	1.14%	1.01%	0.43%	1.11%	0.97%	1.28%	1.15%	1.08%	1.37%	1.41%	1.33%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	20508	1021	886	1100	837	299	402	999	464	481	834	648	661	791	673	558	560	942	749	1097	791	788	757	789	965	791	898	727					
		59.91%	61.92%	53.50%	65.87%	60.17%	59.68%	54.92%	68.10%	49.57%	60.50%	63.76%	62.73%	60.31%	63.64%	50.07%	66.43%	64.44%	59.81%	62.89%	67.88%	54.82%	58.85%	60.61%	56.89%	57.89%	53.99%	60.11%	57.02%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	1486	63	72	72	43	19	60	49	39	27	35	46	43	55	83	45	45	64	66	60	83	44	61	65	71	64	65	47					
		4.34%	3.82%	4.35%	4.31%	3.09%	3.79%	8.20%	3.34%	4.17%	3.40%	2.68%	4.45%	3.92%	4.42%	6.18%	5.36%	5.18%	4.06%	5.54%	3.71%	5.75%	3.29%	4.88%	4.69%	4.26%	4.37%	4.35%	3.69%					
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
