Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																			
Дата голосования: 04.12.2011																																			
																																			
Наименование Избирательной комиссии:    Рязанский район																																			
																																			
Сводная таблица результатов выборов																																			
																																			
		Сумма	УИК №1516	УИК №1517	УИК №1518	УИК №1519	УИК №1520	УИК №1521	УИК №1522	УИК №1523	УИК №1524	УИК №1525	УИК №1526	УИК №1527	УИК №1528	УИК №1529	УИК №1530	УИК №1531	УИК №1532	УИК №1533	УИК №1534	УИК №1535	УИК №1536	УИК №1537	УИК №1538	УИК №1539	УИК №1540	УИК №1541	УИК №1542	УИК №1543					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																			
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	3226	73	180	120	135	45	78	158	91	57	59	63	63	107	161	56	119	100	180	60	65	307	71	187	92	96	144	198	161					
		8.98%	4.35%	11.04%	9.32%	8.98%	2.96%	5.97%	8.97%	7.95%	6.09%	6.91%	5.66%	8.40%	9.56%	14.78%	8.81%	9.25%	18.87%	9.98%	5.54%	4.79%	17.82%	6.17%	16.59%	5.84%	5.93%	9.36%	13.91%	11.55%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	2768	113	69	123	163	56	200	133	61	52	42	104	61	81	72	56	96	59	148	117	44	121	156	112	100	45	138	140	106					
		7.70%	6.74%	4.23%	9.55%	10.84%	3.69%	15.30%	7.55%	5.33%	5.56%	4.92%	9.34%	8.13%	7.24%	6.61%	8.81%	7.47%	11.13%	8.21%	10.79%	3.24%	7.02%	13.55%	9.94%	6.35%	2.78%	8.97%	9.84%	7.60%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	422	11	28	5	18	7	20	24	20	18	8	14	14	12	7	5	15	12	29	13	17	20	8	21	37	4	7	12	16					
		1.17%	0.66%	1.72%	0.39%	1.20%	0.46%	1.53%	1.36%	1.75%	1.92%	0.94%	1.26%	1.87%	1.07%	0.64%	0.79%	1.17%	2.26%	1.61%	1.20%	1.25%	1.16%	0.70%	1.86%	2.35%	0.25%	0.46%	0.84%	1.15%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	6512	369	341	238	216	309	219	258	213	220	190	214	202	184	130	127	202	114	184	206	90	187	255	239	324	540	318	212	211					
		18.12%	22.00%	20.92%	18.48%	14.37%	20.34%	16.76%	14.64%	18.60%	23.50%	22.25%	19.21%	26.93%	16.44%	11.94%	19.97%	15.71%	21.51%	10.21%	19.00%	6.63%	10.85%	22.15%	21.21%	20.58%	33.37%	20.68%	14.90%	15.14%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	2138	132	70	52	80	236	69	228	51	54	43	44	27	23	52	13	121	56	32	97	39	47	5	151	139	69	111	29	68					
		5.95%	7.87%	4.29%	4.04%	5.32%	15.54%	5.28%	12.94%	4.45%	5.77%	5.04%	3.95%	3.60%	2.06%	4.78%	2.04%	9.41%	10.57%	1.77%	8.95%	2.87%	2.73%	0.43%	13.40%	8.83%	4.26%	7.22%	2.04%	4.88%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	20041	941	897	742	862	837	680	936	694	513	495	660	367	688	649	351	695	170	1221	563	1042	996	651	381	850	787	785	798	790					
		55.77%	56.11%	55.03%	57.61%	57.35%	55.10%	52.03%	53.12%	60.61%	54.81%	57.96%	59.25%	48.93%	61.48%	59.60%	55.19%	54.04%	32.08%	67.72%	51.94%	76.79%	57.81%	56.56%	33.81%	54.00%	48.64%	51.04%	56.08%	56.67%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	227	10	12	5	12	5	13	20	9	8	6	6	3	11	5	3	13	4	9	2	8	6	5	7	10	3	8	13	11					
		0.63%	0.60%	0.74%	0.39%	0.80%	0.33%	0.99%	1.14%	0.79%	0.85%	0.70%	0.54%	0.40%	0.98%	0.46%	0.47%	1.01%	0.75%	0.50%	0.18%	0.59%	0.35%	0.43%	0.62%	0.64%	0.19%	0.52%	0.91%	0.79%					
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
