14	Число неиспользованных открепительных удостоверений	40	0	0	0	1	0	1	2	0	1	1	0	3	0	1	0	0	0	1	0	0	1	1	0	0	2	0	0	0	2	1	0	1	1	0	2	1	1	0	1	3	1	0	1	1	0	1	1	1	1	1	1	1	1	1					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	33	0	0	0	0	6	7	9	0	0	0	0	2	2	0	1	0	1	0	1	0	0	2	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																													
18	Богданов Андрей Владимирович	17	0	0	0	0	12	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0					
		0.08%	0.00%	0.00%	0.00%	0.00%	0.52%	0.08%	0.00%	0.00%	0.00%	0.00%	0.00%	0.17%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.21%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.18%	0.00%	0.00%	0.00%	0.00%	0.00%					
19	Жириновский Владимир Вольфович	66	0	0	2	0	13	14	0	0	0	1	1	2	1	0	1	0	4	2	0	0	0	2	0	1	2	1	0	1	1	0	0	0	0	1	2	0	3	1	0	2	0	1	0	0	0	0	0	0	2	0	1	2	1	1					
		0.29%	0.00%	0.00%	0.99%	0.00%	0.56%	0.57%	0.00%	0.00%	0.00%	0.50%	0.38%	0.33%	0.38%	0.00%	0.59%	0.00%	0.54%	0.80%	0.00%	0.00%	0.00%	0.37%	0.00%	0.27%	0.34%	0.33%	0.00%	0.27%	0.27%	0.00%	0.00%	0.00%	0.00%	0.79%	0.42%	0.00%	0.63%	0.34%	0.00%	0.23%	0.00%	0.43%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.35%	0.00%	0.28%	0.44%	0.31%	0.63%					
20	Зюганов Геннадий Андреевич	170	0	1	0	1	27	33	25	4	2	1	2	2	1	2	1	2	5	2	1	1	1	1	1	1	3	2	1	2	1	1	5	2	1	0	2	0	7	2	0	5	2	4	0	0	0	6	0	0	2	0	1	2	1	1					
		0.75%	0.00%	0.27%	0.00%	0.88%	1.17%	1.35%	1.00%	0.80%	0.77%	0.50%	0.75%	0.33%	0.38%	3.70%	0.59%	0.79%	0.67%	0.80%	0.87%	0.61%	0.44%	0.18%	0.58%	0.27%	0.51%	0.66%	0.93%	0.53%	0.27%	0.69%	0.84%	0.85%	0.76%	0.00%	0.42%	0.00%	1.47%	0.68%	0.00%	0.58%	0.63%	1.71%	0.00%	0.00%	0.00%	1.02%	0.00%	0.00%	0.35%	0.00%	0.28%	0.44%	0.31%	0.63%					
21	Медведев Дмитрий Анатольевич	22213	369	365	200	112	2233	2397	2437	495	258	197	262	599	258	52	167	252	735	246	114	163	225	539	172	362	585	301	106	372	365	144	591	234	130	125	476	39	466	290	70	849	317	229	258	116	216	583	152	89	563	48	360	448	325	157					
		98.59%	100.00%	99.73%	99.01%	99.12%	96.67%	97.88%	97.79%	99.20%	99.23%	98.99%	98.87%	99.17%	99.23%	96.30%	98.82%	99.21%	98.79%	98.40%	99.13%	99.39%	99.56%	99.45%	99.42%	99.45%	99.15%	99.01%	99.07%	99.20%	99.46%	99.31%	99.16%	99.15%	99.24%	99.21%	98.96%	100.00%	97.90%	98.98%	100.00%	99.18%	99.37%	97.86%	99.61%	100.00%	97.74%	98.98%	100.00%	100.00%	99.12%	100.00%	99.45%	99.12%	99.39%	98.74%					
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
