Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																												
Дата голосования: 02.12.2007																												
																												
Наименование Избирательной комиссии:    Малосердобинская																												
																												
Сводная таблица результатов выборов																												
																												
		Сумма	УИК №737	УИК №738	УИК №739	УИК №740	УИК №741	УИК №742	УИК №743	УИК №744	УИК №745	УИК №746	УИК №747	УИК №748	УИК №749	УИК №750	УИК №751	УИК №752	УИК №753	УИК №754	УИК №755	УИК №756	УИК №757					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	179	9	9	2	6	7	8	17	0	6	2	5	7	2	5	2	10	9	25	18	20	10					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	91	6	4	1	3	3	1	17	0	1	0	2	2	0	0	0	8	2	12	12	7	10					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	24	2	1	1	0	1	3	1	0	0	0	0	2	0	1	0	3	0	3	3	1	2					
14	Число погашенных неиспользованных открепительных удостоверений	88	3	5	1	3	4	7	0	0	5	2	3	5	2	5	2	2	7	13	6	13	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																												
18	1.Политическая партия «Аграрная партия России»	195	16	9	0	8	11	5	12	0	3	0	5	12	2	3	6	9	10	29	24	24	7					
		3.05%	4.53%	2.39%	0.00%	2.72%	3.26%	1.73%	2.23%	0.00%	1.15%	0.00%	2.27%	3.38%	2.27%	1.36%	9.23%	3.11%	3.33%	3.98%	4.15%	3.86%	2.62%					
19	2.Всероссийская политическая партия «Гражданская Сила»	13	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	5	1	4	0					
		0.20%	0.00%	0.27%	0.00%	0.00%	0.00%	0.35%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.45%	0.00%	0.00%	0.00%	0.69%	0.17%	0.64%	0.00%					
20	3.Политическая партия «Демократическая партия России»	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.03%	0.00%	0.00%	0.00%	0.00%	0.59%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	983	65	60	2	15	49	18	100	11	33	11	15	51	11	34	6	24	53	143	106	145	31					
		15.35%	18.41%	15.96%	3.03%	5.10%	14.54%	6.23%	18.62%	12.50%	12.69%	15.71%	6.82%	14.37%	12.50%	15.45%	9.23%	8.30%	17.67%	19.62%	18.34%	23.35%	11.61%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	6	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	3	1	0					
		0.09%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.45%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.14%	0.52%	0.16%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	10	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	1	5	0					
		0.16%	0.28%	0.00%	0.00%	0.00%	0.00%	0.35%	0.00%	0.00%	0.00%	0.00%	0.00%	0.28%	0.00%	0.00%	0.00%	0.00%	0.00%	0.14%	0.17%	0.81%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	281	12	11	2	23	25	9	6	3	15	1	15	14	2	21	5	5	14	27	32	24	15					
		4.39%	3.40%	2.93%	3.03%	7.82%	7.42%	3.11%	1.12%	3.41%	5.77%	1.43%	6.82%	3.94%	2.27%	9.55%	7.69%	1.73%	4.67%	3.70%	5.54%	3.86%	5.62%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	202	13	21	0	14	13	12	0	4	4	1	3	11	4	7	0	6	9	25	28	15	12					
		3.16%	3.68%	5.59%	0.00%	4.76%	3.86%	4.15%	0.00%	4.55%	1.54%	1.43%	1.36%	3.10%	4.55%	3.18%	0.00%	2.08%	3.00%	3.43%	4.84%	2.42%	4.49%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	27	3	2	0	2	1	3	0	0	0	0	0	0	0	1	0	1	3	5	5	0	1					
		0.42%	0.85%	0.53%	0.00%	0.68%	0.30%	1.04%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.45%	0.00%	0.35%	1.00%	0.69%	0.87%	0.00%	0.37%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	4618	241	261	62	232	236	237	419	70	202	57	177	264	69	148	48	236	206	486	370	400	197					
		72.13%	68.27%	69.41%	93.94%	78.91%	70.03%	82.01%	78.03%	79.55%	77.69%	81.43%	80.45%	74.37%	78.41%	67.27%	73.85%	81.66%	68.67%	66.67%	64.01%	64.41%	73.78%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	23	2	3	0	0	0	2	0	0	0	0	0	0	0	2	0	4	3	4	3	0	0					
		0.36%	0.57%	0.80%	0.00%	0.00%	0.00%	0.69%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.91%	0.00%	1.38%	1.00%	0.55%	0.52%	0.00%	0.00%					
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
