Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																													
Дата голосования: 04.12.2011																													
																													
Наименование Избирательной комиссии:    Малосердобинская																													
																													
Сводная таблица результатов выборов																													
																													
		Сумма	УИК №719	УИК №720	УИК №721	УИК №722	УИК №723	УИК №724	УИК №725	УИК №726	УИК №727	УИК №728	УИК №729	УИК №730	УИК №731	УИК №732	УИК №733	УИК №734	УИК №735	УИК №736	УИК №737	УИК №738	УИК №739	УИК №740					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																													
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	478	25	36	40	51	48	32	34	40	5	28	24	24	33	1	2	1	10	15	3	20	1	5					
		8.51%	7.37%	11.88%	8.77%	11.56%	11.35%	8.94%	12.93%	13.99%	9.62%	13.02%	8.86%	8.99%	6.98%	1.30%	0.90%	1.89%	4.18%	5.62%	4.05%	10.26%	1.52%	1.82%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	572	39	43	58	49	45	26	33	22	5	36	36	37	67	6	6	0	3	16	0	29	2	14					
		10.19%	11.50%	14.19%	12.72%	11.11%	10.64%	7.26%	12.55%	7.69%	9.62%	16.74%	13.28%	13.86%	14.16%	7.79%	2.71%	0.00%	1.26%	5.99%	0.00%	14.87%	3.03%	5.09%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	28	1	1	6	6	3	1	0	1	1	0	3	0	0	0	1	0	0	0	0	4	0	0					
		0.50%	0.29%	0.33%	1.32%	1.36%	0.71%	0.28%	0.00%	0.35%	1.92%	0.00%	1.11%	0.00%	0.00%	0.00%	0.45%	0.00%	0.00%	0.00%	0.00%	2.05%	0.00%	0.00%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1637	134	89	152	152	160	127	98	98	7	40	84	69	140	15	32	1	45	65	19	37	3	70					
		29.16%	39.53%	29.37%	33.33%	34.47%	37.83%	35.47%	37.26%	34.27%	13.46%	18.60%	30.99%	25.84%	29.60%	19.48%	14.48%	1.89%	18.83%	24.34%	25.68%	18.97%	4.55%	25.45%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	48	3	2	3	5	11	3	0	2	0	1	0	9	5	1	0	0	0	1	0	0	0	2					
		0.86%	0.88%	0.66%	0.66%	1.13%	2.60%	0.84%	0.00%	0.70%	0.00%	0.47%	0.00%	3.37%	1.06%	1.30%	0.00%	0.00%	0.00%	0.37%	0.00%	0.00%	0.00%	0.73%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	2730	132	119	194	172	146	164	95	114	34	110	119	124	210	54	162	51	173	169	52	98	58	180					
		48.63%	38.94%	39.27%	42.54%	39.00%	34.52%	45.81%	36.12%	39.86%	65.38%	51.16%	43.91%	46.44%	44.40%	70.13%	73.30%	96.23%	72.38%	63.30%	70.27%	50.26%	87.88%	65.45%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	20	1	5	0	1	6	2	0	0	0	0	1	2	1	0	0	0	0	0	0	1	0	0					
		0.36%	0.29%	1.65%	0.00%	0.23%	1.42%	0.56%	0.00%	0.00%	0.00%	0.00%	0.37%	0.75%	0.21%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.51%	0.00%	0.00%					
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
