Выборы Президента Российской Федерации																																						
																																						
Наименование Избирательной комиссии:    Ярковская																																						
																																						
Итоги голосования 																																						
																																						
		Сумма	УИК №1102	УИК №1103	УИК №1104	УИК №1105	УИК №1106	УИК №1107	УИК №1108	УИК №1109	УИК №1110	УИК №1111	УИК №1112	УИК №1113	УИК №1114	УИК №1115	УИК №1116	УИК №1117	УИК №1118	УИК №1119	УИК №1120	УИК №1121	УИК №1122	УИК №1123	УИК №1124	УИК №1125	УИК №1126	УИК №1127	УИК №1128	УИК №1129	УИК №1130	УИК №1131	УИК №1132					
		2.36%	0.95%	1.26%	0.00%	6.21%	2.84%	0.38%	3.82%	1.11%	0.93%	0.96%	2.04%	1.15%	1.20%	0.37%	0.31%	0.61%	1.00%	1.17%	1.73%	0.00%	2.23%	0.64%	0.00%	4.62%	1.47%	2.90%	0.79%	4.52%	3.81%	3.06%	3.63%					
20	. Миронов Сергей Михайлович	104	0	1	0	5	0	2	2	0	4	0	2	1	2	0	1	2	5	1	3	0	0	2	1	13	2	8	1	6	1	14	25					
		0.74%	0.00%	0.42%	0.00%	1.55%	0.00%	0.38%	0.64%	0.00%	1.24%	0.00%	0.58%	0.38%	0.80%	0.00%	0.31%	0.61%	1.00%	0.39%	1.73%	0.00%	0.00%	0.42%	0.28%	1.54%	0.73%	0.83%	0.26%	1.13%	0.42%	0.68%	1.16%					
21	. Путин Владимир Владимирович	11434	96	200	96	155	105	521	259	174	278	200	301	243	203	504	305	304	423	216	150	195	161	427	339	625	223	770	354	449	200	1476	1482					
		81.12%	91.43%	84.03%	85.71%	48.14%	74.47%	97.75%	82.48%	96.67%	86.07%	96.15%	87.76%	93.46%	81.20%	93.68%	93.85%	92.40%	84.94%	84.05%	86.71%	98.98%	89.94%	90.47%	94.17%	73.96%	81.68%	79.63%	93.40%	84.56%	84.75%	71.62%	69.03%					
22	. Хакамада Ирина Муцуовна	254	0	0	0	9	3	1	5	1	6	1	8	2	2	2	1	2	6	1	3	1	0	2	0	13	10	27	5	13	1	58	71					
		1.80%	0.00%	0.00%	0.00%	2.80%	2.13%	0.19%	1.59%	0.56%	1.86%	0.48%	2.33%	0.77%	0.80%	0.37%	0.31%	0.61%	1.20%	0.39%	1.73%	0.51%	0.00%	0.42%	0.00%	1.54%	3.66%	2.79%	1.32%	2.45%	0.42%	2.81%	3.31%					
23	. Харитонов Николай Михайлович	1338	7	29	13	121	26	5	25	2	25	3	14	7	31	24	12	17	55	29	10	1	10	33	18	101	25	63	5	27	20	280	300					
		9.49%	6.67%	12.18%	11.61%	37.58%	18.44%	0.94%	7.96%	1.11%	7.74%	1.44%	4.08%	2.69%	12.40%	4.46%	3.69%	5.17%	11.04%	11.28%	5.78%	0.51%	5.59%	6.99%	5.00%	11.95%	9.16%	6.51%	1.32%	5.08%	8.47%	13.59%	13.97%					
																																						
24	Против всех	251	0	1	1	6	1	1	3	0	2	0	6	2	2	4	1	2	1	2	2	0	0	2	0	24	0	23	4	3	1	76	81					
		1.78%	0.00%	0.42%	0.89%	1.86%	0.71%	0.19%	0.96%	0.00%	0.62%	0.00%	1.75%	0.77%	0.80%	0.74%	0.31%	0.61%	0.20%	0.78%	1.16%	0.00%	0.00%	0.42%	0.00%	2.84%	0.00%	2.38%	1.06%	0.56%	0.42%	3.69%	3.77%					
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
