Выборы Президента Российской Федерации																															
																															
Наименование Избирательной комиссии:    Бабаюртовская																															
																															
Итоги голосования 																															
																															
		Сумма	УИК №116	УИК №117	УИК №118	УИК №119	УИК №120	УИК №121	УИК №122	УИК №123	УИК №124	УИК №125	УИК №126	УИК №127	УИК №128	УИК №129	УИК №130	УИК №131	УИК №132	УИК №133	УИК №134	УИК №135	УИК №136	УИК №137	УИК №138	УИК №139					
21	. Путин Владимир Владимирович	18744	1547	1955	1827	180	485	340	430	743	1040	817	970	902	960	740	990	305	309	730	1197	625	710	133	301	508					
		95.07%	95.61%	95.93%	94.18%	96.77%	97.00%	88.54%	95.34%	95.13%	94.72%	95.00%	95.10%	93.96%	96.48%	95.36%	95.01%	95.31%	92.24%	96.05%	95.00%	94.98%	95.17%	95.00%	95.56%	95.31%					
22	. Хакамада Ирина Муцуовна	22	0	2	3	2	0	0	0	0	2	0	0	1	0	0	0	0	1	4	0	0	3	2	1	1					
		0.11%	0.00%	0.10%	0.15%	1.08%	0.00%	0.00%	0.00%	0.00%	0.18%	0.00%	0.00%	0.10%	0.00%	0.00%	0.00%	0.00%	0.30%	0.53%	0.00%	0.00%	0.40%	1.43%	0.32%	0.19%					
23	. Харитонов Николай Михайлович	690	71	75	60	4	15	44	21	38	28	17	30	35	20	26	44	15	14	17	45	18	19	3	12	19					
		3.50%	4.39%	3.68%	3.09%	2.15%	3.00%	11.46%	4.66%	4.87%	2.55%	1.98%	2.94%	3.65%	2.01%	3.35%	4.22%	4.69%	4.18%	2.24%	3.57%	2.74%	2.55%	2.14%	3.81%	3.56%					
																															
24	Против всех	105	0	4	6	0	0	0	0	0	18	12	15	2	0	10	0	0	1	4	18	13	2	0	0	0					
		0.53%	0.00%	0.20%	0.31%	0.00%	0.00%	0.00%	0.00%	0.00%	1.64%	1.40%	1.47%	0.21%	0.00%	1.29%	0.00%	0.00%	0.30%	0.53%	1.43%	1.98%	0.27%	0.00%	0.00%	0.00%					
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
