Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																								
Дата голосования: 02.12.2007																																								
																																								
Наименование Избирательной комиссии:    Тихорецкая городская																																								
																																								
Сводная таблица результатов выборов																																								
																																								
		Сумма	УИК №5201	УИК №5202	УИК №5203	УИК №5204	УИК №5205	УИК №5206	УИК №5207	УИК №5208	УИК №5209	УИК №5210	УИК №5211	УИК №5212	УИК №5213	УИК №5214	УИК №5215	УИК №5216	УИК №5217	УИК №5218	УИК №5219	УИК №5220	УИК №5221	УИК №5222	УИК №5223	УИК №5224	УИК №5225	УИК №5226	УИК №5227	УИК №5228	УИК №5229	УИК №5230	УИК №5231	УИК №5232	УИК №5233					
		0.26%	0.17%	0.41%	0.20%	0.15%	0.28%	0.07%	0.13%	0.20%	0.11%	0.20%	0.62%	0.00%	0.15%	0.67%	0.13%	0.15%	0.20%	0.00%	0.00%	1.29%	0.22%	0.55%	0.13%	0.38%	0.31%	0.00%	0.00%	0.11%	0.81%	1.17%	0.00%	0.18%	0.64%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	5455	183	131	269	220	286	237	223	285	144	201	130	190	218	150	168	313	102	174	138	223	200	170	197	107	65	51	103	196	47	47	55	96	136					
		17.09%	15.91%	13.38%	17.90%	16.49%	20.11%	16.24%	14.81%	18.81%	16.31%	20.24%	16.01%	16.34%	15.82%	14.34%	21.48%	23.13%	10.24%	17.94%	17.53%	20.48%	21.91%	18.60%	12.50%	20.19%	6.82%	25.63%	18.13%	22.50%	19.11%	13.78%	15.90%	17.24%	17.30%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	162	7	4	6	10	2	6	12	8	8	2	9	4	2	5	0	8	4	4	3	7	4	3	11	5	6	0	4	0	5	2	0	2	9					
		0.51%	0.61%	0.41%	0.40%	0.75%	0.14%	0.41%	0.80%	0.53%	0.91%	0.20%	1.11%	0.34%	0.15%	0.48%	0.00%	0.59%	0.40%	0.41%	0.38%	0.64%	0.44%	0.33%	0.70%	0.94%	0.63%	0.00%	0.70%	0.00%	2.03%	0.59%	0.00%	0.36%	1.15%					
23	6.Политическая партия «Партия социальной справедливости»	42	1	1	1	0	0	0	3	5	1	3	3	3	5	1	0	2	1	1	0	0	0	2	3	1	2	0	0	0	0	1	1	0	1					
		0.13%	0.09%	0.10%	0.07%	0.00%	0.00%	0.00%	0.20%	0.33%	0.11%	0.30%	0.37%	0.26%	0.36%	0.10%	0.00%	0.15%	0.10%	0.10%	0.00%	0.00%	0.00%	0.22%	0.19%	0.19%	0.21%	0.00%	0.00%	0.00%	0.00%	0.29%	0.29%	0.00%	0.13%					
24	7.Политическая партия «Либерально-демократическая партия России»	2808	121	91	165	128	110	133	131	122	89	94	78	110	111	84	61	93	0	82	64	91	87	100	203	54	81	20	30	77	16	18	42	44	78					
		8.80%	10.52%	9.30%	10.98%	9.60%	7.74%	9.12%	8.70%	8.05%	10.08%	9.47%	9.61%	9.46%	8.06%	8.03%	7.80%	6.87%	0.00%	8.45%	8.13%	8.36%	9.53%	10.94%	12.88%	10.19%	8.50%	10.05%	5.28%	8.84%	6.50%	5.28%	12.14%	7.90%	9.92%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	2397	96	78	170	127	118	147	146	107	82	84	66	80	75	53	47	110	3	83	52	91	64	51	143	32	80	6	30	56	15	14	11	29	51					
		7.51%	8.35%	7.97%	11.31%	9.52%	8.30%	10.08%	9.69%	7.06%	9.29%	8.46%	8.13%	6.88%	5.44%	5.07%	6.01%	8.13%	0.30%	8.56%	6.61%	8.36%	7.01%	5.58%	9.07%	6.04%	8.39%	3.02%	5.28%	6.43%	6.10%	4.11%	3.18%	5.21%	6.49%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	298	12	18	12	14	17	13	13	16	12	13	9	7	10	8	11	9	7	5	7	14	7	7	15	3	9	3	6	8	2	2	1	3	5					
		0.93%	1.04%	1.84%	0.80%	1.05%	1.20%	0.89%	0.86%	1.06%	1.36%	1.31%	1.11%	0.60%	0.73%	0.76%	1.41%	0.67%	0.70%	0.52%	0.89%	1.29%	0.77%	0.77%	0.95%	0.57%	0.94%	1.51%	1.06%	0.92%	0.81%	0.59%	0.29%	0.54%	0.64%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	18880	675	605	786	756	813	839	882	880	498	563	442	667	901	634	463	752	864	576	480	548	492	526	925	304	670	108	374	485	136	232	213	342	449					
		59.15%	58.70%	61.80%	52.30%	56.67%	57.17%	57.51%	58.57%	58.09%	56.40%	56.70%	54.43%	57.35%	65.38%	60.61%	59.21%	55.58%	86.75%	59.38%	60.99%	50.32%	53.89%	57.55%	58.69%	57.36%	70.30%	54.27%	65.85%	55.68%	55.28%	68.04%	61.56%	61.40%	57.12%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	337	9	9	20	27	18	23	13	26	9	8	7	12	13	15	7	14	0	10	6	7	15	7	11	5	5	0	8	7	8	3	2	7	6					
		1.06%	0.78%	0.92%	1.33%	2.02%	1.27%	1.58%	0.86%	1.72%	1.02%	0.81%	0.86%	1.03%	0.94%	1.43%	0.90%	1.03%	0.00%	1.03%	0.76%	0.64%	1.64%	0.77%	0.70%	0.94%	0.52%	0.00%	1.41%	0.80%	3.25%	0.88%	0.58%	1.26%	0.76%					
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
