Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																									
Дата голосования: 02.12.2007																																									
																																									
Наименование Избирательной комиссии:    Бузулукская городская																																									
																																									
Сводная таблица результатов выборов																																									
																																									
		Сумма	УИК №357	УИК №358	УИК №359	УИК №360	УИК №361	УИК №362	УИК №363	УИК №364	УИК №365	УИК №366	УИК №367	УИК №368	УИК №369	УИК №370	УИК №371	УИК №372	УИК №373	УИК №374	УИК №375	УИК №376	УИК №377	УИК №378	УИК №379	УИК №380	УИК №381	УИК №382	УИК №383	УИК №384	УИК №385	УИК №386	УИК №387	УИК №453	УИК №454	УИК №1849					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	375	12	12	0	8	15	12	12	8	17	8	8	12	12	8	8	12	12	11	8	12	12	12	12	12	12	15	14	17	12	12	5	8	0	25					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	284	12	11	0	4	15	4	11	6	17	5	4	4	6	5	6	11	11	10	2	5	7	9	12	6	6	13	13	16	8	12	1	8	0	24					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	214	1	5	0	5	6	5	13	5	7	1	7	5	7	6	5	14	5	1	1	4	6	2	8	3	1	11	18	8	14	14	3	8	9	6					
14	Число погашенных неиспользованных открепительных удостоверений	91	0	1	0	4	0	8	1	2	0	3	4	8	6	3	2	1	1	1	6	7	5	3	0	6	6	2	1	1	4	0	4	0	0	1					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	25	2	1	0	3	0	1	1	3	0	0	0	0	1	0	0	0	0	0	0	0	3	3	1	0	1	2	0	0	1	0	0	0	0	2					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																									
18	1.Политическая партия «Аграрная партия России»	675	19	25	1	9	29	21	26	11	17	12	11	21	28	19	23	26	25	18	14	20	22	16	29	26	20	25	31	20	41	27	2	20	8	13					
		2.15%	2.72%	2.12%	0.40%	1.76%	2.39%	1.84%	1.94%	2.21%	1.57%	1.61%	1.59%	2.21%	2.32%	2.45%	3.69%	2.22%	2.04%	2.12%	2.81%	2.19%	1.93%	1.27%	2.45%	2.19%	1.83%	2.36%	2.18%	1.76%	2.93%	2.14%	1.09%	2.23%	3.21%	4.13%					
19	2.Всероссийская политическая партия «Гражданская Сила»	276	2	12	0	6	10	6	20	2	9	9	7	15	3	5	5	5	14	8	4	3	17	14	9	6	1	9	17	12	9	17	1	12	2	5					
		0.88%	0.29%	1.02%	0.00%	1.18%	0.83%	0.53%	1.49%	0.40%	0.83%	1.21%	1.01%	1.58%	0.25%	0.65%	0.80%	0.43%	1.14%	0.94%	0.80%	0.33%	1.49%	1.11%	0.76%	0.50%	0.09%	0.85%	1.20%	1.06%	0.64%	1.35%	0.55%	1.34%	0.80%	1.59%					
20	3.Политическая партия «Демократическая партия России»	26	1	1	1	0	0	2	2	0	1	0	0	0	2	0	0	1	0	0	0	0	2	3	1	1	0	0	1	1	0	1	0	3	1	1					
		0.08%	0.14%	0.08%	0.40%	0.00%	0.00%	0.18%	0.15%	0.00%	0.09%	0.00%	0.00%	0.00%	0.17%	0.00%	0.00%	0.09%	0.00%	0.00%	0.00%	0.00%	0.18%	0.24%	0.08%	0.08%	0.00%	0.00%	0.07%	0.09%	0.00%	0.08%	0.00%	0.33%	0.40%	0.32%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	4794	79	197	11	54	193	201	165	58	202	141	114	132	211	107	96	209	172	89	55	109	165	219	183	226	184	164	187	165	251	218	30	152	28	27					
		15.29%	11.32%	16.71%	4.44%	10.59%	15.94%	17.65%	12.31%	11.65%	18.62%	18.90%	16.47%	13.88%	17.48%	13.81%	15.38%	17.88%	14.03%	10.50%	11.02%	11.93%	14.49%	17.33%	15.44%	19.01%	16.88%	15.47%	13.16%	14.51%	17.94%	17.26%	16.39%	16.93%	11.24%	8.57%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	351	3	16	0	1	6	24	9	7	21	9	35	6	21	11	9	14	11	5	3	3	11	8	7	18	8	16	13	5	20	13	2	11	1	4					
		1.12%	0.43%	1.36%	0.00%	0.20%	0.50%	2.11%	0.67%	1.41%	1.94%	1.21%	5.06%	0.63%	1.74%	1.42%	1.44%	1.20%	0.90%	0.59%	0.60%	0.33%	0.97%	0.63%	0.59%	1.51%	0.73%	1.51%	0.91%	0.44%	1.43%	1.03%	1.09%	1.22%	0.40%	1.27%					
23	6.Политическая партия «Партия социальной справедливости»	65	1	4	0	0	4	3	0	1	4	2	0	1	0	0	1	3	2	3	2	1	6	1	3	4	3	2	3	0	5	1	1	3	1	0					
		0.21%	0.14%	0.34%	0.00%	0.00%	0.33%	0.26%	0.00%	0.20%	0.37%	0.27%	0.00%	0.11%	0.00%	0.00%	0.16%	0.26%	0.16%	0.35%	0.40%	0.11%	0.53%	0.08%	0.25%	0.34%	0.28%	0.19%	0.21%	0.00%	0.36%	0.08%	0.55%	0.33%	0.40%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	3115	66	106	9	67	137	138	161	55	83	38	71	124	95	104	68	107	152	128	45	115	87	95	106	102	107	95	137	123	160	104	12	81	10	27					
		9.94%	9.46%	8.99%	3.63%	13.14%	11.31%	12.12%	12.01%	11.04%	7.65%	5.09%	10.26%	13.04%	7.87%	13.42%	10.90%	9.15%	12.40%	15.09%	9.02%	12.58%	7.64%	7.52%	8.95%	8.58%	9.82%	8.96%	9.64%	10.82%	11.44%	8.23%	6.56%	9.02%	4.02%	8.57%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	3325	70	115	10	56	123	128	172	37	129	73	81	87	121	73	63	139	107	59	55	80	156	152	117	120	138	114	173	101	164	153	16	105	18	20					
		10.61%	10.03%	9.75%	4.03%	10.98%	10.16%	11.24%	12.84%	7.43%	11.89%	9.79%	11.71%	9.15%	10.02%	9.42%	10.10%	11.89%	8.73%	6.96%	11.02%	8.75%	13.70%	12.03%	9.87%	10.09%	12.66%	10.75%	12.17%	8.88%	11.72%	12.11%	8.74%	11.69%	7.23%	6.35%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	330	7	17	1	8	5	5	24	1	21	8	10	10	38	4	9	9	12	4	4	6	10	16	16	7	0	5	22	20	6	9	2	7	4	3					
		1.05%	1.00%	1.44%	0.40%	1.57%	0.41%	0.44%	1.79%	0.20%	1.94%	1.07%	1.45%	1.05%	3.15%	0.52%	1.44%	0.77%	0.98%	0.47%	0.80%	0.66%	0.88%	1.27%	1.35%	0.59%	0.00%	0.47%	1.55%	1.76%	0.43%	0.71%	1.09%	0.78%	1.61%	0.95%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	17848	441	671	207	303	691	596	736	317	583	440	351	532	669	444	333	644	712	531	311	565	650	691	687	647	606	608	809	662	724	699	115	492	172	209					
		56.93%	63.18%	56.91%	83.47%	59.41%	57.06%	52.33%	54.93%	63.65%	53.73%	58.98%	50.72%	55.94%	55.43%	57.29%	53.37%	55.09%	58.08%	62.62%	62.32%	61.82%	57.07%	54.67%	57.97%	54.42%	55.60%	57.36%	56.93%	58.22%	51.75%	55.34%	62.84%	54.79%	69.08%	66.35%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	322	6	10	1	3	9	6	15	8	8	8	5	9	15	6	9	5	15	3	2	9	7	13	12	18	12	16	23	24	14	19	1	6	0	5					
		1.03%	0.86%	0.85%	0.40%	0.59%	0.74%	0.53%	1.12%	1.61%	0.74%	1.07%	0.72%	0.95%	1.24%	0.77%	1.44%	0.43%	1.22%	0.35%	0.40%	0.98%	0.61%	1.03%	1.01%	1.51%	1.10%	1.51%	1.62%	2.11%	1.00%	1.50%	0.55%	0.67%	0.00%	1.59%					
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
