Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																															
Дата голосования: 04.12.2011																																															
																																															
Наименование Избирательной комиссии:    Бузулукская городская																																															
																																															
Сводная таблица результатов выборов																																															
																																															
		Сумма	УИК №357	УИК №358	УИК №359	УИК №360	УИК №361	УИК №362	УИК №363	УИК №364	УИК №365	УИК №366	УИК №367	УИК №368	УИК №369	УИК №370	УИК №371	УИК №372	УИК №373	УИК №374	УИК №375	УИК №376	УИК №377	УИК №378	УИК №379	УИК №380	УИК №381	УИК №382	УИК №383	УИК №384	УИК №385	УИК №386	УИК №387	УИК №453	УИК №454	УИК №1119	УИК №1120	УИК №1121	УИК №1122	УИК №1123	УИК №1861	УИК №1862					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	338	10	10	9	7	11	3	15	5	16	9	4	4	10	10	10	16	11	3	2	9	7	7	11	5	7	12	15	17	20	7	1	12	10	1	5	9	6	7	1	4					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	260	1	9	11	4	11	2	7	1	14	4	6	10	12	10	8	2	6	3	2	11	7	12	5	11	11	6	9	4	14	6	1	6	11	3	3	4	6	5	0	2					
14	Число погашенных неиспользованных открепительных удостоверений	61	0	0	1	3	4	2	0	5	0	1	0	1	0	0	0	4	0	2	3	1	3	1	4	0	3	3	0	1	0	3	2	3	0	4	0	0	2	0	4	1					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	21	4	0	1	0	2	0	1	0	1	1	0	0	1	0	1	0	0	0	0	0	1	2	0	0	1	0	0	1	1	0	0	1	0	0	0	0	1	1	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																															
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	5439	97	173	157	100	178	129	144	63	177	124	74	153	168	121	142	211	213	69	100	223	144	176	144	204	124	189	224	191	236	106	9	193	101	62	73	67	111	127	86	56					
		17.64%	13.84%	17.58%	17.25%	13.32%	17.37%	19.79%	16.88%	18.58%	15.58%	20.20%	18.83%	17.55%	18.71%	19.06%	20.23%	19.52%	17.65%	16.39%	17.83%	22.17%	17.56%	19.43%	16.98%	17.03%	16.51%	19.77%	17.55%	18.19%	18.88%	16.83%	6.43%	16.70%	17.57%	16.36%	16.26%	16.63%	16.06%	17.30%	14.03%	21.21%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	5799	145	191	179	126	204	137	218	63	219	91	86	214	174	133	140	188	219	71	119	203	145	161	150	212	127	141	216	170	200	128	17	214	119	96	89	78	112	123	127	54					
		18.81%	20.68%	19.41%	19.67%	16.78%	19.90%	21.01%	25.56%	18.58%	19.28%	14.82%	21.88%	24.54%	19.38%	20.94%	19.94%	17.39%	18.14%	16.86%	21.21%	20.18%	17.68%	17.77%	17.69%	17.70%	16.91%	14.75%	16.93%	16.19%	16.00%	20.32%	12.14%	18.51%	20.70%	25.33%	19.82%	19.35%	16.21%	16.76%	20.72%	20.45%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	299	7	10	2	8	9	8	12	3	13	7	3	7	4	10	6	9	11	2	4	6	8	9	4	11	7	7	18	13	21	11	1	13	7	5	3	4	5	6	2	3					
		0.97%	0.99%	1.02%	0.22%	1.07%	0.88%	1.23%	1.41%	0.88%	1.14%	1.14%	0.76%	0.80%	0.45%	1.57%	0.85%	0.83%	0.91%	0.48%	0.71%	0.60%	0.98%	0.99%	0.47%	0.92%	0.93%	0.73%	1.41%	1.24%	1.68%	1.75%	0.71%	1.12%	1.22%	1.32%	0.67%	0.99%	0.72%	0.82%	0.33%	1.14%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	9291	225	291	280	166	317	169	237	97	393	178	128	243	275	175	218	359	384	111	168	249	244	298	264	380	238	307	359	306	382	224	42	400	170	94	137	108	218	202	193	62					
		30.14%	32.10%	29.57%	30.77%	22.10%	30.93%	25.92%	27.78%	28.61%	34.60%	28.99%	32.57%	27.87%	30.62%	27.56%	31.05%	33.21%	31.81%	26.37%	29.95%	24.75%	29.76%	32.89%	31.13%	31.72%	31.69%	32.11%	28.13%	29.14%	30.56%	35.56%	30.00%	34.60%	29.57%	24.80%	30.51%	26.80%	31.55%	27.52%	31.48%	23.48%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	911	15	22	32	10	31	12	17	6	18	21	11	20	35	14	20	14	40	18	11	32	16	20	24	30	16	36	87	59	36	20	2	47	12	11	9	17	28	25	9	8					
		2.95%	2.14%	2.24%	3.52%	1.33%	3.02%	1.84%	1.99%	1.77%	1.58%	3.42%	2.80%	2.29%	3.90%	2.20%	2.85%	1.30%	3.31%	4.28%	1.96%	3.18%	1.95%	2.21%	2.83%	2.50%	2.13%	3.77%	6.82%	5.62%	2.88%	3.17%	1.43%	4.07%	2.09%	2.90%	2.00%	4.22%	4.05%	3.41%	1.47%	3.03%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	8545	203	275	237	334	261	187	204	99	304	184	89	220	227	171	159	275	320	147	153	282	245	222	241	349	227	263	355	292	342	137	68	259	162	98	128	121	208	237	186	74					
		27.72%	28.96%	27.95%	26.04%	44.47%	25.46%	28.68%	23.92%	29.20%	26.76%	29.97%	22.65%	25.23%	25.28%	26.93%	22.65%	25.44%	26.51%	34.92%	27.27%	28.03%	29.88%	24.50%	28.42%	29.13%	30.23%	27.51%	27.82%	27.81%	27.36%	21.75%	48.57%	22.40%	28.17%	25.86%	28.51%	30.02%	30.10%	32.29%	30.34%	28.03%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	127	1	4	3	1	7	0	7	0	2	1	1	2	4	4	5	7	6	1	3	1	5	3	4	3	5	2	3	5	4	0	0	6	1	6	1	1	3	6	4	5					
		0.41%	0.14%	0.41%	0.33%	0.13%	0.68%	0.00%	0.82%	0.00%	0.18%	0.16%	0.25%	0.23%	0.45%	0.63%	0.71%	0.65%	0.50%	0.24%	0.53%	0.10%	0.61%	0.33%	0.47%	0.25%	0.67%	0.21%	0.24%	0.48%	0.32%	0.00%	0.00%	0.52%	0.17%	1.58%	0.22%	0.25%	0.43%	0.82%	0.65%	1.89%					
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
