Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																															
Дата голосования: 02.12.2007																																															
																																															
Наименование Избирательной комиссии:    Красночетайская																																															
																																															
Сводная таблица результатов выборов																																															
																																															
		Сумма	УИК №433	УИК №434	УИК №435	УИК №436	УИК №437	УИК №438	УИК №439	УИК №440	УИК №441	УИК №442	УИК №443	УИК №444	УИК №445	УИК №446	УИК №447	УИК №448	УИК №449	УИК №450	УИК №451	УИК №452	УИК №453	УИК №454	УИК №455	УИК №456	УИК №457	УИК №458	УИК №459	УИК №460	УИК №461	УИК №462	УИК №463	УИК №464	УИК №465	УИК №466	УИК №467	УИК №468	УИК №469	УИК №470	УИК №471	УИК №472					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	1472	30	50	50	20	75	15	20	20	20	35	50	30	25	40	40	15	25	70	110	75	30	45	15	60	20	30	75	30	50	35	20	20	35	20	15	30	25	35	53	14					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	1418	30	50	50	19	69	14	20	15	18	30	50	30	25	39	40	15	25	70	110	71	30	45	11	60	20	26	73	30	47	30	20	12	35	20	15	30	22	35	53	14					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	247	1	4	4	3	12	7	4	6	4	1	12	2	6	2	7	3	6	10	44	14	10	3	2	2	5	3	8	4	8	6	6	2	2	7	2	2	6	5	9	3					
14	Число погашенных неиспользованных открепительных удостоверений	54	0	0	0	1	6	1	0	5	2	5	0	0	0	1	0	0	0	0	0	4	0	0	4	0	0	4	2	0	3	5	0	8	0	0	0	0	3	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	27	0	0	0	0	0	1	0	0	1	1	0	0	1	1	1	0	1	2	3	2	0	4	0	0	0	1	6	0	1	0	0	0	0	0	0	0	0	0	1	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																															
18	1.Политическая партия «Аграрная партия России»	150	9	10	3	3	4	0	2	2	7	2	0	4	5	7	1	5	1	8	11	8	6	4	2	0	2	0	8	6	5	3	1	3	3	1	2	2	0	2	6	2					
		1.32%	3.42%	2.54%	0.74%	1.90%	0.72%	0.00%	1.35%	1.53%	3.08%	0.65%	0.00%	1.74%	2.82%	2.48%	0.39%	3.73%	0.60%	1.12%	1.28%	1.38%	3.35%	1.34%	0.93%	0.00%	1.03%	0.00%	1.46%	2.11%	1.64%	1.49%	0.58%	2.03%	1.46%	0.69%	2.17%	0.88%	0.00%	0.76%	1.63%	1.50%					
19	2.Всероссийская политическая партия «Гражданская Сила»	19	1	0	1	0	1	0	0	1	1	0	0	0	1	0	2	0	0	2	3	2	0	1	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0					
		0.17%	0.38%	0.00%	0.25%	0.00%	0.18%	0.00%	0.00%	0.76%	0.44%	0.00%	0.00%	0.00%	0.56%	0.00%	0.77%	0.00%	0.00%	0.28%	0.35%	0.34%	0.00%	0.33%	0.00%	0.00%	0.52%	0.00%	0.00%	0.00%	0.33%	0.00%	0.58%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	20	1	0	0	1	0	0	0	0	1	0	1	0	2	1	1	0	1	3	0	1	0	0	0	0	0	0	1	0	1	0	0	1	0	2	0	1	0	0	1	0					
		0.18%	0.38%	0.00%	0.00%	0.63%	0.00%	0.00%	0.00%	0.00%	0.44%	0.00%	0.26%	0.00%	1.13%	0.35%	0.39%	0.00%	0.60%	0.42%	0.00%	0.17%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.18%	0.00%	0.33%	0.00%	0.00%	0.68%	0.00%	1.38%	0.00%	0.44%	0.00%	0.00%	0.27%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1383	39	32	38	27	66	16	9	9	24	19	65	43	22	20	63	9	21	98	108	62	29	29	21	23	12	32	66	18	57	26	26	32	19	19	3	40	22	21	85	13					
		12.21%	14.83%	8.14%	9.34%	17.09%	11.87%	11.85%	6.08%	6.87%	10.57%	6.19%	17.20%	18.70%	12.43%	7.09%	24.32%	6.72%	12.50%	13.67%	12.56%	10.69%	16.20%	9.70%	9.77%	4.97%	6.19%	15.69%	12.07%	6.32%	18.75%	12.94%	15.20%	21.62%	9.27%	13.10%	3.26%	17.70%	12.36%	7.98%	23.16%	9.77%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	15	0	0	1	1	0	0	1	0	0	1	0	0	1	0	0	0	0	2	1	0	0	0	0	0	1	0	0	1	2	0	0	0	0	0	1	1	0	0	0	1					
		0.13%	0.00%	0.00%	0.25%	0.63%	0.00%	0.00%	0.68%	0.00%	0.00%	0.33%	0.00%	0.00%	0.56%	0.00%	0.00%	0.00%	0.00%	0.28%	0.12%	0.00%	0.00%	0.00%	0.00%	0.00%	0.52%	0.00%	0.00%	0.35%	0.66%	0.00%	0.00%	0.00%	0.00%	0.00%	1.09%	0.44%	0.00%	0.00%	0.00%	0.75%					
23	6.Политическая партия «Партия социальной справедливости»	21	0	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	1	3	2	1	1	2	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	2	0					
		0.19%	0.00%	0.25%	0.25%	1.27%	0.18%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.60%	0.42%	0.23%	0.17%	0.56%	0.67%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.99%	0.00%	0.58%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.54%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	631	15	18	13	14	38	3	8	21	12	9	13	44	22	14	15	7	7	42	61	28	10	15	9	5	11	17	33	7	8	9	8	11	15	5	6	4	7	13	29	5					
		5.57%	5.70%	4.58%	3.19%	8.86%	6.83%	2.22%	5.41%	16.03%	5.29%	2.93%	3.44%	19.13%	12.43%	4.96%	5.79%	5.22%	4.17%	5.86%	7.09%	4.83%	5.59%	5.02%	4.19%	1.08%	5.67%	8.33%	6.03%	2.46%	2.63%	4.48%	4.68%	7.43%	7.32%	3.45%	6.52%	1.77%	3.93%	4.94%	7.90%	3.76%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	798	17	26	20	5	37	2	17	8	16	8	39	21	14	16	16	5	14	85	111	38	10	19	7	35	8	11	40	14	11	14	16	4	11	11	3	7	12	25	17	8					
		7.04%	6.46%	6.62%	4.91%	3.16%	6.65%	1.48%	11.49%	6.11%	7.05%	2.61%	10.32%	9.13%	7.91%	5.67%	6.18%	3.73%	8.33%	11.85%	12.91%	6.55%	5.59%	6.35%	3.26%	7.56%	4.12%	5.39%	7.31%	4.91%	3.62%	6.97%	9.36%	2.70%	5.37%	7.59%	3.26%	3.10%	6.74%	9.51%	4.63%	6.02%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	159	1	3	2	8	4	0	1	2	4	2	8	1	3	3	1	2	8	14	8	16	2	4	2	2	6	8	8	7	3	0	6	3	2	1	3	1	1	3	3	3					
		1.40%	0.38%	0.76%	0.49%	5.06%	0.72%	0.00%	0.68%	1.53%	1.76%	0.65%	2.12%	0.43%	1.69%	1.06%	0.39%	1.49%	4.76%	1.95%	0.93%	2.76%	1.12%	1.34%	0.93%	0.43%	3.09%	3.92%	1.46%	2.46%	0.99%	0.00%	3.51%	2.03%	0.98%	0.69%	3.26%	0.44%	0.56%	1.14%	0.82%	2.26%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	7848	178	294	319	89	399	114	106	87	154	259	239	114	102	217	150	105	114	441	546	413	115	214	170	358	148	131	380	225	205	141	109	88	150	101	72	163	135	191	215	97					
		69.27%	67.68%	74.81%	78.38%	56.33%	71.76%	84.44%	71.62%	66.41%	67.84%	84.36%	63.23%	49.57%	57.63%	76.95%	57.92%	78.36%	67.86%	61.51%	63.49%	71.21%	64.25%	71.57%	79.07%	77.32%	76.29%	64.22%	69.47%	78.95%	67.43%	70.15%	63.74%	59.46%	73.17%	69.66%	78.26%	72.12%	75.84%	72.62%	58.58%	72.93%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	39	0	1	1	1	1	0	0	0	2	0	3	2	0	0	2	0	0	2	1	1	2	2	0	1	0	0	1	2	6	1	0	3	2	0	0	1	0	0	1	0					
		0.34%	0.00%	0.25%	0.25%	0.63%	0.18%	0.00%	0.00%	0.00%	0.88%	0.00%	0.79%	0.87%	0.00%	0.00%	0.77%	0.00%	0.00%	0.28%	0.12%	0.17%	1.12%	0.67%	0.00%	0.22%	0.00%	0.00%	0.18%	0.70%	1.97%	0.50%	0.00%	2.03%	0.98%	0.00%	0.00%	0.44%	0.00%	0.00%	0.27%	0.00%					
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
