Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																															
Дата голосования: 04.12.2011																																															
																																															
Наименование Избирательной комиссии:    Красночетайская																																															
																																															
Сводная таблица результатов выборов																																															
																																															
		Сумма	УИК №435	УИК №436	УИК №437	УИК №438	УИК №439	УИК №440	УИК №441	УИК №442	УИК №443	УИК №444	УИК №445	УИК №446	УИК №447	УИК №448	УИК №449	УИК №450	УИК №451	УИК №452	УИК №453	УИК №454	УИК №455	УИК №456	УИК №457	УИК №458	УИК №459	УИК №460	УИК №461	УИК №462	УИК №463	УИК №464	УИК №465	УИК №466	УИК №467	УИК №468	УИК №469	УИК №470	УИК №471	УИК №472	УИК №473	УИК №474					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	1452	30	50	50	20	75	16	15	16	30	30	50	30	20	30	20	35	30	100	125	40	80	20	25	60	20	30	60	35	40	20	25	20	40	30	25	20	10	15	50	15					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	777	8	22	5	20	75	16	6	16	30	30	14	22	20	10	20	35	30	45	43	26	37	1	4	15	20	18	44	35	10	1	8	13	20	12	1	4	0	8	24	9					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	159	4	4	2	2	7	1	11	5	7	1	3	3	3	5	4	3	4	10	24	5	1	5	0	3	2	2	3	2	5	5	4	3	1	4	1	1	2	4	1	2					
14	Число погашенных неиспользованных открепительных удостоверений	675	22	28	45	0	0	0	9	0	0	0	36	8	0	20	0	0	0	55	82	14	43	19	21	45	0	12	16	0	30	19	17	7	20	18	24	16	10	7	26	6					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	19	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	1	0	2	7	0	4	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																															
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	1302	27	39	36	16	77	17	14	11	30	23	62	25	27	40	15	23	18	153	149	19	74	12	22	34	8	23	52	25	27	20	24	25	27	15	18	15	5	17	30	8					
		14.24%	12.74%	13.31%	11.54%	11.85%	15.25%	12.98%	12.73%	9.09%	14.29%	10.65%	18.73%	16.67%	19.01%	18.43%	10.87%	10.22%	16.36%	25.04%	19.45%	6.74%	16.59%	8.63%	13.58%	9.77%	5.97%	12.92%	15.20%	13.97%	9.85%	15.27%	14.63%	16.89%	12.27%	7.61%	11.92%	10.95%	5.81%	14.41%	11.03%	7.77%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	692	11	19	14	16	32	7	10	5	14	16	33	14	8	12	4	20	4	49	74	30	49	17	24	35	13	13	21	11	13	6	12	4	15	11	14	7	8	6	16	5					
		7.57%	5.19%	6.48%	4.49%	11.85%	6.34%	5.34%	9.09%	4.13%	6.67%	7.41%	9.97%	9.33%	5.63%	5.53%	2.90%	8.89%	3.64%	8.02%	9.66%	10.64%	10.99%	12.23%	14.81%	10.06%	9.70%	7.30%	6.14%	6.15%	4.74%	4.58%	7.32%	2.70%	6.82%	5.58%	9.27%	5.11%	9.30%	5.08%	5.88%	4.85%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	105	1	2	4	1	6	1	0	3	1	0	2	1	1	0	3	3	1	7	5	4	3	1	2	5	2	5	3	1	7	2	2	2	2	3	2	4	1	4	7	1					
		1.15%	0.47%	0.68%	1.28%	0.74%	1.19%	0.76%	0.00%	2.48%	0.48%	0.00%	0.60%	0.67%	0.70%	0.00%	2.17%	1.33%	0.91%	1.15%	0.65%	1.42%	0.67%	0.72%	1.23%	1.44%	1.49%	2.81%	0.88%	0.56%	2.55%	1.53%	1.22%	1.35%	0.91%	1.52%	1.32%	2.92%	1.16%	3.39%	2.57%	0.97%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1809	52	59	79	30	99	11	22	13	25	26	58	28	28	42	33	58	8	94	157	29	85	31	33	65	29	42	62	36	68	33	33	31	50	76	38	32	12	9	71	22					
		19.78%	24.53%	20.14%	25.32%	22.22%	19.60%	8.40%	20.00%	10.74%	11.90%	12.04%	17.52%	18.67%	19.72%	19.35%	23.91%	25.78%	7.27%	15.38%	20.50%	10.28%	19.06%	22.30%	20.37%	18.68%	21.64%	23.60%	18.13%	20.11%	24.82%	25.19%	20.12%	20.95%	22.73%	38.58%	25.17%	23.36%	13.95%	7.63%	26.10%	21.36%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	57	0	3	2	0	3	2	0	0	0	2	1	0	1	3	1	3	0	8	1	0	8	1	1	0	0	2	1	0	2	0	1	1	5	1	0	3	0	0	0	1					
		0.62%	0.00%	1.02%	0.64%	0.00%	0.59%	1.53%	0.00%	0.00%	0.00%	0.93%	0.30%	0.00%	0.70%	1.38%	0.72%	1.33%	0.00%	1.31%	0.13%	0.00%	1.79%	0.72%	0.62%	0.00%	0.00%	1.12%	0.29%	0.00%	0.73%	0.00%	0.61%	0.68%	2.27%	0.51%	0.00%	2.19%	0.00%	0.00%	0.00%	0.97%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	4778	112	157	160	66	273	87	62	87	128	143	161	73	69	108	75	112	74	275	361	196	197	72	62	198	78	79	191	99	146	63	84	71	113	81	72	70	54	74	138	57					
		52.24%	52.83%	53.58%	51.28%	48.89%	54.06%	66.41%	56.36%	71.90%	60.95%	66.20%	48.64%	48.67%	48.59%	49.77%	54.35%	49.78%	67.27%	45.01%	47.13%	69.50%	44.17%	51.80%	38.27%	56.90%	58.21%	44.38%	55.85%	55.31%	53.28%	48.09%	51.22%	47.97%	51.36%	41.12%	47.68%	51.09%	62.79%	62.71%	50.74%	55.34%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	21	0	2	2	0	3	0	0	0	0	0	1	0	0	0	1	0	0	2	1	0	2	1	1	1	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	1					
		0.23%	0.00%	0.68%	0.64%	0.00%	0.59%	0.00%	0.00%	0.00%	0.00%	0.00%	0.30%	0.00%	0.00%	0.00%	0.72%	0.00%	0.00%	0.33%	0.13%	0.00%	0.45%	0.72%	0.62%	0.29%	0.00%	0.00%	0.29%	0.00%	0.36%	0.00%	0.00%	0.00%	0.00%	0.51%	0.00%	0.00%	0.00%	0.00%	0.00%	0.97%					
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
