Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																		
Дата голосования: 02.12.2007																																																		
																																																		
Наименование Избирательной комиссии:    Тихорецкая районная																																																		
																																																		
Сводная таблица результатов выборов																																																		
																																																		
		Сумма	УИК №5101	УИК №5102	УИК №5103	УИК №5104	УИК №5105	УИК №5106	УИК №5107	УИК №5108	УИК №5109	УИК №5110	УИК №5111	УИК №5112	УИК №5113	УИК №5114	УИК №5115	УИК №5116	УИК №5117	УИК №5118	УИК №5119	УИК №5120	УИК №5121	УИК №5122	УИК №5123	УИК №5124	УИК №5125	УИК №5126	УИК №5127	УИК №5128	УИК №5129	УИК №5130	УИК №5131	УИК №5132	УИК №5133	УИК №5134	УИК №5135	УИК №5136	УИК №5137	УИК №5138	УИК №5139	УИК №5140	УИК №5141	УИК №5142	УИК №5143					
18	1.Политическая партия «Аграрная партия России»	788	23	9	8	5	8	10	17	15	10	17	12	27	7	30	15	20	21	22	43	16	36	50	15	6	9	12	3	4	39	61	18	24	30	14	8	53	20	2	15	1	3	0	30					
		2.31%	2.31%	1.32%	1.30%	0.65%	1.16%	1.12%	1.64%	1.75%	1.14%	1.97%	1.35%	2.81%	2.03%	2.65%	1.40%	1.82%	2.38%	2.39%	4.69%	1.27%	3.25%	3.98%	1.87%	1.63%	1.77%	3.22%	1.15%	1.83%	4.42%	5.73%	1.66%	2.25%	2.61%	4.31%	0.84%	4.57%	1.40%	1.16%	1.97%	0.46%	2.00%	0.00%	3.46%					
19	2.Всероссийская политическая партия «Гражданская Сила»	158	0	7	1	0	0	3	3	10	5	1	5	1	1	5	7	6	1	2	3	5	7	36	0	0	5	2	2	1	2	2	3	6	9	2	2	2	4	0	1	0	3	0	3					
		0.46%	0.00%	1.02%	0.16%	0.00%	0.00%	0.34%	0.29%	1.17%	0.57%	0.12%	0.56%	0.10%	0.29%	0.44%	0.65%	0.55%	0.11%	0.22%	0.33%	0.40%	0.63%	2.87%	0.00%	0.00%	0.98%	0.54%	0.77%	0.46%	0.23%	0.19%	0.28%	0.56%	0.78%	0.62%	0.21%	0.17%	0.28%	0.00%	0.13%	0.00%	2.00%	0.00%	0.35%					
20	3.Политическая партия «Демократическая партия России»	76	0	2	1	0	1	1	0	2	0	0	1	0	0	0	10	3	3	3	1	1	0	31	1	1	0	0	0	0	1	0	2	2	1	0	4	0	0	0	3	0	0	0	1					
		0.22%	0.00%	0.29%	0.16%	0.00%	0.15%	0.11%	0.00%	0.23%	0.00%	0.00%	0.11%	0.00%	0.00%	0.00%	0.93%	0.27%	0.34%	0.33%	0.11%	0.08%	0.00%	2.47%	0.12%	0.27%	0.00%	0.00%	0.00%	0.00%	0.11%	0.00%	0.18%	0.19%	0.09%	0.00%	0.42%	0.00%	0.00%	0.00%	0.39%	0.00%	0.00%	0.00%	0.12%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	5396	175	150	101	85	117	215	196	125	144	132	163	184	40	211	130	154	127	105	149	140	149	198	85	74	65	66	45	64	223	161	145	189	209	56	142	163	286	22	108	6	9	11	77					
		15.84%	17.59%	21.96%	16.37%	11.10%	17.01%	24.13%	18.92%	14.62%	16.44%	15.28%	18.40%	19.17%	11.59%	18.61%	12.10%	14.00%	14.42%	11.41%	16.25%	11.13%	13.45%	15.78%	10.59%	20.11%	12.77%	17.69%	17.31%	29.22%	25.25%	15.12%	13.36%	17.68%	18.19%	17.23%	14.82%	14.05%	19.96%	12.79%	14.19%	2.75%	6.00%	8.15%	8.88%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	140	3	1	1	1	0	2	2	4	0	6	4	4	1	2	3	1	5	3	1	2	1	31	0	1	0	21	0	2	4	1	4	6	3	3	3	5	7	0	0	0	0	0	2					
		0.41%	0.30%	0.15%	0.16%	0.13%	0.00%	0.22%	0.19%	0.47%	0.00%	0.69%	0.45%	0.42%	0.29%	0.18%	0.28%	0.09%	0.57%	0.33%	0.11%	0.16%	0.09%	2.47%	0.00%	0.27%	0.00%	5.63%	0.00%	0.91%	0.45%	0.09%	0.37%	0.56%	0.26%	0.92%	0.31%	0.43%	0.49%	0.00%	0.00%	0.00%	0.00%	0.00%	0.23%					
23	6.Политическая партия «Партия социальной справедливости»	79	2	4	1	0	1	2	3	1	0	0	0	2	0	0	6	0	1	0	1	1	2	32	2	0	1	0	0	1	1	1	0	1	0	1	3	3	2	0	0	0	1	0	3					
		0.23%	0.20%	0.59%	0.16%	0.00%	0.15%	0.22%	0.29%	0.12%	0.00%	0.00%	0.00%	0.21%	0.00%	0.00%	0.56%	0.00%	0.11%	0.00%	0.11%	0.08%	0.18%	2.55%	0.25%	0.00%	0.20%	0.00%	0.00%	0.46%	0.11%	0.09%	0.00%	0.09%	0.00%	0.31%	0.31%	0.26%	0.14%	0.00%	0.00%	0.00%	0.67%	0.00%	0.35%					
24	7.Политическая партия «Либерально-демократическая партия России»	2350	112	65	47	55	38	45	62	53	66	76	87	48	25	78	79	80	61	55	65	32	63	103	47	14	45	25	16	10	81	55	63	60	76	25	72	118	118	13	42	21	9	5	40					
		6.90%	11.26%	9.52%	7.62%	7.18%	5.52%	5.05%	5.98%	6.20%	7.53%	8.80%	9.82%	5.00%	7.25%	6.88%	7.36%	7.27%	6.92%	5.98%	7.09%	2.54%	5.69%	8.21%	5.85%	3.80%	8.84%	6.70%	6.15%	4.57%	9.17%	5.16%	5.81%	5.61%	6.61%	7.69%	7.52%	10.17%	8.23%	7.56%	5.52%	9.63%	6.00%	3.70%	4.61%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	2008	68	33	21	33	40	84	28	59	64	69	63	29	10	49	62	69	23	29	46	77	60	113	49	45	50	15	11	16	46	37	48	35	81	5	60	82	124	13	84	15	19	3	41					
		5.89%	6.83%	4.83%	3.40%	4.31%	5.81%	9.43%	2.70%	6.90%	7.31%	7.99%	7.11%	3.02%	2.90%	4.32%	5.77%	6.27%	2.61%	3.15%	5.02%	6.12%	5.42%	9.00%	6.10%	12.23%	9.82%	4.02%	4.23%	7.31%	5.21%	3.47%	4.42%	3.27%	7.05%	1.54%	6.26%	7.07%	8.65%	7.56%	11.04%	6.88%	12.67%	2.22%	4.73%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	348	11	2	2	7	7	6	9	3	3	8	1	13	3	6	22	8	7	6	3	6	3	42	4	3	1	2	1	0	4	6	43	50	9	5	9	13	10	2	3	0	1	1	3					
		1.02%	1.11%	0.29%	0.32%	0.91%	1.02%	0.67%	0.87%	0.35%	0.34%	0.93%	0.11%	1.35%	0.87%	0.53%	2.05%	0.73%	0.79%	0.65%	0.33%	0.48%	0.27%	3.35%	0.50%	0.82%	0.20%	0.54%	0.38%	0.00%	0.45%	0.56%	3.96%	4.68%	0.78%	1.54%	0.94%	1.12%	0.70%	1.16%	0.39%	0.00%	0.67%	0.74%	0.35%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	22226	592	402	428	570	468	503	706	570	570	535	537	645	252	746	725	754	604	683	605	962	769	577	585	221	331	230	180	105	474	722	747	679	709	199	648	681	842	120	496	175	105	111	663					
		65.23%	59.50%	58.86%	69.37%	74.41%	68.02%	56.45%	68.15%	66.67%	65.07%	61.92%	60.61%	67.19%	73.04%	65.78%	67.50%	68.55%	68.56%	74.24%	65.98%	76.47%	69.40%	45.98%	72.85%	60.05%	65.03%	61.66%	69.23%	47.95%	53.68%	67.79%	68.85%	63.52%	61.71%	61.23%	67.64%	58.71%	58.76%	69.77%	65.18%	80.28%	70.00%	82.22%	76.47%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	146	3	2	1	0	4	2	2	4	4	5	3	2	0	1	8	3	1	5	0	10	10	36	1	3	2	0	0	5	1	2	3	3	7	1	1	4	7	0	0	0	0	0	0					
		0.43%	0.30%	0.29%	0.16%	0.00%	0.58%	0.22%	0.19%	0.47%	0.46%	0.58%	0.34%	0.21%	0.00%	0.09%	0.74%	0.27%	0.11%	0.54%	0.00%	0.79%	0.90%	2.87%	0.12%	0.82%	0.39%	0.00%	0.00%	2.28%	0.11%	0.19%	0.28%	0.28%	0.61%	0.31%	0.10%	0.34%	0.49%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
