7	Число избирательных бюллетеней в переносных ящиках для голосования	11223	358	334	212	221	237	186	72	419	422	268	142	186	48	39	21	129	81	264	68	37	41	189	167	175	41	180	60	83	66	303	34	223	150	385	207	399	317	208	198	99	184	285	127	664	237	385	662	75	100	145	80	43	97	157	112	84	273	87	157									
8	Число бюллетеней в стационарных ящиках для голосования	52782	1438	611	316	357	289	479	135	177	232	280	1710	2098	1801	1507	2190	1766	1935	1839	1890	231	844	1563	800	2005	1925	1565	1292	1240	1451	1306	846	1984	198	1475	1593	905	1430	1121	804	299	158	320	148	557	430	737	907	83	195	102	113	70	85	149	91	525	1134	102	949									
9	Число недействительных избирательных бюллетеней	484	12	19	18	3	5	10	3	3	6	18	21	18	11	23	15	13	13	4	9	2	4	24	3	19	18	24	9	13	5	17	4	7	2	6	11	12	5	7	0	1	0	5	1	0	3	9	19	0	1	0	1	0	3	0	0	5	10	0	10									
10	Число действительных избирательных бюллетеней	63521	1784	926	510	575	521	655	204	593	648	530	1831	2266	1838	1523	2196	1882	2003	2099	1949	266	881	1728	964	2161	1948	1721	1343	1310	1512	1592	876	2200	346	1854	1789	1292	1742	1322	1002	397	342	600	274	1221	664	1113	1550	158	294	247	192	113	179	306	203	604	1397	189	1096									
11	Число полученных открепительных  удостоверений	1608	38	20	13	23	6	16	4	7	8	7	46	60	48	67	43	60	48	60	42	5	18	47	35	55	60	51	33	40	49	35	35	48	3	59	44	20	20	25	30	10	8	14	8	26	10	22	45	10	11	3	4	15	13	13	3	7	30	3	25									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	1563	38	20	13	19	6	16	4	5	8	7	46	55	48	67	39	53	48	60	42	3	18	47	35	55	49	51	33	40	49	35	35	48	3	59	44	20	20	25	30	7	8	14	8	26	10	19	45	10	11	3	4	15	9	13	3	7	30	3	25									
13	Число избирателей, проголосовавших по открепительным удостоверениям	1068	63	79	6	14	7	16	4	6	1	7	17	30	39	11	14	73	19	31	22	7	11	20	34	23	25	15	29	25	20	52	4	35	12	18	96	7	7	12	12	9	12	0	7	13	12	12	14	9	2	1	5	1	3	7	2	7	12	6	11									
14	Число неиспользованных открепительных удостоверений	45	0	0	0	4	0	0	0	2	0	0	0	5	0	0	4	7	0	0	0	2	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0	4	0	0	0	0	0	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	275	3	1	4	2	8	2	1	0	1	2	12	7	9	10	9	20	6	9	9	0	3	13	7	11	16	11	14	6	16	10	2	16	0	5	7	1	4	1	3	0	0	2	0	0	2	2	0	1	0	2	0	0	0	0	1	1	1	0	2									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																						
19	Жириновский Владимир Вольфович	3270	125	44	33	26	39	51	10	24	21	40	98	149	62	68	107	68	108	146	117	18	65	113	65	94	87	111	90	64	55	90	39	55	17	22	108	75	69	95	41	29	15	29	16	61	21	71	72	12	19	7	12	9	18	8	17	15	64	12	54									
		5.11%	6.96%	4.66%	6.25%	4.50%	7.41%	7.67%	4.83%	4.03%	3.21%	7.30%	5.29%	6.52%	3.35%	4.40%	4.84%	3.59%	5.36%	6.94%	5.98%	6.72%	7.34%	6.45%	6.72%	4.31%	4.43%	6.36%	6.66%	4.84%	3.63%	5.59%	4.43%	2.49%	4.89%	1.18%	6.00%	5.75%	3.95%	7.15%	4.09%	7.29%	4.39%	4.79%	5.82%	4.99%	3.15%	6.33%	4.59%	7.59%	6.44%	2.83%	6.22%	7.96%	9.89%	2.61%	8.37%	2.46%	4.55%	6.35%	4.88%									
20	Зюганов Геннадий Андреевич	8930	283	191	58	81	71	110	17	56	107	83	276	385	296	331	298	324	345	379	311	24	123	231	183	262	237	139	185	171	197	261	145	251	45	180	301	216	239	209	92	57	25	85	30	119	76	121	137	17	36	34	20	10	33	29	18	68	178	29	115									
		13.95%	15.76%	20.21%	10.98%	14.01%	13.50%	16.54%	8.21%	9.40%	16.36%	15.15%	14.90%	16.86%	16.01%	21.41%	13.48%	17.10%	17.11%	18.02%	15.88%	8.96%	13.90%	13.18%	18.92%	12.02%	12.05%	7.97%	13.68%	12.93%	12.99%	16.22%	16.48%	11.37%	12.93%	9.68%	16.72%	16.56%	13.68%	15.73%	9.18%	14.32%	7.31%	14.05%	10.91%	9.75%	11.39%	10.78%	8.73%	10.76%	12.20%	13.77%	10.36%	8.85%	18.13%	9.48%	8.87%	11.17%	12.65%	15.34%	10.40%									
21	Миронов Сергей Михайлович	1847	68	36	20	15	15	23	6	13	33	14	89	68	76	35	62	82	68	37	50	8	19	56	35	49	47	64	47	38	40	50	29	43	10	9	86	36	20	49	19	8	9	12	6	30	21	34	35	3	11	4	6	3	4	6	4	8	53	5	21									
		2.89%	3.79%	3.81%	3.79%	2.60%	2.85%	3.46%	2.90%	2.18%	5.05%	2.55%	4.81%	2.98%	4.11%	2.26%	2.80%	4.33%	3.37%	1.76%	2.55%	2.99%	2.15%	3.20%	3.62%	2.25%	2.39%	3.67%	3.48%	2.87%	2.64%	3.11%	3.30%	1.95%	2.87%	0.48%	4.78%	2.76%	1.14%	3.69%	1.90%	2.01%	2.63%	1.98%	2.18%	2.46%	3.15%	3.03%	2.23%	1.90%	3.73%	1.62%	3.11%	2.65%	2.20%	1.96%	1.97%	1.31%	3.77%	2.65%	1.90%									
22	Прохоров Михаил Дмитриевич	2653	91	67	18	25	19	19	10	17	32	18	103	124	85	53	99	104	118	105	82	10	25	120	54	81	95	99	86	45	34	74	35	46	13	15	78	53	28	71	24	9	13	19	9	31	26	41	76	6	8	5	5	9	8	6	4	13	59	5	26									
		4.14%	5.07%	7.09%	3.41%	4.33%	3.61%	2.86%	4.83%	2.85%	4.89%	3.28%	5.56%	5.43%	4.60%	3.43%	4.48%	5.49%	5.85%	4.99%	4.19%	3.73%	2.82%	6.85%	5.58%	3.72%	4.83%	5.67%	6.36%	3.40%	2.24%	4.60%	3.98%	2.08%	3.74%	0.81%	4.33%	4.06%	1.60%	5.34%	2.40%	2.26%	3.80%	3.14%	3.27%	2.54%	3.90%	3.65%	4.84%	3.80%	2.71%	2.02%	2.59%	7.96%	4.40%	1.96%	1.97%	2.13%	4.19%	2.65%	2.35%									
23	Путин Владимир Владимирович	46821	1217	588	381	428	377	452	161	483	455	375	1265	1540	1319	1036	1630	1304	1364	1432	1389	206	649	1208	627	1675	1482	1308	935	992	1186	1117	628	1805	261	1628	1216	912	1386	898	826	294	280	455	213	980	520	846	1230	120	220	197	149	82	116	257	160	500	1043	138	880									
		73.15%	67.76%	62.22%	72.16%	74.05%	71.67%	67.97%	77.78%	81.04%	69.57%	68.43%	68.30%	67.43%	71.34%	67.01%	73.72%	68.81%	67.66%	68.09%	70.94%	76.87%	73.33%	68.95%	64.84%	76.83%	75.38%	74.96%	69.16%	74.98%	78.18%	69.42%	71.36%	81.79%	75.00%	87.53%	67.56%	69.94%	79.34%	67.57%	82.44%	73.87%	81.87%	75.21%	77.45%	80.26%	77.96%	75.40%	78.39%	75.95%	74.58%	79.76%	77.20%	72.57%	63.74%	83.99%	78.82%	82.10%	74.13%	73.02%	79.57%									
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
