7	Число избирательных бюллетеней в переносных ящиках для голосования	6487	63	137	85	51	100	185	105	87	65	77	52	87	42	60	102	79	45	90	78	53	145	188	131	105	103	148	55	45	187	182	68	89	223	75	51	44	165	130	104	145	88	147	61	184	60	205	132	365	179	181	38	103	35	38	117	129	130	48	221									
8	Число бюллетеней в стационарных ящиках для голосования	48841	1506	1546	1367	1475	2185	1550	1484	911	647	1812	705	1199	803	1825	1382	1705	1101	930	1117	502	1529	1375	223	1460	1401	1501	644	452	1434	1223	718	497	628	390	131	354	329	506	284	247	179	282	278	301	222	566	408	752	1020	401	216	156	117	136	385	422	1023	109	790									
9	Число недействительных избирательных бюллетеней	537	28	19	16	26	38	27	13	15	5	14	7	18	4	17	15	17	21	0	13	7	16	18	2	17	20	20	9	4	9	12	2	0	6	6	2	5	0	6	3	0	2	1	0	9	3	6	2	11	14	0	0	3	0	0	0	1	7	1	0									
10	Число действительных избирательных бюллетеней	54791	1541	1664	1436	1500	2247	1708	1576	983	707	1875	750	1268	841	1868	1469	1767	1125	1020	1182	548	1658	1545	352	1548	1484	1629	690	493	1612	1393	784	586	845	459	180	393	494	630	385	392	265	428	339	476	279	765	538	1106	1185	582	254	256	152	174	502	550	1146	156	1011									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																						
13	Бабурин Сергей Николаевич	325	17	7	8	12	8	15	9	4	7	17	3	8	10	9	6	10	11	4	1	6	14	9	3	15	11	11	2	2	4	5	2	4	11	3	0	2	6	0	3	1	2	3	1	5	4	1	1	5	6	3	0	1	0	3	0	0	5	0	5									
		0.59%	1.08%	0.42%	0.55%	0.79%	0.35%	0.86%	0.57%	0.40%	0.98%	0.90%	0.40%	0.62%	1.18%	0.48%	0.40%	0.56%	0.96%	0.39%	0.08%	1.08%	0.84%	0.58%	0.85%	0.96%	0.73%	0.67%	0.29%	0.40%	0.25%	0.36%	0.25%	0.68%	1.29%	0.65%	0.00%	0.50%	1.21%	0.00%	0.77%	0.26%	0.75%	0.70%	0.29%	1.03%	1.42%	0.13%	0.19%	0.45%	0.50%	0.52%	0.00%	0.39%	0.00%	1.72%	0.00%	0.00%	0.43%	0.00%	0.49%									
14	Грудинин Павел Николаевич	4716	123	168	135	139	183	172	140	89	67	159	59	129	71	130	163	115	103	99	134	66	165	156	16	126	143	162	97	42	53	131	49	48	84	47	13	33	35	67	44	29	24	47	22	40	17	50	65	73	104	57	10	19	4	7	12	23	82	12	64									
		8.52%	7.84%	9.98%	9.30%	9.11%	8.01%	9.91%	8.81%	8.92%	9.41%	8.42%	7.79%	10.03%	8.40%	6.90%	10.98%	6.45%	8.99%	9.71%	11.21%	11.89%	9.86%	9.98%	4.52%	8.05%	9.51%	9.82%	13.88%	8.45%	3.27%	9.32%	6.23%	8.19%	9.87%	10.11%	7.14%	8.29%	7.09%	10.53%	11.34%	7.40%	8.99%	10.96%	6.49%	8.25%	6.03%	6.49%	12.04%	6.54%	8.67%	9.79%	3.94%	7.34%	2.63%	4.02%	2.39%	4.17%	7.11%	7.64%	6.33%									
15	Жириновский Владимир Вольфович	3756	110	126	107	111	150	121	87	98	51	164	61	106	80	138	108	112	101	42	89	32	135	110	16	106	93	125	42	30	60	90	31	17	57	31	17	29	43	54	23	30	16	36	17	39	12	41	34	83	66	43	12	17	17	11	14	32	74	7	52									
		6.79%	7.01%	7.49%	7.37%	7.27%	6.56%	6.97%	5.48%	9.82%	7.16%	8.68%	8.06%	8.24%	9.47%	7.32%	7.28%	6.28%	8.81%	4.12%	7.45%	5.77%	8.06%	7.04%	4.52%	6.77%	6.18%	7.58%	6.01%	6.04%	3.70%	6.41%	3.94%	2.90%	6.70%	6.67%	9.34%	7.29%	8.70%	8.49%	5.93%	7.65%	5.99%	8.39%	5.01%	8.04%	4.26%	5.32%	6.30%	7.43%	5.50%	7.39%	4.72%	6.56%	11.18%	6.32%	2.79%	5.81%	6.42%	4.46%	5.14%									
16	Путин Владимир Владимирович	44235	1234	1303	1126	1181	1825	1334	1270	758	552	1460	604	973	653	1523	1137	1456	869	856	916	421	1287	1204	304	1230	1188	1263	533	405	1474	1134	691	508	655	372	144	318	393	496	306	326	217	331	291	386	243	653	420	924	985	464	227	217	129	145	470	488	953	134	876									
		79.95%	78.65%	77.42%	77.55%	77.39%	79.87%	76.89%	79.92%	75.95%	77.53%	77.29%	79.79%	75.66%	77.28%	80.80%	76.62%	81.61%	75.83%	83.92%	76.65%	75.86%	76.88%	77.03%	85.88%	78.59%	78.99%	76.59%	76.25%	81.49%	90.93%	80.71%	87.91%	86.69%	76.97%	80.00%	79.12%	79.90%	79.55%	77.99%	78.87%	83.16%	81.27%	77.16%	85.84%	79.59%	86.17%	84.70%	77.78%	82.72%	82.15%	79.73%	89.37%	83.78%	84.87%	83.33%	93.63%	88.57%	82.65%	85.35%	86.65%									
17	Собчак Ксения Анатольевна	631	20	20	23	16	39	28	27	7	9	31	13	16	12	19	20	26	14	14	15	6	21	22	7	22	16	25	4	6	8	17	3	3	7	2	1	4	3	4	5	2	3	6	3	2	1	7	4	7	9	5	1	1	1	4	2	4	9	2	3									
		1.14%	1.27%	1.19%	1.58%	1.05%	1.71%	1.61%	1.70%	0.70%	1.26%	1.64%	1.72%	1.24%	1.42%	1.01%	1.35%	1.46%	1.22%	1.37%	1.26%	1.08%	1.25%	1.41%	1.98%	1.41%	1.06%	1.52%	0.57%	1.21%	0.49%	1.21%	0.38%	0.51%	0.82%	0.43%	0.55%	1.01%	0.61%	0.63%	1.29%	0.51%	1.12%	1.40%	0.88%	0.41%	0.35%	0.91%	0.74%	0.63%	0.75%	0.86%	0.39%	0.39%	0.66%	2.30%	0.40%	0.73%	0.78%	1.27%	0.30%									
18	Сурайкин Максим Александрович	365	13	14	11	14	13	10	11	10	5	12	4	4	7	18	4	19	9	0	5	5	13	20	2	15	10	18	3	2	7	5	2	4	10	0	2	2	5	4	0	1	0	2	3	0	0	2	7	6	8	4	1	1	1	2	1	1	9	1	3									
		0.66%	0.83%	0.83%	0.76%	0.92%	0.57%	0.58%	0.69%	1.00%	0.70%	0.64%	0.53%	0.31%	0.83%	0.95%	0.27%	1.07%	0.79%	0.00%	0.42%	0.90%	0.78%	1.28%	0.56%	0.96%	0.66%	1.09%	0.43%	0.40%	0.43%	0.36%	0.25%	0.68%	1.18%	0.00%	1.10%	0.50%	1.01%	0.63%	0.00%	0.26%	0.00%	0.47%	0.88%	0.00%	0.00%	0.26%	1.30%	0.54%	0.67%	0.69%	0.39%	0.39%	0.66%	1.15%	0.20%	0.18%	0.78%	0.64%	0.30%									
19	Титов Борис Юрьевич	370	13	8	13	14	12	13	15	4	8	21	3	17	4	16	12	8	12	0	11	6	12	16	1	14	14	6	2	5	4	4	4	0	14	3	1	1	5	4	3	0	2	2	2	4	0	5	4	6	4	2	2	0	0	0	2	0	8	0	4									
		0.67%	0.83%	0.48%	0.90%	0.92%	0.53%	0.75%	0.94%	0.40%	1.12%	1.11%	0.40%	1.32%	0.47%	0.85%	0.81%	0.45%	1.05%	0.00%	0.92%	1.08%	0.72%	1.02%	0.28%	0.89%	0.93%	0.36%	0.29%	1.01%	0.25%	0.28%	0.51%	0.00%	1.65%	0.65%	0.55%	0.25%	1.01%	0.63%	0.77%	0.00%	0.75%	0.47%	0.59%	0.82%	0.00%	0.65%	0.74%	0.54%	0.33%	0.34%	0.79%	0.00%	0.00%	0.00%	0.40%	0.00%	0.69%	0.00%	0.40%									
20	Явлинский Григорий Алексеевич	393	11	18	13	13	17	15	17	13	8	11	3	15	4	15	19	21	6	5	11	6	11	8	3	20	9	19	7	1	2	7	2	2	7	1	2	4	4	1	1	3	1	1	0	0	2	6	3	2	3	4	1	0	0	2	1	2	6	0	4									
		0.71%	0.70%	1.07%	0.90%	0.85%	0.74%	0.86%	1.07%	1.30%	1.12%	0.58%	0.40%	1.17%	0.47%	0.80%	1.28%	1.18%	0.52%	0.49%	0.92%	1.08%	0.66%	0.51%	0.85%	1.28%	0.60%	1.15%	1.00%	0.20%	0.12%	0.50%	0.25%	0.34%	0.82%	0.22%	1.10%	1.01%	0.81%	0.16%	0.26%	0.77%	0.37%	0.23%	0.00%	0.00%	0.71%	0.78%	0.56%	0.18%	0.25%	0.69%	0.39%	0.00%	0.00%	1.15%	0.20%	0.36%	0.52%	0.00%	0.40%									
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
