Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																				
Дата голосования: 07.12.2003 0:00:00																																				
																																				
Наименование Избирательной комиссии:    Чурапчинская																																				
																																				
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																				
																																				
		Сумма	УИК №667	УИК №668	УИК №669	УИК №670	УИК №671	УИК №672	УИК №673	УИК №674	УИК №675	УИК №676	УИК №677	УИК №678	УИК №679	УИК №680	УИК №681	УИК №682	УИК №683	УИК №684	УИК №685	УИК №686	УИК №687	УИК №688	УИК №689	УИК №690	УИК №691	УИК №692	УИК №693	УИК №694	УИК №695					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	221	4	3	20	1	5	17	4	4	8	12	9	4	13	0	20	6	0	0	2	2	3	10	6	5	6	5	6	16	30					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	117	4	3	5	0	8	2	2	0	9	2	2	1	1	1	1	0	1	0	0	0	1	6	14	3	11	10	8	10	12					
14	Число погашенных открепительных удостоверений	238	11	7	0	4	15	3	11	1	7	3	11	6	7	8	0	2	8	5	13	3	2	10	4	10	24	25	24	14	0					
15	Число открепительных удостоверений выданных ТИК	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																				
18	"1. ""ЕДИНЕНИЕ"""	336	13	17	11	5	13	14	20	1	4	2	12	8	18	12	20	1	2	1	12	2	2	27	15	16	12	18	15	17	26					
		3.78%	3.40%	8.45%	3.84%	14.28%	3.66%	2.82%	8.26%	2.77%	1.74%	0.80%	3.03%	3.60%	3.43%	14.81%	4.68%	1.51%	2.94%	2.70%	4.49%	5.26%	3.38%	4.59%	5.51%	5.0%	2.38%	3.53%	2.60%	2.74%	3.25%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	1815	91	59	78	6	101	99	43	10	41	21	42	24	99	24	59	21	16	9	38	13	11	114	33	59	109	107	163	137	188					
		20.43%	23.82%	29.35%	27.27%	17.14%	28.45%	20.0%	17.76%	27.77%	17.90%	8.50%	10.60%	10.81%	18.89%	29.62%	13.81%	31.81%	23.52%	24.32%	14.23%	34.21%	18.64%	19.38%	12.13%	18.43%	21.62%	21.02%	28.29%	22.13%	23.52%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	327	36	8	8	2	13	13	5	0	28	43	24	3	17	4	18	4	1	0	4	1	0	7	7	9	18	5	15	12	22					
		3.68%	9.42%	3.98%	2.79%	5.71%	3.66%	2.62%	2.06%	0.0%	12.22%	17.40%	6.06%	1.35%	3.24%	4.93%	4.21%	6.06%	1.47%	0.0%	1.49%	2.63%	0.0%	1.19%	2.57%	2.81%	3.57%	0.98%	2.60%	1.93%	2.75%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	54	5	1	1	0	3	2	0	2	1	0	0	0	4	0	0	0	0	0	1	0	0	4	2	5	7	3	5	3	5					
		0.60%	1.30%	0.49%	0.34%	0.0%	0.84%	0.40%	0.0%	5.55%	0.43%	0.0%	0.0%	0.0%	0.76%	0.0%	0.0%	0.0%	0.0%	0.0%	0.37%	0.0%	0.0%	0.68%	0.73%	1.56%	1.38%	0.58%	0.86%	0.48%	0.62%					
22	"5. ""За Русь Святую"""	9	0	0	0	0	0	3	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	1	1	0	1	0	0					
		0.10%	0.0%	0.0%	0.0%	0.0%	0.0%	0.60%	0.0%	0.0%	0.0%	0.0%	0.25%	0.0%	0.19%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.69%	0.0%	0.0%	0.31%	0.19%	0.0%	0.17%	0.0%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	6	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0					
		0.06%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.41%	0.0%	0.0%	0.40%	0.25%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.37%	0.0%	0.0%	0.0%	0.36%	0.0%	0.0%	0.0%	0.17%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	24	0	0	0	0	1	2	0	0	1	0	2	1	1	0	1	0	0	0	1	0	0	1	1	0	4	0	3	1	4					
		0.27%	0.0%	0.0%	0.0%	0.0%	0.28%	0.40%	0.0%	0.0%	0.43%	0.0%	0.50%	0.45%	0.19%	0.0%	0.23%	0.0%	0.0%	0.0%	0.37%	0.0%	0.0%	0.17%	0.36%	0.0%	0.79%	0.0%	0.52%	0.16%	0.50%					
25	"8. ""Народно-республиканская партия России"""	26	0	0	1	0	2	0	1	0	0	3	1	0	5	0	0	0	0	0	1	0	0	0	0	2	1	2	4	1	2					
		0.29%	0.0%	0.0%	0.34%	0.0%	0.56%	0.0%	0.41%	0.0%	0.0%	1.21%	0.25%	0.0%	0.95%	0.0%	0.0%	0.0%	0.0%	0.0%	0.37%	0.0%	0.0%	0.0%	0.0%	0.62%	0.19%	0.39%	0.69%	0.16%	0.25%					
26	"9. ""Российская экологическая партия ""Зеленые"""	21	0	2	1	0	0	0	0	0	1	1	3	0	1	0	2	0	0	0	0	0	0	2	0	1	1	0	3	2	1					
		0.23%	0.0%	0.99%	0.34%	0.0%	0.0%	0.0%	0.0%	0.0%	0.43%	0.40%	0.75%	0.0%	0.19%	0.0%	0.46%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.34%	0.0%	0.31%	0.19%	0.0%	0.52%	0.32%	0.12%					
27	"10. ""Аграрная партия России"""	586	24	0	19	0	66	14	15	6	8	46	119	8	11	5	31	1	5	10	24	5	2	17	8	31	18	31	25	17	20					
		6.59%	6.28%	0.0%	6.64%	0.0%	18.59%	2.82%	6.19%	16.66%	3.49%	18.62%	30.05%	3.60%	2.09%	6.17%	7.25%	1.51%	7.35%	27.02%	8.98%	13.15%	3.38%	2.89%	2.94%	9.68%	3.57%	6.09%	4.34%	2.74%	2.50%					
28	"11. ""Истинные патриоты России"""	14	0	0	0	0	3	1	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	4	1					
		0.15%	0.0%	0.0%	0.0%	0.0%	0.84%	0.20%	0.0%	0.0%	0.0%	0.40%	0.50%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.19%	0.0%	0.17%	0.64%	0.12%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	175	6	0	2	0	5	3	5	1	4	3	3	4	1	1	2	0	0	0	10	0	0	7	4	8	22	8	11	6	59					
		1.97%	1.57%	0.0%	0.69%	0.0%	1.40%	0.60%	2.06%	2.77%	1.74%	1.21%	0.75%	1.80%	0.19%	1.23%	0.46%	0.0%	0.0%	0.0%	3.74%	0.0%	0.0%	1.19%	1.47%	2.5%	4.36%	1.57%	1.90%	0.96%	7.38%					
30	"13. ""Демократическая партия России"""	13	0	0	0	0	0	1	1	0	1	0	0	0	2	0	1	0	0	0	1	0	0	0	1	0	4	1	0	0	0					
		0.14%	0.0%	0.0%	0.0%	0.0%	0.0%	0.20%	0.41%	0.0%	0.43%	0.0%	0.0%	0.0%	0.38%	0.0%	0.23%	0.0%	0.0%	0.0%	0.37%	0.0%	0.0%	0.0%	0.36%	0.0%	0.79%	0.19%	0.0%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	57	2	0	0	0	4	1	1	0	3	2	2	1	0	0	4	0	0	0	2	0	0	11	0	3	6	8	4	2	1					
		0.64%	0.52%	0.0%	0.0%	0.0%	1.12%	0.20%	0.41%	0.0%	1.31%	0.80%	0.50%	0.45%	0.0%	0.0%	0.93%	0.0%	0.0%	0.0%	0.74%	0.0%	0.0%	1.87%	0.0%	0.93%	1.19%	1.57%	0.69%	0.32%	0.12%					
32	"15. ""Партия СЛОН"""	19	3	0	1	0	1	1	1	0	0	0	1	1	0	0	0	0	0	0	1	0	1	4	0	1	0	1	1	1	0					
		0.21%	0.78%	0.0%	0.34%	0.0%	0.28%	0.20%	0.41%	0.0%	0.0%	0.0%	0.25%	0.45%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.37%	0.0%	1.69%	0.68%	0.0%	0.31%	0.0%	0.19%	0.17%	0.16%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	791	19	10	35	1	31	35	39	9	21	20	17	4	108	3	20	0	3	3	26	2	4	83	34	12	44	53	54	47	54					
		8.90%	4.97%	4.97%	12.23%	2.85%	8.73%	7.07%	16.11%	25.0%	9.17%	8.09%	4.29%	1.80%	20.61%	3.70%	4.68%	0.0%	4.41%	8.10%	9.73%	5.26%	6.77%	14.11%	12.49%	3.75%	8.73%	10.41%	9.37%	7.59%	6.75%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	43	1	1	2	0	1	3	3	0	2	1	0	0	2	0	1	1	0	0	1	0	0	8	4	3	0	1	3	2	3					
		0.48%	0.26%	0.49%	0.69%	0.0%	0.28%	0.60%	1.23%	0.0%	0.87%	0.40%	0.0%	0.0%	0.38%	0.0%	0.23%	1.51%	0.0%	0.0%	0.37%	0.0%	0.0%	1.36%	1.47%	0.93%	0.0%	0.19%	0.52%	0.32%	0.37%					
35	"18. ""ЛДПР"""	141	3	3	4	1	3	10	4	0	12	12	6	4	6	0	11	2	2	1	1	0	2	7	5	7	3	9	6	7	10					
		1.58%	0.78%	1.49%	1.39%	2.85%	0.84%	2.02%	1.65%	0.0%	5.24%	4.85%	1.51%	1.80%	1.14%	0.0%	2.57%	3.03%	2.94%	2.70%	0.37%	0.0%	3.38%	1.19%	1.83%	2.18%	0.59%	1.76%	1.04%	1.13%	1.25%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	408	8	14	23	0	6	18	6	2	13	13	13	5	15	1	9	3	2	1	26	2	5	28	34	16	22	32	29	25	37					
		4.59%	2.09%	6.96%	8.04%	0.0%	1.69%	3.63%	2.47%	5.55%	5.67%	5.26%	3.28%	2.25%	2.86%	1.23%	2.10%	4.54%	2.94%	2.70%	9.73%	5.26%	8.47%	4.76%	12.49%	5.0%	4.36%	6.28%	5.03%	4.03%	4.63%					
37	"20. ""Политическая партия ""Единая Россия"""	2760	79	68	59	17	52	222	53	3	51	39	104	144	193	22	182	16	30	10	82	12	23	185	91	98	162	166	148	210	239					
		31.08%	20.68%	33.83%	20.62%	48.57%	14.64%	44.84%	21.90%	8.33%	22.27%	15.78%	26.26%	64.86%	36.83%	27.16%	42.62%	24.24%	44.11%	27.02%	30.71%	31.57%	38.98%	31.46%	33.45%	30.62%	32.14%	32.61%	25.69%	33.92%	29.91%					
38	"21. ""Российская Конституционно-демократическая партия"""	21	1	0	0	0	1	1	0	0	0	0	0	1	3	1	1	0	3	0	1	0	0	2	1	0	0	1	0	2	2					
		0.23%	0.26%	0.0%	0.0%	0.0%	0.28%	0.20%	0.0%	0.0%	0.0%	0.0%	0.0%	0.45%	0.57%	1.23%	0.23%	0.0%	4.41%	0.0%	0.37%	0.0%	0.0%	0.34%	0.36%	0.0%	0.0%	0.19%	0.0%	0.32%	0.25%					
39	"22. ""Развитие предпринимательства"""	33	0	0	1	0	0	1	0	0	0	2	3	1	3	0	4	0	0	0	2	0	0	2	0	0	1	3	4	2	4					
		0.37%	0.0%	0.0%	0.34%	0.0%	0.0%	0.20%	0.0%	0.0%	0.0%	0.80%	0.75%	0.45%	0.57%	0.0%	0.93%	0.0%	0.0%	0.0%	0.74%	0.0%	0.0%	0.34%	0.0%	0.0%	0.19%	0.58%	0.69%	0.32%	0.50%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	901	75	15	31	3	30	36	44	1	34	24	30	6	18	6	53	15	2	1	30	1	6	61	19	33	50	49	60	82	86					
		10.14%	19.63%	7.46%	10.83%	8.57%	8.45%	7.27%	18.18%	2.77%	14.84%	9.71%	7.57%	2.70%	3.43%	7.40%	12.41%	22.72%	2.94%	2.70%	11.23%	2.63%	10.16%	10.37%	6.98%	10.31%	9.92%	9.62%	10.41%	13.24%	10.76%					
																																				
41	Против всех	217	9	2	9	0	17	9	0	1	4	5	7	6	12	2	7	2	2	1	1	0	1	12	7	10	12	5	19	28	27					
		2.44%	2.35%	0.99%	3.14%	0.0%	4.78%	1.81%	0.0%	2.77%	1.74%	2.02%	1.76%	2.70%	2.29%	2.46%	1.63%	3.03%	2.94%	2.70%	0.37%	0.0%	1.69%	2.04%	2.57%	3.12%	2.38%	0.98%	3.29%	4.52%	3.37%					
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
