Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																					
Дата голосования: 07.12.2003 0:00:00																																					
																																					
Наименование Избирательной комиссии:    Галичская																																					
																																					
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																					
																																					
		Сумма	УИК №97	УИК №98	УИК №99	УИК №100	УИК №101	УИК №102	УИК №103	УИК №104	УИК №105	УИК №106	УИК №107	УИК №108	УИК №109	УИК №110	УИК №111	УИК №112	УИК №113	УИК №114	УИК №115	УИК №116	УИК №117	УИК №118	УИК №119	УИК №120	УИК №121	УИК №122	УИК №123	УИК №124	УИК №125	УИК №126					
		1.26%	1.21%	3.81%	0.30%	1.0%	2.02%	1.36%	2.04%	0.53%	1.33%	0.80%	0.0%	2.61%	0.29%	0.33%	0.0%	0.0%	1.96%	0.0%	1.93%	1.26%	2.38%	1.13%	0.0%	2.80%	1.46%	3.88%	0.61%	0.0%	1.74%	0.0%					
22	"5. ""За Русь Святую"""	22	0	0	3	1	0	0	2	0	0	2	1	2	1	2	1	0	1	1	1	0	1	0	2	1	0	0	0	0	0	0					
		0.39%	0.0%	0.0%	0.90%	1.0%	0.0%	0.0%	4.08%	0.0%	0.0%	0.53%	1.04%	0.47%	0.29%	0.66%	1.40%	0.0%	0.39%	0.75%	0.64%	0.0%	0.79%	0.0%	1.94%	0.46%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	19	0	0	1	1	2	1	1	1	0	4	0	0	1	0	1	1	0	0	1	0	0	0	0	2	1	0	1	0	0	0					
		0.34%	0.0%	0.0%	0.30%	1.0%	1.35%	0.68%	2.04%	0.53%	0.0%	1.07%	0.0%	0.0%	0.29%	0.0%	1.40%	1.58%	0.0%	0.0%	0.64%	0.0%	0.0%	0.0%	0.0%	0.93%	0.48%	0.0%	0.61%	0.0%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	18	0	1	2	0	1	1	1	1	0	2	0	1	2	1	0	0	0	0	0	1	1	1	0	1	1	0	0	0	0	0					
		0.32%	0.0%	0.76%	0.60%	0.0%	0.67%	0.68%	2.04%	0.53%	0.0%	0.53%	0.0%	0.23%	0.59%	0.33%	0.0%	0.0%	0.0%	0.0%	0.0%	1.26%	0.79%	0.28%	0.0%	0.46%	0.48%	0.0%	0.0%	0.0%	0.0%	0.0%					
25	"8. ""Народно-республиканская партия России"""	8	1	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	1	0	0	1	0					
		0.14%	0.40%	0.76%	0.0%	0.0%	0.0%	0.68%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.33%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.97%	0.97%	0.0%	0.0%	0.29%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	12	0	0	0	0	1	1	0	0	1	1	0	0	0	0	0	0	1	0	0	0	2	0	0	0	1	0	2	1	1	0					
		0.21%	0.0%	0.0%	0.0%	0.0%	0.67%	0.68%	0.0%	0.0%	1.33%	0.26%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.39%	0.0%	0.0%	0.0%	1.58%	0.0%	0.0%	0.0%	0.48%	0.0%	1.23%	1.12%	0.29%	0.0%					
27	"10. ""Аграрная партия России"""	661	52	23	24	19	12	29	5	5	14	18	13	38	12	10	10	7	25	18	27	19	15	64	11	15	46	6	15	24	51	34					
		11.98%	21.13%	17.55%	7.20%	19.0%	8.10%	19.86%	10.20%	2.65%	18.66%	4.82%	13.54%	9.04%	3.58%	3.30%	14.08%	11.11%	9.84%	13.53%	17.41%	24.05%	11.90%	18.18%	10.67%	7.00%	22.43%	5.82%	9.25%	26.96%	14.82%	28.09%					
28	"11. ""Истинные патриоты России"""	5	0	0	0	1	0	0	0	0	0	1	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.09%	0.0%	0.0%	0.0%	1.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.26%	0.0%	0.0%	0.0%	0.0%	2.81%	1.58%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	76	4	4	5	0	6	2	0	4	2	3	1	3	2	5	1	0	1	3	3	0	1	7	2	6	3	0	3	1	4	0					
		1.37%	1.62%	3.05%	1.50%	0.0%	4.05%	1.36%	0.0%	2.12%	2.66%	0.80%	1.04%	0.71%	0.59%	1.65%	1.40%	0.0%	0.39%	2.25%	1.93%	0.0%	0.79%	1.98%	1.94%	2.80%	1.46%	0.0%	1.85%	1.12%	1.16%	0.0%					
30	"13. ""Демократическая партия России"""	16	0	1	3	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	1	2	0	0	2	1	0	0	1	0	1					
		0.29%	0.0%	0.76%	0.90%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.47%	0.0%	0.66%	0.0%	0.0%	0.0%	0.0%	0.0%	1.26%	1.58%	0.0%	0.0%	0.93%	0.48%	0.0%	0.0%	1.12%	0.0%	0.82%					
31	"14. ""Великая Россия - Евразийский Союз"""	16	0	0	2	0	1	0	0	0	0	1	0	5	1	0	0	0	1	0	0	1	2	0	0	1	0	1	0	0	0	0					
		0.29%	0.0%	0.0%	0.60%	0.0%	0.67%	0.0%	0.0%	0.0%	0.0%	0.26%	0.0%	1.19%	0.29%	0.0%	0.0%	0.0%	0.39%	0.0%	0.0%	1.26%	1.58%	0.0%	0.0%	0.46%	0.0%	0.97%	0.0%	0.0%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0					
		0.05%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.26%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.93%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	279	7	0	23	1	9	3	1	7	9	26	7	12	13	21	1	2	27	8	9	3	4	11	4	15	12	5	3	5	26	5					
		5.05%	2.84%	0.0%	6.90%	1.0%	6.08%	2.05%	2.04%	3.72%	12.0%	6.97%	7.29%	2.85%	3.88%	6.93%	1.40%	3.17%	10.62%	6.01%	5.80%	3.79%	3.17%	3.12%	3.88%	7.00%	5.85%	4.85%	1.85%	5.61%	7.55%	4.13%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	22	0	3	0	0	1	0	0	1	1	2	0	0	4	3	0	0	0	0	1	0	0	0	0	0	1	0	0	0	5	0					
		0.39%	0.0%	2.29%	0.0%	0.0%	0.67%	0.0%	0.0%	0.53%	1.33%	0.53%	0.0%	0.0%	1.19%	0.99%	0.0%	0.0%	0.0%	0.0%	0.64%	0.0%	0.0%	0.0%	0.0%	0.0%	0.48%	0.0%	0.0%	0.0%	1.45%	0.0%					
35	"18. ""ЛДПР"""	648	23	17	45	7	28	20	4	14	8	43	25	48	43	30	9	5	27	24	5	12	8	49	9	30	15	8	21	17	33	21					
		11.74%	9.34%	12.97%	13.51%	7.0%	18.91%	13.69%	8.16%	7.44%	10.66%	11.52%	26.04%	11.42%	12.83%	9.90%	12.67%	7.93%	10.62%	18.04%	3.22%	15.18%	6.34%	13.92%	8.73%	14.01%	7.31%	7.76%	12.96%	19.10%	9.59%	17.35%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	152	16	2	13	3	3	2	2	3	3	7	0	11	3	6	2	4	6	2	18	1	4	12	9	5	6	2	2	0	4	1					
		2.75%	6.50%	1.52%	3.90%	3.0%	2.02%	1.36%	4.08%	1.59%	4.0%	1.87%	0.0%	2.61%	0.89%	1.98%	2.81%	6.34%	2.36%	1.50%	11.61%	1.26%	3.17%	3.40%	8.73%	2.33%	2.92%	1.94%	1.23%	0.0%	1.16%	0.82%					
37	"20. ""Политическая партия ""Единая Россия"""	2298	61	49	156	46	50	63	16	90	31	167	26	223	182	152	24	34	95	53	52	14	49	121	44	72	59	58	95	18	165	33					
		41.65%	24.79%	37.40%	46.84%	46.0%	33.78%	43.15%	32.65%	47.87%	41.33%	44.77%	27.08%	53.09%	54.32%	50.16%	33.80%	53.96%	37.40%	39.84%	33.54%	17.72%	38.88%	34.37%	42.71%	33.64%	28.78%	56.31%	58.64%	20.22%	47.96%	27.27%					
38	"21. ""Российская Конституционно-демократическая партия"""	18	1	0	2	0	2	0	0	0	0	0	2	1	3	1	0	0	0	1	0	0	0	0	0	0	2	1	0	0	0	2					
		0.32%	0.40%	0.0%	0.60%	0.0%	1.35%	0.0%	0.0%	0.0%	0.0%	0.0%	2.08%	0.23%	0.89%	0.33%	0.0%	0.0%	0.0%	0.75%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.97%	0.97%	0.0%	0.0%	0.0%	1.65%					
39	"22. ""Развитие предпринимательства"""	6	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0					
		0.10%	0.0%	0.0%	0.30%	0.0%	0.67%	0.0%	0.0%	0.0%	0.0%	0.26%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.75%	0.0%	1.26%	0.0%	0.0%	0.0%	0.0%	0.48%	0.0%	0.0%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	651	43	7	27	13	14	15	12	38	1	36	17	30	28	41	13	4	48	15	22	18	13	58	14	28	20	5	12	18	26	15					
		11.79%	17.47%	5.34%	8.10%	13.0%	9.45%	10.27%	24.48%	20.21%	1.33%	9.65%	17.70%	7.14%	8.35%	13.53%	18.30%	6.34%	18.89%	11.27%	14.19%	22.78%	10.31%	16.47%	13.59%	13.08%	9.75%	4.85%	7.40%	20.22%	7.55%	12.39%					
																																					
41	Против всех	131	9	5	13	2	6	2	2	1	2	11	2	9	7	4	1	3	8	4	3	4	4	4	4	2	10	2	1	2	3	1					
		2.37%	3.65%	3.81%	3.90%	2.0%	4.05%	1.36%	4.08%	0.53%	2.66%	2.94%	2.08%	2.14%	2.08%	1.32%	1.40%	4.76%	3.14%	3.00%	1.93%	5.06%	3.17%	1.13%	3.88%	0.93%	4.87%	1.94%	0.61%	2.24%	0.87%	0.82%					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
