Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																							
Дата голосования: 07.12.2003 0:00:00																							
																							
Наименование Избирательной комиссии:    Яшкульская 																							
																							
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																							
																							
		Сумма	УИК №243	УИК №244	УИК №245	УИК №246	УИК №247	УИК №248	УИК №249	УИК №250	УИК №251	УИК №252	УИК №253	УИК №254	УИК №255	УИК №256	УИК №257	УИК №258					
		1.69%	1.69%	0.48%	0.0%	0.40%	0.71%	0.25%	1.82%	3.37%	0.31%	0.0%	0.0%	0.0%	0.0%	3.45%	4.79%	3.17%					
27	"10. ""Аграрная партия России"""	216	17	4	11	10	15	9	10	5	2	22	9	6	15	34	29	18					
		3.54%	4.10%	1.94%	2.40%	4.08%	3.59%	2.33%	4.56%	1.68%	0.63%	5.09%	5.73%	3.97%	3.76%	5.33%	4.79%	2.37%					
28	"11. ""Истинные патриоты России"""	77	2	4	14	0	10	12	0	16	0	3	1	0	1	10	2	2					
		1.26%	0.48%	1.94%	3.05%	0.0%	2.39%	3.11%	0.0%	5.40%	0.0%	0.69%	0.63%	0.0%	0.25%	1.56%	0.33%	0.26%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	23	1	3	0	0	2	2	0	0	0	0	0	0	2	2	6	5					
		0.37%	0.24%	1.45%	0.0%	0.0%	0.47%	0.51%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.50%	0.31%	0.99%	0.66%					
30	"13. ""Демократическая партия России"""	9	0	0	1	0	0	0	0	0	0	2	1	0	2	0	1	2					
		0.14%	0.0%	0.0%	0.21%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.46%	0.63%	0.0%	0.50%	0.0%	0.16%	0.26%					
31	"14. ""Великая Россия - Евразийский Союз"""	38	1	6	2	3	0	6	0	4	1	2	2	0	2	4	2	3					
		0.62%	0.24%	2.91%	0.43%	1.22%	0.0%	1.55%	0.0%	1.35%	0.31%	0.46%	1.27%	0.0%	0.50%	0.62%	0.33%	0.39%					
32	"15. ""Партия СЛОН"""	13	1	0	0	0	2	0	2	2	0	0	0	2	1	2	1	0					
		0.21%	0.24%	0.0%	0.0%	0.0%	0.47%	0.0%	0.91%	0.67%	0.0%	0.0%	0.0%	1.32%	0.25%	0.31%	0.16%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	244	16	11	8	6	20	16	3	4	3	12	7	4	32	28	31	43					
		4.00%	3.86%	5.33%	1.74%	2.44%	4.79%	4.15%	1.36%	1.35%	0.94%	2.77%	4.45%	2.64%	8.04%	4.39%	5.12%	5.68%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	68	5	7	2	0	5	6	1	4	1	11	1	2	4	9	4	6					
		1.11%	1.20%	3.39%	0.43%	0.0%	1.19%	1.55%	0.45%	1.35%	0.31%	2.54%	0.63%	1.32%	1.00%	1.41%	0.66%	0.79%					
35	"18. ""ЛДПР"""	172	11	4	3	8	23	6	3	4	0	6	4	2	29	19	27	23					
		2.82%	2.65%	1.94%	0.65%	3.26%	5.51%	1.55%	1.36%	1.35%	0.0%	1.38%	2.54%	1.32%	7.28%	2.98%	4.46%	3.03%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	77	7	3	1	2	6	5	3	0	1	8	1	3	4	12	11	10					
		1.26%	1.69%	1.45%	0.21%	0.81%	1.43%	1.29%	1.36%	0.0%	0.31%	1.85%	0.63%	1.98%	1.00%	1.88%	1.81%	1.32%					
37	"20. ""Политическая партия ""Единая Россия"""	3291	196	97	237	176	214	223	146	149	287	239	101	93	171	329	244	389					
		54.01%	47.34%	47.08%	51.74%	71.83%	51.31%	57.92%	66.66%	50.33%	90.82%	55.32%	64.33%	61.58%	42.96%	51.64%	40.33%	51.38%					
38	"21. ""Российская Конституционно-демократическая партия"""	9	2	0	1	0	1	2	0	0	0	1	0	1	0	0	0	1					
		0.14%	0.48%	0.0%	0.21%	0.0%	0.23%	0.51%	0.0%	0.0%	0.0%	0.23%	0.0%	0.66%	0.0%	0.0%	0.0%	0.13%					
39	"22. ""Развитие предпринимательства"""	17	1	0	0	0	2	0	1	0	0	1	1	0	0	0	6	5					
		0.27%	0.24%	0.0%	0.0%	0.0%	0.47%	0.0%	0.45%	0.0%	0.0%	0.23%	0.63%	0.0%	0.0%	0.0%	0.99%	0.66%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	826	39	23	143	30	68	52	12	72	3	66	16	13	31	59	109	90					
		13.55%	9.42%	11.16%	31.22%	12.24%	16.30%	13.50%	5.47%	24.32%	0.94%	15.27%	10.19%	8.60%	7.78%	9.26%	18.01%	11.88%					
																							
41	Против всех	244	32	6	18	2	14	9	11	5	5	17	1	8	31	25	18	42					
		4.00%	7.72%	2.91%	3.93%	0.81%	3.35%	2.33%	5.02%	1.68%	1.58%	3.93%	0.63%	5.29%	7.78%	3.92%	2.97%	5.54%					
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
