Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																		
Дата голосования: 07.12.2003 0:00:00																																		
																																		
Наименование Избирательной комиссии:    Район Сокольники																																		
																																		
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																		
																																		
		Сумма	УИК №1211	УИК №1212	УИК №1213	УИК №1214	УИК №1215	УИК №1216	УИК №1217	УИК №1218	УИК №1219	УИК №1220	УИК №1221	УИК №1222	УИК №1223	УИК №1224	УИК №1225	УИК №1226	УИК №1227	УИК №3104	УИК №3105	УИК №3106	УИК №3107	УИК №3108	УИК №3109	УИК №3110	УИК №3111	УИК №3113	УИК №3114					
18	"1. ""ЕДИНЕНИЕ"""	199	4	6	3	4	6	5	14	8	3	10	5	11	10	11	13	1	1	3	3	13	1	1	1	1	3	31	27					
		0.77%	0.43%	0.36%	0.24%	0.33%	0.42%	0.48%	0.85%	0.55%	0.30%	0.70%	0.38%	0.81%	0.85%	0.78%	1.05%	0.11%	0.11%	1.20%	2.97%	1.74%	1.04%	0.54%	0.52%	0.56%	0.66%	2.70%	2.16%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	2327	98	153	127	110	184	116	153	138	107	153	118	172	111	124	91	79	94	9	9	34	1	3	6	6	12	72	47					
		9.05%	10.53%	9.35%	10.27%	9.07%	12.93%	11.25%	9.38%	9.65%	10.85%	10.82%	9.19%	12.71%	9.47%	8.84%	7.40%	8.87%	11.04%	3.62%	8.91%	4.55%	1.04%	1.63%	3.12%	3.38%	2.67%	6.27%	3.76%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	476	8	23	21	15	27	14	32	28	19	31	25	22	18	32	16	14	17	13	3	20	0	3	3	4	19	35	14					
		1.85%	0.86%	1.40%	1.69%	1.23%	1.89%	1.35%	1.96%	1.95%	1.92%	2.19%	1.94%	1.62%	1.53%	2.28%	1.30%	1.57%	1.99%	5.24%	2.97%	2.68%	0.0%	1.63%	1.56%	2.25%	4.24%	3.04%	1.12%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	3632	122	251	176	177	279	199	246	239	155	218	192	245	267	230	176	116	157	14	8	51	0	8	7	8	20	38	33					
		14.13%	13.11%	15.34%	14.23%	14.60%	19.60%	19.30%	15.09%	16.71%	15.72%	15.41%	14.96%	18.10%	22.80%	16.40%	14.32%	13.03%	18.44%	5.64%	7.92%	6.83%	0.0%	4.37%	3.64%	4.51%	4.46%	3.31%	2.64%					
22	"5. ""За Русь Святую"""	147	6	9	3	2	11	1	6	3	7	6	4	4	7	5	4	3	5	4	1	2	0	2	1	1	10	21	19					
		0.57%	0.64%	0.55%	0.24%	0.16%	0.77%	0.09%	0.36%	0.20%	0.70%	0.42%	0.31%	0.29%	0.59%	0.35%	0.32%	0.33%	0.58%	1.61%	0.99%	0.26%	0.0%	1.09%	0.52%	0.56%	2.23%	1.82%	1.52%					
23	"6. ""Объединенная Российская партия ""Русь"""	48	2	0	0	3	4	1	2	1	1	5	0	1	5	3	1	2	0	2	0	1	0	0	0	1	3	7	3					
		0.18%	0.21%	0.0%	0.0%	0.24%	0.28%	0.09%	0.12%	0.06%	0.10%	0.35%	0.0%	0.07%	0.42%	0.21%	0.08%	0.22%	0.0%	0.80%	0.0%	0.13%	0.0%	0.0%	0.0%	0.56%	0.66%	0.60%	0.24%					
24	"7. ""Новый курс - Автомобильная Россия"""	315	15	26	17	17	15	9	19	9	12	20	17	13	16	13	29	17	7	4	0	3	1	1	2	6	1	13	13					
		1.22%	1.61%	1.58%	1.37%	1.40%	1.05%	0.87%	1.16%	0.62%	1.21%	1.41%	1.32%	0.96%	1.36%	0.92%	2.35%	1.91%	0.82%	1.61%	0.0%	0.40%	1.04%	0.54%	1.04%	3.38%	0.22%	1.13%	1.04%					
25	"8. ""Народно-республиканская партия России"""	23	0	1	1	0	0	0	3	1	0	0	1	1	0	1	1	0	0	1	0	2	1	0	0	1	1	1	6					
		0.08%	0.0%	0.06%	0.08%	0.0%	0.0%	0.0%	0.18%	0.06%	0.0%	0.0%	0.07%	0.07%	0.0%	0.07%	0.08%	0.0%	0.0%	0.40%	0.0%	0.26%	1.04%	0.0%	0.0%	0.56%	0.22%	0.08%	0.48%					
26	"9. ""Российская экологическая партия ""Зеленые"""	176	9	5	9	5	17	9	8	6	9	7	10	11	7	12	15	3	5	0	1	1	0	3	1	0	2	7	14					
		0.68%	0.96%	0.30%	0.72%	0.41%	1.19%	0.87%	0.49%	0.41%	0.91%	0.49%	0.77%	0.81%	0.59%	0.85%	1.22%	0.33%	0.58%	0.0%	0.99%	0.13%	0.0%	1.63%	0.52%	0.0%	0.44%	0.60%	1.12%					
27	"10. ""Аграрная партия России"""	347	11	20	23	15	19	21	23	17	20	16	23	13	17	21	24	15	6	5	1	13	0	3	0	2	3	7	9					
		1.35%	1.18%	1.22%	1.86%	1.23%	1.33%	2.03%	1.41%	1.18%	2.02%	1.13%	1.79%	0.96%	1.45%	1.49%	1.95%	1.68%	0.70%	2.01%	0.99%	1.74%	0.0%	1.63%	0.0%	1.12%	0.66%	0.60%	0.72%					
28	"11. ""Истинные патриоты России"""	25	0	0	0	0	0	0	1	1	1	0	0	2	0	1	3	0	0	1	0	1	1	0	0	0	0	3	10					
		0.09%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.06%	0.06%	0.10%	0.0%	0.0%	0.14%	0.0%	0.07%	0.24%	0.0%	0.0%	0.40%	0.0%	0.13%	1.04%	0.0%	0.0%	0.0%	0.0%	0.26%	0.80%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	286	10	14	18	11	14	12	16	13	8	8	14	13	11	19	18	11	15	5	1	5	0	5	2	3	7	12	21					
		1.11%	1.07%	0.85%	1.45%	0.90%	0.98%	1.16%	0.98%	0.90%	0.81%	0.56%	1.09%	0.96%	0.93%	1.35%	1.46%	1.23%	1.76%	2.01%	0.99%	0.67%	0.0%	2.73%	1.04%	1.69%	1.56%	1.04%	1.68%					
30	"13. ""Демократическая партия России"""	33	0	1	0	2	2	1	0	0	1	0	1	1	0	2	1	1	1	1	0	2	0	0	0	0	0	11	5					
		0.12%	0.0%	0.06%	0.0%	0.16%	0.14%	0.09%	0.0%	0.0%	0.10%	0.0%	0.07%	0.07%	0.0%	0.14%	0.08%	0.11%	0.11%	0.40%	0.0%	0.26%	0.0%	0.0%	0.0%	0.0%	0.0%	0.95%	0.40%					
31	"14. ""Великая Россия - Евразийский Союз"""	53	5	0	2	3	1	2	2	2	1	3	4	5	2	3	1	1	2	0	0	0	0	0	0	0	6	3	5					
		0.20%	0.53%	0.0%	0.16%	0.24%	0.07%	0.19%	0.12%	0.13%	0.10%	0.21%	0.31%	0.36%	0.17%	0.21%	0.08%	0.11%	0.23%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.33%	0.26%	0.40%					
32	"15. ""Партия СЛОН"""	76	3	0	3	6	3	2	7	2	1	3	2	2	2	3	0	0	4	0	0	2	0	0	0	0	2	14	15					
		0.29%	0.32%	0.0%	0.24%	0.49%	0.21%	0.19%	0.42%	0.13%	0.10%	0.21%	0.15%	0.14%	0.17%	0.21%	0.0%	0.0%	0.47%	0.0%	0.0%	0.26%	0.0%	0.0%	0.0%	0.0%	0.44%	1.21%	1.20%					
33	"16. ""Родина"" (народно-патриотический союз)"""	3847	156	347	218	180	221	186	268	290	151	238	254	242	219	187	180	139	97	16	6	100	2	21	29	32	33	13	22					
		14.97%	16.77%	21.21%	17.63%	14.85%	15.53%	18.04%	16.44%	20.27%	15.31%	16.83%	19.79%	17.88%	18.70%	13.33%	14.64%	15.61%	11.39%	6.45%	5.94%	13.40%	2.08%	11.47%	15.10%	18.07%	7.36%	1.13%	1.76%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	38	5	0	0	1	1	1	1	0	2	1	2	1	0	2	2	0	0	0	0	1	1	1	0	1	4	7	4					
		0.14%	0.53%	0.0%	0.0%	0.08%	0.07%	0.09%	0.06%	0.0%	0.20%	0.07%	0.15%	0.07%	0.0%	0.14%	0.16%	0.0%	0.0%	0.0%	0.0%	0.13%	1.04%	0.54%	0.0%	0.56%	0.89%	0.60%	0.32%					
35	"18. ""ЛДПР"""	2139	76	83	68	116	59	35	90	57	48	88	49	62	40	91	82	62	64	20	11	66	24	18	19	9	47	321	434					
		8.32%	8.17%	5.07%	5.50%	9.57%	4.14%	3.39%	5.52%	3.98%	4.86%	6.22%	3.81%	4.58%	3.41%	6.49%	6.67%	6.96%	7.52%	8.06%	10.89%	8.84%	25.0%	9.83%	9.89%	5.08%	10.49%	27.96%	34.80%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	230	4	13	11	10	13	6	17	14	7	9	9	20	4	9	11	14	7	16	0	6	1	2	0	0	3	16	8					
		0.89%	0.43%	0.79%	0.88%	0.82%	0.91%	0.58%	1.04%	0.97%	0.70%	0.63%	0.70%	1.47%	0.34%	0.64%	0.89%	1.57%	0.82%	6.45%	0.0%	0.80%	1.04%	1.09%	0.0%	0.0%	0.66%	1.39%	0.64%					
37	"20. ""Политическая партия ""Единая Россия"""	6445	248	414	334	366	332	247	409	322	269	384	308	332	263	392	321	265	248	72	40	267	40	78	40	49	211	107	87					
		25.08%	26.66%	25.30%	27.02%	30.19%	23.33%	23.95%	25.09%	22.51%	27.28%	27.15%	24.00%	24.53%	22.45%	27.96%	26.11%	29.77%	29.14%	29.03%	39.60%	35.79%	41.66%	42.62%	20.83%	27.68%	47.09%	9.32%	6.97%					
38	"21. ""Российская Конституционно-демократическая партия"""	37	1	2	1	0	0	0	5	1	0	1	1	2	2	1	1	3	1	0	0	1	0	1	0	0	1	8	4					
		0.14%	0.10%	0.12%	0.08%	0.0%	0.0%	0.0%	0.30%	0.06%	0.0%	0.07%	0.07%	0.14%	0.17%	0.07%	0.08%	0.33%	0.11%	0.0%	0.0%	0.13%	0.0%	0.54%	0.0%	0.0%	0.22%	0.69%	0.32%					
39	"22. ""Развитие предпринимательства"""	65	3	4	2	4	1	0	7	3	1	3	2	1	1	6	3	2	5	0	0	4	1	0	0	1	0	11	0					
		0.25%	0.32%	0.24%	0.16%	0.33%	0.07%	0.0%	0.42%	0.20%	0.10%	0.21%	0.15%	0.07%	0.08%	0.42%	0.24%	0.22%	0.58%	0.0%	0.0%	0.53%	1.04%	0.0%	0.0%	0.56%	0.0%	0.95%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2228	76	141	135	73	114	109	185	173	88	114	171	85	94	122	117	99	50	24	1	47	4	13	19	41	35	33	65					
		8.67%	8.17%	8.61%	10.92%	6.02%	8.01%	10.57%	11.34%	12.09%	8.92%	8.06%	13.32%	6.28%	8.02%	8.70%	9.51%	11.12%	5.87%	9.67%	0.99%	6.30%	4.16%	7.10%	9.89%	23.16%	7.81%	2.87%	5.21%					
																																		
41	Против всех	2243	61	117	57	81	91	49	110	97	65	84	63	83	68	100	85	40	59	34	16	89	11	20	62	11	25	339	326					
		8.73%	6.55%	7.15%	4.61%	6.68%	6.39%	4.75%	6.74%	6.78%	6.59%	5.94%	4.91%	6.13%	5.80%	7.13%	6.91%	4.49%	6.93%	13.70%	15.84%	11.93%	11.45%	10.92%	32.29%	6.21%	5.58%	29.52%	26.14%					
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
