Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																	
Дата голосования: 07.12.2003 0:00:00																																																	
																																																	
Наименование Избирательной комиссии:    Дербентская																																																	
																																																	
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																	
																																																	
		Сумма	УИК №855	УИК №856	УИК №857	УИК №858	УИК №859	УИК №860	УИК №861	УИК №862	УИК №863	УИК №864	УИК №865	УИК №866	УИК №867	УИК №868	УИК №869	УИК №870	УИК №871	УИК №872	УИК №873	УИК №874	УИК №875	УИК №876	УИК №877	УИК №878	УИК №879	УИК №880	УИК №881	УИК №882	УИК №883	УИК №884	УИК №885	УИК №886	УИК №887	УИК №888	УИК №889	УИК №890	УИК №891	УИК №892	УИК №893	УИК №894	УИК №895	УИК №896					
14	Число погашенных открепительных удостоверений	51	0	0	0	2	0	0	0	0	0	2	2	2	0	2	2	2	1	1	5	0	1	2	4	0	0	2	0	4	0	2	2	2	0	0	2	2	2	1	2	0	0	2					
15	Число открепительных удостоверений выданных ТИК	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																	
18	"1. ""ЕДИНЕНИЕ"""	87	0	0	0	0	0	0	10	0	0	0	0	7	15	0	0	0	0	3	15	5	0	0	6	0	0	3	8	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0					
		0.20%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.31%	0.0%	0.0%	0.0%	0.0%	0.45%	1.06%	0.0%	0.0%	0.0%	0.0%	1.04%	0.61%	0.83%	0.0%	0.0%	0.33%	0.0%	0.0%	0.35%	0.55%	0.0%	0.0%	0.0%	0.0%	0.0%	1.32%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	971	0	51	100	19	0	0	2	0	15	50	4	0	0	154	47	0	30	0	150	0	0	0	0	10	0	7	0	0	23	0	0	0	0	0	28	42	25	40	15	98	40	21					
		2.23%	0.0%	2.80%	8.88%	3.38%	0.0%	0.0%	0.26%	0.0%	2.31%	5.31%	0.34%	0.0%	0.0%	9.39%	5.75%	0.0%	3.22%	0.0%	6.12%	0.0%	0.0%	0.0%	0.0%	2.38%	0.0%	0.83%	0.0%	0.0%	9.23%	0.0%	0.0%	0.0%	0.0%	0.0%	1.72%	3.63%	2.28%	3.55%	1.34%	4.97%	4.00%	1.99%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	116	0	6	0	0	0	0	2	0	0	0	0	5	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0					
		0.26%	0.0%	0.33%	0.0%	0.0%	0.0%	0.0%	0.26%	0.0%	0.0%	0.0%	0.0%	0.32%	0.0%	0.0%	0.24%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.11%	0.0%	0.0%	0.0%	0.0%	7.24%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	18	0	0	0	1	0	0	10	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.04%	0.0%	0.0%	0.0%	0.17%	0.0%	0.0%	1.31%	0.0%	0.0%	0.0%	0.0%	0.06%	0.28%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.23%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
22	"5. ""За Русь Святую"""	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	26	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	3	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0					
		0.05%	0.25%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	3.47%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.20%	0.0%	0.0%	0.0%	0.0%	0.0%	0.88%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
25	"8. ""Народно-республиканская партия России"""	4	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.00%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.26%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.00%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.14%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	323	0	1	0	0	0	0	3	0	0	0	0	12	9	0	7	0	0	7	0	0	0	0	23	0	0	9	1	0	0	0	215	0	5	31	0	0	0	0	0	0	0	0					
		0.74%	0.0%	0.05%	0.0%	0.0%	0.0%	0.0%	0.39%	0.0%	0.0%	0.0%	0.0%	0.78%	0.63%	0.0%	0.85%	0.0%	0.0%	2.43%	0.0%	0.0%	0.0%	0.0%	1.28%	0.0%	0.0%	1.07%	0.06%	0.0%	0.0%	0.0%	15.57%	0.0%	0.44%	3.20%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
28	"11. ""Истинные патриоты России"""	146	28	0	0	6	0	3	0	0	0	0	4	0	0	0	0	20	29	0	24	3	0	0	1	0	25	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0					
		0.33%	2.34%	0.0%	0.0%	1.06%	0.0%	0.41%	0.0%	0.0%	0.0%	0.0%	0.34%	0.0%	0.0%	0.0%	0.0%	2.41%	3.12%	0.0%	0.97%	0.50%	0.0%	0.0%	0.05%	0.0%	2.23%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.31%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.04%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.27%	0.0%	1.43%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
30	"13. ""Демократическая партия России"""	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.00%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.11%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	126	0	0	0	0	0	0	1	0	0	0	0	0	0	46	17	0	0	0	50	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0					
		0.29%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.13%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	2.80%	2.08%	0.0%	0.0%	0.0%	2.04%	0.0%	0.0%	0.0%	0.05%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.10%	0.0%					
32	"15. ""Партия СЛОН"""	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	299	0	7	0	4	0	3	14	0	0	0	17	4	0	0	6	0	0	0	21	0	0	0	9	0	0	0	0	0	0	0	207	0	0	5	2	0	0	0	0	0	0	0					
		0.68%	0.0%	0.38%	0.0%	0.71%	0.0%	0.41%	1.84%	0.0%	0.0%	0.0%	1.48%	0.26%	0.0%	0.0%	0.73%	0.0%	0.0%	0.0%	0.85%	0.0%	0.0%	0.0%	0.50%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	15.0%	0.0%	0.0%	0.51%	0.12%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	12	0	0	0	0	0	2	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0					
		0.02%	0.0%	0.0%	0.0%	0.0%	0.0%	0.27%	0.92%	1.16%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.20%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
35	"18. ""ЛДПР"""	100	6	8	0	0	0	2	4	2	0	0	0	18	14	0	5	0	0	0	10	0	0	0	0	0	0	1	2	0	0	0	0	0	0	2	26	0	0	0	0	0	0	0					
		0.23%	0.50%	0.44%	0.0%	0.0%	0.0%	0.27%	0.52%	2.32%	0.0%	0.0%	0.0%	1.17%	0.99%	0.0%	0.61%	0.0%	0.0%	0.0%	0.40%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.11%	0.13%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.20%	1.59%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	81	0	0	0	0	0	0	10	0	0	0	0	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0					
		0.18%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.31%	0.0%	0.0%	0.0%	0.0%	0.0%	4.59%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.62%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
37	"20. ""Политическая партия ""Единая Россия"""	31704	798	1012	741	283	358	620	551	48	588	587	870	1221	1049	1208	580	504	570	229	1729	515	188	399	1298	398	836	171	1000	1452	197	718	633	420	948	729	1278	913	819	845	970	1813	747	871					
		72.99%	66.94%	55.69%	65.86%	50.44%	87.53%	85.28%	72.59%	55.81%	90.88%	62.44%	75.98%	79.80%	74.18%	73.65%	71.07%	60.79%	61.35%	79.51%	70.57%	86.26%	73.72%	79.00%	72.39%	94.76%	74.84%	20.35%	69.78%	72.67%	79.11%	91.11%	45.86%	82.19%	83.59%	75.46%	78.59%	79.04%	74.72%	75.11%	86.68%	92.03%	74.77%	82.87%					
38	"21. ""Российская Конституционно-демократическая партия"""	14	0	0	0	0	0	3	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	7	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.03%	0.0%	0.0%	0.0%	0.0%	0.0%	0.41%	0.13%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.24%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.39%	0.0%	0.0%	0.0%	0.06%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	7	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.01%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.32%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.05%	0.0%	0.0%	0.0%	0.06%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	8537	352	703	275	129	48	82	129	30	44	303	250	249	246	216	124	271	293	23	451	67	67	102	440	12	240	285	385	543	28	70	225	86	147	176	266	195	224	240	108	59	201	153					
		19.65%	29.53%	38.69%	24.44%	22.99%	11.73%	11.27%	16.99%	34.88%	6.80%	32.23%	21.83%	16.27%	17.39%	13.17%	15.19%	32.68%	31.53%	7.98%	18.40%	11.22%	26.27%	20.19%	24.53%	2.85%	21.48%	33.92%	26.86%	27.17%	11.24%	8.88%	16.30%	16.82%	12.96%	18.21%	16.35%	16.88%	20.43%	21.33%	9.65%	2.99%	20.12%	14.55%					
																																																	
41	Против всех	275	5	12	4	15	0	12	15	5	0	0	0	2	10	16	15	1	0	11	0	7	0	4	0	0	0	55	27	0	0	0	0	0	9	8	6	0	20	0	14	0	0	2					
		0.63%	0.41%	0.66%	0.35%	2.67%	0.0%	1.65%	1.97%	5.81%	0.0%	0.0%	0.0%	0.13%	0.70%	0.97%	1.83%	0.12%	0.0%	3.81%	0.0%	1.17%	0.0%	0.79%	0.0%	0.0%	0.0%	6.54%	1.88%	0.0%	0.0%	0.0%	0.0%	0.0%	0.79%	0.82%	0.36%	0.0%	1.82%	0.0%	1.25%	0.0%	0.0%	0.19%					
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
