Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																	
Дата голосования: 02.12.2007																																	
																																	
Наименование Избирательной комиссии:    Боградская																																	
																																	
Сводная таблица результатов выборов																																	
																																	
		Сумма	УИК №253	УИК №254	УИК №255	УИК №256	УИК №257	УИК №258	УИК №259	УИК №260	УИК №261	УИК №262	УИК №263	УИК №264	УИК №265	УИК №266	УИК №267	УИК №268	УИК №269	УИК №270	УИК №271	УИК №272	УИК №273	УИК №274	УИК №275	УИК №276	УИК №277	УИК №278					
		0.17%	0.28%	0.00%	0.00%	0.00%	1.72%	0.00%	0.28%	0.00%	0.00%	0.31%	0.00%	0.18%	0.00%	0.00%	0.00%	0.51%	1.37%	0.09%	0.00%	0.00%	1.45%	0.00%	0.95%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	638	32	3	34	11	1	7	58	12	3	33	6	34	15	29	6	33	16	110	62	28	15	23	6	9	36	16					
		8.81%	8.96%	5.36%	6.19%	8.15%	1.72%	9.46%	8.00%	7.55%	4.92%	10.38%	7.14%	6.14%	19.48%	18.95%	7.32%	8.38%	21.92%	10.40%	9.58%	8.89%	21.74%	6.46%	5.71%	14.52%	10.75%	4.17%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	211	8	0	12	0	2	0	20	3	1	6	1	17	1	2	1	4	1	63	24	9	1	12	1	1	11	10					
		2.91%	2.24%	0.00%	2.19%	0.00%	3.45%	0.00%	2.76%	1.89%	1.64%	1.89%	1.19%	3.07%	1.30%	1.31%	1.22%	1.02%	1.37%	5.95%	3.71%	2.86%	1.45%	3.37%	0.95%	1.61%	3.28%	2.60%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	185	11	1	10	2	4	1	14	8	0	8	2	13	0	3	0	21	0	32	14	16	0	6	4	0	4	11					
		2.56%	3.08%	1.79%	1.82%	1.48%	6.90%	1.35%	1.93%	5.03%	0.00%	2.52%	2.38%	2.35%	0.00%	1.96%	0.00%	5.33%	0.00%	3.02%	2.16%	5.08%	0.00%	1.69%	3.81%	0.00%	1.19%	2.86%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	4796	241	47	386	104	37	64	518	107	46	204	69	360	59	102	68	251	39	622	414	195	40	211	68	41	200	303					
		66.24%	67.51%	83.93%	70.31%	77.04%	63.79%	86.49%	71.45%	67.30%	75.41%	64.15%	82.14%	64.98%	76.62%	66.67%	82.93%	63.71%	53.42%	58.79%	63.99%	61.90%	57.97%	59.27%	64.76%	66.13%	59.70%	78.91%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	33	0	0	3	0	0	0	5	0	0	3	1	3	0	2	0	1	0	7	1	1	0	1	0	0	1	4					
		0.46%	0.00%	0.00%	0.55%	0.00%	0.00%	0.00%	0.69%	0.00%	0.00%	0.94%	1.19%	0.54%	0.00%	1.31%	0.00%	0.25%	0.00%	0.66%	0.15%	0.32%	0.00%	0.28%	0.00%	0.00%	0.30%	1.04%					
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
