Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																														
Дата голосования: 04.12.2011																																														
																																														
"Наименование Избирательной комиссии:    Тула, Зареченская"																																														
																																														
Сводная таблица результатов выборов																																														
																																														
		Сумма	УИК №912	УИК №913	УИК №914	УИК №915	УИК №916	УИК №917	УИК №918	УИК №919	УИК №920	УИК №921	УИК №922	УИК №923	УИК №924	УИК №925	УИК №926	УИК №927	УИК №928	УИК №929	УИК №930	УИК №931	УИК №932	УИК №933	УИК №934	УИК №935	УИК №936	УИК №937	УИК №938	УИК №939	УИК №940	УИК №941	УИК №942	УИК №943	УИК №944	УИК №945	УИК №946	УИК №947	УИК №948	УИК №949	УИК №950					
		8.80%	6.62%	10.35%	12.64%	12.59%	6.68%	6.99%	8.96%	12.83%	7.04%	9.98%	10.05%	8.69%	7.30%	7.33%	9.19%	10.58%	5.62%	6.14%	13.61%	9.69%	10.75%	8.62%	9.44%	7.25%	8.49%	9.71%	9.04%	9.43%	12.62%	9.42%	9.71%	7.99%	9.35%	6.52%	6.77%	8.51%	7.64%	7.05%	7.72%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	493	20	2	36	15	6	9	14	17	18	8	14	21	20	10	11	17	12	7	13	11	1	16	15	14	19	12	17	1	2	1	4	23	11	8	16	13	16	11	12					
		0.85%	1.23%	0.19%	2.17%	0.92%	0.44%	0.47%	0.67%	0.82%	0.99%	0.52%	0.91%	1.22%	1.16%	0.54%	0.72%	1.58%	0.69%	0.40%	0.74%	1.20%	0.14%	0.99%	1.35%	0.72%	1.12%	0.86%	0.93%	0.07%	0.93%	0.72%	0.24%	1.60%	0.75%	0.49%	1.46%	0.84%	1.03%	0.72%	0.75%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	7765	187	159	240	203	131	192	228	200	192	262	281	239	222	206	173	149	218	198	150	141	122	254	146	247	261	233	241	234	42	19	223	221	273	251	182	231	226	174	214					
		13.39%	11.46%	15.38%	14.45%	12.41%	9.51%	10.09%	10.93%	9.65%	10.57%	16.87%	18.21%	13.84%	12.85%	11.11%	11.27%	13.82%	12.50%	11.35%	8.51%	15.36%	17.26%	15.76%	13.13%	12.78%	15.39%	16.76%	13.21%	15.88%	19.63%	13.77%	13.53%	15.36%	18.62%	15.43%	16.65%	15.00%	14.51%	11.35%	13.43%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	3196	70	101	91	69	75	104	111	77	90	100	115	30	110	98	90	69	81	77	41	36	52	70	56	119	88	77	74	100	19	10	98	103	116	115	87	90	157	33	97					
		5.51%	4.29%	9.77%	5.48%	4.22%	5.44%	5.47%	5.32%	3.71%	4.95%	6.44%	7.45%	1.74%	6.37%	5.28%	5.86%	6.40%	4.64%	4.42%	2.33%	3.92%	7.36%	4.34%	5.04%	6.16%	5.19%	5.54%	4.05%	6.78%	8.88%	7.25%	5.95%	7.16%	7.91%	7.07%	7.96%	5.84%	10.08%	2.15%	6.09%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	33707	1074	607	828	968	906	1269	1248	1315	1151	747	711	1110	1010	1134	935	513	1124	1146	1051	470	356	849	663	1135	911	705	1100	789	85	79	1004	765	744	957	576	834	852	1083	903					
		58.11%	65.81%	58.70%	49.85%	59.17%	65.75%	66.68%	59.83%	63.43%	63.35%	48.10%	46.08%	64.27%	58.48%	61.13%	60.91%	47.59%	64.45%	65.71%	59.61%	51.20%	50.35%	52.67%	59.62%	58.75%	53.71%	50.72%	60.27%	53.53%	39.72%	57.25%	60.92%	53.16%	50.75%	58.82%	52.70%	54.16%	54.69%	70.65%	56.69%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	263	7	5	11	5	5	4	15	17	13	6	7	3	8	13	5	4	7	13	6	3	1	3	6	10	12	7	6	0	4	0	4	8	1	14	5	10	4	8	3					
		0.45%	0.43%	0.48%	0.66%	0.31%	0.36%	0.21%	0.72%	0.82%	0.72%	0.39%	0.45%	0.17%	0.46%	0.70%	0.33%	0.37%	0.40%	0.75%	0.34%	0.33%	0.14%	0.19%	0.54%	0.52%	0.71%	0.50%	0.33%	0.00%	1.87%	0.00%	0.24%	0.56%	0.07%	0.86%	0.46%	0.65%	0.26%	0.52%	0.19%					
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
