Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																				
Дата голосования: 07.12.2003 0:00:00																																				
																																				
Наименование Избирательной комиссии:    Зейская																																				
																																				
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																				
																																				
		Сумма	УИК №274	УИК №275	УИК №276	УИК №277	УИК №278	УИК №279	УИК №280	УИК №281	УИК №282	УИК №283	УИК №284	УИК №285	УИК №286	УИК №287	УИК №288	УИК №289	УИК №290	УИК №291	УИК №292	УИК №293	УИК №294	УИК №295	УИК №296	УИК №297	УИК №298	УИК №299	УИК №300	УИК №301	УИК №302					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																				
18	"1. ""ЕДИНЕНИЕ"""	152	6	5	5	4	14	1	2	6	2	0	8	16	3	3	0	7	6	2	2	3	4	10	4	3	7	15	7	2	5					
		1.77%	1.81%	3.12%	1.96%	0.52%	2.15%	0.49%	1.37%	3.20%	1.73%	0.0%	2.30%	7.76%	2.65%	1.60%	0.0%	2.05%	2.46%	2.29%	0.57%	0.68%	1.62%	1.12%	2.19%	1.06%	3.33%	2.08%	3.48%	0.90%	1.70%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	86	1	0	3	4	5	3	2	1	0	2	4	0	0	0	1	4	1	1	3	10	0	9	2	11	7	4	1	2	5					
		1.00%	0.30%	0.0%	1.18%	0.52%	0.76%	1.47%	1.37%	0.53%	0.0%	2.02%	1.15%	0.0%	0.0%	0.0%	1.20%	1.17%	0.41%	1.14%	0.85%	2.26%	0.0%	1.01%	1.09%	3.90%	3.33%	0.55%	0.49%	0.90%	1.70%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	279	5	7	4	29	17	6	1	7	1	0	20	3	5	4	3	21	8	1	7	28	17	35	0	15	4	20	0	6	5					
		3.26%	1.51%	4.37%	1.57%	3.81%	2.61%	2.95%	0.68%	3.74%	0.86%	0.0%	5.76%	1.45%	4.42%	2.13%	3.61%	6.15%	3.29%	1.14%	2.0%	6.34%	6.91%	3.93%	0.0%	5.31%	1.90%	2.77%	0.0%	2.70%	1.70%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	169	6	4	3	9	8	2	2	1	2	1	12	8	0	3	1	3	2	2	16	12	4	26	2	13	5	6	0	1	15					
		1.97%	1.81%	2.5%	1.18%	1.18%	1.22%	0.98%	1.37%	0.53%	1.73%	1.01%	3.45%	3.88%	0.0%	1.60%	1.20%	0.87%	0.82%	2.29%	4.57%	2.72%	1.62%	2.92%	1.09%	4.60%	2.38%	0.83%	0.0%	0.45%	5.11%					
22	"5. ""За Русь Святую"""	52	4	0	0	4	4	0	1	0	1	0	5	0	0	1	1	4	5	1	5	0	0	7	1	2	2	4	0	0	0					
		0.60%	1.21%	0.0%	0.0%	0.52%	0.61%	0.0%	0.68%	0.0%	0.86%	0.0%	1.44%	0.0%	0.0%	0.53%	1.20%	1.17%	2.05%	1.14%	1.42%	0.0%	0.0%	0.78%	0.54%	0.70%	0.95%	0.55%	0.0%	0.0%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	34	2	0	1	4	2	0	1	2	1	0	2	2	0	1	0	1	2	0	1	2	2	2	0	0	0	1	4	0	1					
		0.39%	0.60%	0.0%	0.39%	0.52%	0.30%	0.0%	0.68%	1.06%	0.86%	0.0%	0.57%	0.97%	0.0%	0.53%	0.0%	0.29%	0.82%	0.0%	0.28%	0.45%	0.81%	0.22%	0.0%	0.0%	0.0%	0.13%	1.99%	0.0%	0.34%					
24	"7. ""Новый курс - Автомобильная Россия"""	34	1	0	3	1	2	0	0	0	1	0	1	0	0	1	0	3	0	0	0	2	5	8	4	0	0	2	0	0	0					
		0.39%	0.30%	0.0%	1.18%	0.13%	0.30%	0.0%	0.0%	0.0%	0.86%	0.0%	0.28%	0.0%	0.0%	0.53%	0.0%	0.87%	0.0%	0.0%	0.0%	0.45%	2.03%	0.89%	2.19%	0.0%	0.0%	0.27%	0.0%	0.0%	0.0%					
25	"8. ""Народно-республиканская партия России"""	13	0	2	0	1	1	1	0	1	0	0	0	0	1	0	0	2	1	0	0	1	0	1	0	1	0	0	0	0	0					
		0.15%	0.0%	1.25%	0.0%	0.13%	0.15%	0.49%	0.0%	0.53%	0.0%	0.0%	0.0%	0.0%	0.88%	0.0%	0.0%	0.58%	0.41%	0.0%	0.0%	0.22%	0.0%	0.11%	0.0%	0.35%	0.0%	0.0%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	12	0	1	0	2	1	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	3	0	1	1	0	0	0	0					
		0.14%	0.0%	0.62%	0.0%	0.26%	0.15%	0.0%	0.0%	0.53%	0.0%	0.0%	0.0%	0.0%	0.0%	0.53%	0.0%	0.0%	0.0%	0.0%	0.28%	0.0%	0.0%	0.33%	0.0%	0.35%	0.47%	0.0%	0.0%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	347	10	8	5	31	34	16	8	11	31	6	13	22	4	11	3	19	12	0	12	20	5	23	4	2	12	13	0	4	8					
		4.05%	3.03%	5.0%	1.96%	4.07%	5.22%	7.88%	5.51%	5.88%	26.95%	6.06%	3.74%	10.67%	3.53%	5.88%	3.61%	5.57%	4.93%	0.0%	3.42%	4.53%	2.03%	2.58%	2.19%	0.70%	5.71%	1.80%	0.0%	1.80%	2.73%					
28	"11. ""Истинные патриоты России"""	12	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	1	2	0	0	2	0					
		0.14%	0.0%	0.0%	0.0%	0.26%	0.30%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.41%	0.0%	0.28%	0.0%	0.0%	0.11%	0.0%	0.35%	0.95%	0.0%	0.0%	0.90%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	83	0	1	1	6	12	1	3	1	2	0	3	4	0	1	1	2	4	0	3	1	5	5	4	0	4	7	4	4	4					
		0.97%	0.0%	0.62%	0.39%	0.78%	1.84%	0.49%	2.06%	0.53%	1.73%	0.0%	0.86%	1.94%	0.0%	0.53%	1.20%	0.58%	1.64%	0.0%	0.85%	0.22%	2.03%	0.56%	2.19%	0.0%	1.90%	0.97%	1.99%	1.80%	1.36%					
30	"13. ""Демократическая партия России"""	30	1	0	0	3	1	0	0	1	0	2	4	2	0	0	1	2	0	0	0	0	1	3	3	0	1	0	0	5	0					
		0.35%	0.30%	0.0%	0.0%	0.39%	0.15%	0.0%	0.0%	0.53%	0.0%	2.02%	1.15%	0.97%	0.0%	0.0%	1.20%	0.58%	0.0%	0.0%	0.0%	0.0%	0.40%	0.33%	1.64%	0.0%	0.47%	0.0%	0.0%	2.25%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	16	2	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	2	2	3	0	0	0	0	1	0	0					
		0.18%	0.60%	0.62%	0.39%	0.13%	0.15%	0.0%	0.0%	0.0%	0.0%	0.0%	0.28%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.14%	0.0%	0.45%	0.81%	0.33%	0.0%	0.0%	0.0%	0.0%	0.49%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	14	0	0	0	0	0	0	0	0	1	0	1	2	0	0	0	1	0	0	1	0	2	0	1	0	0	2	0	3	0					
		0.16%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.86%	0.0%	0.28%	0.97%	0.0%	0.0%	0.0%	0.29%	0.0%	0.0%	0.28%	0.0%	0.81%	0.0%	0.54%	0.0%	0.0%	0.27%	0.0%	1.35%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	539	11	6	12	62	42	4	6	6	6	6	18	9	5	3	4	8	10	5	56	76	20	54	9	25	5	36	5	5	25					
		6.30%	3.33%	3.75%	4.72%	8.14%	6.45%	1.97%	4.13%	3.20%	5.21%	6.06%	5.18%	4.36%	4.42%	1.60%	4.81%	2.34%	4.11%	5.74%	16.0%	17.23%	8.13%	6.06%	4.94%	8.86%	2.38%	5.0%	2.48%	2.25%	8.53%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	28	1	0	1	5	2	0	0	0	0	0	0	0	0	1	1	1	3	0	1	0	0	8	1	2	0	1	0	0	0					
		0.32%	0.30%	0.0%	0.39%	0.65%	0.30%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.53%	1.20%	0.29%	1.23%	0.0%	0.28%	0.0%	0.0%	0.89%	0.54%	0.70%	0.0%	0.13%	0.0%	0.0%	0.0%					
35	"18. ""ЛДПР"""	1493	53	29	24	145	93	34	20	34	14	22	59	25	16	26	26	51	37	21	69	79	19	118	35	63	23	171	54	56	77					
		17.46%	16.06%	18.12%	9.44%	19.05%	14.28%	16.74%	13.79%	18.18%	12.17%	22.22%	17.00%	12.13%	14.15%	13.90%	31.32%	14.95%	15.22%	24.13%	19.71%	17.91%	7.72%	13.25%	19.23%	22.34%	10.95%	23.75%	26.86%	25.22%	26.27%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	232	11	1	7	16	38	3	8	5	3	5	15	5	1	5	0	6	5	1	8	4	8	22	13	8	1	17	2	10	4					
		2.71%	3.33%	0.62%	2.75%	2.10%	5.83%	1.47%	5.51%	2.67%	2.60%	5.05%	4.32%	2.42%	0.88%	2.67%	0.0%	1.75%	2.05%	1.14%	2.28%	0.90%	3.25%	2.47%	7.14%	2.83%	0.47%	2.36%	0.99%	4.50%	1.36%					
37	"20. ""Политическая партия ""Единая Россия"""	3228	168	74	132	267	241	96	67	81	39	36	103	61	45	77	29	110	99	45	62	71	89	318	72	68	112	343	108	95	120					
		37.75%	50.90%	46.25%	51.96%	35.08%	37.01%	47.29%	46.20%	43.31%	33.91%	36.36%	29.68%	29.61%	39.82%	41.17%	34.93%	32.25%	40.74%	51.72%	17.71%	16.09%	36.17%	35.73%	39.56%	24.11%	53.33%	47.63%	53.73%	42.79%	40.95%					
38	"21. ""Российская Конституционно-демократическая партия"""	17	1	0	0	1	1	0	0	0	0	0	1	1	0	2	0	0	2	0	0	0	0	3	1	1	1	1	0	0	1					
		0.19%	0.30%	0.0%	0.0%	0.13%	0.15%	0.0%	0.0%	0.0%	0.0%	0.0%	0.28%	0.48%	0.0%	1.06%	0.0%	0.0%	0.82%	0.0%	0.0%	0.0%	0.0%	0.33%	0.54%	0.35%	0.47%	0.13%	0.0%	0.0%	0.34%					
39	"22. ""Развитие предпринимательства"""	18	1	0	1	1	4	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	3	0	0	0	1	2	0	2					
		0.21%	0.30%	0.0%	0.39%	0.13%	0.61%	0.0%	0.0%	0.53%	0.0%	0.0%	0.0%	0.48%	0.0%	0.53%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.33%	0.0%	0.0%	0.0%	0.13%	0.99%	0.0%	0.68%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1225	29	11	45	143	111	22	14	21	5	10	55	31	21	29	10	69	32	3	78	105	54	169	19	51	15	43	8	13	9					
		14.32%	8.78%	6.87%	17.71%	18.79%	17.05%	10.83%	9.65%	11.22%	4.34%	10.10%	15.85%	15.04%	18.58%	15.50%	12.04%	20.23%	13.16%	3.44%	22.28%	23.80%	21.95%	18.98%	10.43%	18.08%	7.14%	5.97%	3.98%	5.85%	3.07%					
																																				
41	Против всех	365	16	9	6	18	15	8	8	5	5	9	19	10	11	16	2	19	9	4	20	20	9	49	4	15	6	24	5	12	12					
		4.26%	4.84%	5.62%	2.36%	2.36%	2.30%	3.94%	5.51%	2.67%	4.34%	9.09%	5.47%	4.85%	9.73%	8.55%	2.40%	5.57%	3.70%	4.59%	5.71%	4.53%	3.65%	5.50%	2.19%	5.31%	2.85%	3.33%	2.48%	5.40%	4.09%					
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
