Выборы Президента Российской Федерации																																																									
																																																									
"Наименование Избирательной комиссии:    Пермь, Орджоникидзевская"																																																									
																																																									
Итоги голосования 																																																									
																																																									
		Сумма	УИК №3301	УИК №3302	УИК №3303	УИК №3304	УИК №3305	УИК №3306	УИК №3307	УИК №3308	УИК №3309	УИК №3310	УИК №3311	УИК №3312	УИК №3313	УИК №3314	УИК №3315	УИК №3316	УИК №3317	УИК №3318	УИК №3319	УИК №3320	УИК №3321	УИК №3322	УИК №3323	УИК №3324	УИК №3325	УИК №3326	УИК №3327	УИК №3328	УИК №3329	УИК №3330	УИК №3331	УИК №3332	УИК №3333	УИК №3334	УИК №3335	УИК №3336	УИК №3337	УИК №3338	УИК №3339	УИК №3340	УИК №3341	УИК №3342	УИК №3343	УИК №3344	УИК №3345	УИК №3346	УИК №3347	УИК №3348	УИК №3349	УИК №3350					
15	"Число открепительных удостоверений, выданных в ТИК"	223	0	0	0	0	0	0	0	0	0	0	1	210	5	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																									
18	. Глазьев Сергей Юрьевич	2194	38	27	70	17	2	61	68	42	47	56	59	28	41	49	80	35	61	8	25	43	78	55	58	74	48	6	27	58	50	22	45	50	26	34	43	111	67	81	64	10	26	35	53	59	15	66	17	4	13	42					
		4.69%	5.96%	3.48%	4.64%	3.24%	1.89%	5.23%	4.97%	4.83%	4.45%	4.62%	5.43%	1.93%	3.00%	5.22%	5.90%	5.06%	5.92%	3.20%	4.70%	5.36%	5.58%	4.12%	5.21%	6.22%	5.17%	1.03%	3.86%	4.78%	3.80%	2.86%	3.92%	4.66%	3.55%	4.10%	3.80%	7.32%	5.51%	6.54%	6.18%	3.27%	3.28%	4.94%	5.45%	5.24%	2.91%	6.00%	2.14%	1.76%	6.31%	4.84%					
19	. Малышкин Олег Александрович	992	14	14	36	15	0	22	30	17	31	25	16	29	32	11	29	8	33	3	12	24	23	29	35	36	19	13	25	19	22	22	27	22	19	18	18	30	17	23	16	2	26	21	21	19	10	14	19	8	2	16					
		2.12%	2.19%	1.81%	2.39%	2.86%	0.00%	1.89%	2.19%	1.95%	2.93%	2.06%	1.47%	2.00%	2.34%	1.17%	2.14%	1.16%	3.20%	1.20%	2.26%	2.99%	1.65%	2.17%	3.14%	3.03%	2.05%	2.24%	3.58%	1.57%	1.67%	2.86%	2.35%	2.05%	2.59%	2.17%	1.59%	1.98%	1.40%	1.86%	1.55%	0.65%	3.28%	2.96%	2.16%	1.69%	1.94%	1.27%	2.39%	3.52%	0.97%	1.85%					
20	. Миронов Сергей Михайлович	624	5	3	21	5	3	17	30	24	17	18	25	25	9	14	8	7	6	5	5	7	13	19	6	18	9	8	18	19	14	8	14	11	7	8	12	15	28	16	16	2	16	9	16	8	7	19	9	1	6	18					
		1.33%	0.78%	0.39%	1.39%	0.95%	2.83%	1.46%	2.19%	2.76%	1.61%	1.49%	2.30%	1.73%	0.66%	1.49%	0.59%	1.01%	0.58%	2.00%	0.94%	0.87%	0.93%	1.42%	0.54%	1.51%	0.97%	1.38%	2.58%	1.57%	1.06%	1.04%	1.22%	1.03%	0.95%	0.96%	1.06%	0.99%	2.30%	1.29%	1.55%	0.65%	2.02%	1.27%	1.65%	0.71%	1.36%	1.73%	1.13%	0.44%	2.91%	2.08%					
21	. Путин Владимир Владимирович	33220	417	544	1066	383	76	809	966	605	752	846	741	1162	1038	654	970	496	718	156	372	592	960	955	772	804	634	481	507	848	943	552	805	750	552	605	819	1022	852	860	732	241	559	490	686	786	364	789	579	172	119	619					
		70.97%	65.36%	70.19%	70.64%	72.95%	71.70%	69.32%	70.56%	69.54%	71.14%	69.86%	68.17%	80.25%	75.93%	69.72%	71.53%	71.68%	69.71%	62.40%	69.92%	73.82%	68.67%	71.59%	69.36%	67.56%	68.32%	82.79%	72.53%	69.91%	71.66%	71.88%	70.06%	69.96%	75.31%	72.89%	72.29%	67.41%	70.01%	69.47%	70.72%	78.76%	70.49%	69.11%	70.58%	69.74%	70.68%	71.73%	72.74%	75.77%	57.77%	71.40%					
22	. Хакамада Ирина Муцуовна	2816	25	39	107	22	1	70	61	64	70	73	62	29	77	75	79	40	94	8	34	39	96	81	66	63	51	30	38	72	81	48	86	49	35	49	87	121	85	75	73	16	48	50	59	78	39	51	56	7	12	45					
		6.02%	3.92%	5.03%	7.09%	4.19%	0.94%	6.00%	4.46%	7.36%	6.62%	6.03%	5.70%	2.00%	5.63%	8.00%	5.83%	5.78%	9.13%	3.20%	6.39%	4.86%	6.87%	6.07%	5.93%	5.29%	5.50%	5.16%	5.44%	5.94%	6.16%	6.25%	7.48%	4.57%	4.77%	5.90%	7.68%	7.98%	6.98%	6.06%	7.05%	5.23%	6.05%	7.05%	6.07%	6.92%	7.57%	4.64%	7.04%	3.08%	5.83%	5.19%					
23	. Харитонов Николай Михайлович	4305	95	105	121	58	5	126	139	66	96	142	129	94	84	69	114	68	62	50	62	56	143	98	120	132	133	23	18	141	132	70	103	139	53	76	60	125	94	129	94	24	64	62	95	107	57	90	62	10	31	79					
		9.20%	14.89%	13.55%	8.02%	11.05%	4.72%	10.80%	10.15%	7.59%	9.08%	11.73%	11.87%	6.49%	6.14%	7.36%	8.41%	9.83%	6.02%	20.00%	11.65%	6.98%	10.23%	7.35%	10.78%	11.09%	14.33%	3.96%	2.58%	11.62%	10.03%	9.11%	8.96%	12.97%	7.23%	9.16%	5.30%	8.25%	7.72%	10.42%	9.08%	7.84%	8.07%	8.74%	9.77%	9.49%	11.07%	8.18%	7.79%	4.41%	15.05%	9.11%					
																																																									
24	Против всех	2188	33	29	74	22	15	52	61	47	41	41	52	73	81	52	60	31	51	4	20	31	77	86	46	57	26	12	51	37	46	30	55	39	31	27	85	88	67	44	40	7	43	36	36	58	17	62	37	23	14	41					
		4.67%	5.17%	3.74%	4.90%	4.19%	14.15%	4.46%	4.46%	5.40%	3.88%	3.39%	4.78%	5.04%	5.93%	5.54%	4.42%	4.48%	4.95%	1.60%	3.76%	3.87%	5.51%	6.45%	4.13%	4.79%	2.80%	2.07%	7.30%	3.05%	3.50%	3.91%	4.79%	3.64%	4.23%	3.25%	7.50%	5.80%	5.51%	3.55%	3.86%	2.29%	5.42%	5.08%	3.70%	5.15%	3.30%	5.64%	4.65%	10.13%	6.80%	4.73%					
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
