Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																						
Дата голосования: 07.12.2003 0:00:00																						
																						
Наименование Избирательной комиссии:    Томаринская																						
																						
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																						
																						
		Сумма	УИК №175	УИК №176	УИК №177	УИК №178	УИК №179	УИК №180	УИК №181	УИК №182	УИК №183	УИК №184	УИК №185	УИК №186	УИК №187	УИК №188	УИК №189					
		0.12%	0.0%	0.21%	0.0%	0.31%	0.0%	0.0%	0.0%	0.0%	0.0%	0.42%	0.0%	0.0%	0.22%	0.18%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	585	17	64	59	37	33	11	25	10	21	7	27	43	94	126	11					
		10.49%	23.61%	13.73%	11.96%	11.78%	7.05%	7.23%	5.81%	7.51%	7.21%	2.97%	11.44%	16.99%	10.68%	11.65%	15.94%					
																						
41	Против всех	213	1	19	7	10	10	6	15	7	8	6	13	9	41	59	2					
		3.82%	1.38%	4.07%	1.41%	3.18%	2.13%	3.94%	3.48%	5.26%	2.74%	2.55%	5.50%	3.55%	4.65%	5.45%	2.89%					
																						
																						
																						
																						
																						
																						
																						
																						
																						
																						
																						
																						
																						
																						
																						
