Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																			
Дата голосования: 07.12.2003 0:00:00																																																			
																																																			
Наименование Избирательной комиссии:    Белинская																																																			
																																																			
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																			
																																																			
		Сумма	УИК №233	УИК №234	УИК №235	УИК №236	УИК №237	УИК №238	УИК №239	УИК №240	УИК №241	УИК №242	УИК №243	УИК №244	УИК №245	УИК №246	УИК №247	УИК №248	УИК №249	УИК №250	УИК №251	УИК №252	УИК №253	УИК №254	УИК №255	УИК №256	УИК №257	УИК №258	УИК №259	УИК №260	УИК №261	УИК №262	УИК №263	УИК №264	УИК №265	УИК №266	УИК №267	УИК №268	УИК №269	УИК №270	УИК №271	УИК №272	УИК №273	УИК №274	УИК №275	УИК №276					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	114	12	11	16	4	8	0	0	0	3	1	0	2	0	0	0	6	0	0	4	0	2	0	0	0	0	2	19	2	0	0	0	8	6	0	0	1	0	0	4	0	0	3	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	54	1	3	6	2	1	2	0	1	2	2	1	0	1	0	0	2	4	1	1	1	1	2	0	0	4	1	2	0	0	1	0	1	1	2	2	3	0	0	0	0	1	0	1	1					
14	Число погашенных открепительных удостоверений	255	8	9	4	6	0	6	3	10	9	7	10	6	8	10	5	2	6	6	2	5	8	10	3	3	6	8	6	8	5	3	15	2	4	5	10	4	5	3	6	3	3	3	5	5					
15	Число открепительных удостоверений выданных ТИК	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																			
18	"1. ""ЕДИНЕНИЕ"""	234	13	11	14	6	5	1	4	4	4	6	4	5	6	7	0	1	3	9	6	1	2	17	0	1	5	12	33	5	0	0	18	6	5	1	2	0	0	0	4	1	0	4	2	6					
		1.40%	1.17%	0.99%	1.20%	1.34%	1.49%	0.64%	6.89%	0.80%	0.74%	2.22%	0.67%	1.34%	2.13%	1.71%	0.0%	0.27%	1.68%	4.94%	2.12%	0.68%	0.32%	2.51%	0.0%	1.31%	2.14%	1.80%	2.59%	1.12%	0.0%	0.0%	1.94%	1.6%	1.14%	0.98%	0.40%	0.0%	0.0%	0.0%	0.97%	1.04%	0.0%	1.56%	2.10%	5.60%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	72	9	10	6	0	1	1	0	0	6	8	1	1	1	1	1	1	0	1	1	1	2	5	0	0	1	0	7	0	0	0	3	0	2	0	1	0	0	0	0	1	0	0	0	0					
		0.43%	0.81%	0.90%	0.51%	0.0%	0.29%	0.64%	0.0%	0.0%	1.11%	2.96%	0.16%	0.26%	0.35%	0.24%	0.84%	0.27%	0.0%	0.54%	0.35%	0.68%	0.32%	0.73%	0.0%	0.0%	0.42%	0.0%	0.55%	0.0%	0.0%	0.0%	0.32%	0.0%	0.45%	0.0%	0.20%	0.0%	0.0%	0.0%	0.0%	1.04%	0.0%	0.0%	0.0%	0.0%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	241	18	23	39	7	11	4	3	2	4	4	7	7	1	3	1	3	4	4	3	0	3	13	0	2	2	7	24	2	3	0	4	0	9	0	2	1	3	0	1	0	2	7	6	2					
		1.44%	1.62%	2.08%	3.35%	1.57%	3.29%	2.56%	5.17%	0.40%	0.74%	1.48%	1.17%	1.88%	0.35%	0.73%	0.84%	0.81%	2.24%	2.19%	1.06%	0.0%	0.48%	1.92%	0.0%	2.63%	0.85%	1.05%	1.88%	0.45%	1.57%	0.0%	0.43%	0.0%	2.06%	0.0%	0.40%	0.54%	2.58%	0.0%	0.24%	0.0%	2.46%	2.74%	6.31%	1.86%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	115	8	12	22	2	1	0	1	1	4	0	0	1	2	1	0	4	1	0	4	2	6	3	0	0	0	0	24	0	0	0	5	1	4	0	0	2	1	0	2	0	1	0	0	0					
		0.69%	0.72%	1.08%	1.89%	0.44%	0.29%	0.0%	1.72%	0.20%	0.74%	0.0%	0.0%	0.26%	0.71%	0.24%	0.0%	1.08%	0.56%	0.0%	1.41%	1.37%	0.97%	0.44%	0.0%	0.0%	0.0%	0.0%	1.88%	0.0%	0.0%	0.0%	0.54%	0.26%	0.91%	0.0%	0.0%	1.09%	0.86%	0.0%	0.48%	0.0%	1.23%	0.0%	0.0%	0.0%					
22	"5. ""За Русь Святую"""	93	9	7	13	1	9	0	0	2	4	3	2	5	3	0	0	2	1	0	2	3	0	3	0	1	1	1	4	1	0	0	6	1	2	2	0	0	2	0	3	0	0	0	0	0					
		0.55%	0.81%	0.63%	1.11%	0.22%	2.69%	0.0%	0.0%	0.40%	0.74%	1.11%	0.33%	1.34%	1.06%	0.0%	0.0%	0.54%	0.56%	0.0%	0.70%	2.06%	0.0%	0.44%	0.0%	1.31%	0.42%	0.15%	0.31%	0.22%	0.0%	0.0%	0.64%	0.26%	0.45%	1.96%	0.0%	0.0%	1.72%	0.0%	0.72%	0.0%	0.0%	0.0%	0.0%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	26	2	0	2	0	0	0	0	0	0	1	0	0	0	1	0	2	0	0	1	1	0	2	0	0	1	3	4	0	0	0	2	0	1	0	0	0	0	0	0	0	0	1	1	1					
		0.15%	0.18%	0.0%	0.17%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.37%	0.0%	0.0%	0.0%	0.24%	0.0%	0.54%	0.0%	0.0%	0.35%	0.68%	0.0%	0.29%	0.0%	0.0%	0.42%	0.45%	0.31%	0.0%	0.0%	0.0%	0.21%	0.0%	0.22%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.39%	1.05%	0.93%					
24	"7. ""Новый курс - Автомобильная Россия"""	59	6	2	5	1	4	1	2	2	1	0	0	0	1	0	0	2	2	2	1	2	0	5	1	0	0	1	7	3	0	0	2	0	3	0	0	1	0	0	2	0	0	0	0	0					
		0.35%	0.54%	0.18%	0.42%	0.22%	1.19%	0.64%	3.44%	0.40%	0.18%	0.0%	0.0%	0.0%	0.35%	0.0%	0.0%	0.54%	1.12%	1.09%	0.35%	1.37%	0.0%	0.73%	2.04%	0.0%	0.0%	0.15%	0.55%	0.67%	0.0%	0.0%	0.21%	0.0%	0.68%	0.0%	0.0%	0.54%	0.0%	0.0%	0.48%	0.0%	0.0%	0.0%	0.0%	0.0%					
25	"8. ""Народно-республиканская партия России"""	15	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	2	0	4	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0					
		0.09%	0.09%	0.09%	0.0%	0.22%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.56%	0.0%	0.0%	0.0%	0.0%	0.0%	2.04%	0.0%	0.85%	0.0%	0.31%	0.0%	0.0%	0.0%	0.32%	0.0%	0.22%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	14	0	2	1	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	2	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.08%	0.0%	0.18%	0.08%	0.0%	0.29%	0.64%	1.72%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.24%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.14%	0.0%	0.0%	0.0%	0.0%	0.15%	0.22%	0.0%	0.0%	0.32%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	487	23	33	26	18	18	7	2	18	27	4	28	10	6	20	1	7	2	4	8	7	12	24	0	0	15	18	33	5	6	0	43	15	6	3	5	1	1	0	14	0	1	7	6	3					
		2.92%	2.08%	2.99%	2.23%	4.04%	5.38%	4.48%	3.44%	3.60%	5.00%	1.48%	4.69%	2.68%	2.13%	4.88%	0.84%	1.90%	1.12%	2.19%	2.82%	4.82%	1.95%	3.54%	0.0%	0.0%	6.43%	2.71%	2.59%	1.12%	3.15%	0.0%	4.64%	4.0%	1.37%	2.94%	1.00%	0.54%	0.86%	0.0%	3.39%	0.0%	1.23%	2.74%	6.31%	2.80%					
28	"11. ""Истинные патриоты России"""	6	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0					
		0.03%	0.0%	0.0%	0.17%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.29%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.26%	0.22%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	131	10	13	14	0	4	1	0	2	5	6	4	1	0	1	0	0	1	0	0	0	0	10	1	1	9	7	10	2	1	0	9	4	3	4	1	0	0	0	3	0	0	2	2	0					
		0.78%	0.90%	1.17%	1.20%	0.0%	1.19%	0.64%	0.0%	0.40%	0.92%	2.22%	0.67%	0.26%	0.0%	0.24%	0.0%	0.0%	0.56%	0.0%	0.0%	0.0%	0.0%	1.47%	2.04%	1.31%	3.86%	1.05%	0.78%	0.45%	0.52%	0.0%	0.97%	1.06%	0.68%	3.92%	0.20%	0.0%	0.0%	0.0%	0.72%	0.0%	0.0%	0.78%	2.10%	0.0%					
30	"13. ""Демократическая партия России"""	24	0	0	2	1	1	0	0	1	2	1	1	0	1	0	0	0	1	3	0	0	2	1	0	0	0	0	5	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.14%	0.0%	0.0%	0.17%	0.22%	0.29%	0.0%	0.0%	0.20%	0.37%	0.37%	0.16%	0.0%	0.35%	0.0%	0.0%	0.0%	0.56%	1.64%	0.0%	0.0%	0.32%	0.14%	0.0%	0.0%	0.0%	0.0%	0.39%	0.0%	0.0%	0.0%	0.21%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	32	1	1	0	2	1	1	0	1	0	1	0	0	0	0	0	0	0	3	1	0	9	0	0	0	1	0	5	0	0	0	1	0	1	1	0	0	0	0	1	0	0	0	0	1					
		0.19%	0.09%	0.09%	0.0%	0.44%	0.29%	0.64%	0.0%	0.20%	0.0%	0.37%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.64%	0.35%	0.0%	1.46%	0.0%	0.0%	0.0%	0.42%	0.0%	0.39%	0.0%	0.0%	0.0%	0.10%	0.0%	0.22%	0.98%	0.0%	0.0%	0.0%	0.0%	0.24%	0.0%	0.0%	0.0%	0.0%	0.93%					
32	"15. ""Партия СЛОН"""	16	1	1	1	1	0	0	1	0	2	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0					
		0.09%	0.09%	0.09%	0.08%	0.22%	0.0%	0.0%	1.72%	0.0%	0.37%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.27%	0.0%	0.54%	0.0%	0.0%	0.0%	0.14%	0.0%	0.0%	0.85%	0.0%	0.23%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.05%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	633	115	63	95	8	12	4	3	7	21	13	19	4	4	7	0	8	3	13	10	4	14	20	2	1	12	11	34	2	1	4	50	11	10	2	17	3	0	0	5	3	3	11	1	3					
		3.80%	10.40%	5.71%	8.16%	1.79%	3.59%	2.56%	5.17%	1.40%	3.89%	4.81%	3.18%	1.07%	1.42%	1.71%	0.0%	2.17%	1.68%	7.14%	3.53%	2.75%	2.28%	2.95%	4.08%	1.31%	5.15%	1.65%	2.67%	0.45%	0.52%	4.93%	5.40%	2.93%	2.29%	1.96%	3.42%	1.64%	0.0%	0.0%	1.21%	3.12%	3.70%	4.31%	1.05%	2.80%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	58	1	2	2	2	0	2	0	4	2	1	0	1	0	0	0	2	1	1	1	0	0	4	2	0	3	3	9	1	1	0	4	1	3	3	0	0	0	0	0	0	0	1	0	1					
		0.34%	0.09%	0.18%	0.17%	0.44%	0.0%	1.28%	0.0%	0.80%	0.37%	0.37%	0.0%	0.26%	0.0%	0.0%	0.0%	0.54%	0.56%	0.54%	0.35%	0.0%	0.0%	0.59%	4.08%	0.0%	1.28%	0.45%	0.70%	0.22%	0.52%	0.0%	0.43%	0.26%	0.68%	2.94%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.39%	0.0%	0.93%					
35	"18. ""ЛДПР"""	1040	102	82	111	23	23	10	1	34	40	31	17	21	23	8	4	10	8	18	9	4	9	51	2	5	12	43	87	15	12	6	66	28	19	10	26	9	7	0	23	1	3	14	8	5					
		6.24%	9.23%	7.44%	9.54%	5.16%	6.88%	6.41%	1.72%	6.81%	7.42%	11.48%	2.85%	5.64%	8.18%	1.95%	3.38%	2.72%	4.49%	9.89%	3.18%	2.75%	1.46%	7.53%	4.08%	6.57%	5.15%	6.48%	6.83%	3.38%	6.31%	7.40%	7.13%	7.46%	4.36%	9.80%	5.24%	4.94%	6.03%	0.0%	5.58%	1.04%	3.70%	5.49%	8.42%	4.67%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	243	28	13	19	2	6	0	0	6	4	0	4	6	2	2	4	1	4	3	1	1	6	23	3	0	6	2	24	7	5	0	26	4	6	3	7	0	0	0	6	1	0	6	0	2					
		1.46%	2.53%	1.17%	1.63%	0.44%	1.79%	0.0%	0.0%	1.20%	0.74%	0.0%	0.67%	1.61%	0.71%	0.48%	3.38%	0.27%	2.24%	1.64%	0.35%	0.68%	0.97%	3.39%	6.12%	0.0%	2.57%	0.30%	1.88%	1.58%	2.63%	0.0%	2.81%	1.06%	1.37%	2.94%	1.41%	0.0%	0.0%	0.0%	1.45%	1.04%	0.0%	2.35%	0.0%	1.86%					
37	"20. ""Политическая партия ""Единая Россия"""	11035	628	674	621	337	217	96	35	351	360	143	460	261	211	318	102	271	118	100	209	103	451	395	34	54	136	492	696	364	148	67	573	276	285	48	390	142	100	65	291	74	62	149	58	70					
		66.30%	56.83%	61.16%	53.39%	75.73%	64.97%	61.53%	60.34%	70.34%	66.79%	52.96%	77.18%	70.16%	75.08%	77.75%	86.44%	73.84%	66.29%	54.94%	73.85%	71.03%	73.45%	58.34%	69.38%	71.05%	58.36%	74.20%	54.71%	82.16%	77.89%	82.71%	61.94%	73.6%	65.51%	47.05%	78.62%	78.02%	86.20%	100.0%	70.63%	77.08%	76.54%	58.43%	61.05%	65.42%					
38	"21. ""Российская Конституционно-демократическая партия"""	50	3	2	4	0	0	0	0	0	0	1	0	2	0	0	4	0	1	1	0	1	1	2	0	0	2	2	8	3	0	0	1	0	6	1	2	1	0	0	0	0	0	2	0	0					
		0.30%	0.27%	0.18%	0.34%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.37%	0.0%	0.53%	0.0%	0.0%	3.38%	0.0%	0.56%	0.54%	0.0%	0.68%	0.16%	0.29%	0.0%	0.0%	0.85%	0.30%	0.62%	0.67%	0.0%	0.0%	0.10%	0.0%	1.37%	0.98%	0.40%	0.54%	0.0%	0.0%	0.0%	0.0%	0.0%	0.78%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	11	0	2	2	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.06%	0.0%	0.18%	0.17%	0.0%	0.29%	0.0%	0.0%	0.0%	0.18%	0.37%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.16%	0.0%	0.0%	0.0%	0.0%	0.15%	0.07%	0.0%	0.0%	0.0%	0.10%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1568	82	115	122	28	16	15	4	39	39	36	38	27	14	36	0	44	25	16	17	15	89	78	3	10	22	50	195	21	11	2	88	22	56	22	29	21	2	0	44	10	5	44	8	8					
		9.42%	7.42%	10.43%	10.49%	6.29%	4.79%	9.61%	6.89%	7.81%	7.23%	13.33%	6.37%	7.25%	4.98%	8.80%	0.0%	11.98%	14.04%	8.79%	6.00%	10.34%	14.49%	11.52%	6.12%	13.15%	9.44%	7.54%	15.33%	4.74%	5.78%	2.46%	9.51%	5.86%	12.87%	21.56%	5.84%	11.53%	1.72%	0.0%	10.67%	10.41%	6.17%	17.25%	8.42%	7.47%					
																																																			
41	Против всех	261	33	27	31	5	3	3	0	8	7	3	8	6	5	3	0	3	0	1	5	0	1	17	0	1	1	6	17	6	2	0	12	3	10	0	11	1	0	0	8	5	4	3	2	0					
		1.56%	2.98%	2.45%	2.66%	1.12%	0.89%	1.92%	0.0%	1.60%	1.29%	1.11%	1.34%	1.61%	1.77%	0.73%	0.0%	0.81%	0.0%	0.54%	1.76%	0.0%	0.16%	2.51%	0.0%	1.31%	0.42%	0.90%	1.33%	1.35%	1.05%	0.0%	1.29%	0.8%	2.29%	0.0%	2.21%	0.54%	0.0%	0.0%	1.94%	5.20%	4.93%	1.17%	2.10%	0.0%					
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
