Выборы Президента Российской Федерации																																											
																																											
Наименование Избирательной комиссии:    Юргинская																																											
																																											
Итоги голосования 																																											
																																											
		Сумма	УИК №1578	УИК №1579	УИК №1580	УИК №1581	УИК №1582	УИК №1583	УИК №1584	УИК №1585	УИК №1586	УИК №1587	УИК №1588	УИК №1589	УИК №1590	УИК №1591	УИК №1592	УИК №1593	УИК №1594	УИК №1595	УИК №1596	УИК №1597	УИК №1598	УИК №1599	УИК №1600	УИК №1601	УИК №1602	УИК №1603	УИК №1604	УИК №1605	УИК №1606	УИК №1607	УИК №1608	УИК №1609	УИК №1610	УИК №1611	УИК №1612	УИК №1613					
		2.16%	2.94%	2.60%	0.00%	2.92%	1.98%	2.74%	2.31%	1.56%	0.78%	1.14%	0.00%	1.69%	2.11%	2.94%	1.86%	2.56%	1.47%	1.52%	0.68%	2.76%	4.17%	2.23%	1.74%	1.25%	2.00%	2.37%	2.04%	2.98%	3.10%	4.59%	2.99%	1.50%	0.67%	1.27%	0.58%	0.39%					
23	. Харитонов Николай Михайлович	2077	5	10	14	213	91	24	158	106	52	80	20	26	18	9	56	17	88	55	23	33	32	43	22	19	152	27	97	34	34	109	193	50	20	92	31	24					
		15.83%	7.35%	12.99%	22.22%	20.70%	10.59%	5.48%	26.12%	11.83%	13.58%	18.31%	17.70%	14.61%	18.95%	13.24%	17.34%	21.79%	25.88%	27.92%	7.88%	12.99%	9.52%	19.20%	9.57%	11.88%	23.38%	10.67%	21.95%	11.26%	6.19%	16.67%	19.92%	25.00%	6.69%	14.63%	17.92%	9.34%					
																																											
24	Против всех	373	6	2	1	35	14	6	21	30	14	10	5	0	2	0	9	3	9	9	5	6	7	5	9	3	16	5	19	6	11	21	47	8	6	17	3	3					
		2.84%	8.82%	2.60%	1.59%	3.40%	1.63%	1.37%	3.47%	3.35%	3.66%	2.29%	4.42%	0.00%	2.11%	0.00%	2.79%	3.85%	2.65%	4.57%	1.71%	2.36%	2.08%	2.23%	3.91%	1.88%	2.46%	1.98%	4.30%	1.99%	2.00%	3.21%	4.85%	4.00%	2.01%	2.70%	1.73%	1.17%					
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
