Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																			
Дата голосования: 04.12.2011																																			
																																			
Наименование Избирательной комиссии:    Территориальная избирательная комиссия №13																																			
																																			
Сводная таблица результатов выборов																																			
																																			
		Сумма	УИК №979	УИК №980	УИК №981	УИК №982	УИК №983	УИК №984	УИК №985	УИК №986	УИК №987	УИК №988	УИК №989	УИК №990	УИК №991	УИК №992	УИК №993	УИК №994	УИК №995	УИК №996	УИК №997	УИК №998	УИК №999	УИК №1000	УИК №1001	УИК №1002	УИК №1003	УИК №1004	УИК №1005	УИК №1006					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																			
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	7228	193	345	417	435	549	366	246	487	435	377	328	386	133	38	359	284	170	82	496	213	347	54	115	65	32	167	11	98					
		28.67%	32.49%	34.19%	30.71%	33.46%	35.74%	28.53%	29.71%	39.47%	33.08%	34.24%	32.83%	36.66%	23.33%	15.57%	24.74%	27.10%	23.38%	27.80%	28.84%	22.56%	29.84%	26.87%	11.71%	12.15%	20.38%	25.89%	5.12%	14.00%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	2971	55	132	169	168	169	130	133	132	203	121	139	116	54	19	202	146	64	38	170	87	142	37	139	35	27	72	5	67					
		11.79%	9.26%	13.08%	12.44%	12.92%	11.00%	10.13%	16.06%	10.70%	15.44%	10.99%	13.91%	11.02%	9.47%	7.79%	13.92%	13.93%	8.80%	12.88%	9.88%	9.22%	12.21%	18.41%	14.15%	6.54%	17.20%	11.16%	2.33%	9.57%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	283	4	13	12	20	15	15	10	8	16	9	8	8	5	1	20	12	6	3	27	10	13	4	14	10	1	12	0	7					
		1.12%	0.67%	1.29%	0.88%	1.54%	0.98%	1.17%	1.21%	0.65%	1.22%	0.82%	0.80%	0.76%	0.88%	0.41%	1.38%	1.15%	0.83%	1.02%	1.57%	1.06%	1.12%	1.99%	1.43%	1.87%	0.64%	1.86%	0.00%	1.00%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	3915	99	157	243	216	209	173	135	214	187	158	155	190	67	34	244	172	108	37	322	163	232	40	165	21	23	105	3	43					
		15.53%	16.67%	15.56%	17.89%	16.62%	13.61%	13.48%	16.30%	17.34%	14.22%	14.35%	15.52%	18.04%	11.75%	13.93%	16.82%	16.41%	14.86%	12.54%	18.72%	17.27%	19.95%	19.90%	16.80%	3.93%	14.65%	16.28%	1.40%	6.14%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	2200	93	110	131	120	160	80	107	102	93	101	95	93	51	30	152	106	71	48	123	90	106	8	21	23	13	42	2	29					
		8.73%	15.66%	10.90%	9.65%	9.23%	10.42%	6.24%	12.92%	8.27%	7.07%	9.17%	9.51%	8.83%	8.95%	12.30%	10.48%	10.11%	9.77%	16.27%	7.15%	9.53%	9.11%	3.98%	2.14%	4.30%	8.28%	6.51%	0.93%	4.14%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	7898	130	223	362	305	398	502	181	267	361	312	241	232	253	118	384	307	283	81	539	338	294	53	507	326	58	220	190	433					
		31.33%	21.89%	22.10%	26.66%	23.46%	25.91%	39.13%	21.86%	21.64%	27.45%	28.34%	24.12%	22.03%	44.39%	48.36%	26.46%	29.29%	38.93%	27.46%	31.34%	35.81%	25.28%	26.37%	51.63%	60.93%	36.94%	34.11%	88.37%	61.86%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	220	11	7	11	10	17	9	7	10	6	5	9	8	2	1	13	6	14	2	16	12	8	1	3	13	1	11	2	5					
		0.87%	1.85%	0.69%	0.81%	0.77%	1.11%	0.70%	0.85%	0.81%	0.46%	0.45%	0.90%	0.76%	0.35%	0.41%	0.90%	0.57%	1.93%	0.68%	0.93%	1.27%	0.69%	0.50%	0.31%	2.43%	0.64%	1.71%	0.93%	0.71%					
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
