Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																										
Дата голосования: 04.12.2011																										
																										
"Наименование Избирательной комиссии:    Тамбов, Ленинская"																										
																										
Сводная таблица результатов выборов																										
																										
		Сумма	УИК №689	УИК №690	УИК №691	УИК №692	УИК №693	УИК №694	УИК №695	УИК №696	УИК №697	УИК №698	УИК №699	УИК №700	УИК №701	УИК №702	УИК №703	УИК №704	УИК №705	УИК №706	УИК №707					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	116	0	4	0	17	8	8	4	9	6	6	7	7	1	5	10	12	7	4	1					
		0.49%	0.00%	0.21%	0.00%	0.86%	0.57%	0.45%	0.26%	0.97%	0.56%	0.33%	0.86%	0.70%	0.06%	0.33%	0.78%	0.79%	0.49%	0.34%	0.45%					
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
