Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																													
Дата голосования: 02.12.2007																													
																													
"Наименование Избирательной комиссии:    Тамбов, Ленинская"																													
																													
Сводная таблица результатов выборов																													
																													
		Сумма	УИК №753	УИК №754	УИК №755	УИК №756	УИК №757	УИК №758	УИК №759	УИК №760	УИК №761	УИК №762	УИК №763	УИК №764	УИК №765	УИК №766	УИК №767	УИК №768	УИК №769	УИК №770	УИК №771	УИК №772	УИК №773	УИК №774					
		7.50%	5.71%	6.84%	9.11%	7.35%	8.84%	10.25%	9.95%	10.47%	9.41%	6.35%	6.93%	11.70%	5.26%	6.96%	6.67%	6.98%	5.37%	7.35%	5.81%	3.08%	8.28%	7.88%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1591	15	73	70	115	68	80	8	85	88	63	76	5	142	130	44	18	124	83	110	4	89	101					
		7.53%	6.12%	7.56%	6.13%	8.29%	5.62%	8.37%	3.62%	6.84%	7.26%	7.99%	8.49%	5.32%	8.11%	7.93%	7.33%	5.23%	8.02%	7.44%	7.80%	6.15%	6.95%	9.95%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	221	5	11	6	25	8	12	3	5	7	12	5	3	16	20	6	6	13	13	14	1	23	7					
		1.05%	2.04%	1.14%	0.53%	1.80%	0.66%	1.26%	1.36%	0.40%	0.58%	1.52%	0.56%	3.19%	0.91%	1.22%	1.00%	1.74%	0.84%	1.17%	0.99%	1.54%	1.80%	0.69%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	9622	138	490	564	567	622	419	91	609	577	379	393	41	705	738	244	178	679	490	655	30	561	452					
		45.55%	56.33%	50.78%	49.39%	40.85%	51.40%	43.83%	41.18%	49.03%	47.61%	48.10%	43.91%	43.62%	40.29%	45.03%	40.67%	51.74%	43.89%	43.95%	46.42%	46.15%	43.83%	44.53%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	857	4	34	38	55	43	23	2	24	49	35	20	1	85	84	35	7	96	53	79	0	64	26					
		4.06%	1.63%	3.52%	3.33%	3.96%	3.55%	2.41%	0.90%	1.93%	4.04%	4.44%	2.23%	1.06%	4.86%	5.13%	5.83%	2.03%	6.21%	4.75%	5.60%	0.00%	5.00%	2.56%					
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
