Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																												
Дата голосования: 07.12.2003 0:00:00																												
																												
Наименование Избирательной комиссии:    Нанайская																												
																												
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																												
																												
		Сумма	УИК №649	УИК №650	УИК №651	УИК №652	УИК №653	УИК №654	УИК №655	УИК №656	УИК №657	УИК №658	УИК №659	УИК №660	УИК №661	УИК №662	УИК №663	УИК №664	УИК №665	УИК №666	УИК №667	УИК №668	УИК №669					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	116	8	3	7	4	4	11	7	0	1	4	8	11	6	2	11	0	8	7	7	7	0					
		1.37%	0.93%	0.69%	1.09%	2.07%	1.10%	2.91%	2.14%	0.0%	0.76%	2.39%	2.17%	1.53%	1.23%	0.40%	2.06%	0.0%	1.26%	1.09%	1.09%	3.33%	0.0%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	316	30	17	34	3	30	22	11	2	3	3	9	24	14	14	14	0	24	21	21	13	7					
		3.74%	3.52%	3.92%	5.30%	1.55%	8.31%	5.82%	3.36%	1.58%	2.29%	1.79%	2.45%	3.35%	2.88%	2.82%	2.63%	0.0%	3.79%	3.29%	3.29%	6.19%	14.58%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	199	21	14	14	0	6	16	5	2	1	6	9	15	21	9	8	0	9	17	20	2	4					
		2.36%	2.46%	3.23%	2.18%	0.0%	1.66%	4.23%	1.52%	1.58%	0.76%	3.59%	2.45%	2.09%	4.32%	1.81%	1.50%	0.0%	1.42%	2.66%	3.13%	0.95%	8.33%					
22	"5. ""За Русь Святую"""	35	5	4	3	0	1	2	1	0	0	0	1	4	1	2	2	0	0	3	3	3	0					
		0.41%	0.58%	0.92%	0.46%	0.0%	0.27%	0.52%	0.30%	0.0%	0.0%	0.0%	0.27%	0.55%	0.20%	0.40%	0.37%	0.0%	0.0%	0.47%	0.47%	1.42%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	25	6	2	2	0	2	1	0	1	1	2	0	3	0	2	1	0	0	1	1	0	0					
		0.29%	0.70%	0.46%	0.31%	0.0%	0.55%	0.26%	0.0%	0.79%	0.76%	1.19%	0.0%	0.41%	0.0%	0.40%	0.18%	0.0%	0.0%	0.15%	0.15%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	60	8	8	5	0	1	5	3	0	1	4	2	2	6	6	2	0	1	4	1	0	1					
		0.71%	0.93%	1.84%	0.78%	0.0%	0.27%	1.32%	0.91%	0.0%	0.76%	2.39%	0.54%	0.27%	1.23%	1.21%	0.37%	0.0%	0.15%	0.62%	0.15%	0.0%	2.08%					
25	"8. ""Народно-республиканская партия России"""	10	1	1	0	0	0	0	0	0	1	0	3	1	0	0	1	0	0	2	0	0	0					
		0.11%	0.11%	0.23%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.76%	0.0%	0.81%	0.13%	0.0%	0.0%	0.18%	0.0%	0.0%	0.31%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	25	3	2	1	2	2	0	2	0	0	0	2	3	1	0	0	0	2	0	2	3	0					
		0.29%	0.35%	0.46%	0.15%	1.03%	0.55%	0.0%	0.61%	0.0%	0.0%	0.0%	0.54%	0.41%	0.20%	0.0%	0.0%	0.0%	0.31%	0.0%	0.31%	1.42%	0.0%					
27	"10. ""Аграрная партия России"""	149	11	7	4	6	8	5	9	2	2	3	10	18	2	4	12	1	15	14	12	4	0					
		1.76%	1.29%	1.61%	0.62%	3.10%	2.21%	1.32%	2.75%	1.58%	1.52%	1.79%	2.72%	2.51%	0.41%	0.80%	2.25%	1.66%	2.36%	2.19%	1.88%	1.90%	0.0%					
28	"11. ""Истинные патриоты России"""	5	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	3	0	0					
		0.05%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.59%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.15%	0.0%	0.47%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	93	8	5	10	3	4	8	5	0	0	0	2	7	6	6	15	0	2	3	7	2	0					
		1.10%	0.93%	1.15%	1.56%	1.55%	1.10%	2.11%	1.52%	0.0%	0.0%	0.0%	0.54%	0.97%	1.23%	1.21%	2.81%	0.0%	0.31%	0.47%	1.09%	0.95%	0.0%					
30	"13. ""Демократическая партия России"""	38	5	1	3	0	7	1	3	0	1	0	0	3	2	0	1	0	0	7	3	1	0					
		0.45%	0.58%	0.23%	0.46%	0.0%	1.93%	0.26%	0.91%	0.0%	0.76%	0.0%	0.0%	0.41%	0.41%	0.0%	0.18%	0.0%	0.0%	1.09%	0.47%	0.47%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	28	2	0	2	0	0	4	3	1	1	0	4	0	0	4	0	0	1	2	3	0	1					
		0.33%	0.23%	0.0%	0.31%	0.0%	0.0%	1.05%	0.91%	0.79%	0.76%	0.0%	1.08%	0.0%	0.0%	0.80%	0.0%	0.0%	0.15%	0.31%	0.47%	0.0%	2.08%					
32	"15. ""Партия СЛОН"""	10	1	0	2	1	2	1	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0					
		0.11%	0.11%	0.0%	0.31%	0.51%	0.55%	0.26%	0.0%	0.0%	0.0%	0.59%	0.0%	0.0%	0.41%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	261	21	11	19	2	7	7	6	0	1	7	17	27	26	15	16	6	19	15	31	3	5					
		3.09%	2.46%	2.54%	2.96%	1.03%	1.93%	1.85%	1.83%	0.0%	0.76%	4.19%	4.63%	3.77%	5.34%	3.03%	3.00%	10.0%	3.00%	2.35%	4.85%	1.42%	10.41%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	21	2	1	3	1	5	1	2	0	0	1	0	2	1	0	0	0	0	1	1	0	0					
		0.24%	0.23%	0.23%	0.46%	0.51%	1.38%	0.26%	0.61%	0.0%	0.0%	0.59%	0.0%	0.27%	0.20%	0.0%	0.0%	0.0%	0.0%	0.15%	0.15%	0.0%	0.0%					
35	"18. ""ЛДПР"""	1137	164	60	78	20	40	47	30	21	10	19	70	85	70	66	58	17	89	80	96	11	6					
		13.48%	19.24%	13.85%	12.16%	10.36%	11.08%	12.43%	9.17%	16.66%	7.63%	11.37%	19.07%	11.87%	14.40%	13.33%	10.90%	28.33%	14.06%	12.55%	15.04%	5.23%	12.5%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	185	19	6	17	8	5	15	12	8	1	3	14	17	14	7	3	0	16	12	3	4	1					
		2.19%	2.23%	1.38%	2.65%	4.14%	1.38%	3.96%	3.66%	6.34%	0.76%	1.79%	3.81%	2.37%	2.88%	1.41%	0.56%	0.0%	2.52%	1.88%	0.47%	1.90%	2.08%					
37	"20. ""Политическая партия ""Единая Россия"""	4089	352	230	269	115	166	175	175	68	90	80	169	360	220	235	277	21	313	329	313	121	11					
		48.49%	41.31%	53.11%	41.96%	59.58%	45.98%	46.29%	53.51%	53.96%	68.70%	47.90%	46.04%	50.27%	45.26%	47.47%	52.06%	35.0%	49.44%	51.64%	49.05%	57.61%	22.91%					
38	"21. ""Российская Конституционно-демократическая партия"""	17	1	1	6	0	0	2	0	0	0	0	0	1	1	1	2	0	2	0	0	0	0					
		0.20%	0.11%	0.23%	0.93%	0.0%	0.0%	0.52%	0.0%	0.0%	0.0%	0.0%	0.0%	0.13%	0.20%	0.20%	0.37%	0.0%	0.31%	0.0%	0.0%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	33	1	2	3	0	1	2	1	0	0	0	0	3	3	0	2	0	7	0	0	8	0					
		0.39%	0.11%	0.46%	0.46%	0.0%	0.27%	0.52%	0.30%	0.0%	0.0%	0.0%	0.0%	0.41%	0.61%	0.0%	0.37%	0.0%	1.10%	0.0%	0.0%	3.80%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	990	97	35	109	13	54	29	33	12	6	6	30	80	59	90	63	10	95	81	74	5	9					
		11.74%	11.38%	8.08%	17.00%	6.73%	14.95%	7.67%	10.09%	9.52%	4.58%	3.59%	8.17%	11.17%	12.13%	18.18%	11.84%	16.66%	15.00%	12.71%	11.59%	2.38%	18.75%					
																												
41	Против всех	343	43	7	28	5	8	13	10	8	9	14	10	34	21	30	28	3	12	25	18	15	2					
		4.06%	5.04%	1.61%	4.36%	2.59%	2.21%	3.43%	3.05%	6.34%	6.87%	8.38%	2.72%	4.74%	4.32%	6.06%	5.26%	5.0%	1.89%	3.92%	2.82%	7.14%	4.16%					
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
