7	Число избирательных бюллетеней в переносных ящиках для голосования	3733	22	17	22	19	16	26	29	24	57	46	64	52	41	64	69	86	40	42	46	40	66	69	83	68	40	0	0	24	44	14	46	43	30	51	27	20	38	0	50	42	218	59	70	51	53	68	72	42	57	42	59	37	43	49	29	30	57	35	62	63	50	78	35	69	0	55	49	448	73	23	40	40									
8	Число бюллетеней в стационарных ящиках для голосования	88345	1745	1486	873	1591	1636	1278	1449	1273	1750	1502	1553	1483	1524	1491	1450	302	1574	1477	1661	1525	1598	1493	1642	1619	197	279	259	1030	1203	1102	1565	1358	1412	1672	1402	855	960	284	1466	1012	533	1395	1452	1381	1562	1498	1413	1431	1518	1333	1306	1103	1543	1301	1377	681	1152	997	1004	807	935	1126	941	1092	232	1166	1118	1049	816	1203	1371	1478									
9	Число недействительных избирательных бюллетеней	1055	18	11	15	8	21	11	21	15	18	23	27	18	20	14	11	4	6	14	20	27	6	12	19	19	4	1	9	12	22	10	22	12	15	19	14	21	9	8	8	15	4	11	21	21	12	9	20	12	20	17	15	14	18	24	15	14	11	9	16	9	10	18	8	14	0	10	16	47	14	12	17	18									
10	Число действительных избирательных бюллетеней	91023	1749	1492	880	1602	1631	1293	1457	1282	1789	1525	1590	1517	1545	1541	1508	384	1608	1505	1687	1538	1658	1550	1706	1668	233	278	250	1042	1225	1106	1589	1389	1427	1704	1415	854	989	276	1508	1039	747	1443	1501	1411	1603	1557	1465	1461	1555	1358	1350	1126	1568	1326	1391	697	1198	1023	1050	861	975	1186	968	1147	232	1211	1151	1450	875	1214	1394	1500									
11	Число полученных открепительных  удостоверений	3023	68	70	48	65	50	60	60	40	53	50	55	48	55	55	43	0	50	60	50	50	55	45	53	78	20	0	0	40	55	42	50	48	55	60	45	30	30	5	45	40	0	50	40	50	45	45	40	65	50	60	60	40	55	55	55	20	40	35	30	35	26	30	30	30	0	30	33	35	20	30	25	38									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	2879	68	70	48	58	47	59	53	38	48	50	55	48	54	55	42	0	49	59	49	50	55	45	53	77	10	0	0	33	50	42	46	48	49	59	45	25	30	0	41	39	0	50	36	50	44	44	40	64	49	55	59	35	54	49	54	16	32	33	30	29	23	30	30	23	0	30	32	35	20	25	25	36									
13	Число избирателей, проголосовавших по открепительным удостоверениям	2692	21	23	17	36	44	25	10	41	24	13	26	41	27	22	17	60	22	20	24	37	96	81	28	32	29	113	91	50	57	37	46	29	30	30	21	17	15	9	104	33	351	18	32	10	23	24	14	22	23	12	26	20	37	23	18	36	20	21	33	15	26	19	14	41	87	23	20	109	31	22	12	12									
14	Число неиспользованных открепительных удостоверений	144	0	0	0	7	3	1	7	2	5	0	0	0	1	0	1	0	1	1	1	0	0	0	0	1	10	0	0	7	5	0	4	0	6	1	0	5	0	5	4	1	0	0	4	0	1	1	0	1	1	5	1	5	1	6	1	4	8	2	0	6	3	0	0	7	0	0	1	0	0	5	0	2									
15	Число открепительных удостоверений, выданных избирателям ТИК	27	0	0	0	1	1	0	0	1	1	0	1	0	1	1	1	0	0	1	0	1	0	0	1	0	0	0	0	1	0	2	1	1	0	0	0	0	0	0	0	1	0	1	1	0	1	0	1	2	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																																			
19	Жириновский Владимир Вольфович	7184	138	109	59	124	108	103	106	84	129	140	124	121	147	124	133	12	107	120	105	116	124	126	129	121	17	13	2	74	92	89	118	106	92	164	95	67	75	11	120	61	46	103	100	102	103	112	134	126	125	120	96	97	107	111	168	67	86	64	95	74	90	86	73	110	9	115	73	234	94	121	112	126									
		7.80%	7.81%	7.25%	6.59%	7.70%	6.54%	7.90%	7.17%	6.48%	7.14%	9.04%	7.67%	7.88%	9.39%	7.97%	8.76%	3.09%	6.63%	7.90%	6.15%	7.41%	7.45%	8.07%	7.48%	7.17%	7.17%	4.66%	0.77%	7.02%	7.38%	7.97%	7.32%	7.57%	6.38%	9.52%	6.65%	7.66%	7.52%	3.87%	7.92%	5.79%	6.13%	7.08%	6.57%	7.12%	6.38%	7.15%	9.02%	8.55%	7.94%	8.73%	7.03%	8.51%	6.75%	8.22%	11.95%	9.42%	7.11%	6.20%	8.91%	8.51%	9.14%	7.14%	7.48%	9.47%	3.88%	9.42%	6.26%	15.63%	10.57%	9.87%	7.94%	8.30%									
20	Зюганов Геннадий Андреевич	22610	450	428	167	412	365	323	300	308	435	337	463	390	423	409	389	66	458	395	444	453	418	359	402	413	50	23	44	244	331	272	412	403	378	415	349	257	289	51	405	300	116	352	393	380	398	379	317	335	434	319	354	305	449	313	294	163	282	285	244	220	242	270	234	265	25	239	273	262	172	321	354	391									
		24.56%	25.47%	28.48%	18.66%	25.59%	22.09%	24.77%	20.30%	23.75%	24.07%	21.77%	28.63%	25.41%	27.03%	26.30%	25.61%	17.01%	28.38%	26.00%	26.01%	28.95%	25.12%	22.98%	23.30%	24.48%	21.10%	8.24%	16.99%	23.15%	26.54%	24.37%	25.57%	28.77%	26.21%	24.09%	24.42%	29.37%	28.96%	17.96%	26.72%	28.46%	15.45%	24.21%	25.82%	26.54%	24.64%	24.20%	21.35%	22.74%	27.56%	23.20%	25.93%	26.75%	28.31%	23.19%	20.91%	22.93%	23.33%	27.62%	22.89%	25.29%	24.57%	22.43%	23.98%	22.83%	10.78%	19.57%	23.39%	17.50%	19.35%	26.18%	25.09%	25.76%									
21	Миронов Сергей Михайлович	4139	78	73	33	73	82	54	59	57	92	72	69	77	83	76	79	16	88	78	74	62	70	70	74	92	10	9	2	45	50	54	49	55	72	77	72	34	47	15	69	45	16	67	73	75	72	75	71	59	76	56	61	39	63	60	52	25	30	54	60	42	59	47	55	55	10	43	48	58	40	71	53	88									
		4.50%	4.41%	4.86%	3.69%	4.53%	4.96%	4.14%	3.99%	4.39%	5.09%	4.65%	4.27%	5.02%	5.30%	4.89%	5.20%	4.12%	5.45%	5.13%	4.34%	3.96%	4.21%	4.48%	4.29%	5.45%	4.22%	3.23%	0.77%	4.27%	4.01%	4.84%	3.04%	3.93%	4.99%	4.47%	5.04%	3.89%	4.71%	5.28%	4.55%	4.27%	2.13%	4.61%	4.80%	5.24%	4.46%	4.79%	4.78%	4.01%	4.83%	4.07%	4.47%	3.42%	3.97%	4.44%	3.70%	3.52%	2.48%	5.23%	5.63%	4.83%	5.99%	3.90%	5.64%	4.74%	4.31%	3.52%	4.11%	3.87%	4.50%	5.79%	3.76%	5.80%									
22	Прохоров Михаил Дмитриевич	7508	164	133	101	132	183	111	189	137	149	117	133	152	129	94	136	17	96	137	163	130	154	124	129	152	7	18	6	112	101	99	135	112	110	171	127	55	72	10	144	106	32	139	87	129	138	117	103	132	104	92	84	68	94	84	125	47	73	74	84	60	75	95	92	86	5	117	122	113	55	84	127	124									
		8.15%	9.28%	8.85%	11.28%	8.20%	11.08%	8.51%	12.79%	10.56%	8.25%	7.56%	8.23%	9.90%	8.24%	6.05%	8.95%	4.38%	5.95%	9.02%	9.55%	8.31%	9.25%	7.94%	7.48%	9.01%	2.95%	6.45%	2.32%	10.63%	8.10%	8.87%	8.38%	7.99%	7.63%	9.92%	8.89%	6.29%	7.21%	3.52%	9.50%	10.06%	4.26%	9.56%	5.72%	9.01%	8.54%	7.47%	6.94%	8.96%	6.60%	6.69%	6.15%	5.96%	5.93%	6.22%	8.89%	6.61%	6.04%	7.17%	7.88%	6.90%	7.61%	7.89%	9.43%	7.41%	2.16%	9.58%	10.45%	7.55%	6.19%	6.85%	9.00%	8.17%									
23	Путин Владимир Владимирович	49582	919	749	520	861	893	702	803	696	984	859	801	777	763	838	771	273	859	775	901	777	892	871	972	890	149	215	196	567	651	592	875	713	775	877	772	441	506	189	770	527	537	782	848	725	892	874	840	809	816	771	755	617	855	758	752	395	727	546	567	465	509	688	514	631	183	697	635	783	514	617	748	771									
		53.85%	52.01%	49.83%	58.10%	53.48%	54.06%	53.83%	54.33%	53.66%	54.45%	55.49%	49.54%	50.62%	48.75%	53.89%	50.76%	70.36%	53.22%	51.02%	52.78%	49.65%	53.61%	55.76%	56.35%	52.76%	62.87%	77.06%	75.68%	53.80%	52.21%	53.05%	54.31%	50.89%	53.74%	50.90%	54.02%	50.40%	50.70%	66.55%	50.79%	50.00%	71.50%	53.78%	55.72%	50.63%	55.23%	55.81%	56.57%	54.92%	51.81%	56.07%	55.31%	54.12%	53.91%	56.15%	53.49%	55.56%	60.13%	52.91%	53.19%	53.45%	51.68%	57.14%	52.66%	54.35%	78.88%	57.08%	54.41%	52.30%	57.82%	50.33%	53.01%	50.79%									
																																																																																			
																																																																																			
																																																																																			
																																																																																			
																																																																																			
																																																																																			
																																																																																			
																																																																																			
																																																																																			
																																																																																			
																																																																																			
																																																																																			
																																																																																			
																																																																																			
																																																																																			
																																																																																			
																																																																																			
																																																																																			
																																																																																			
																																																																																			
																																																																																			
																																																																																			
																																																																																			
																																																																																			
																																																																																			
																																																																																			
																																																																																			
