Выборы Президента Российской Федерации																																	
																																	
Наименование Избирательной комиссии:    Смоленская																																	
																																	
Итоги голосования 																																	
																																	
		Сумма	УИК №1384	УИК №1385	УИК №1386	УИК №1387	УИК №1388	УИК №1389	УИК №1390	УИК №1391	УИК №1392	УИК №1393	УИК №1394	УИК №1395	УИК №1396	УИК №1397	УИК №1398	УИК №1399	УИК №1400	УИК №1401	УИК №1402	УИК №1403	УИК №1404	УИК №1405	УИК №1406	УИК №1407	УИК №1408	УИК №1409					
12	Число выданных открепительных удостоверений	57	1	1	1	0	0	1	0	0	0	3	0	0	0	5	0	0	0	11	8	14	0	7	3	0	0	2					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	70	3	3	10	5	0	1	2	0	0	0	2	2	2	0	3	1	2	5	7	8	0	3	4	6	1	0					
14	Число неиспользованных открепительных удостоверений	228	14	4	19	5	5	9	5	5	5	12	5	5	5	10	5	5	5	19	17	16	5	8	17	15	5	3					
15	"Число открепительных удостоверений, выданных в ТИК"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																	
18	. Глазьев Сергей Юрьевич	479	24	13	37	4	16	24	10	0	6	30	2	3	4	39	0	6	1	51	54	64	7	27	28	26	2	1					
		3.40%	4.20%	5.73%	4.24%	1.40%	4.71%	3.03%	6.37%	0.00%	3.73%	4.08%	1.41%	2.91%	2.35%	4.09%	0.00%	2.02%	0.98%	3.00%	3.82%	3.48%	3.32%	3.21%	2.66%	4.34%	0.93%	0.66%					
19	. Малышкин Олег Александрович	457	18	12	24	12	10	30	16	3	12	15	12	11	6	15	2	11	2	66	32	43	2	29	44	14	6	10					
		3.25%	3.15%	5.29%	2.75%	4.21%	2.94%	3.78%	10.19%	3.30%	7.45%	2.04%	8.45%	10.68%	3.53%	1.57%	3.85%	3.70%	1.96%	3.88%	2.26%	2.34%	0.95%	3.44%	4.19%	2.34%	2.80%	6.62%					
20	. Миронов Сергей Михайлович	116	1	1	2	0	4	4	3	1	3	7	0	0	0	13	3	3	0	9	13	14	3	8	10	7	5	2					
		0.82%	0.18%	0.44%	0.23%	0.00%	1.18%	0.50%	1.91%	1.10%	1.86%	0.95%	0.00%	0.00%	0.00%	1.36%	5.77%	1.01%	0.00%	0.53%	0.92%	0.76%	1.42%	0.95%	0.95%	1.17%	2.34%	1.32%					
21	. Путин Владимир Владимирович	9132	416	107	521	181	227	496	97	73	110	445	81	50	112	591	28	186	84	1164	944	1287	156	512	663	329	165	107					
		64.88%	72.85%	47.14%	59.68%	63.51%	66.76%	62.55%	61.78%	80.22%	68.32%	60.46%	57.04%	48.54%	65.88%	61.95%	53.85%	62.63%	82.35%	68.51%	66.76%	69.95%	73.93%	60.81%	63.08%	54.92%	77.10%	70.86%					
22	. Хакамада Ирина Муцуовна	253	6	5	14	3	4	17	7	4	2	9	3	2	0	13	0	4	1	38	35	40	2	10	19	9	6	0					
		1.80%	1.05%	2.20%	1.60%	1.05%	1.18%	2.14%	4.46%	4.40%	1.24%	1.22%	2.11%	1.94%	0.00%	1.36%	0.00%	1.35%	0.98%	2.24%	2.48%	2.17%	0.95%	1.19%	1.81%	1.50%	2.80%	0.00%					
23	. Харитонов Николай Михайлович	3278	96	80	256	74	61	197	14	8	24	208	39	31	45	261	16	72	6	318	313	354	38	232	271	208	25	31					
		23.29%	16.81%	35.24%	29.32%	25.96%	17.94%	24.84%	8.92%	8.79%	14.91%	28.26%	27.46%	30.10%	26.47%	27.36%	30.77%	24.24%	5.88%	18.72%	22.14%	19.24%	18.01%	27.55%	25.78%	34.72%	11.68%	20.53%					
																																	
24	Против всех	182	5	2	10	6	6	10	5	0	4	13	3	3	3	10	0	0	2	35	21	29	1	7	2	4	1	0					
		1.29%	0.88%	0.88%	1.15%	2.11%	1.76%	1.26%	3.18%	0.00%	2.48%	1.77%	2.11%	2.91%	1.76%	1.05%	0.00%	0.00%	1.96%	2.06%	1.49%	1.58%	0.47%	0.83%	0.19%	0.67%	0.47%	0.00%					
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
