Выборы Президента Российской Федерации																																										
																																										
Наименование Избирательной комиссии:    Людиновская																																										
																																										
Итоги голосования 																																										
																																										
		Сумма	УИК №413	УИК №414	УИК №415	УИК №416	УИК №417	УИК №418	УИК №419	УИК №420	УИК №421	УИК №422	УИК №423	УИК №424	УИК №425	УИК №426	УИК №427	УИК №428	УИК №429	УИК №430	УИК №431	УИК №432	УИК №433	УИК №434	УИК №435	УИК №436	УИК №437	УИК №438	УИК №439	УИК №440	УИК №441	УИК №442	УИК №443	УИК №444	УИК №445	УИК №446	УИК №447					
11	Число полученных открепительных  удостоверений	530	25	20	20	20	25	25	20	20	25	25	15	10	10	10	20	15	20	25	15	15	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10					
12	Число выданных открепительных удостоверений	171	13	8	8	6	23	10	8	8	17	11	5	2	1	0	1	1	7	4	9	0	0	0	0	7	4	0	0	3	10	2	0	1	2	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	148	12	2	6	3	6	8	7	2	8	7	2	5	1	1	4	2	3	4	0	20	2	3	4	2	2	2	5	1	2	6	4	5	5	2	0					
14	Число неиспользованных открепительных удостоверений	359	12	12	12	14	2	15	12	12	8	14	10	8	9	10	19	14	13	21	6	15	10	10	10	3	6	10	10	7	0	8	10	9	8	10	10					
15	"Число открепительных удостоверений, выданных в ТИК"	24	2	0	1	1	0	3	0	3	0	2	0	1	0	0	2	0	2	1	1	3	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																										
18	. Глазьев Сергей Юрьевич	763	62	28	24	35	37	49	43	30	66	51	18	13	15	15	44	36	41	38	29	18	3	10	1	6	2	1	0	6	4	3	5	2	3	0	25					
		3.97%	4.63%	4.49%	3.26%	4.91%	4.04%	3.34%	5.54%	3.68%	4.54%	3.80%	2.74%	3.38%	4.62%	3.78%	4.58%	4.68%	4.86%	3.14%	4.41%	3.41%	1.73%	3.80%	0.92%	3.95%	1.67%	1.43%	0.00%	2.60%	2.50%	1.52%	2.96%	2.30%	6.00%	0.00%	6.91%					
19	. Малышкин Олег Александрович	507	49	20	27	14	22	41	19	18	32	47	18	7	6	18	29	21	24	33	14	13	1	7	1	2	3	3	1	3	7	1	1	0	0	0	5					
		2.64%	3.66%	3.21%	3.67%	1.96%	2.40%	2.79%	2.45%	2.21%	2.20%	3.50%	2.74%	1.82%	1.85%	4.53%	3.02%	2.73%	2.84%	2.73%	2.13%	2.46%	0.58%	2.66%	0.92%	1.32%	2.50%	4.29%	1.67%	1.30%	4.38%	0.51%	0.59%	0.00%	0.00%	0.00%	1.38%					
20	. Миронов Сергей Михайлович	188	10	9	8	3	9	16	7	4	12	16	7	4	2	2	12	12	8	16	7	5	3	2	0	1	5	1	1	1	1	1	0	1	0	0	2					
		0.98%	0.75%	1.44%	1.09%	0.42%	0.98%	1.09%	0.90%	0.49%	0.83%	1.19%	1.07%	1.04%	0.62%	0.50%	1.25%	1.56%	0.95%	1.32%	1.06%	0.95%	1.73%	0.76%	0.00%	0.66%	4.17%	1.43%	1.67%	0.43%	0.62%	0.51%	0.00%	1.15%	0.00%	0.00%	0.55%					
21	. Путин Владимир Владимирович	12211	737	366	463	424	537	897	487	501	869	850	445	269	199	239	591	457	533	773	410	302	114	234	83	129	79	65	53	179	130	157	140	70	37	103	289					
		63.49%	55.08%	58.75%	62.91%	59.47%	58.69%	61.10%	62.76%	61.40%	59.77%	63.34%	67.84%	69.87%	61.23%	60.20%	61.56%	59.35%	63.15%	63.83%	62.31%	57.20%	65.90%	88.97%	76.15%	84.87%	65.83%	92.86%	88.33%	77.49%	81.25%	79.70%	82.84%	80.46%	74.00%	90.35%	79.83%					
22	. Хакамада Ирина Муцуовна	440	34	23	17	18	27	31	18	28	50	28	7	3	7	4	24	16	21	30	20	8	7	1	3	3	1	0	0	6	1	3	1	0	0	0	0					
		2.29%	2.54%	3.69%	2.31%	2.52%	2.95%	2.11%	2.32%	3.43%	3.44%	2.09%	1.07%	0.78%	2.15%	1.01%	2.50%	2.08%	2.49%	2.48%	3.04%	1.52%	4.05%	0.38%	2.75%	1.97%	0.83%	0.00%	0.00%	2.60%	0.62%	1.52%	0.59%	0.00%	0.00%	0.00%	0.00%					
23	. Харитонов Николай Михайлович	4232	378	144	158	183	229	355	162	200	352	297	133	76	85	105	215	188	162	254	143	161	43	8	16	11	23	0	2	29	9	29	20	13	7	10	32					
		22.00%	28.25%	23.11%	21.47%	25.67%	25.03%	24.18%	20.88%	24.51%	24.21%	22.13%	20.27%	19.74%	26.15%	26.45%	22.40%	24.42%	19.19%	20.97%	21.73%	30.49%	24.86%	3.04%	14.68%	7.24%	19.17%	0.00%	3.33%	12.55%	5.62%	14.72%	11.83%	14.94%	14.00%	8.77%	8.84%					
																																										
24	Против всех	692	55	26	25	30	42	65	34	30	57	40	22	9	10	8	37	26	48	52	32	14	1	1	2	0	3	0	2	6	4	3	0	0	1	1	6					
		3.60%	4.11%	4.17%	3.40%	4.21%	4.59%	4.43%	4.38%	3.68%	3.92%	2.98%	3.35%	2.34%	3.08%	2.02%	3.85%	3.38%	5.69%	4.29%	4.86%	2.65%	0.58%	0.38%	1.83%	0.00%	2.50%	0.00%	3.33%	2.60%	2.50%	1.52%	0.00%	0.00%	2.00%	0.88%	1.66%					
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
