Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																															
Дата голосования: 07.12.2003 0:00:00																															
																															
Наименование Избирательной комиссии:    Веселовская																															
																															
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																															
																															
		Сумма	УИК №485	УИК №486	УИК №487	УИК №488	УИК №489	УИК №490	УИК №491	УИК №492	УИК №493	УИК №494	УИК №495	УИК №496	УИК №497	УИК №498	УИК №499	УИК №500	УИК №501	УИК №502	УИК №503	УИК №504	УИК №505	УИК №506	УИК №507	УИК №2519					
14	Число погашенных открепительных удостоверений	420	34	25	30	27	8	9	9	16	15	14	10	17	15	26	20	18	20	9	14	23	10	17	16	18					
15	Число открепительных удостоверений выданных ТИК	4	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																															
18	"1. ""ЕДИНЕНИЕ"""	201	17	18	15	14	2	3	2	15	12	5	5	9	8	17	5	8	5	5	4	5	8	8	4	7					
		1.91%	1.85%	2.15%	1.60%	1.60%	1.04%	3.75%	1.48%	3.56%	3.06%	1.79%	2.38%	1.61%	2.96%	2.46%	1.55%	1.88%	1.48%	2.47%	1.30%	0.87%	3.94%	1.53%	1.23%	1.42%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	136	14	16	11	9	1	0	3	9	5	1	3	15	5	6	2	5	1	6	0	11	1	3	5	4					
		1.29%	1.52%	1.91%	1.17%	1.03%	0.52%	0.0%	2.22%	2.13%	1.27%	0.35%	1.42%	2.68%	1.85%	0.86%	0.62%	1.17%	0.29%	2.97%	0.0%	1.92%	0.49%	0.57%	1.54%	0.81%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	273	23	23	20	31	4	6	5	12	9	5	2	15	7	22	8	9	16	6	6	10	12	8	2	12					
		2.60%	2.50%	2.74%	2.14%	3.55%	2.08%	7.5%	3.70%	2.85%	2.29%	1.79%	0.95%	2.68%	2.59%	3.18%	2.49%	2.12%	4.76%	2.97%	1.96%	1.74%	5.91%	1.53%	0.61%	2.44%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	121	17	4	14	8	0	1	3	6	8	5	4	6	0	13	3	1	2	1	3	8	0	4	5	5					
		1.15%	1.85%	0.47%	1.50%	0.91%	0.0%	1.25%	2.22%	1.42%	2.04%	1.79%	1.90%	1.07%	0.0%	1.88%	0.93%	0.23%	0.59%	0.49%	0.98%	1.39%	0.0%	0.76%	1.54%	1.01%					
22	"5. ""За Русь Святую"""	42	1	3	2	0	1	0	0	3	3	2	2	2	0	4	1	4	1	3	2	2	1	4	0	1					
		0.40%	0.10%	0.35%	0.21%	0.0%	0.52%	0.0%	0.0%	0.71%	0.76%	0.71%	0.95%	0.35%	0.0%	0.57%	0.31%	0.94%	0.29%	1.48%	0.65%	0.34%	0.49%	0.76%	0.0%	0.20%					
23	"6. ""Объединенная Российская партия ""Русь"""	31	2	0	2	0	1	1	0	1	2	3	1	1	0	2	0	1	6	0	1	0	0	5	1	1					
		0.29%	0.21%	0.0%	0.21%	0.0%	0.52%	1.25%	0.0%	0.23%	0.51%	1.07%	0.47%	0.17%	0.0%	0.28%	0.0%	0.23%	1.78%	0.0%	0.32%	0.0%	0.0%	0.96%	0.30%	0.20%					
24	"7. ""Новый курс - Автомобильная Россия"""	53	4	7	3	8	1	1	1	3	4	0	2	0	0	5	0	4	4	1	1	0	0	3	1	0					
		0.50%	0.43%	0.83%	0.32%	0.91%	0.52%	1.25%	0.74%	0.71%	1.02%	0.0%	0.95%	0.0%	0.0%	0.72%	0.0%	0.94%	1.19%	0.49%	0.32%	0.0%	0.0%	0.57%	0.30%	0.0%					
25	"8. ""Народно-республиканская партия России"""	22	1	1	0	4	1	0	0	0	1	0	2	3	1	3	0	0	1	0	0	1	0	1	1	1					
		0.20%	0.10%	0.11%	0.0%	0.45%	0.52%	0.0%	0.0%	0.0%	0.25%	0.0%	0.95%	0.53%	0.37%	0.43%	0.0%	0.0%	0.29%	0.0%	0.0%	0.17%	0.0%	0.19%	0.30%	0.20%					
26	"9. ""Российская экологическая партия ""Зеленые"""	28	4	3	1	5	0	0	2	2	0	0	0	1	1	3	1	1	0	0	0	0	1	1	0	2					
		0.26%	0.43%	0.35%	0.10%	0.57%	0.0%	0.0%	1.48%	0.47%	0.0%	0.0%	0.0%	0.17%	0.37%	0.43%	0.31%	0.23%	0.0%	0.0%	0.0%	0.0%	0.49%	0.19%	0.0%	0.40%					
27	"10. ""Аграрная партия России"""	600	35	30	25	54	16	3	7	27	14	9	8	26	15	41	26	23	10	3	18	43	12	56	81	18					
		5.72%	3.81%	3.58%	2.67%	6.18%	8.33%	3.75%	5.18%	6.41%	3.57%	3.23%	3.80%	4.65%	5.55%	5.93%	8.09%	5.42%	2.97%	1.48%	5.88%	7.51%	5.91%	10.76%	25.0%	3.66%					
28	"11. ""Истинные патриоты России"""	41	0	1	1	7	0	0	0	0	9	0	3	0	1	2	2	3	4	1	0	0	0	0	1	6					
		0.39%	0.0%	0.11%	0.10%	0.80%	0.0%	0.0%	0.0%	0.0%	2.29%	0.0%	1.42%	0.0%	0.37%	0.28%	0.62%	0.70%	1.19%	0.49%	0.0%	0.0%	0.0%	0.0%	0.30%	1.22%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	246	25	20	21	20	9	0	1	10	6	4	3	18	10	18	4	15	0	8	7	13	4	6	12	12					
		2.34%	2.72%	2.38%	2.25%	2.29%	4.68%	0.0%	0.74%	2.37%	1.53%	1.43%	1.42%	3.22%	3.70%	2.60%	1.24%	3.53%	0.0%	3.96%	2.28%	2.27%	1.97%	1.15%	3.70%	2.44%					
30	"13. ""Демократическая партия России"""	29	1	1	2	0	0	0	0	1	3	0	3	2	1	3	1	5	2	2	0	0	0	2	0	0					
		0.27%	0.10%	0.11%	0.21%	0.0%	0.0%	0.0%	0.0%	0.23%	0.76%	0.0%	1.42%	0.35%	0.37%	0.43%	0.31%	1.17%	0.59%	0.99%	0.0%	0.0%	0.0%	0.38%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	21	3	1	0	0	1	2	0	0	1	0	1	2	1	0	0	2	1	0	2	4	0	0	0	0					
		0.20%	0.32%	0.11%	0.0%	0.0%	0.52%	2.5%	0.0%	0.0%	0.25%	0.0%	0.47%	0.35%	0.37%	0.0%	0.0%	0.47%	0.29%	0.0%	0.65%	0.69%	0.0%	0.0%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	10	1	0	1	2	0	0	0	0	1	0	0	2	0	0	0	0	0	0	1	1	0	1	0	0					
		0.09%	0.10%	0.0%	0.10%	0.22%	0.0%	0.0%	0.0%	0.0%	0.25%	0.0%	0.0%	0.35%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.32%	0.17%	0.0%	0.19%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	705	90	72	97	57	7	5	4	21	21	24	10	52	21	57	27	20	13	20	5	21	5	29	6	21					
		6.72%	9.81%	8.60%	10.39%	6.52%	3.64%	6.25%	2.96%	4.98%	5.35%	8.63%	4.76%	9.31%	7.77%	8.24%	8.41%	4.71%	3.86%	9.90%	1.63%	3.67%	2.46%	5.57%	1.85%	4.27%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	52	5	3	3	3	4	0	0	3	2	0	3	2	2	1	1	2	3	1	0	8	3	1	2	0					
		0.49%	0.54%	0.35%	0.32%	0.34%	2.08%	0.0%	0.0%	0.71%	0.51%	0.0%	1.42%	0.35%	0.74%	0.14%	0.31%	0.47%	0.89%	0.49%	0.0%	1.39%	1.47%	0.19%	0.61%	0.0%					
35	"18. ""ЛДПР"""	1232	78	68	107	92	20	6	16	51	29	28	19	96	60	65	27	77	70	21	47	88	18	58	37	54					
		11.74%	8.50%	8.12%	11.46%	10.53%	10.41%	7.5%	11.85%	12.11%	7.39%	10.07%	9.04%	17.20%	22.22%	9.40%	8.41%	18.16%	20.83%	10.39%	15.35%	15.38%	8.86%	11.15%	11.41%	10.99%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	213	16	20	6	10	4	1	4	8	7	8	3	17	6	20	14	12	6	1	6	7	3	20	7	7					
		2.03%	1.74%	2.38%	0.64%	1.14%	2.08%	1.25%	2.96%	1.90%	1.78%	2.87%	1.42%	3.04%	2.22%	2.89%	4.36%	2.83%	1.78%	0.49%	1.96%	1.22%	1.47%	3.84%	2.16%	1.42%					
37	"20. ""Политическая партия ""Единая Россия"""	3920	322	302	350	302	80	34	57	150	135	145	102	176	82	209	84	180	146	75	149	203	104	255	125	153					
		37.38%	35.11%	36.08%	37.51%	34.59%	41.66%	42.5%	42.22%	35.62%	34.43%	52.15%	48.57%	31.54%	30.37%	30.24%	26.16%	42.45%	43.45%	37.12%	48.69%	35.48%	51.23%	49.03%	38.58%	31.16%					
38	"21. ""Российская Конституционно-демократическая партия"""	21	2	3	1	1	1	0	0	0	0	1	0	2	0	4	0	0	0	0	1	1	0	1	2	1					
		0.20%	0.21%	0.35%	0.10%	0.11%	0.52%	0.0%	0.0%	0.0%	0.0%	0.35%	0.0%	0.35%	0.0%	0.57%	0.0%	0.0%	0.0%	0.0%	0.32%	0.17%	0.0%	0.19%	0.61%	0.20%					
39	"22. ""Развитие предпринимательства"""	33	6	4	3	4	1	0	0	0	1	0	1	1	0	2	1	3	1	0	0	0	0	2	2	1					
		0.31%	0.65%	0.47%	0.32%	0.45%	0.52%	0.0%	0.0%	0.0%	0.25%	0.0%	0.47%	0.17%	0.0%	0.28%	0.31%	0.70%	0.29%	0.0%	0.0%	0.0%	0.0%	0.38%	0.61%	0.20%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1796	176	188	178	194	24	14	19	70	94	27	21	73	31	144	90	29	28	32	33	114	17	27	21	152					
		17.12%	19.19%	22.46%	19.07%	22.22%	12.5%	17.5%	14.07%	16.62%	23.97%	9.71%	10.0%	13.08%	11.48%	20.83%	28.03%	6.83%	8.33%	15.84%	10.78%	19.93%	8.37%	5.19%	6.48%	30.95%					
																															
41	Против всех	456	52	36	63	37	5	3	10	24	18	7	4	24	7	32	16	11	7	9	16	17	9	17	5	27					
		4.34%	5.67%	4.30%	6.75%	4.23%	2.60%	3.75%	7.40%	5.70%	4.59%	2.51%	1.90%	4.30%	2.59%	4.63%	4.98%	2.59%	2.08%	4.45%	5.22%	2.97%	4.43%	3.26%	1.54%	5.49%					
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
