Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																														
Дата голосования: 04.12.2011																																														
																																														
Наименование Избирательной комиссии:    Мартыновская																																														
																																														
Сводная таблица результатов выборов																																														
																																														
		Сумма	УИК №594	УИК №595	УИК №596	УИК №597	УИК №598	УИК №599	УИК №600	УИК №601	УИК №602	УИК №603	УИК №604	УИК №605	УИК №606	УИК №607	УИК №608	УИК №609	УИК №610	УИК №611	УИК №612	УИК №613	УИК №614	УИК №615	УИК №616	УИК №617	УИК №618	УИК №619	УИК №620	УИК №621	УИК №622	УИК №623	УИК №624	УИК №625	УИК №626	УИК №627	УИК №628	УИК №629	УИК №630	УИК №631	УИК №632					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	767	70	45	30	50	25	15	15	15	10	5	20	25	20	20	15	15	15	15	58	32	30	10	20	15	10	10	10	12	10	5	10	20	10	10	20	20	15	10	5					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	587	66	45	30	50	19	6	14	13	3	0	12	25	12	19	5	15	3	8	51	32	27	8	20	9	1	1	10	11	3	1	2	20	3	5	15	15	1	4	3					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	169	15	7	5	5	1	2	4	3	3	3	3	5	4	2	3	2	1	1	32	18	7	3	2	2	1	2	1	1	3	5	3	2	2	2	1	7	2	2	2					
14	Число погашенных неиспользованных открепительных удостоверений	180	4	0	0	0	6	9	1	2	7	5	8	0	8	1	10	0	12	7	7	0	3	2	0	6	9	9	0	1	7	4	8	0	7	5	5	5	14	6	2					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	27	2	0	0	2	0	0	0	1	0	0	1	0	0	0	1	1	0	0	4	6	1	0	1	0	0	0	1	0	2	1	0	0	0	0	0	0	2	1	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																														
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	1614	108	75	13	83	60	29	35	32	16	8	29	61	26	68	34	45	41	17	37	133	28	15	37	62	19	10	17	20	35	27	15	53	22	10	92	114	30	44	14					
		8.77%	9.08%	9.12%	1.98%	11.76%	15.50%	7.71%	14.52%	5.19%	8.12%	5.03%	4.21%	11.09%	11.16%	10.91%	8.67%	8.49%	8.61%	5.30%	2.63%	14.52%	3.28%	6.41%	8.55%	12.68%	11.11%	6.58%	7.17%	11.90%	10.57%	13.71%	7.73%	11.35%	10.05%	4.48%	14.47%	18.10%	7.23%	11.14%	2.94%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1444	110	72	3	59	41	28	25	21	16	15	15	72	31	53	52	30	58	29	2	115	12	4	35	65	25	22	19	32	14	34	4	59	31	4	70	84	36	25	22					
		7.84%	9.25%	8.76%	0.46%	8.36%	10.59%	7.45%	10.37%	3.41%	8.12%	9.43%	2.18%	13.09%	13.30%	8.51%	13.27%	5.66%	12.18%	9.03%	0.14%	12.55%	1.41%	1.71%	8.08%	13.29%	14.62%	14.47%	8.02%	19.05%	4.23%	17.26%	2.06%	12.63%	14.16%	1.79%	11.01%	13.33%	8.67%	6.33%	4.62%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	89	10	8	0	6	1	3	0	2	0	0	0	5	3	1	4	3	6	2	0	11	1	0	1	1	1	3	1	0	5	0	0	2	1	0	3	1	0	2	2					
		0.48%	0.84%	0.97%	0.00%	0.85%	0.26%	0.80%	0.00%	0.32%	0.00%	0.00%	0.00%	0.91%	1.29%	0.16%	1.02%	0.57%	1.26%	0.62%	0.00%	1.20%	0.12%	0.00%	0.23%	0.20%	0.58%	1.97%	0.42%	0.00%	1.51%	0.00%	0.00%	0.43%	0.46%	0.00%	0.47%	0.16%	0.00%	0.51%	0.42%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	3270	335	185	135	114	52	57	82	44	10	10	115	112	41	136	97	94	80	71	128	253	163	47	28	76	31	46	63	22	71	38	30	80	26	19	154	128	35	30	32					
		17.76%	28.17%	22.51%	20.58%	16.15%	13.44%	15.16%	34.02%	7.14%	5.08%	6.29%	16.69%	20.36%	17.60%	21.83%	24.74%	17.74%	16.81%	22.12%	9.08%	27.62%	19.11%	20.09%	6.47%	15.54%	18.13%	30.26%	26.58%	13.10%	21.45%	19.29%	15.46%	17.13%	11.87%	8.52%	24.21%	20.32%	8.43%	7.59%	6.72%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	153	6	14	0	9	5	3	5	2	0	0	0	20	2	3	2	7	7	4	0	10	0	1	3	7	0	1	2	2	5	3	2	1	1	2	12	6	0	3	3					
		0.83%	0.50%	1.70%	0.00%	1.27%	1.29%	0.80%	2.07%	0.32%	0.00%	0.00%	0.00%	3.64%	0.86%	0.48%	0.51%	1.32%	1.47%	1.25%	0.00%	1.09%	0.00%	0.43%	0.69%	1.43%	0.00%	0.66%	0.84%	1.19%	1.51%	1.52%	1.03%	0.21%	0.46%	0.90%	1.89%	0.95%	0.00%	0.76%	0.63%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	11449	593	446	470	416	222	238	88	507	155	124	525	276	126	349	195	332	270	187	1224	384	633	165	323	268	94	66	134	91	188	94	140	263	133	184	296	283	308	284	375					
		62.20%	49.87%	54.26%	71.65%	58.92%	57.36%	63.30%	36.51%	82.31%	78.68%	77.99%	76.20%	50.18%	54.08%	56.02%	49.74%	62.64%	56.72%	58.26%	86.87%	41.92%	74.21%	70.51%	74.60%	54.81%	54.97%	43.42%	56.54%	54.17%	56.80%	47.72%	72.16%	56.32%	60.73%	82.51%	46.54%	44.92%	74.22%	71.90%	78.78%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	79	8	1	0	2	0	4	0	3	0	2	0	1	2	4	1	1	1	1	0	3	0	2	2	4	0	0	0	0	0	0	1	2	2	4	3	5	4	3	13					
		0.43%	0.67%	0.12%	0.00%	0.28%	0.00%	1.06%	0.00%	0.49%	0.00%	1.26%	0.00%	0.18%	0.86%	0.64%	0.26%	0.19%	0.21%	0.31%	0.00%	0.33%	0.00%	0.85%	0.46%	0.82%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.52%	0.43%	0.91%	1.79%	0.47%	0.79%	0.96%	0.76%	2.73%					
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
