Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																									
Дата голосования: 02.12.2007																									
																									
Наименование Избирательной комиссии:    Кемская																									
																									
Сводная таблица результатов выборов																									
																									
		Сумма	УИК №221	УИК №222	УИК №223	УИК №224	УИК №225	УИК №226	УИК №227	УИК №228	УИК №229	УИК №230	УИК №231	УИК №232	УИК №233	УИК №234	УИК №235	УИК №236	УИК №237	УИК №238					
		1.46%	1.95%	3.24%	1.34%	1.76%	2.33%	1.08%	1.82%	0.62%	2.99%	0.00%	1.07%	1.15%	0.82%	0.00%	1.10%	0.00%	1.64%	1.67%					
19	2.Всероссийская политическая партия «Гражданская Сила»	91	14	4	15	22	6	5	0	4	4	1	2	6	6	1	0	0	0	1					
		1.02%	1.30%	1.85%	1.34%	1.85%	0.74%	1.08%	0.00%	0.62%	1.99%	0.67%	0.43%	0.69%	0.98%	0.43%	0.00%	0.00%	0.00%	0.28%					
20	3.Политическая партия «Демократическая партия России»	4	1	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0					
		0.04%	0.09%	0.00%	0.00%	0.08%	0.12%	0.00%	0.91%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	793	135	23	143	95	84	32	3	56	8	7	48	63	46	8	7	4	2	29					
		8.90%	12.52%	10.65%	12.75%	7.98%	10.32%	6.93%	2.73%	8.66%	3.98%	4.67%	10.23%	7.27%	7.50%	3.43%	2.57%	8.51%	3.28%	8.06%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	27	5	1	7	5	3	1	0	2	0	0	0	1	0	0	0	0	0	2					
		0.30%	0.46%	0.46%	0.62%	0.42%	0.37%	0.22%	0.00%	0.31%	0.00%	0.00%	0.00%	0.12%	0.00%	0.00%	0.00%	0.00%	0.00%	0.56%					
23	6.Политическая партия «Партия социальной справедливости»	16	2	1	1	3	3	1	1	0	0	0	0	1	0	0	2	0	0	1					
		0.18%	0.19%	0.46%	0.09%	0.25%	0.37%	0.22%	0.91%	0.00%	0.00%	0.00%	0.00%	0.12%	0.00%	0.00%	0.74%	0.00%	0.00%	0.28%					
24	7.Политическая партия «Либерально-демократическая партия России»	769	77	17	83	120	68	51	8	52	18	19	31	82	59	13	29	6	3	33					
		8.63%	7.14%	7.87%	7.40%	10.08%	8.35%	11.04%	7.27%	8.04%	8.96%	12.67%	6.61%	9.46%	9.62%	5.58%	10.66%	12.77%	4.92%	9.17%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	928	113	19	129	166	96	46	12	65	15	9	37	67	70	15	36	0	12	21					
		10.41%	10.48%	8.80%	11.50%	13.95%	11.79%	9.96%	10.91%	10.05%	7.46%	6.00%	7.89%	7.73%	11.42%	6.44%	13.24%	0.00%	19.67%	5.83%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	56	6	4	11	11	2	2	0	4	2	1	5	4	0	0	2	0	0	2					
		0.63%	0.56%	1.85%	0.98%	0.92%	0.25%	0.43%	0.00%	0.62%	0.99%	0.67%	1.07%	0.46%	0.00%	0.00%	0.74%	0.00%	0.00%	0.56%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	5827	667	127	666	704	501	306	80	445	143	109	340	610	410	195	188	37	42	257					
		65.38%	61.87%	58.80%	59.36%	59.16%	61.55%	66.23%	72.73%	68.78%	71.14%	72.67%	72.49%	70.36%	66.88%	83.69%	69.12%	78.72%	68.85%	71.39%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	169	29	5	37	25	19	7	3	13	4	1	1	11	10	1	0	0	0	3					
		1.90%	2.69%	2.31%	3.30%	2.10%	2.33%	1.52%	2.73%	2.01%	1.99%	0.67%	0.21%	1.27%	1.63%	0.43%	0.00%	0.00%	0.00%	0.83%					
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
