Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																
Дата голосования: 02.12.2007																																
																																
Наименование Избирательной комиссии:    Красноармейская																																
																																
Сводная таблица результатов выборов																																
																																
		Сумма	УИК №472	УИК №473	УИК №474	УИК №475	УИК №476	УИК №477	УИК №478	УИК №479	УИК №480	УИК №481	УИК №482	УИК №483	УИК №484	УИК №485	УИК №486	УИК №487	УИК №488	УИК №489	УИК №490	УИК №491	УИК №492	УИК №493	УИК №494	УИК №495	УИК №496					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	397	5	5	10	5	5	5	10	5	5	5	85	5	5	5	10	45	10	5	20	5	10	77	5	5	45					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	106	5	3	0	0	0	0	3	0	0	0	32	1	3	0	1	8	1	0	14	0	2	23	0	0	10					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	68	1	0	1	0	1	0	1	2	2	2	14	1	1	4	1	6	1	0	0	2	3	18	1	0	6					
14	Число погашенных неиспользованных открепительных удостоверений	291	0	2	10	5	5	5	7	5	5	5	53	4	2	5	9	37	9	5	6	5	8	54	5	5	35					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	3	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																
18	1.Политическая партия «Аграрная партия России»	364	9	4	8	2	2	3	10	3	0	10	102	5	7	0	23	40	6	2	43	3	4	50	0	1	27					
		3.77%	2.45%	3.54%	3.74%	2.44%	6.06%	7.50%	4.95%	1.80%	0.00%	5.15%	5.75%	4.42%	4.17%	0.00%	5.29%	4.31%	2.07%	1.20%	6.10%	7.69%	0.89%	2.47%	0.00%	0.56%	3.24%					
19	2.Всероссийская политическая партия «Гражданская Сила»	64	1	0	0	1	0	0	3	0	0	0	15	0	0	3	1	6	1	0	4	0	4	15	1	2	7					
		0.66%	0.27%	0.00%	0.00%	1.22%	0.00%	0.00%	1.49%	0.00%	0.00%	0.00%	0.85%	0.00%	0.00%	5.66%	0.23%	0.65%	0.34%	0.00%	0.57%	0.00%	0.89%	0.74%	2.00%	1.12%	0.84%					
20	3.Политическая партия «Демократическая партия России»	16	0	1	0	0	0	0	1	0	0	0	4	1	1	0	0	1	0	0	1	0	2	4	0	0	0					
		0.17%	0.00%	0.88%	0.00%	0.00%	0.00%	0.00%	0.50%	0.00%	0.00%	0.00%	0.23%	0.88%	0.60%	0.00%	0.00%	0.11%	0.00%	0.00%	0.14%	0.00%	0.44%	0.20%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1310	29	10	25	4	2	2	30	11	0	24	266	10	14	5	35	135	25	9	113	4	31	365	1	7	153					
		13.56%	7.88%	8.85%	11.68%	4.88%	6.06%	5.00%	14.85%	6.59%	0.00%	12.37%	15.00%	8.85%	8.33%	9.43%	8.05%	14.55%	8.62%	5.39%	16.03%	10.26%	6.89%	18.01%	2.00%	3.91%	18.37%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	34	1	0	0	0	0	0	0	0	1	0	7	3	1	0	0	3	0	0	0	0	4	10	0	1	3					
		0.35%	0.27%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	2.50%	0.00%	0.39%	2.65%	0.60%	0.00%	0.00%	0.32%	0.00%	0.00%	0.00%	0.00%	0.89%	0.49%	0.00%	0.56%	0.36%					
23	6.Политическая партия «Партия социальной справедливости»	21	0	0	1	0	0	0	0	0	0	0	4	0	0	0	0	3	0	0	1	1	1	9	1	0	0					
		0.22%	0.00%	0.00%	0.47%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.23%	0.00%	0.00%	0.00%	0.00%	0.32%	0.00%	0.00%	0.14%	2.56%	0.22%	0.44%	2.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	1645	73	18	48	22	2	3	38	58	5	44	374	16	38	10	74	164	35	28	134	4	39	230	16	32	140					
		17.02%	19.84%	15.93%	22.43%	26.83%	6.06%	7.50%	18.81%	34.73%	12.50%	22.68%	21.09%	14.16%	22.62%	18.87%	17.01%	17.67%	12.07%	16.77%	19.01%	10.26%	8.67%	11.35%	32.00%	17.88%	16.81%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	856	23	6	25	10	1	3	19	4	0	15	187	8	8	10	44	122	20	16	77	5	29	106	1	16	101					
		8.86%	6.25%	5.31%	11.68%	12.20%	3.03%	7.50%	9.41%	2.40%	0.00%	7.73%	10.55%	7.08%	4.76%	18.87%	10.11%	13.15%	6.90%	9.58%	10.92%	12.82%	6.44%	5.23%	2.00%	8.94%	12.12%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	84	1	1	3	1	0	0	2	2	0	0	23	0	0	1	2	9	4	1	10	0	4	12	0	3	5					
		0.87%	0.27%	0.88%	1.40%	1.22%	0.00%	0.00%	0.99%	1.20%	0.00%	0.00%	1.30%	0.00%	0.00%	1.89%	0.46%	0.97%	1.38%	0.60%	1.42%	0.00%	0.89%	0.59%	0.00%	1.68%	0.60%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	5037	227	72	95	42	26	29	95	89	33	94	739	69	94	24	243	424	194	109	304	21	325	1175	29	108	377					
		52.13%	61.68%	63.72%	44.39%	51.22%	78.79%	72.50%	47.03%	53.29%	82.50%	48.45%	41.68%	61.06%	55.95%	45.28%	55.86%	45.69%	66.90%	65.27%	43.12%	53.85%	72.22%	57.97%	58.00%	60.34%	45.26%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	95	2	1	1	0	0	0	0	0	1	2	22	1	1	0	0	16	3	0	3	1	1	29	0	2	9					
		0.98%	0.54%	0.88%	0.47%	0.00%	0.00%	0.00%	0.00%	0.00%	2.50%	1.03%	1.24%	0.88%	0.60%	0.00%	0.00%	1.72%	1.03%	0.00%	0.43%	2.56%	0.22%	1.43%	0.00%	1.12%	1.08%					
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
