Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																				
Дата голосования: 07.12.2003 0:00:00																																																				
																																																				
"Наименование Избирательной комиссии:    Нижний Тагил, Дзержинская"																																																				
																																																				
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																				
																																																				
		Сумма	УИК №2140	УИК №2141	УИК №2142	УИК №2143	УИК №2144	УИК №2145	УИК №2146	УИК №2147	УИК №2148	УИК №2149	УИК №2150	УИК №2151	УИК №2152	УИК №2153	УИК №2154	УИК №2155	УИК №2156	УИК №2157	УИК №2158	УИК №2159	УИК №2160	УИК №2161	УИК №2162	УИК №2163	УИК №2164	УИК №2165	УИК №2166	УИК №2167	УИК №2168	УИК №2169	УИК №2170	УИК №2171	УИК №2172	УИК №2173	УИК №2174	УИК №2175	УИК №2176	УИК №2177	УИК №2178	УИК №2179	УИК №2180	УИК №2181	УИК №2182	УИК №2183	УИК №2184					
		5.26%	4.59%	6.87%	6.66%	4.29%	4.96%	5.35%	5.01%	6.20%	6.59%	5.20%	3.05%	3.09%	3.80%	3.01%	3.83%	4.27%	6.53%	6.35%	5.54%	4.22%	5.18%	6.53%	5.17%	6.84%	5.29%	6.11%	5.24%	4.17%	4.56%	5.74%	6.44%	4.47%	7.21%	4.44%	6.07%	9.09%	4.67%	4.87%	5.17%	5.94%	3.98%	4.29%	6.64%	6.24%	4.17%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	2378	51	62	52	45	49	46	40	53	55	56	63	78	59	80	64	65	51	45	46	80	84	66	70	47	51	51	34	48	48	87	67	108	24	41	42	21	9	43	74	54	82	18	23	29	17					
		5.10%	4.77%	5.92%	5.77%	4.95%	4.50%	4.47%	4.56%	5.21%	5.33%	5.29%	6.02%	7.31%	5.47%	7.10%	5.00%	5.55%	4.11%	4.61%	5.09%	7.18%	8.21%	5.38%	6.35%	3.74%	4.73%	4.95%	3.71%	3.78%	4.56%	7.46%	6.08%	8.18%	2.83%	3.72%	4.64%	2.41%	1.82%	3.88%	6.60%	5.44%	7.59%	3.09%	2.09%	3.17%	1.82%					
22	"5. ""За Русь Святую"""	362	11	9	7	5	6	12	11	8	2	9	6	2	9	5	8	4	13	12	8	4	10	9	6	8	5	17	5	12	9	11	5	14	7	6	6	4	4	14	7	10	17	0	5	10	10					
		0.77%	1.03%	0.85%	0.77%	0.55%	0.55%	1.16%	1.25%	0.78%	0.19%	0.85%	0.57%	0.18%	0.83%	0.44%	0.62%	0.34%	1.04%	1.22%	0.88%	0.35%	0.97%	0.73%	0.54%	0.63%	0.46%	1.65%	0.54%	0.94%	0.85%	0.94%	0.45%	1.06%	0.82%	0.54%	0.66%	0.46%	0.81%	1.26%	0.62%	1.00%	1.57%	0.0%	0.45%	1.09%	1.07%					
23	"6. ""Объединенная Российская партия ""Русь"""	127	3	4	5	2	1	0	3	3	4	0	3	4	0	1	3	4	3	1	0	2	3	1	1	6	6	0	5	5	5	5	2	4	1	5	2	3	3	0	5	1	1	4	7	2	4					
		0.27%	0.28%	0.38%	0.55%	0.22%	0.09%	0.0%	0.34%	0.29%	0.38%	0.0%	0.28%	0.37%	0.0%	0.08%	0.23%	0.34%	0.24%	0.10%	0.0%	0.17%	0.29%	0.08%	0.09%	0.47%	0.55%	0.0%	0.54%	0.39%	0.47%	0.42%	0.18%	0.30%	0.11%	0.45%	0.22%	0.34%	0.60%	0.0%	0.44%	0.10%	0.09%	0.68%	0.63%	0.21%	0.42%					
24	"7. ""Новый курс - Автомобильная Россия"""	339	8	8	4	4	17	7	12	5	2	7	12	7	7	5	11	11	7	6	3	4	8	8	14	7	7	7	8	11	6	10	0	11	6	6	5	8	1	10	6	5	15	3	12	7	11					
		0.72%	0.74%	0.76%	0.44%	0.44%	1.56%	0.68%	1.36%	0.49%	0.19%	0.66%	1.14%	0.65%	0.64%	0.44%	0.86%	0.94%	0.56%	0.61%	0.33%	0.35%	0.78%	0.65%	1.27%	0.55%	0.65%	0.67%	0.87%	0.86%	0.57%	0.85%	0.0%	0.83%	0.70%	0.54%	0.55%	0.92%	0.20%	0.90%	0.53%	0.50%	1.39%	0.51%	1.09%	0.76%	1.17%					
25	"8. ""Народно-республиканская партия России"""	50	0	2	1	0	3	2	2	0	2	1	2	0	1	3	1	1	0	1	0	1	1	2	0	1	1	2	1	3	1	2	1	1	0	1	2	1	0	0	0	0	2	1	2	2	0					
		0.10%	0.0%	0.19%	0.11%	0.0%	0.27%	0.19%	0.22%	0.0%	0.19%	0.09%	0.19%	0.0%	0.09%	0.26%	0.07%	0.08%	0.0%	0.10%	0.0%	0.08%	0.09%	0.16%	0.0%	0.07%	0.09%	0.19%	0.10%	0.23%	0.09%	0.17%	0.09%	0.07%	0.0%	0.09%	0.22%	0.11%	0.0%	0.0%	0.0%	0.0%	0.18%	0.17%	0.18%	0.21%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	232	4	2	3	7	8	8	9	5	1	5	3	2	9	3	9	14	5	6	0	7	4	6	4	8	4	3	2	6	6	2	6	8	3	6	5	2	1	4	8	4	10	5	3	6	6					
		0.49%	0.37%	0.19%	0.33%	0.77%	0.73%	0.77%	1.02%	0.49%	0.09%	0.47%	0.28%	0.18%	0.83%	0.26%	0.70%	1.19%	0.40%	0.61%	0.0%	0.62%	0.39%	0.48%	0.36%	0.63%	0.37%	0.29%	0.21%	0.47%	0.57%	0.17%	0.54%	0.60%	0.35%	0.54%	0.55%	0.23%	0.20%	0.36%	0.71%	0.40%	0.92%	0.85%	0.27%	0.65%	0.64%					
27	"10. ""Аграрная партия России"""	797	20	25	15	11	13	17	17	15	16	13	22	16	15	10	18	18	33	20	16	17	23	23	18	30	18	17	29	19	21	26	14	16	19	17	10	20	9	23	31	18	13	9	8	2	17					
		1.71%	1.87%	2.38%	1.66%	1.21%	1.19%	1.65%	1.93%	1.47%	1.55%	1.22%	2.10%	1.49%	1.39%	0.88%	1.40%	1.53%	2.66%	2.04%	1.77%	1.52%	2.24%	1.87%	1.63%	2.38%	1.67%	1.65%	3.16%	1.49%	1.99%	2.22%	1.27%	1.21%	2.24%	1.54%	1.10%	2.30%	1.82%	2.07%	2.76%	1.81%	1.20%	1.54%	0.72%	0.21%	1.82%					
28	"11. ""Истинные патриоты России"""	48	0	0	0	1	1	1	0	0	1	0	0	2	0	0	2	1	3	1	0	1	3	5	4	2	1	0	1	0	0	2	1	0	1	2	0	0	3	1	0	0	0	4	1	1	2					
		0.10%	0.0%	0.0%	0.0%	0.11%	0.09%	0.09%	0.0%	0.0%	0.09%	0.0%	0.0%	0.18%	0.0%	0.0%	0.15%	0.08%	0.24%	0.10%	0.0%	0.08%	0.29%	0.40%	0.36%	0.15%	0.09%	0.0%	0.10%	0.0%	0.0%	0.17%	0.09%	0.0%	0.11%	0.18%	0.0%	0.0%	0.60%	0.09%	0.0%	0.0%	0.0%	0.68%	0.09%	0.10%	0.21%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	457	17	7	11	12	11	9	9	11	15	8	10	9	10	12	7	11	15	8	13	5	13	10	8	8	8	11	8	11	9	7	8	3	21	5	10	2	11	18	9	9	5	10	22	12	9					
		0.98%	1.59%	0.66%	1.22%	1.32%	1.01%	0.87%	1.02%	1.08%	1.45%	0.75%	0.95%	0.84%	0.92%	1.06%	0.54%	0.94%	1.20%	0.81%	1.44%	0.44%	1.27%	0.81%	0.72%	0.63%	0.74%	1.06%	0.87%	0.86%	0.85%	0.60%	0.72%	0.22%	2.48%	0.45%	1.10%	0.23%	2.23%	1.62%	0.80%	0.90%	0.46%	1.71%	2.00%	1.31%	0.96%					
30	"13. ""Демократическая партия России"""	127	1	2	2	0	3	1	2	3	2	3	0	2	5	3	0	3	4	4	5	2	1	6	1	4	1	3	5	3	2	2	3	3	3	7	3	2	1	0	3	3	4	2	6	8	4					
		0.27%	0.09%	0.19%	0.22%	0.0%	0.27%	0.09%	0.22%	0.29%	0.19%	0.28%	0.0%	0.18%	0.46%	0.26%	0.0%	0.25%	0.32%	0.40%	0.55%	0.17%	0.09%	0.48%	0.09%	0.31%	0.09%	0.29%	0.54%	0.23%	0.19%	0.17%	0.27%	0.22%	0.35%	0.63%	0.33%	0.23%	0.20%	0.0%	0.26%	0.30%	0.37%	0.34%	0.54%	0.87%	0.42%					
31	"14. ""Великая Россия - Евразийский Союз"""	85	7	1	3	2	2	1	1	1	3	0	0	1	1	1	2	2	6	3	2	4	0	3	2	3	3	2	9	2	1	0	0	1	0	1	1	1	3	1	0	3	2	1	0	2	1					
		0.18%	0.65%	0.09%	0.33%	0.22%	0.18%	0.09%	0.11%	0.09%	0.29%	0.0%	0.0%	0.09%	0.09%	0.08%	0.15%	0.17%	0.48%	0.30%	0.22%	0.35%	0.0%	0.24%	0.18%	0.23%	0.27%	0.19%	0.98%	0.15%	0.09%	0.0%	0.0%	0.07%	0.0%	0.09%	0.11%	0.11%	0.60%	0.09%	0.0%	0.30%	0.18%	0.17%	0.0%	0.21%	0.10%					
32	"15. ""Партия СЛОН"""	73	2	4	1	5	5	0	2	4	3	1	1	1	0	2	1	5	0	4	1	2	1	1	1	1	3	1	0	3	1	2	2	2	0	0	1	0	0	1	2	0	1	0	1	1	4					
		0.15%	0.18%	0.38%	0.11%	0.55%	0.45%	0.0%	0.22%	0.39%	0.29%	0.09%	0.09%	0.09%	0.0%	0.17%	0.07%	0.42%	0.0%	0.40%	0.11%	0.17%	0.09%	0.08%	0.09%	0.07%	0.27%	0.09%	0.0%	0.23%	0.09%	0.17%	0.18%	0.15%	0.0%	0.0%	0.11%	0.0%	0.0%	0.09%	0.17%	0.0%	0.09%	0.0%	0.09%	0.10%	0.42%					
33	"16. ""Родина"" (народно-патриотический союз)"""	2719	75	71	61	45	72	74	59	51	60	56	64	61	68	63	90	65	97	61	54	96	71	81	72	71	51	0	55	62	53	72	68	99	44	53	48	29	26	74	67	56	80	34	39	38	33					
		5.83%	7.02%	6.78%	6.77%	4.95%	6.62%	7.20%	6.72%	5.01%	5.81%	5.29%	6.11%	5.71%	6.31%	5.59%	7.03%	5.55%	7.82%	6.25%	5.98%	8.62%	6.94%	6.61%	6.53%	5.65%	4.73%	0.0%	6.01%	4.88%	5.03%	6.17%	6.17%	7.50%	5.20%	4.80%	5.30%	3.33%	5.28%	6.68%	5.98%	5.64%	7.41%	5.84%	3.55%	4.16%	3.53%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	134	1	0	1	3	2	5	0	2	2	1	5	0	2	0	4	3	2	2	5	0	0	5	2	3	4	45	1	0	4	1	0	2	3	2	3	0	1	2	0	1	2	1	6	1	5					
		0.28%	0.09%	0.0%	0.11%	0.33%	0.18%	0.48%	0.0%	0.19%	0.19%	0.09%	0.47%	0.0%	0.18%	0.0%	0.31%	0.25%	0.16%	0.20%	0.55%	0.0%	0.0%	0.40%	0.18%	0.23%	0.37%	4.36%	0.10%	0.0%	0.38%	0.08%	0.0%	0.15%	0.35%	0.18%	0.33%	0.0%	0.20%	0.18%	0.0%	0.10%	0.18%	0.17%	0.54%	0.10%	0.53%					
35	"18. ""ЛДПР"""	6919	138	152	112	152	192	118	119	154	144	164	182	191	193	200	221	172	140	105	159	161	144	147	148	187	158	149	137	176	139	177	168	155	129	166	128	149	74	153	149	137	145	109	191	170	165					
		14.85%	12.93%	14.51%	12.44%	16.72%	17.66%	11.48%	13.56%	15.15%	13.96%	15.51%	17.39%	17.90%	17.92%	17.76%	17.27%	14.70%	11.29%	10.75%	17.62%	14.46%	14.07%	12.0%	13.44%	14.88%	14.68%	14.46%	14.97%	13.86%	13.21%	15.18%	15.25%	11.75%	15.24%	15.06%	14.14%	17.14%	15.04%	13.82%	13.30%	13.81%	13.43%	18.72%	17.39%	18.64%	17.66%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	926	16	28	19	11	16	30	20	14	27	23	18	20	13	24	27	21	25	11	11	23	20	30	21	27	30	27	20	26	20	31	22	22	25	22	19	15	9	16	21	20	23	13	19	16	15					
		1.98%	1.49%	2.67%	2.11%	1.21%	1.47%	2.92%	2.28%	1.37%	2.61%	2.17%	1.72%	1.87%	1.20%	2.13%	2.11%	1.79%	2.01%	1.12%	1.21%	2.06%	1.95%	2.44%	1.90%	2.14%	2.78%	2.62%	2.18%	2.04%	1.90%	2.65%	1.99%	1.66%	2.95%	1.99%	2.09%	1.72%	1.82%	1.44%	1.87%	2.01%	2.13%	2.23%	1.73%	1.75%	1.60%					
37	"20. ""Политическая партия ""Единая Россия"""	18862	427	385	359	373	361	427	369	409	416	453	411	431	432	424	489	435	515	423	344	417	380	478	425	523	455	461	404	569	436	427	450	526	365	512	390	373	217	468	416	427	442	205	446	398	369					
		40.48%	40.01%	36.77%	39.88%	41.03%	33.21%	41.57%	42.07%	40.25%	40.34%	42.85%	39.29%	40.39%	40.11%	37.65%	38.23%	37.17%	41.53%	43.34%	38.13%	37.46%	37.14%	39.02%	38.60%	41.64%	42.28%	44.75%	44.15%	44.83%	41.44%	36.62%	40.87%	39.87%	43.14%	46.46%	43.09%	42.92%	44.10%	42.27%	37.14%	43.04%	40.96%	35.22%	40.61%	43.64%	39.50%					
38	"21. ""Российская Конституционно-демократическая партия"""	100	3	3	0	1	1	3	3	3	3	1	1	4	3	5	1	3	2	2	1	3	2	2	3	1	2	1	0	0	5	1	2	4	3	6	0	0	0	3	4	2	0	3	3	4	3					
		0.21%	0.28%	0.28%	0.0%	0.11%	0.09%	0.29%	0.34%	0.29%	0.29%	0.09%	0.09%	0.37%	0.27%	0.44%	0.07%	0.25%	0.16%	0.20%	0.11%	0.26%	0.19%	0.16%	0.27%	0.07%	0.18%	0.09%	0.0%	0.0%	0.47%	0.08%	0.18%	0.30%	0.35%	0.54%	0.0%	0.0%	0.0%	0.27%	0.35%	0.20%	0.0%	0.51%	0.27%	0.43%	0.32%					
39	"22. ""Развитие предпринимательства"""	105	0	4	0	4	4	3	1	4	1	1	2	2	2	5	1	3	5	3	2	2	1	2	0	1	7	3	2	4	6	1	1	7	0	4	3	3	1	2	1	2	1	0	1	1	2					
		0.22%	0.0%	0.38%	0.0%	0.44%	0.36%	0.29%	0.11%	0.39%	0.09%	0.09%	0.19%	0.18%	0.18%	0.44%	0.07%	0.25%	0.40%	0.30%	0.22%	0.17%	0.09%	0.16%	0.0%	0.07%	0.65%	0.29%	0.21%	0.31%	0.57%	0.08%	0.09%	0.53%	0.0%	0.36%	0.33%	0.34%	0.20%	0.18%	0.08%	0.20%	0.09%	0.0%	0.09%	0.10%	0.21%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	3640	86	90	79	65	59	99	69	84	84	67	70	54	62	70	86	90	101	89	65	93	71	98	114	94	92	64	76	89	121	84	99	108	48	76	67	69	56	85	99	79	85	52	98	81	73					
		7.81%	8.05%	8.59%	8.77%	7.15%	5.42%	9.63%	7.86%	8.26%	8.14%	6.33%	6.69%	5.06%	5.75%	6.21%	6.72%	7.69%	8.14%	9.11%	7.20%	8.35%	6.94%	8.0%	10.35%	7.48%	8.55%	6.21%	8.30%	7.01%	11.50%	7.20%	8.99%	8.18%	5.67%	6.89%	7.40%	7.94%	11.38%	7.67%	8.83%	7.96%	7.87%	8.93%	8.92%	8.88%	7.81%					
																																																				
41	Против всех	2326	54	42	32	62	96	38	32	42	41	73	49	52	72	84	79	88	51	43	52	60	45	71	44	55	30	35	21	72	50	67	40	70	40	42	45	36	13	58	58	53	47	36	52	30	74					
		4.99%	5.06%	4.01%	3.55%	6.82%	8.83%	3.70%	3.64%	4.13%	3.97%	6.90%	4.68%	4.87%	6.68%	7.46%	6.17%	7.52%	4.11%	4.40%	5.76%	5.39%	4.39%	5.79%	3.99%	4.37%	2.78%	3.39%	2.29%	5.67%	4.75%	5.74%	3.63%	5.30%	4.72%	3.81%	4.97%	4.14%	2.64%	5.23%	5.17%	5.34%	4.35%	6.18%	4.73%	3.28%	7.92%					
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
