Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																												
Дата голосования: 02.12.2007																																												
																																												
Наименование Избирательной комиссии:    Мазановская																																												
																																												
Сводная таблица результатов выборов																																												
																																												
		Сумма	УИК №391	УИК №392	УИК №393	УИК №394	УИК №395	УИК №396	УИК №397	УИК №398	УИК №399	УИК №400	УИК №401	УИК №402	УИК №403	УИК №404	УИК №405	УИК №406	УИК №407	УИК №408	УИК №409	УИК №410	УИК №411	УИК №412	УИК №413	УИК №414	УИК №415	УИК №416	УИК №417	УИК №418	УИК №419	УИК №420	УИК №421	УИК №422	УИК №423	УИК №424	УИК №425	УИК №426	УИК №427					
		1.14%	0.93%	0.52%	0.78%	0.86%	1.60%	0.00%	4.00%	9.52%	0.00%	0.51%	2.38%	0.42%	0.00%	2.08%	0.43%	1.14%	0.00%	0.00%	3.42%	0.00%	4.08%	4.76%	0.87%	3.16%	0.00%	0.00%	1.54%	2.37%	0.00%	1.27%	0.00%	0.00%	0.00%	2.22%	2.09%	0.00%	0.00%					
19	2.Всероссийская политическая партия «Гражданская Сила»	12	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	2	0					
		0.13%	0.23%	0.00%	0.08%	0.43%	0.80%	0.50%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.45%	0.00%	0.68%	0.00%	0.00%	0.00%	0.22%	0.00%	0.00%	0.00%	0.00%	0.68%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.72%	0.00%					
20	3.Политическая партия «Демократическая партия России»	14	0	2	0	0	0	2	0	0	0	2	0	0	0	1	1	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	2	1	0	0					
		0.15%	0.00%	0.21%	0.00%	0.00%	0.00%	1.00%	0.00%	0.00%	0.00%	0.51%	0.00%	0.00%	0.00%	0.26%	0.22%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.44%	0.00%	0.53%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.32%	0.42%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	435	28	59	10	19	11	8	6	0	7	19	2	5	0	13	26	39	0	10	9	3	4	0	19	4	7	2	10	5	0	5	4	6	7	54	13	20	1					
		4.71%	6.48%	6.18%	0.78%	8.19%	8.80%	4.00%	3.00%	0.00%	4.27%	4.80%	2.38%	2.10%	0.00%	3.38%	5.64%	7.43%	0.00%	5.68%	6.16%	8.11%	8.16%	0.00%	4.15%	4.21%	3.72%	2.33%	3.86%	1.69%	0.00%	6.33%	12.12%	6.67%	11.86%	8.56%	5.44%	7.19%	0.92%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	19	0	2	6	0	0	0	0	0	0	0	0	0	0	2	2	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	1	1					
		0.21%	0.00%	0.21%	0.47%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.52%	0.43%	0.19%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.44%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.32%	0.00%	0.36%	0.92%					
23	6.Политическая партия «Партия социальной справедливости»	11	0	4	2	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0					
		0.12%	0.00%	0.42%	0.16%	0.00%	1.60%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.26%	0.00%	0.00%	0.00%	0.00%	0.68%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.39%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	469	18	58	39	20	19	6	2	0	7	14	1	8	0	14	26	35	2	8	6	0	1	11	22	5	9	4	11	27	3	2	1	2	3	38	12	9	26					
		5.08%	4.17%	6.08%	3.05%	8.62%	15.20%	3.00%	1.00%	0.00%	4.27%	3.54%	1.19%	3.36%	0.00%	3.64%	5.64%	6.67%	2.90%	4.55%	4.11%	0.00%	2.04%	26.19%	4.80%	5.26%	4.79%	4.65%	4.25%	9.15%	5.17%	2.53%	3.03%	2.22%	5.08%	6.02%	5.02%	3.24%	23.85%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	170	9	7	16	17	2	3	2	1	4	1	3	4	5	11	10	13	0	3	3	0	0	0	12	0	4	0	5	9	0	2	2	3	2	13	1	1	2					
		1.84%	2.08%	0.73%	1.25%	7.33%	1.60%	1.50%	1.00%	1.59%	2.44%	0.25%	3.57%	1.68%	27.78%	2.86%	2.17%	2.48%	0.00%	1.70%	2.05%	0.00%	0.00%	0.00%	2.62%	0.00%	2.13%	0.00%	1.93%	3.05%	0.00%	2.53%	6.06%	3.33%	3.39%	2.06%	0.42%	0.36%	1.83%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	35	0	3	3	0	0	1	1	0	1	0	0	3	0	6	1	4	0	1	0	0	0	1	4	0	0	1	2	0	0	0	1	1	0	1	0	0	0					
		0.38%	0.00%	0.31%	0.23%	0.00%	0.00%	0.50%	0.50%	0.00%	0.61%	0.00%	0.00%	1.26%	0.00%	1.56%	0.22%	0.76%	0.00%	0.57%	0.00%	0.00%	0.00%	2.38%	0.87%	0.00%	0.00%	1.16%	0.77%	0.00%	0.00%	0.00%	3.03%	1.11%	0.00%	0.16%	0.00%	0.00%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	7796	365	804	1174	171	88	178	165	55	142	358	76	211	13	327	389	425	66	147	117	34	42	27	390	83	164	79	222	240	55	67	25	78	46	503	189	202	79					
		84.46%	84.49%	84.28%	91.93%	73.71%	70.40%	89.00%	82.50%	87.30%	86.59%	90.40%	90.48%	88.66%	72.22%	84.94%	84.38%	80.95%	95.65%	83.52%	80.14%	91.89%	85.71%	64.29%	85.15%	87.37%	87.23%	91.86%	85.71%	81.36%	94.83%	84.81%	75.76%	86.67%	77.97%	79.71%	79.08%	72.66%	72.48%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	20	3	2	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	2	0					
		0.22%	0.69%	0.21%	0.70%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.39%	0.00%	0.00%	0.00%	0.00%	0.00%	1.69%	0.16%	0.42%	0.72%	0.00%					
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
