Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																														
Дата голосования: 07.12.2003 0:00:00																														
																														
Наименование Избирательной комиссии:    Ромненская																														
																														
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																														
																														
		Сумма	УИК №514	УИК №515	УИК №516	УИК №517	УИК №518	УИК №519	УИК №520	УИК №521	УИК №522	УИК №523	УИК №524	УИК №525	УИК №526	УИК №527	УИК №528	УИК №529	УИК №530	УИК №531	УИК №532	УИК №533	УИК №534	УИК №535	УИК №536					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	67	2	2	2	2	2	2	2	2	12	4	2	2	2	2	2	9	4	2	2	2	2	2	2					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	34	0	2	1	0	0	0	0	0	12	3	0	1	2	1	0	6	3	1	0	2	0	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	23	3	2	0	2	1	2	1	1	4	0	0	1	1	0	0	5	0	0	0	0	0	0	0					
14	Число погашенных открепительных удостоверений	33	2	0	1	2	2	2	2	2	0	1	2	1	0	1	2	3	1	1	2	0	2	2	2					
15	Число открепительных удостоверений выданных ТИК	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																														
18	"1. ""ЕДИНЕНИЕ"""	132	1	4	3	12	0	39	6	5	11	6	2	5	4	4	4	8	9	2	0	4	1	1	1					
		2.40%	0.63%	1.49%	3.57%	4.74%	0.0%	53.42%	3.0%	2.84%	1.43%	0.85%	1.36%	2.15%	1.33%	1.79%	3.41%	1.29%	2.55%	0.8%	0.0%	1.73%	1.69%	2.70%	1.56%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	33	0	0	0	2	1	1	2	1	5	2	1	1	2	3	1	4	1	1	1	3	0	1	0					
		0.60%	0.0%	0.0%	0.0%	0.79%	1.31%	1.36%	1.0%	0.56%	0.65%	0.28%	0.68%	0.43%	0.66%	1.34%	0.85%	0.64%	0.28%	0.4%	1.0%	1.29%	0.0%	2.70%	0.0%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	155	4	5	5	1	2	0	4	5	36	14	4	5	10	7	5	19	10	6	1	11	0	1	0					
		2.82%	2.53%	1.86%	5.95%	0.39%	2.63%	0.0%	2.0%	2.84%	4.71%	1.99%	2.72%	2.15%	3.34%	3.13%	4.27%	3.08%	2.84%	2.4%	1.0%	4.76%	0.0%	2.70%	0.0%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	82	2	2	0	4	2	5	5	3	14	18	3	1	3	0	0	6	4	5	0	3	1	1	0					
		1.49%	1.26%	0.74%	0.0%	1.58%	2.63%	6.84%	2.5%	1.70%	1.83%	2.56%	2.04%	0.43%	1.00%	0.0%	0.0%	0.97%	1.13%	2.0%	0.0%	1.29%	1.69%	2.70%	0.0%					
22	"5. ""За Русь Святую"""	29	1	0	1	2	0	1	3	0	2	6	0	2	1	0	0	2	0	3	0	2	0	0	3					
		0.52%	0.63%	0.0%	1.19%	0.79%	0.0%	1.36%	1.5%	0.0%	0.26%	0.85%	0.0%	0.86%	0.33%	0.0%	0.0%	0.32%	0.0%	1.2%	0.0%	0.86%	0.0%	0.0%	4.68%					
23	"6. ""Объединенная Российская партия ""Русь"""	15	1	0	0	0	0	0	2	2	0	3	0	2	1	0	0	2	1	1	0	0	0	0	0					
		0.27%	0.63%	0.0%	0.0%	0.0%	0.0%	0.0%	1.0%	1.13%	0.0%	0.42%	0.0%	0.86%	0.33%	0.0%	0.0%	0.32%	0.28%	0.4%	0.0%	0.0%	0.0%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	37	1	2	0	0	1	0	1	0	11	5	0	2	4	1	0	5	2	1	0	1	0	0	0					
		0.67%	0.63%	0.74%	0.0%	0.0%	1.31%	0.0%	0.5%	0.0%	1.43%	0.71%	0.0%	0.86%	1.33%	0.44%	0.0%	0.81%	0.56%	0.4%	0.0%	0.43%	0.0%	0.0%	0.0%					
25	"8. ""Народно-республиканская партия России"""	13	1	1	0	1	0	0	0	1	0	1	0	2	2	0	0	1	1	2	0	0	0	0	0					
		0.23%	0.63%	0.37%	0.0%	0.39%	0.0%	0.0%	0.0%	0.56%	0.0%	0.14%	0.0%	0.86%	0.66%	0.0%	0.0%	0.16%	0.28%	0.8%	0.0%	0.0%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	16	0	1	0	0	0	0	1	0	1	5	1	1	1	1	1	0	1	1	0	1	0	0	0					
		0.29%	0.0%	0.37%	0.0%	0.0%	0.0%	0.0%	0.5%	0.0%	0.13%	0.71%	0.68%	0.43%	0.33%	0.44%	0.85%	0.0%	0.28%	0.4%	0.0%	0.43%	0.0%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	472	6	27	11	10	5	6	38	38	48	52	7	27	24	30	30	14	10	22	11	36	4	5	11					
		8.61%	3.79%	10.07%	13.09%	3.95%	6.57%	8.21%	19.0%	21.59%	6.28%	7.41%	4.76%	11.63%	8.02%	13.45%	25.64%	2.27%	2.84%	8.8%	11.0%	15.58%	6.77%	13.51%	17.18%					
28	"11. ""Истинные патриоты России"""	9	0	0	0	1	1	1	0	0	1	1	0	0	0	1	0	2	1	0	0	0	0	0	0					
		0.16%	0.0%	0.0%	0.0%	0.39%	1.31%	1.36%	0.0%	0.0%	0.13%	0.14%	0.0%	0.0%	0.0%	0.44%	0.0%	0.32%	0.28%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	53	0	2	0	2	1	0	4	2	6	7	1	1	3	1	0	5	1	4	3	9	1	0	0					
		0.96%	0.0%	0.74%	0.0%	0.79%	1.31%	0.0%	2.0%	1.13%	0.78%	0.99%	0.68%	0.43%	1.00%	0.44%	0.0%	0.81%	0.28%	1.6%	3.0%	3.89%	1.69%	0.0%	0.0%					
30	"13. ""Демократическая партия России"""	22	0	1	0	1	0	2	0	0	3	5	0	1	0	0	0	1	3	2	0	2	0	0	1					
		0.40%	0.0%	0.37%	0.0%	0.39%	0.0%	2.73%	0.0%	0.0%	0.39%	0.71%	0.0%	0.43%	0.0%	0.0%	0.0%	0.16%	0.85%	0.8%	0.0%	0.86%	0.0%	0.0%	1.56%					
31	"14. ""Великая Россия - Евразийский Союз"""	26	0	1	3	0	2	0	0	1	4	2	0	1	3	3	1	0	2	0	0	2	1	0	0					
		0.47%	0.0%	0.37%	3.57%	0.0%	2.63%	0.0%	0.0%	0.56%	0.52%	0.28%	0.0%	0.43%	1.00%	1.34%	0.85%	0.0%	0.56%	0.0%	0.0%	0.86%	1.69%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	8	0	0	0	0	0	0	0	1	1	0	1	0	1	1	0	2	0	0	0	1	0	0	0					
		0.14%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.56%	0.13%	0.0%	0.68%	0.0%	0.33%	0.44%	0.0%	0.32%	0.0%	0.0%	0.0%	0.43%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	175	3	6	2	11	4	0	4	7	32	24	3	3	23	2	3	24	12	6	0	3	1	1	1					
		3.19%	1.89%	2.23%	2.38%	4.34%	5.26%	0.0%	2.0%	3.97%	4.18%	3.42%	2.04%	1.29%	7.69%	0.89%	2.56%	3.89%	3.40%	2.4%	0.0%	1.29%	1.69%	2.70%	1.56%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	14	1	0	0	2	0	0	0	0	0	0	1	2	2	0	1	2	0	0	0	2	0	1	0					
		0.25%	0.63%	0.0%	0.0%	0.79%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.68%	0.86%	0.66%	0.0%	0.85%	0.32%	0.0%	0.0%	0.0%	0.86%	0.0%	2.70%	0.0%					
35	"18. ""ЛДПР"""	767	36	37	14	31	18	6	25	20	95	95	10	24	44	34	16	98	65	36	9	24	5	10	15					
		13.99%	22.78%	13.80%	16.66%	12.25%	23.68%	8.21%	12.5%	11.36%	12.43%	13.55%	6.80%	10.34%	14.71%	15.24%	13.67%	15.90%	18.46%	14.4%	9.0%	10.38%	8.47%	27.02%	23.43%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	158	8	15	3	3	0	0	3	5	25	23	5	9	5	6	2	22	8	11	1	4	0	0	0					
		2.88%	5.06%	5.59%	3.57%	1.18%	0.0%	0.0%	1.5%	2.84%	3.27%	3.28%	3.40%	3.87%	1.67%	2.69%	1.70%	3.57%	2.27%	4.4%	1.0%	1.73%	0.0%	0.0%	0.0%					
37	"20. ""Политическая партия ""Единая Россия"""	1721	69	81	30	104	15	0	66	37	243	193	42	93	76	61	37	249	135	60	26	59	20	12	13					
		31.40%	43.67%	30.22%	35.71%	41.10%	19.73%	0.0%	33.0%	21.02%	31.80%	27.53%	28.57%	40.08%	25.41%	27.35%	31.62%	40.42%	38.35%	24.0%	26.0%	25.54%	33.89%	32.43%	20.31%					
38	"21. ""Российская Конституционно-демократическая партия"""	14	1	1	0	0	0	0	0	0	4	0	1	0	2	2	1	0	2	0	0	0	0	0	0					
		0.25%	0.63%	0.37%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.52%	0.0%	0.68%	0.0%	0.66%	0.89%	0.85%	0.0%	0.56%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	12	0	1	0	0	0	0	0	0	0	3	0	1	1	1	0	3	1	0	0	1	0	0	0					
		0.21%	0.0%	0.37%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.42%	0.0%	0.43%	0.33%	0.44%	0.0%	0.48%	0.28%	0.0%	0.0%	0.43%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1245	18	71	7	54	18	11	30	42	186	200	53	42	70	52	13	121	63	61	36	58	24	1	14					
		22.71%	11.39%	26.49%	8.33%	21.34%	23.68%	15.06%	15.0%	23.86%	24.34%	28.53%	36.05%	18.10%	23.41%	23.31%	11.11%	19.64%	17.89%	24.4%	36.0%	25.10%	40.67%	2.70%	21.87%					
																														
41	Против всех	200	4	8	5	6	3	1	6	4	27	24	5	4	10	10	2	20	19	18	12	4	1	3	4					
		3.64%	2.53%	2.98%	5.95%	2.37%	3.94%	1.36%	3.0%	2.27%	3.53%	3.42%	3.40%	1.72%	3.34%	4.48%	1.70%	3.24%	5.39%	7.2%	12.0%	1.73%	1.69%	8.10%	6.25%					
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
