7	Число избирательных бюллетеней в переносных ящиках для голосования	3212	44	64	54	12	15	53	36	34	110	85	55	60	45	24	62	25	69	58	80	43	54	92	22	35	60	29	30	217	37	54	91	47	75	42	49	23	18	24	33	79	34	18	73	39	22	12	30	25	56	43	144	125	21	37	76	40	25	84	121	48									
8	Число бюллетеней в стационарных ящиках для голосования	31138	240	395	492	278	425	556	350	557	247	508	290	443	272	101	346	143	1151	720	191	275	261	176	753	761	789	770	1864	1524	645	319	742	512	812	264	400	569	209	353	377	702	147	902	601	333	182	154	456	695	483	1032	518	375	611	390	903	381	227	1124	606	236									
9	Число недействительных избирательных бюллетеней	546	4	7	14	9	10	5	10	6	1	8	0	5	5	4	11	6	18	14	3	2	2	1	11	10	14	12	29	38	6	2	15	15	21	4	6	6	9	7	6	14	1	6	8	7	7	2	6	16	13	21	16	3	14	1	15	1	3	22	14	0									
10	Число действительных избирательных бюллетеней	33804	280	452	532	281	430	604	376	585	356	585	345	498	312	121	397	162	1202	764	268	316	313	267	764	786	835	787	1865	1703	676	371	818	544	866	302	443	586	218	370	404	767	180	914	666	365	197	164	480	704	526	1054	646	497	618	426	964	420	249	1186	713	284									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																							
13	Бабурин Сергей Николаевич	154	0	5	2	6	1	1	0	1	1	3	0	1	1	0	5	0	9	2	1	4	2	0	3	4	3	0	6	17	4	1	5	2	6	2	2	0	0	2	1	4	1	6	0	1	2	1	4	4	1	3	4	0	4	2	6	0	1	3	3	1									
		0.45%	0.00%	1.09%	0.37%	2.07%	0.23%	0.16%	0.00%	0.17%	0.28%	0.51%	0.00%	0.20%	0.32%	0.00%	1.23%	0.00%	0.74%	0.26%	0.37%	1.26%	0.63%	0.00%	0.39%	0.50%	0.35%	0.00%	0.32%	0.98%	0.59%	0.27%	0.60%	0.36%	0.68%	0.65%	0.45%	0.00%	0.00%	0.53%	0.24%	0.51%	0.55%	0.65%	0.00%	0.27%	0.98%	0.60%	0.82%	0.56%	0.19%	0.28%	0.60%	0.00%	0.63%	0.47%	0.61%	0.00%	0.40%	0.25%	0.41%	0.35%									
14	Грудинин Павел Николаевич	4525	30	70	59	37	79	87	53	84	26	75	25	35	47	11	64	39	147	109	23	28	33	27	152	139	132	129	386	250	81	33	104	46	125	33	66	72	17	49	58	70	22	166	91	55	23	13	69	64	65	102	77	59	100	42	129	59	30	152	65	12									
		13.17%	10.56%	15.25%	10.81%	12.76%	17.95%	14.29%	13.73%	14.21%	7.28%	12.65%	7.25%	6.96%	14.83%	8.80%	15.69%	23.21%	12.05%	14.01%	8.49%	8.81%	10.48%	10.07%	19.61%	17.46%	15.55%	16.15%	20.38%	14.36%	11.88%	8.85%	12.48%	8.23%	14.09%	10.78%	14.70%	12.16%	7.49%	12.99%	14.15%	8.96%	12.15%	18.04%	13.50%	14.78%	11.27%	7.83%	14.20%	8.89%	12.06%	9.49%	11.63%	11.80%	15.82%	9.84%	13.18%	14.01%	11.90%	12.58%	8.94%	4.23%									
15	Жириновский Владимир Вольфович	1892	16	29	28	18	22	42	18	30	18	25	20	14	16	7	20	9	62	41	15	10	14	15	42	57	46	41	105	84	36	23	38	35	51	25	11	30	8	21	18	43	5	63	37	19	11	11	23	52	36	74	59	15	30	23	57	17	8	77	38	34									
		5.51%	5.63%	6.32%	5.13%	6.21%	5.00%	6.90%	4.66%	5.08%	5.04%	4.22%	5.80%	2.78%	5.05%	5.60%	4.90%	5.36%	5.08%	5.27%	5.54%	3.14%	4.44%	5.60%	5.42%	7.16%	5.42%	5.13%	5.54%	4.82%	5.28%	6.17%	4.56%	6.26%	5.75%	8.17%	2.45%	5.07%	3.52%	5.57%	4.39%	5.51%	2.76%	6.85%	5.49%	5.11%	5.39%	6.63%	4.73%	7.22%	6.68%	6.88%	8.91%	3.00%	4.75%	5.39%	5.82%	4.04%	3.17%	6.37%	5.23%	11.97%									
16	Путин Владимир Владимирович	26287	229	335	431	209	303	457	298	449	305	468	294	439	245	101	299	111	948	591	216	268	255	220	550	548	622	590	1300	1292	531	306	655	450	662	234	347	464	185	290	316	636	146	648	527	278	156	139	374	568	405	845	490	417	470	352	747	331	206	923	589	227									
		76.53%	80.63%	72.98%	78.94%	72.07%	68.86%	75.04%	77.20%	75.97%	85.43%	78.92%	85.22%	87.28%	77.29%	80.80%	73.28%	66.07%	77.70%	75.96%	79.70%	84.28%	80.95%	82.09%	70.97%	68.84%	73.26%	73.84%	68.64%	74.21%	77.86%	82.04%	78.63%	80.50%	74.63%	76.47%	77.28%	78.38%	81.50%	76.92%	77.07%	81.43%	80.66%	70.43%	78.19%	74.73%	76.47%	83.73%	76.95%	78.89%	75.14%	78.60%	74.02%	83.40%	74.37%	82.44%	76.30%	78.62%	81.75%	76.41%	81.02%	79.93%									
17	Собчак Ксения Анатольевна	401	1	5	4	5	9	5	4	9	4	8	4	7	0	0	6	2	14	8	6	2	3	2	7	16	14	13	35	31	8	4	10	6	12	4	8	4	6	0	4	4	0	14	4	3	0	0	4	9	4	12	8	2	4	4	10	8	1	14	1	5									
		1.17%	0.35%	1.09%	0.73%	1.72%	2.05%	0.82%	1.04%	1.52%	1.12%	1.35%	1.16%	1.39%	0.00%	0.00%	1.47%	1.19%	1.15%	1.03%	2.21%	0.63%	0.95%	0.75%	0.90%	2.01%	1.65%	1.63%	1.85%	1.78%	1.17%	1.07%	1.20%	1.07%	1.35%	1.31%	1.78%	0.68%	2.64%	0.00%	0.98%	0.51%	0.00%	1.52%	0.59%	0.81%	0.00%	0.00%	0.82%	1.25%	0.74%	1.12%	1.21%	0.40%	0.63%	0.94%	1.02%	1.90%	0.40%	1.16%	0.14%	1.76%									
18	Сурайкин Максим Александрович	249	1	2	5	3	5	5	2	5	2	3	0	1	1	1	0	0	10	8	5	3	4	1	3	12	14	6	10	12	8	2	5	3	4	3	1	9	0	5	4	4	3	9	3	4	2	0	4	4	6	7	4	1	5	1	5	2	1	7	6	3									
		0.72%	0.35%	0.44%	0.92%	1.03%	1.14%	0.82%	0.52%	0.85%	0.56%	0.51%	0.00%	0.20%	0.32%	0.80%	0.00%	0.00%	0.82%	1.03%	1.85%	0.94%	1.27%	0.37%	0.39%	1.51%	1.65%	0.75%	0.53%	0.69%	1.17%	0.54%	0.60%	0.54%	0.45%	0.98%	0.22%	1.52%	0.00%	1.33%	0.98%	0.51%	1.66%	0.98%	0.45%	1.08%	0.98%	0.00%	0.82%	0.56%	1.11%	0.65%	0.60%	0.20%	0.79%	0.23%	0.51%	0.48%	0.40%	0.58%	0.83%	1.06%									
19	Титов Борис Юрьевич	162	1	4	1	1	8	2	0	5	0	2	2	1	2	1	1	1	9	3	2	0	0	0	2	5	2	4	9	11	4	1	0	0	4	0	7	2	1	1	1	4	3	3	4	4	3	0	0	1	7	4	2	1	3	2	4	3	0	5	8	1									
		0.47%	0.35%	0.87%	0.18%	0.34%	1.82%	0.33%	0.00%	0.85%	0.00%	0.34%	0.58%	0.20%	0.63%	0.80%	0.25%	0.60%	0.74%	0.39%	0.74%	0.00%	0.00%	0.00%	0.26%	0.63%	0.24%	0.50%	0.48%	0.63%	0.59%	0.27%	0.00%	0.00%	0.45%	0.00%	1.56%	0.34%	0.44%	0.27%	0.24%	0.51%	1.66%	0.33%	0.59%	1.08%	1.47%	0.00%	0.00%	0.14%	1.30%	0.37%	0.30%	0.20%	0.47%	0.47%	0.41%	0.71%	0.00%	0.41%	1.10%	0.35%									
20	Явлинский Григорий Алексеевич	134	2	2	2	2	3	5	1	2	0	1	0	0	0	0	2	0	3	2	0	1	2	2	5	5	2	4	14	6	4	1	1	2	2	1	1	5	1	2	2	2	0	5	0	1	0	0	2	2	2	7	2	2	2	0	6	0	2	5	3	1									
		0.39%	0.70%	0.44%	0.37%	0.69%	0.68%	0.82%	0.26%	0.34%	0.00%	0.17%	0.00%	0.00%	0.00%	0.00%	0.49%	0.00%	0.25%	0.26%	0.00%	0.31%	0.63%	0.75%	0.65%	0.63%	0.24%	0.50%	0.74%	0.34%	0.59%	0.27%	0.12%	0.36%	0.23%	0.33%	0.22%	0.84%	0.44%	0.53%	0.49%	0.26%	0.00%	0.54%	0.00%	0.27%	0.00%	0.00%	0.41%	0.28%	0.37%	0.65%	0.30%	0.40%	0.32%	0.00%	0.61%	0.00%	0.79%	0.41%	0.41%	0.35%									
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
