Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																													
Дата голосования: 02.12.2007																																													
																																													
Наименование Избирательной комиссии:    Жердевская																																													
																																													
Сводная таблица результатов выборов																																													
																																													
		Сумма	УИК №43	УИК №44	УИК №45	УИК №46	УИК №47	УИК №48	УИК №49	УИК №50	УИК №51	УИК №52	УИК №53	УИК №54	УИК №55	УИК №56	УИК №57	УИК №58	УИК №59	УИК №60	УИК №61	УИК №62	УИК №63	УИК №64	УИК №65	УИК №66	УИК №67	УИК №68	УИК №69	УИК №70	УИК №71	УИК №72	УИК №73	УИК №74	УИК №75	УИК №76	УИК №77	УИК №78	УИК №79	УИК №80					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	264	10	5	5	8	5	8	10	20	5	5	5	7	5	5	5	5	5	5	5	5	16	5	5	14	5	5	5	5	5	5	5	5	24	7	5	5	5	5					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	138	7	5	4	7	2	7	9	16	1	2	1	6	0	0	1	5	0	0	3	1	12	2	1	11	0	1	2	1	2	4	2	0	14	4	5	0	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	51	5	2	2	2	2	1	1	1	3	2	2	1	1	0	1	1	4	2	1	0	1	5	0	3	0	0	0	0	0	1	0	2	2	2	1	0	0	0					
14	Число погашенных неиспользованных открепительных удостоверений	126	3	0	1	1	3	1	1	4	4	3	4	1	5	5	4	0	5	5	2	4	4	3	4	3	5	4	3	4	3	1	3	5	10	3	0	5	5	5					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	6	0	0	1	0	0	0	0	2	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																													
18	1.Политическая партия «Аграрная партия России»	629	20	31	21	10	6	16	16	37	11	9	41	39	16	0	11	23	2	2	20	31	27	24	7	21	4	1	32	46	11	12	8	2	9	7	41	3	12	0					
		4.57%	3.24%	3.98%	3.74%	1.91%	2.87%	2.16%	2.40%	4.17%	2.24%	2.29%	14.70%	4.34%	12.90%	0.00%	3.01%	9.43%	1.94%	0.97%	5.21%	8.18%	4.37%	6.56%	5.65%	3.45%	3.31%	0.52%	12.90%	21.20%	4.51%	2.70%	3.96%	2.00%	3.02%	4.14%	10.70%	2.63%	5.04%	0.00%					
19	2.Всероссийская политическая партия «Гражданская Сила»	58	6	4	4	0	3	3	4	6	4	1	1	3	0	1	0	0	0	3	0	1	0	1	0	4	0	1	0	0	0	2	0	2	0	0	0	0	0	4					
		0.42%	0.97%	0.51%	0.71%	0.00%	1.44%	0.40%	0.60%	0.68%	0.81%	0.25%	0.36%	0.33%	0.00%	2.04%	0.00%	0.00%	0.00%	1.46%	0.00%	0.26%	0.00%	0.27%	0.00%	0.66%	0.00%	0.52%	0.00%	0.00%	0.00%	0.45%	0.00%	2.00%	0.00%	0.00%	0.00%	0.00%	0.00%	2.21%					
20	3.Политическая партия «Демократическая партия России»	9	0	2	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	1	0	0	1	0	0	0	0					
		0.07%	0.00%	0.26%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.36%	0.00%	0.00%	2.04%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.33%	0.00%	0.00%	0.40%	0.00%	0.00%	0.00%	0.50%	0.00%	0.00%	0.59%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	2012	105	186	91	111	35	157	113	148	90	57	39	101	21	0	85	36	16	18	74	31	41	18	16	72	19	13	16	18	22	49	18	17	32	32	56	10	32	17					
		14.61%	17.02%	23.88%	16.22%	21.18%	16.75%	21.19%	16.97%	16.67%	18.33%	14.50%	13.98%	11.25%	16.94%	0.00%	23.29%	14.75%	15.53%	8.74%	19.27%	8.18%	6.63%	4.92%	12.90%	11.82%	15.70%	6.81%	6.45%	8.29%	9.02%	11.01%	8.91%	17.00%	10.74%	18.93%	14.62%	8.77%	13.45%	9.39%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	33	0	6	4	0	0	3	4	2	3	0	0	0	0	0	2	0	0	1	0	3	0	0	0	2	0	1	0	0	0	0	0	0	1	0	0	0	1	0					
		0.24%	0.00%	0.77%	0.71%	0.00%	0.00%	0.40%	0.60%	0.23%	0.61%	0.00%	0.00%	0.00%	0.00%	0.00%	0.55%	0.00%	0.00%	0.49%	0.00%	0.79%	0.00%	0.00%	0.00%	0.33%	0.00%	0.52%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.34%	0.00%	0.00%	0.00%	0.42%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	16	1	1	0	0	0	2	1	4	0	0	0	0	0	0	0	0	0	2	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0					
		0.12%	0.16%	0.13%	0.00%	0.00%	0.00%	0.27%	0.15%	0.45%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.97%	0.00%	0.26%	0.16%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.00%	0.00%	0.59%	0.26%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	972	45	51	49	35	16	47	56	83	28	21	16	74	11	0	26	14	5	10	25	23	29	29	14	49	7	12	18	10	24	33	8	8	20	8	32	8	17	11					
		7.06%	7.29%	6.55%	8.73%	6.68%	7.66%	6.34%	8.41%	9.35%	5.70%	5.34%	5.73%	8.24%	8.87%	0.00%	7.12%	5.74%	4.85%	4.85%	6.51%	6.07%	4.69%	7.92%	11.29%	8.05%	5.79%	6.28%	7.26%	4.61%	9.84%	7.42%	3.96%	8.00%	6.71%	4.73%	8.36%	7.02%	7.14%	6.08%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1297	40	55	46	28	13	46	38	113	39	25	16	71	10	8	33	17	3	15	29	48	13	88	27	48	25	7	14	39	4	80	61	22	38	10	34	37	36	21					
		9.42%	6.48%	7.06%	8.20%	5.34%	6.22%	6.21%	5.71%	12.73%	7.94%	6.36%	5.73%	7.91%	8.06%	16.33%	9.04%	6.97%	2.91%	7.28%	7.55%	12.66%	2.10%	24.04%	21.77%	7.88%	20.66%	3.66%	5.65%	17.97%	1.64%	17.98%	30.20%	22.00%	12.75%	5.92%	8.88%	32.46%	15.13%	11.60%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	85	4	5	4	2	1	1	5	6	5	1	1	6	0	1	5	1	0	1	1	3	7	2	0	6	2	1	1	1	0	3	2	1	1	0	4	0	1	0					
		0.62%	0.65%	0.64%	0.71%	0.38%	0.48%	0.13%	0.75%	0.68%	1.02%	0.25%	0.36%	0.67%	0.00%	2.04%	1.37%	0.41%	0.00%	0.49%	0.26%	0.79%	1.13%	0.55%	0.00%	0.99%	1.65%	0.52%	0.40%	0.46%	0.00%	0.67%	0.99%	1.00%	0.34%	0.00%	1.04%	0.00%	0.42%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	8521	387	427	338	333	131	452	422	484	302	271	159	602	64	38	203	144	77	153	234	231	497	200	60	403	64	152	166	98	181	264	102	45	194	110	211	56	138	128					
		61.89%	62.72%	54.81%	60.25%	63.55%	62.68%	60.99%	63.36%	54.50%	61.51%	68.96%	56.99%	67.04%	51.61%	77.55%	55.62%	59.02%	74.76%	74.27%	60.94%	60.95%	80.42%	54.64%	48.39%	66.17%	52.89%	79.58%	66.94%	45.16%	74.18%	59.33%	50.50%	45.00%	65.10%	65.09%	55.09%	49.12%	57.98%	70.72%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	34	1	3	1	2	1	1	2	0	4	0	4	0	0	0	0	5	0	0	0	1	2	0	0	0	0	0	0	1	2	0	0	1	3	0	0	0	0	0					
		0.25%	0.16%	0.39%	0.18%	0.38%	0.48%	0.13%	0.30%	0.00%	0.81%	0.00%	1.43%	0.00%	0.00%	0.00%	0.00%	2.05%	0.00%	0.00%	0.00%	0.26%	0.32%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.46%	0.82%	0.00%	0.00%	1.00%	1.01%	0.00%	0.00%	0.00%	0.00%	0.00%					
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
