Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																												
Дата голосования: 04.12.2011																																												
																																												
Наименование Избирательной комиссии:    Жердевская																																												
																																												
Сводная таблица результатов выборов																																												
																																												
		Сумма	УИК №39	УИК №40	УИК №41	УИК №42	УИК №43	УИК №44	УИК №45	УИК №46	УИК №47	УИК №48	УИК №49	УИК №50	УИК №51	УИК №52	УИК №53	УИК №54	УИК №55	УИК №56	УИК №57	УИК №58	УИК №59	УИК №60	УИК №61	УИК №62	УИК №63	УИК №64	УИК №65	УИК №66	УИК №67	УИК №68	УИК №69	УИК №70	УИК №71	УИК №72	УИК №73	УИК №74	УИК №75					
		11.71%	9.38%	12.19%	16.99%	16.15%	17.68%	13.60%	15.55%	12.47%	16.74%	7.55%	8.14%	10.91%	10.32%	7.62%	4.76%	10.06%	9.96%	11.30%	10.69%	17.91%	6.68%	13.11%	12.50%	2.68%	14.15%	16.67%	11.40%	10.82%	10.76%	13.40%	18.18%	13.11%	11.68%	5.52%	15.13%	17.67%	3.40%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	100	5	6	5	5	3	5	6	18	6	2	1	1	0	2	0	1	1	0	3	5	3	3	0	3	0	3	0	0	0	1	1	2	2	5	1	1	0					
		0.79%	0.70%	0.93%	1.10%	0.92%	1.83%	0.73%	1.15%	2.20%	1.24%	0.63%	0.58%	0.21%	0.00%	1.90%	0.00%	0.28%	0.38%	0.00%	0.76%	1.49%	0.51%	0.98%	0.00%	0.45%	0.00%	1.72%	0.00%	0.00%	0.00%	0.21%	1.30%	0.66%	1.46%	1.72%	0.84%	0.43%	0.00%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	2740	150	210	129	155	36	151	185	213	127	70	57	104	72	36	0	117	72	25	115	74	48	61	18	57	26	20	24	28	17	102	21	53	31	68	10	51	7					
		21.51%	21.01%	32.41%	28.48%	28.44%	21.95%	22.08%	35.51%	26.04%	26.24%	22.01%	33.14%	21.40%	12.18%	34.29%	0.00%	32.68%	27.59%	14.12%	29.26%	22.09%	8.22%	20.00%	20.45%	8.49%	24.53%	11.49%	8.82%	10.45%	7.62%	21.70%	27.27%	17.38%	22.63%	23.45%	8.40%	21.98%	4.76%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	154	9	12	8	7	6	11	17	14	13	4	2	1	0	1	1	5	3	1	3	2	5	8	0	3	0	0	1	2	1	5	0	5	0	3	0	1	0					
		1.21%	1.26%	1.85%	1.77%	1.28%	3.66%	1.61%	3.26%	1.71%	2.69%	1.26%	1.16%	0.21%	0.00%	0.95%	2.38%	1.40%	1.15%	0.56%	0.76%	0.60%	0.86%	2.62%	0.00%	0.45%	0.00%	0.00%	0.37%	0.75%	0.45%	1.06%	0.00%	1.64%	0.00%	1.03%	0.00%	0.43%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	6839	391	250	181	223	72	353	171	336	186	178	85	265	416	49	39	162	131	105	200	155	457	148	48	542	59	106	200	178	160	240	35	173	80	166	76	93	130					
		53.69%	54.76%	38.58%	39.96%	40.92%	43.90%	51.61%	32.82%	41.08%	38.43%	55.97%	49.42%	54.53%	70.39%	46.67%	92.86%	45.25%	50.19%	59.32%	50.89%	46.27%	78.25%	48.52%	54.55%	80.77%	55.66%	60.92%	73.53%	66.42%	71.75%	51.06%	45.45%	56.72%	58.39%	57.24%	63.87%	40.09%	88.44%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	29	4	1	0	1	0	0	2	4	1	1	3	1	0	0	0	0	1	0	1	0	0	1	0	2	0	0	2	0	0	2	1	0	1	0	0	0	0					
		0.23%	0.56%	0.15%	0.00%	0.18%	0.00%	0.00%	0.38%	0.49%	0.21%	0.31%	1.74%	0.21%	0.00%	0.00%	0.00%	0.00%	0.38%	0.00%	0.25%	0.00%	0.00%	0.33%	0.00%	0.30%	0.00%	0.00%	0.74%	0.00%	0.00%	0.43%	1.30%	0.00%	0.73%	0.00%	0.00%	0.00%	0.00%					
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
